Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2007//3//20,79,06::15:18,18::22:04,12::18:16,7.801,16.589,3.866,3.343,4.463,9.332,1.78,3.343,3.0380000000000003,3.343,2.086,3.343,16.189,5.724,57.863,2.7920000000000003,0.5899652777777779,2.25,3.06,11.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//21,80,06::13:38,18::23:33,12::17:58,7.873,16.732,5.813,3.343,7.234,9.332,5.022,3.343,9.071,3.343,0.791,3.341,30.677,3.355,94.143,2.399,0.4214583333333333,1.62,-0.01,12.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//22,81,06::11:24,18::24:21,12::17:40,7.945,16.773,5.511,3.343,6.69,9.332,4.125,3.343,7.381,3.343,1.385,3.344,28.368000000000002,3.638,85.872,2.444,0.26944444444444443,1.56,0.2,19.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//23,82,06::10:08,18::25:16,12::17:22,8.017,16.793,5.309,3.343,6.353,9.332,3.739,3.343,6.421,3.343,1.57,3.343,26.024,3.9570000000000003,84.446,2.473,0.29107638888888887,1.67,2.93,21.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//24,83,06::08:25,18::26:27,12::17:04,8.088000000000001,16.822,5.048,3.343,5.893,9.332,2.785,3.343,4.747,3.343,2.263,3.343,24.154,4.227,79.595,2.449,0.4128472222222223,1.84,6.16,21.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//25,84,06::06:17,18::27:59,12::16:46,8.159,16.861,3.057,3.343,3.336,9.332,0.5700000000000001,3.344,0.835,3.342,2.487,3.343,11.117,7.588,43.92,3.0460000000000003,0.3924652777777778,2.0100000000000002,3.69,11.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//26,85,06::04:59,18::29:00,12::16:28,8.229000000000001,16.996,2.962,3.343,3.184,9.333,0.41000000000000003,3.34,0.614,3.341,2.552,3.344,9.925,8.743,42.176,3.249,0.5802777777777778,2.98,1.03,13.540000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//27,86,06::03:10,18::29:51,12::16:10,8.3,17.027,1.709,3.343,1.7690000000000001,9.332,0.04,3.338,0.056,3.36,1.669,3.343,2.227,37.771,21.441,4.6770000000000005,0.6373958333333334,2.16,-0.34,5.29,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//28,87,06::01:09,18::30:53,12::15:52,8.370000000000001,17.063,6.253,3.343,7.5360000000000005,9.332,5.224,3.343,8.965,3.343,1.03,3.341,33.253,3.206,99.264,2.3770000000000002,0.3651041666666666,1.72,-0.58,11.51,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//29,88,05::59:50,18::32:18,12::15:34,8.439,17.083000000000002,6.032,3.343,7.17,9.332,4.414,3.343,7.458,3.343,1.617,3.344,30.635,3.513,94.694,2.428,0.33399305555555553,1.46,-1.68,20.29,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//30,89,05::57:56,18::33:39,12::15:16,8.508000000000001,17.231,5.822,3.343,6.793,9.333,3.8120000000000003,3.343,6.086,3.343,2.0100000000000002,3.343,28.066,3.516,90.134,2.449,0.3855902777777778,1.55,2.59,20.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//3//31,90,05::56:03,18::34:26,12::14:58,8.577,17.264,4.825,3.343,5.466,9.332,2.121,3.344,3.194,3.343,2.704,3.343,21.589000000000002,4.4110000000000005,73.255,2.532,0.5562152777777778,1.9100000000000001,7.91,17.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//1,91,05::54:41,18::35:23,12::14:40,8.645,17.284,2.98,3.342,3.095,9.331,0.106,3.327,0.159,3.35,2.874,3.343,9.227,9.028,40.954,3.111,0.37486111111111114,1.55,5.78,12.96,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//2,92,05::52:43,18::36:35,12::14:22,8.713000000000001,17.319,6.5600000000000005,3.343,7.838,9.331,5.43,3.343,8.8,3.343,1.1300000000000001,3.342,33.847,3.1750000000000003,101.872,2.3930000000000002,0.5637152777777777,2.2,2.11,13.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//3,93,05::50:57,18::38:06,12::14:04,8.781,17.349,4.565,3.343,4.987,9.332,0.921,3.344,1.524,3.342,3.644,3.343,19.015,5.5440000000000005,65.462,2.5300000000000002,0.1732986111111111,1.02,4.61,19.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//4,94,05::49:35,18::39:03,12::13:47,8.848,17.484,5.994,3.343,6.912,9.332,4.171,3.343,7.019,3.343,1.823,3.343,28.735,3.665,87.169,2.428,0.5265625000000002,1.85,7.38,20.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//5,95,05::47:34,18::39:55,12::13:30,8.914,17.519000000000002,6.446,3.4330000000000003,7.523000000000001,9.593,5.627,3.414,9.455,3.544,0.8190000000000001,3.5580000000000003,31.115000000000002,3.309,95.578,2.431,0.4073263888888889,1.7,4.4,25.6,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//6,96,05::45:54,18::40:58,12::13:13,8.98,17.547,5.7620000000000005,3.44,6.659,9.628,4.567,3.426,7.0920000000000005,3.592,1.195,3.497,26.285,3.6350000000000002,87.08500000000001,2.491,0.3472222222222222,1.3,7.1000000000000005,25.7,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//7,97,05::44:32,18::42:24,12::12:56,9.045,17.568,5.166,3.343,5.989,9.332,3.367,3.343,5.259,3.343,1.799,3.343,24.384,3.867,72.738,2.575,0.4937500000000001,1.8,6.1000000000000005,18.2,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//8,98,05::42:30,18::43:41,12::12:39,9.11,17.717,5.605,3.343,6.183,9.332,2.301,3.343,4.128,3.343,3.3040000000000003,3.343,24.591,4.388,80.208,2.432,0.4701388888888889,2.5,6.3,20.900000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//9,99,05::40:53,18::44:29,12::12:22,9.175,17.744,5.595,3.343,6.5200000000000005,9.333,3.499,3.343,5.509,3.343,2.096,3.343,26.808,4.121,79.415,2.574,0.7562500000000001,2.3000000000000003,5.3,14.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//10,100,05::39:32,18::45:26,12::12:06,9.238,17.764,6.977,3.343,8.141,9.332,5.921,3.343,9.333,3.343,1.055,3.344,34.364,3.109,104.46900000000001,2.402,0.35138888888888886,1.4000000000000001,0.5,17.1,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//11,101,05::37:33,18::46:39,12::11:50,9.302,17.798000000000002,3.919,3.343,4.34,9.331,1.209,3.343,2.154,3.343,2.71,3.343,15.306000000000001,6.4190000000000005,54.098,2.626,0.8805555555555556,5.1000000000000005,1.7,12.6,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//12,102,05::35:55,18::48:10,12::11:35,9.364,17.825,6.006,3.343,6.785,9.332,3.036,3.343,4.555,3.343,2.969,3.343,27.580000000000002,4.115,85.295,2.533,0.3107638888888889,1.5,1.1,12.4,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//13,103,05::34:37,18::49:06,12::11:19,9.426,17.958000000000002,6.3870000000000005,3.343,7.26,9.332,4.377,3.343,6.944,3.343,2.0100000000000002,3.343,30.432000000000002,3.411,96.735,2.424,0.5916666666666667,2.4,-0.2,20.7,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//14,104,05::32:44,18::49:58,12::11:04,9.488,17.990000000000002,2.303,3.343,2.432,9.331,0.132,3.331,0.234,3.341,2.172,3.342,5.812,14.613,30.207,3.603,0.4503472222222222,2.5,3.6,8.700000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//15,105,05::31:01,18::51:01,12::10:50,9.548,18.018,7.208,3.343,8.275,9.332,5.671,3.343,8.891,3.343,1.536,3.343,35.72,3.134,106.17,2.3970000000000002,0.5194444444444445,1.6,3.2,13.8,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//16,106,05::29:46,18::52:29,12::10:35,9.608,18.036,4.179,3.343,4.386,9.333,0.769,3.341,1.778,3.344,3.41,3.343,14.926,6.897,57.578,2.697,0.34652777777777777,2.,1.,16.8,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//17,107,05::28:03,18::53:44,12::10:21,9.667,18.178,2.448,3.343,2.535,9.332,0.334,3.339,0.769,3.344,2.114,3.343,5.924,14.646,31.657,3.791,0.42847222222222225,2.2,0.2,8.700000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//18,108,05::26:12,18::54:32,12::10:08,9.726,18.209,4.4030000000000005,3.343,4.844,9.332,1.9120000000000001,3.343,2.634,3.342,2.491,3.343,18.612000000000002,6.053,60.725,2.843,0.33402777777777776,2.4,1.9000000000000001,10.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//19,109,05::25:01,18::55:29,12::09:55,9.784,18.225,4.072,3.343,4.372,9.332,0.644,3.345,0.98,3.344,3.428,3.343,16.261,6.417,57.794000000000004,2.795,0.16770833333333335,1.,0.8,11.200000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//20,110,05::23:29,18::56:43,12::09:42,9.841000000000001,18.25,6.813,3.343,7.567,9.331,5.284,3.343,8.171,3.343,1.5290000000000001,3.342,31.802,3.378,98.72,2.466,0.30625,1.7,-0.8,16.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//21,111,05::21:26,18::58:14,12::09:30,9.898,18.262,1.8780000000000001,3.343,1.9040000000000001,9.333,0.,100,0.001,1.802,1.8780000000000001,3.343,2.488,40.702,22.196,5.194,1.9621527777777779,4.4,4.5,10.3,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//22,112,05::20:22,18::59:09,12::09:18,9.953,18.413,5.891,3.343,6.390000000000001,9.331,3.334,3.343,4.506,3.343,2.5580000000000003,3.342,27.352,3.862,80.953,2.604,0.43437499999999996,2.2,4.5,14.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//23,113,05::19:00,19::00:01,12::09:06,10.009,18.433,7.0360000000000005,3.343,7.6240000000000006,9.332,5.103,3.343,7.5840000000000005,3.343,1.934,3.342,32.538000000000004,3.618,98.92,2.435,0.32743055555555556,1.4000000000000001,2.8000000000000003,18.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//24,114,05::17:05,19::01:05,12::08:56,10.063,18.457,7.338,3.343,7.94,9.332,5.627,3.343,8.464,3.343,1.711,3.344,34.383,3.325,102.377,2.396,0.5284722222222222,1.6,5.7,21.400000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//25,115,05::15:46,19::02:33,12::08:45,10.116,18.485,6.09,3.343,6.394,9.332,2.969,3.343,5.303,3.343,3.121,3.343,26.374,4.118,82.20700000000001,2.442,0.6288194444444444,2.,5.4,16.9,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//26,116,05::14:36,19::03:46,12::08:35,10.169,18.614,7.417,3.343,7.992,9.332,5.682,3.343,8.843,3.343,1.735,3.343,34.286,3.25,104.077,2.4090000000000003,0.4048611111111111,1.7,1.9000000000000001,20.2,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//27,117,05::12:59,19::04:34,12::08:26,10.221,18.641000000000002,7.587,3.343,8.127,9.332,6.243,3.343,9.75,3.343,1.344,3.344,34.429,3.237,102.769,2.418,0.33437500000000003,1.6,4.5,25.1,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//28,118,05::11:16,19::05:32,12::08:17,10.272,18.669,7.559,3.343,8.073,9.332,6.186,3.343,9.612,3.343,1.373,3.342,34.233000000000004,3.279,103.766,2.406,0.3524305555555556,1.6,6.6000000000000005,25.8,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//29,119,05::10:15,19::06:45,12::08:08,10.323,18.682000000000002,7.059,3.343,7.6000000000000005,9.332,4.962,3.343,7.017,3.343,2.097,3.343,32.217,3.45,99.56700000000001,2.459,0.37986111111111115,1.8,7.3,23.3,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//4//30,120,05::08:59,19::08:15,12::08:00,10.372,18.701,7.815,3.376,8.359,9.429,6.82,3.378,10.649000000000001,3.368,0.995,3.367,35.541000000000004,3.121,106.81,2.418,0.5225694444444444,1.9000000000000001,5.2,22.1,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//1,121,05::07:13,19::09:09,12::07:53,10.421,18.837,2.281,3.342,2.358,9.33,0.009000000000000001,3.232,0.047,3.361,2.2720000000000002,3.343,4.768,18.67,28.401,4.271,0.4070486111111111,2.63,6.1000000000000005,14.35,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//2,122,05::05:56,19::10:00,12::07:46,10.469,18.862000000000002,5.707,3.343,6.22,9.332,2.689,3.343,3.641,3.343,3.0180000000000002,3.343,25.317,4.28,75.908,2.678,0.5740277777777778,2.86,3.96,14.31,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//3,123,05::04:55,19::11:03,12::07:39,10.516,18.875,4.473,3.343,4.682,9.332,1.366,3.344,2.13,3.343,3.107,3.343,17.123,6.425,61.406,2.743,0.3346875,1.72,1.94,12.74,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//4,124,05::03:38,19::12:29,12::07:34,10.562,18.894000000000002,6.322,3.343,6.9190000000000005,9.332,3.241,3.343,4.146,3.343,3.081,3.343,29.005,3.977,89.895,2.561,0.6336458333333334,2.1,3.87,13.4,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//5,125,05::01:57,19::13:44,12::07:28,10.608,19.023,8.024000000000001,3.343,8.741,9.332,5.681,3.343,8.816,3.343,2.343,3.342,37.621,3.1590000000000003,109.274,2.378,0.6116319444444445,2.14,1.97,17.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//6,126,05::00:51,19::14:30,12::07:24,10.652000000000001,19.05,7.723,3.343,8.28,9.332,6.613,3.343,10.157,3.343,1.109,3.344,35.26,3.3160000000000003,107.182,2.423,0.4918055555555555,1.82,3.09,24.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//7,127,04::59:53,19::15:25,12::07:20,10.696,19.062,8.065,3.343,8.535,9.331,7.061,3.343,10.854000000000001,3.343,1.004,3.343,35.512,3.254,105.543,2.4010000000000002,0.24090277777777777,1.,8.72,29.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//8,128,04::58:42,19::16:34,12::07:16,10.739,19.080000000000002,6.799,3.343,7.121,9.332,5.273,3.343,8.024000000000001,3.343,1.526,3.344,28.361,3.838,87.34,2.552,0.4363194444444444,2.11,9.290000000000001,29.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//9,129,04::57:08,19::18:01,12::07:13,10.78,19.098,7.204,3.367,7.557,9.366,5.195,3.359,7.782,3.418,2.009,3.39,30.897000000000002,3.803,94.94200000000001,2.491,0.40857638888888886,1.6600000000000001,7.49,25.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//10,130,04::56:01,19::19:00,12::07:11,10.821,19.233,7.917,3.399,8.332,9.407,6.468,3.384,9.965,3.488,1.449,3.463,35.086,3.326,105.096,2.411,0.4171180555555556,1.54,7.25,24.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//11,131,04::55:10,19::19:47,12::07:09,10.861,19.243000000000002,6.521,3.343,6.7780000000000005,9.332,2.564,3.343,3.629,3.343,3.9570000000000003,3.343,27.105,4.491,87.391,2.5300000000000002,0.3253472222222222,1.68,7.0600000000000005,24.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//12,132,04::54:10,19::20:44,12::07:08,10.901,19.257,6.567,3.343,7.021,9.332,3.863,3.343,5.5520000000000005,3.343,2.704,3.343,28.12,3.853,90.15,2.5380000000000003,0.7256944444444444,1.92,5.98,17.03,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//13,133,04::52:52,19::21:57,12::07:07,10.939,19.277,8.083,3.343,8.706,9.332,6.583,3.343,9.132,3.343,1.5,3.344,36.800000000000004,3.213,109.101,2.434,0.3915277777777778,1.74,6.59,21.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//14,134,04::51:28,19::23:21,12::07:07,10.976,19.277,8.276,3.343,8.683,9.332,6.305,3.343,9.33,3.343,1.971,3.343,35.12,3.3770000000000002,105.888,2.418,0.3519444444444444,2.32,4.5600000000000005,31.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//15,135,04::50:44,19::24:10,12::07:07,11.013,19.419,7.945,3.343,8.291,9.331,5.4190000000000005,3.343,8.094,3.343,2.5260000000000002,3.344,33.468,3.539,102.458,2.451,0.5390972222222222,1.68,7.7700000000000005,28.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//16,136,04::49:57,19::24:57,12::07:08,11.048,19.428,8.044,3.343,8.478,9.332,6.095,3.343,8.946,3.343,1.95,3.343,34.9,3.404,105.544,2.426,0.43975694444444446,1.69,7.68,23.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//17,137,04::49:03,19::25:52,12::07:10,11.083,19.44,8.108,3.343,8.529,9.332,6.333,3.343,9.423,3.343,1.7750000000000001,3.344,35.056,3.382,105.70700000000001,2.422,0.3813541666666667,1.83,6.82,24.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//18,138,04::47:55,19::27:05,12::07:12,11.116,19.457,7.992,3.343,8.44,9.332,5.838,3.343,8.024000000000001,3.343,2.153,3.343,35.005,3.584,105.783,2.47,0.4865625,1.9000000000000001,7.86,24.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//19,139,04::46:41,19::28:24,12::07:15,11.149000000000001,19.459,6.68,3.343,6.944,9.332,2.192,3.343,3.269,3.343,4.488,3.343,27.310000000000002,4.6080000000000005,87.599,2.481,0.4001388888888889,1.73,7.26,20.23,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//20,140,04::45:57,19::29:09,12::07:18,11.18,19.596,4.335,3.343,4.448,9.331,0.841,3.343,1.675,3.342,3.494,3.343,15.109,7.692,52.771,2.93,0.3480208333333333,1.3800000000000001,6.76,16.490000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//21,141,04::45:20,19::29:53,12::07:22,11.211,19.602,8.556000000000001,3.343,9.115,9.332,7.385,3.343,10.724,3.343,1.171,3.344,38.473,3.1790000000000003,113.638,2.378,0.8511111111111113,1.87,6.48,17.02,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//22,142,04::44:38,19::30:45,12::07:26,11.241,19.61,8.525,3.343,9.065,9.332,7.3020000000000005,3.343,10.403,3.343,1.223,3.342,38.153,3.239,112.811,2.4130000000000003,0.5402430555555555,1.8900000000000001,4.5200000000000005,20.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//23,143,04::43:51,19::31:49,12::07:31,11.27,19.62,8.423,3.343,8.790000000000001,9.332,7.07,3.343,10.457,3.343,1.353,3.344,36.062,3.278,108.128,2.402,0.3481597222222222,1.61,4.9,25.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//24,144,04::42:55,19::33:04,12::07:36,11.297,19.634,8.024000000000001,3.371,8.419,9.411,6.232,3.373,8.775,3.37,1.792,3.363,34.052,3.568,102.679,2.471,0.42107638888888893,1.53,9.65,27.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//25,145,04::41:56,19::33:56,12::07:42,11.324,19.747,7.297,3.343,7.496,9.331,3.245,3.343,5.203,3.343,4.0520000000000005,3.343,29.256,4.159,91.013,2.461,0.3533680555555556,1.31,10.33,27.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//26,146,04::41:12,19::34:35,12::07:48,11.35,19.768,8.185,3.343,8.46,9.332,6.162,3.343,9.054,3.343,2.023,3.342,34.054,3.549,102.904,2.444,0.4815625,1.71,11.13,28.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//27,147,04::40:45,19::35:18,12::07:55,11.375,19.772000000000002,7.037,3.343,7.474,9.332,4.377,3.343,6.037,3.343,2.66,3.343,29.495,3.614,90.129,2.462,0.7815972222222222,1.84,7.43,20.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//28,148,04::40:16,19::36:09,12::08:03,11.398,19.775000000000002,8.767,3.343,9.097,9.332,7.196,3.343,11.075000000000001,3.343,1.571,3.343,36.575,3.2520000000000002,109.259,2.3930000000000002,0.3359375,1.6600000000000001,3.36,25.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//29,149,04::39:47,19::37:12,12::08:10,11.421,19.78,8.76,3.343,9.004,9.332,7.614,3.343,11.436,3.343,1.1460000000000001,3.342,35.134,3.347,105.91,2.4050000000000002,0.39965277777777775,2.,6.48,32.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//30,150,04::39:15,19::38:17,12::08:18,11.443,19.785,8.533,3.343,8.747,9.332,7.314,3.343,10.898,3.343,1.219,3.343,34.569,3.402,104.47800000000001,2.428,0.37899305555555557,1.51,11.08,32.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//5//31,151,04::38:42,19::38:59,12::08:27,11.464,19.902,8.389,3.343,8.587,9.332,6.941,3.343,10.257,3.343,1.448,3.343,33.936,3.5380000000000003,102.979,2.426,0.3643402777777778,1.81,12.34,31.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//1,152,04::38:05,19::39:33,12::08:36,11.484,19.909,7.828,3.343,8.048,9.332,5.96,3.343,8.48,3.343,1.868,3.343,31.641000000000002,3.717,98.82300000000001,2.507,0.4748263888888889,3.58,12.33,31.720000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//2,153,04::37:25,19::40:10,12::08:45,11.502,19.916,7.413,3.343,7.57,9.331,5.2090000000000005,3.343,7.414000000000001,3.343,2.204,3.342,-6.223,0.,96.387,2.491,0.3501388888888889,1.33,13.34,30.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//3,154,04::36:53,19::40:51,12::08:55,11.52,19.91,7.674,3.343,7.813,9.332,4.9270000000000005,3.343,6.789,3.343,2.748,3.343,-6.205,0.,98.424,2.439,0.3836805555555556,1.67,14.14,31.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//4,155,04::36:23,19::41:39,12::09:05,11.537,19.905,4.349,3.343,4.492,9.333,1.6280000000000001,3.342,1.926,3.343,2.721,3.343,9.18,6.972,55.536,3.04,0.2826736111111111,1.62,11.81,25.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//5,156,04::36:08,19::42:36,12::09:16,11.552,19.929000000000002,3.23,3.343,3.369,9.332,0.594,3.341,0.723,3.343,2.636,3.343,10.082,10.189,41.618,3.593,0.4146527777777778,2.1,6.5200000000000005,15.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//6,157,04::35:55,19::43:27,12::09:27,11.567,19.929000000000002,6.695,3.343,7.014,9.332,3.606,3.343,4.477,3.343,3.089,3.343,28.806,4.135,86.297,2.544,0.5321527777777778,1.98,5.9,15.71,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//7,158,04::35:43,19::43:58,12::09:38,11.58,20.039,8.921,3.343,9.146,9.332,7.397,3.343,10.754,3.343,1.524,3.343,39.305,3.073,116.843,2.38,0.4222222222222222,1.73,6.66,20.240000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//8,159,04::35:32,19::44:24,12::09:49,11.593,20.038,8.606,3.374,8.773,9.372,7.439,3.365,10.744,3.447,1.168,3.427,37.011,3.283,110.914,2.4250000000000003,0.3801388888888889,1.7,5.59,26.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//9,160,04::35:22,19::44:51,12::10:01,11.604000000000001,20.037,4.078,3.343,4.089,9.333,0.23600000000000002,3.347,0.593,3.344,3.842,3.343,13.488,8.658,51.858000000000004,3.048,0.23097222222222222,1.23,10.35,20.97,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//10,161,04::35:13,19::45:19,12::10:13,11.615,20.035,7.55,3.343,7.7860000000000005,9.332,4.275,3.343,5.801,3.343,3.275,3.343,32.601,3.775,94.70400000000001,2.451,0.7002083333333333,1.95,12.05,21.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//11,162,04::35:06,19::45:50,12::10:25,11.624,20.033,8.816,3.343,9.041,9.332,7.426,3.343,10.544,3.343,1.3900000000000001,3.343,38.673,3.25,114.83500000000001,2.3970000000000002,0.4660416666666667,1.51,7.140000000000001,22.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//12,163,04::35:01,19::46:23,12::10:37,11.633000000000001,20.031,8.663,3.343,8.759,9.332,7.406000000000001,3.343,11.025,3.343,1.2570000000000001,3.343,36.636,3.285,110.156,2.388,0.37253472222222217,1.58,6.83,27.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//13,164,04::34:57,19::46:58,12::10:50,11.64,20.028,8.538,3.343,8.604000000000001,9.332,7.22,3.343,10.562,3.343,1.318,3.344,36.002,3.363,108.128,2.3970000000000002,0.48847222222222225,1.52,11.09,28.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//14,165,04::34:55,19::47:36,12::11:02,11.646,20.025000000000002,8.69,3.343,8.769,9.332,7.667,3.343,11.538,3.343,1.0230000000000001,3.342,36.429,3.306,109.76,2.392,0.40329861111111115,1.9100000000000001,9.83,27.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//15,166,04::34:54,19::48:08,12::11:15,11.651,20.022000000000002,8.657,3.343,8.781,9.332,7.3260000000000005,3.343,10.594,3.343,1.331,3.343,36.212,3.303,108.56,2.374,0.49024305555555553,1.52,10.64,29.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//16,167,04::34:56,19::48:37,12::11:28,11.656,20.018,8.475,3.343,8.814,9.332,6.723,3.343,9.279,3.343,1.7510000000000001,3.343,36.874,3.231,108.157,2.404,0.9050694444444444,2.1,9.69,24.,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//17,168,04::34:59,19::48:52,12::11:41,11.659,20.124,8.928,3.343,9.141,9.332,7.4270000000000005,3.343,11.271,3.343,1.5010000000000001,3.343,37.733000000000004,3.224,112.58,2.388,0.49954861111111115,1.6500000000000001,6.08,25.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//18,169,04::35:03,19::49:05,12::11:54,11.661,20.119,8.919,3.343,9.049,9.332,8.029,3.343,12.126,3.343,0.889,3.344,37.231,3.243,110.185,2.41,0.3971875,1.47,7.98,27.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//19,170,04::35:10,19::49:17,12::12:07,11.662,20.113,8.656,3.343,8.724,9.332,7.508,3.343,11.141,3.343,1.1480000000000001,3.343,35.585,3.374,106.95100000000001,2.424,0.40142361111111113,1.8,9.63,31.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2007//6//20,171,04::35:17,19::49:28,12::12:20,11.662,20.108,8.785,3.343,8.848,9.332,7.472,3.343,11.189,3.343,1.313,3.343,35.689,3.364,107.423,2.4050000000000002,0.41788194444444443,1.59,12.26,31.44,0.,0.,0.,0.,0.,0.,0.,0.,-
