Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2008//3//18,78,06::17:07,18::20:27,12::18:38,7.712,16.55,3.228,3.137,3.533,9.332,0.743,3.138,1.061,3.138,2.485,3.137,12.06,7.891,46.377,2.995,0.18802083333333336,1.95,5.53,14.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//19,79,06::15:37,18::21:41,12::18:21,7.784,16.583000000000002,1.496,3.137,1.5210000000000001,9.33,0.023,3.156,0.043000000000000003,3.1510000000000002,1.473,3.136,1.0170000000000001,61.029,18.426000000000002,5.4,0.2592361111111111,1.57,0.84,9.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//20,80,06::14:06,18::23:15,12::18:03,7.856,16.609,3.904,3.137,4.558,9.332,1.516,3.137,2.949,3.137,2.388,3.137,17.338,5.808,59.264,2.603,0.5016319444444446,2.64,-0.07,10.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//21,81,06::11:53,18::24:08,12::17:45,7.928,16.751,5.365,3.137,6.5200000000000005,9.332,3.8080000000000003,3.137,6.5680000000000005,3.137,1.557,3.136,27.832,3.599,83.741,2.477,0.30454861111111114,1.73,0.37,11.08,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//22,82,06::10:29,18::25:02,12::17:27,7.9990000000000006,16.787,5.75,3.137,6.958,9.332,4.144,3.137,7.173,3.137,1.606,3.138,30.182000000000002,3.391,92.313,2.415,0.38083333333333336,1.5,-2.39,17.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//23,83,06::08:54,18::26:08,12::17:09,8.071,16.813,3.099,3.137,3.278,9.333,0.297,3.1390000000000002,0.584,3.137,2.802,3.137,10.591000000000001,9.254,43.734,2.828,0.40746527777777775,2.61,2.52,15.74,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//24,84,06::06:38,18::27:38,12::16:51,8.142,16.836000000000002,2.302,3.136,2.371,9.334,0.091,3.1510000000000002,0.128,3.142,2.21,3.137,6.243,12.17,32.03,3.198,0.20541666666666666,1.07,5.73,9.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//25,85,06::05:20,18::28:48,12::16:33,8.212,16.990000000000002,4.691,3.137,5.422,9.332,2.204,3.137,3.604,3.137,2.487,3.137,21.854,4.458,71.965,2.495,0.28815972222222225,1.3800000000000001,3.33,12.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//26,86,06::03:41,18::29:38,12::16:14,8.283,17.018,2.582,3.136,2.748,9.332,0.451,3.134,0.729,3.136,2.1310000000000002,3.137,7.942,12.143,36.134,3.541,0.5230555555555556,2.41,0.07,10.120000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//27,87,06::01:26,18::30:37,12::15:56,8.353,17.059,5.799,3.137,6.9590000000000005,9.332,4.034,3.137,6.831,3.137,1.7650000000000001,3.137,29.816,3.5,93.94500000000001,2.394,0.3008333333333333,1.68,-1.45,9.47,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//28,88,06::00:11,18::31:54,12::15:38,8.422,17.078,1.678,3.137,1.75,9.33,0.023,3.146,0.055,3.1550000000000002,1.655,3.137,2.23,41.383,20.91,4.974,0.3463194444444444,1.7,-2.17,3.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//29,89,05::58:29,18::33:26,12::15:20,8.492,17.106,5.783,3.137,6.854,9.332,3.579,3.137,6.652,3.137,2.204,3.137,29.249000000000002,3.623,90.28,2.451,0.5309027777777778,2.36,-3.83,7.37,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//30,90,05::56:20,18::34:14,12::15:02,8.561,17.26,6.549,3.137,7.687,9.332,4.799,3.137,7.5760000000000005,3.137,1.75,3.137,34.197,3.074,100.44800000000001,2.374,0.6407638888888889,1.84,-1.99,7.62,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//3//31,91,05::55:03,18::35:08,12::14:44,8.629,17.279,6.066,3.137,7.121,9.332,3.977,3.137,6.522,3.137,2.089,3.137,30.351,3.485,96.227,2.415,0.4358333333333333,1.86,-4.64,10.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//1,92,05::53:18,18::36:15,12::14:26,8.697000000000001,17.308,6.005,3.137,7.166,9.332,4.247,3.137,7.322,3.137,1.758,3.137,30.701,3.5500000000000003,90.54,2.4290000000000003,0.3749652777777778,1.42,-3.69,15.120000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//2,93,05::51:14,18::37:45,12::14:09,8.764,17.345,6.6850000000000005,3.137,7.9270000000000005,9.332,5.7010000000000005,3.137,9.858,3.137,0.983,3.138,33.763,3.219,100.674,2.398,0.41583333333333333,1.55,-2.68,17.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//3,94,05::49:57,18::38:52,12::13:51,8.831,17.478,6.509,3.137,7.642,9.331,5.031,3.137,8.461,3.137,1.478,3.137,32.048,3.374,97.614,2.404,0.4968055555555555,1.53,-1.4000000000000001,19.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//4,95,05::48:10,18::39:42,12::13:34,8.898,17.508,5.405,3.137,6.432,9.332,3.257,3.137,4.751,3.137,2.1470000000000002,3.138,26.137,4.054,80.892,2.566,0.9474305555555556,2.8000000000000003,3.34,13.23,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//5,96,05::46:11,18::40:41,12::13:17,8.964,17.543,2.766,3.137,2.886,9.332,0.027,3.1310000000000002,0.054,3.136,2.739,3.137,7.813,13.484,36.395,3.219,0.3981597222222222,1.82,2.02,9.,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//6,97,05::44:54,18::42:00,12::13:00,9.03,17.562,3.9610000000000003,3.137,4.367,9.332,1.137,3.138,1.673,3.137,2.823,3.138,15.91,6.7860000000000005,54.624,2.837,0.4907291666666666,3.42,2.11,12.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//7,98,05::43:07,18::43:31,12::12:43,9.095,17.593,6.433,3.137,7.473,9.333,4.356,3.137,6.356,3.137,2.077,3.137,31.775000000000002,3.411,96.296,2.398,0.4925694444444445,1.59,0.8200000000000001,14.14,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//8,99,05::41:10,18::44:17,12::12:26,9.159,17.740000000000002,4.933,3.137,5.577,9.332,1.6460000000000001,3.136,2.344,3.136,3.2880000000000003,3.137,22.569,4.6770000000000005,73.783,2.54,0.49031250000000004,1.48,1.61,9.57,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//9,100,05::39:54,18::45:11,12::12:10,9.223,17.758,4.96,3.137,5.604,9.332,1.995,3.138,2.959,3.137,2.965,3.137,22.91,4.707,72.772,2.587,0.6470833333333333,2.06,2.79,13.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//10,101,05::38:09,18::46:19,12::11:54,9.287,17.788,6.811,3.137,7.909,9.332,5.69,3.137,8.9,3.137,1.121,3.137,34.837,3.13,102.648,2.418,0.6304513888888889,1.84,3.23,16.69,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//11,102,05::36:12,18::47:49,12::11:38,9.349,17.822,7.104,3.137,8.19,9.332,6.288,3.137,10.565,3.137,0.8150000000000001,3.138,34.393,3.181,103.124,2.391,0.4675694444444444,2.23,0.56,23.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//12,103,05::34:58,18::48:54,12::11:23,9.411,17.952,7.134,3.137,8.192,9.332,6.337,3.137,10.574,3.137,0.797,3.136,33.572,3.1990000000000003,100.783,2.392,0.5415277777777779,1.6500000000000001,6.15,27.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//13,104,05::33:17,18::49:44,12::11:08,9.473,17.98,5.939,3.137,6.605,9.332,3.063,3.137,5.035,3.137,2.876,3.137,26.343,4.067,83.776,2.403,0.6775347222222222,2.16,5.92,24.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//14,105,05::31:17,18::50:45,12::10:53,9.534,18.015,3.073,3.137,3.205,9.331,0.194,3.138,0.253,3.1390000000000002,2.879,3.137,9.596,10.213000000000001,41.147,3.061,1.1047916666666666,2.67,0.02,12.870000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//15,106,05::30:06,18::52:04,12::10:39,9.594,18.031,4.8260000000000005,3.137,5.4190000000000005,9.331,1.492,3.136,2.44,3.137,3.335,3.137,11.83,6.69,44.435,2.855,0.46625,1.84,0.16,9.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//16,107,05::28:33,18::53:33,12::10:25,9.653,18.056,7.331,3.137,8.452,9.332,6.4110000000000005,3.137,10.483,3.137,0.919,3.138,35.334,3.065,105.402,2.388,0.41756944444444444,1.54,1.53,16.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//17,108,05::26:27,18::54:20,12::10:11,9.712,18.183,7.218,3.184,8.28,9.419,5.9830000000000005,3.1710000000000003,9.546,3.262,1.235,3.248,34.375,3.188,104.673,2.399,0.6224652777777778,2.09,1.62,21.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//18,109,05::25:20,18::55:14,12::09:58,9.77,18.221,5.882000000000001,3.137,6.753,9.332,3.444,3.137,5.2,3.137,2.437,3.138,27.007,3.95,82.247,2.496,0.8907291666666668,2.37,2.1,14.33,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//19,110,05::23:55,18::56:23,12::09:45,9.828,18.243000000000002,4.969,3.137,5.62,9.331,2.277,3.137,3.212,3.137,2.692,3.137,21.71,4.5280000000000005,71.467,2.548,0.8072916666666666,2.7,-1.22,7.390000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//20,111,05::21:54,18::57:54,12::09:33,9.884,18.265,5.307,3.137,5.832,9.331,2.128,3.137,3.2760000000000002,3.137,3.18,3.137,17.534,4.719,57.005,2.7880000000000003,0.6584722222222222,2.56,-1.16,9.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//21,112,05::20:38,18::58:57,12::09:21,9.94,18.409,4.002,3.137,4.256,9.331,0.34,3.1350000000000002,0.459,3.1350000000000002,3.662,3.137,14.653,7.4750000000000005,53.718,2.648,0.41277777777777774,1.84,-1.37,9.81,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//22,113,05::19:22,18::59:47,12::09:09,9.996,18.428,3.847,3.137,4.213,9.332,1.147,3.136,1.76,3.137,2.701,3.137,15.135,7.163,53.339,2.999,2.341111111111111,5.55,4.8500000000000005,10.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//23,114,05::17:33,19::00:48,12::08:58,10.05,18.459,4.306,3.137,4.64,9.333,0.981,3.136,1.689,3.137,3.326,3.137,16.389,7.289000000000001,57.707,2.797,0.6087152777777778,2.49,2.5300000000000002,10.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//24,115,05::16:02,19::02:09,12::08:48,10.104000000000001,18.483,7.372,3.137,8.332,9.332,5.418,3.137,7.814,3.137,1.954,3.138,34.847,3.37,105.215,2.412,0.49097222222222225,1.73,-0.35000000000000003,15.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//25,116,05::14:54,19::03:36,12::08:38,10.157,18.498,5.572,3.137,6.0840000000000005,9.332,2.246,3.137,3.446,3.137,3.326,3.137,23.896,4.6000000000000005,79.825,2.509,0.4466666666666667,1.77,0.9500000000000001,16.29,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//26,117,05::13:27,19::04:22,12::08:28,10.209,18.634,7.093,3.137,7.781000000000001,9.332,4.793,3.137,7.706,3.137,2.3000000000000003,3.137,32.314,3.5220000000000002,99.871,2.403,0.5412152777777778,1.56,3.17,23.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//27,118,05::11:32,19::05:17,12::08:19,10.261000000000001,18.645,6.414,3.137,6.9350000000000005,9.332,3.246,3.137,5.031,3.137,3.1670000000000003,3.137,27.644000000000002,4.022,90.209,2.457,0.5932291666666667,1.9100000000000001,6.21,23.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//28,119,05::10:31,19::06:25,12::08:10,10.311,18.68,7.614,3.137,8.415000000000001,9.332,6.058,3.137,9.358,3.137,1.557,3.137,34.762,3.241,104.526,2.404,0.741111111111111,2.18,6.58,21.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//29,120,05::09:19,19::07:55,12::08:02,10.361,18.697,3.6950000000000003,3.137,3.99,9.332,0.9430000000000001,3.138,1.274,3.138,2.751,3.138,13.345,8.131,48.955,3.247,0.7511111111111112,3.56,1.27,10.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//4//30,121,05::07:40,19::08:58,12::07:55,10.41,18.836000000000002,5.24,3.137,5.757000000000001,9.332,2.136,3.137,2.751,3.137,3.104,3.137,22.417,4.697,70.32300000000001,2.681,0.6460416666666666,1.7,1.71,10.51,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//1,122,05::06:10,19::09:47,12::07:48,10.458,18.86,7.5280000000000005,3.137,8.23,9.331,4.922,3.137,8.021,3.137,2.605,3.137,34.312,3.317,103.443,2.384,0.5600347222222222,1.53,1.67,16.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//2,123,05::05:11,19::10:47,12::07:41,10.505,18.872,5.777,3.137,6.263,9.333,1.873,3.136,2.653,3.137,3.9050000000000002,3.137,24.862000000000002,4.6370000000000005,80.381,2.533,0.5790972222222224,1.93,5.54,19.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//3,124,05::03:59,19::12:05,12::07:35,10.552,18.89,7.173,3.137,7.925,9.332,4.95,3.137,6.707,3.137,2.223,3.137,33.053,3.607,99.72,2.483,0.694375,2.,3.71,19.77,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//4,125,05::02:20,19::13:33,12::07:30,10.597,18.914,7.689,3.137,8.52,9.332,6.0360000000000005,3.137,8.596,3.137,1.653,3.137,35.773,3.173,105.946,2.4210000000000003,0.7119444444444444,1.8800000000000001,7.63,22.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//5,126,05::01:03,19::14:19,12::07:25,10.642,19.049,7.682,3.137,8.321,9.332,6.039,3.137,8.862,3.137,1.6420000000000001,3.137,34.457,3.384,104.4,2.408,0.622951388888889,1.86,5.91,25.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//6,127,05::00:08,19::15:11,12::07:21,10.686,19.06,6.3420000000000005,3.137,6.978,9.331,3.7800000000000002,3.137,4.865,3.137,2.562,3.137,27.874000000000002,4.198,90.33,2.54,0.7473958333333333,2.02,7.8,22.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//7,128,04::59:01,19::16:15,12::07:17,10.729000000000001,19.076,7.534,3.137,8.289,9.332,5.2410000000000005,3.137,7.307,3.137,2.2920000000000003,3.137,34.349000000000004,3.1590000000000003,100.327,2.483,0.9436111111111111,2.5300000000000002,5.2700000000000005,16.55,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//8,129,04::57:29,19::17:41,12::07:14,10.771,19.101,6.964,3.137,7.633,9.332,4.151,3.137,5.6080000000000005,3.137,2.814,3.137,31.488,3.69,94.931,2.524,0.7239583333333334,2.4,1.78,17.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//9,130,04::56:12,19::18:49,12::07:11,10.812,19.232,7.848,3.137,8.575000000000001,9.332,5.602,3.137,8.136000000000001,3.137,2.246,3.137,35.683,3.391,106.367,2.4250000000000003,0.512638888888889,1.61,1.47,18.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//10,131,04::55:23,19::19:35,12::07:09,10.852,19.242,6.095,3.137,6.492,9.331,2.14,3.136,3.083,3.137,3.955,3.137,25.589000000000002,4.596,83.493,2.493,0.8350000000000001,2.61,4.74,21.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//11,132,04::54:26,19::20:29,12::07:08,10.892,19.254,7.046,3.137,7.716,9.332,4.14,3.137,5.779,3.137,2.906,3.137,31.223,3.692,93.394,2.485,1.06125,2.23,4.66,15.41,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//12,133,04::53:14,19::21:37,12::07:07,10.93,19.272000000000002,7.854,3.137,8.522,9.332,5.648,3.137,8.32,3.137,2.206,3.137,35.,3.388,104.81700000000001,2.465,0.5234375000000001,1.58,2.27,18.240000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//13,134,04::51:48,19::23:02,12::07:07,10.968,19.28,7.021,3.137,7.657,9.332,4.439,3.137,5.66,3.137,2.581,3.137,31.68,3.698,97.608,2.479,0.6673958333333334,2.2800000000000002,6.23,23.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//14,135,04::50:55,19::23:59,12::07:07,11.004,19.418,7.598,3.137,8.013,9.331,5.338,3.137,8.359,3.137,2.2600000000000002,3.138,32.854,3.5420000000000003,98.819,2.438,0.6560416666666666,2.45,9.23,26.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//15,136,04::50:09,19::24:45,12::07:08,11.040000000000001,19.427,8.302,3.1590000000000003,8.757,9.4,7.348,3.1590000000000003,11.353,3.158,0.9540000000000001,3.156,35.852000000000004,3.222,105.822,2.423,1.5619791666666667,5.3100000000000005,10.14,34.83,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//16,137,04::49:17,19::25:38,12::07:10,11.075000000000001,19.438,8.385,3.165,8.77,9.42,7.515000000000001,3.166,11.599,3.1590000000000003,0.87,3.158,33.463,3.3890000000000002,101.168,2.457,1.0156597222222221,3.23,15.72,37.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//17,138,04::48:13,19::26:45,12::07:12,11.109,19.453,8.153,3.137,8.508000000000001,9.332,7.106,3.137,10.924,3.137,1.047,3.136,32.935,3.447,98.96000000000001,2.416,0.43225694444444446,2.04,15.64,35.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//18,139,04::46:58,19::28:06,12::07:14,11.142,19.462,8.079,3.137,8.554,9.332,6.803,3.137,9.897,3.137,1.276,3.138,34.232,3.369,101.48400000000001,2.482,0.5378819444444445,2.,13.35,32.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//19,140,04::46:06,19::29:00,12::07:17,11.173,19.596,7.95,3.137,8.423,9.332,6.13,3.137,8.888,3.137,1.821,3.136,33.616,3.572,99.95100000000001,2.4170000000000003,0.5014236111111112,2.08,12.870000000000001,32.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//20,141,04::45:29,19::29:42,12::07:21,11.204,19.602,5.8660000000000005,3.137,6.328,9.332,3.5580000000000003,3.137,5.023,3.137,2.308,3.137,23.964000000000002,4.0120000000000005,72.333,2.771,0.9095486111111111,2.64,7.54,20.04,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//21,142,04::44:49,19::30:32,12::07:25,11.234,19.609,6.049,3.137,6.437,9.333,2.195,3.137,2.717,3.137,3.853,3.137,25.329,4.83,78.996,2.567,0.9129513888888892,2.22,6.16,15.64,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//22,143,04::44:03,19::31:32,12::07:30,11.263,19.618000000000002,4.525,3.137,4.742,9.332,0.645,3.137,0.8300000000000001,3.136,3.88,3.137,17.004,6.2,59.572,2.892,1.0390277777777779,2.52,4.92,12.71,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//23,144,04::43:10,19::32:47,12::07:35,11.291,19.631,4.2010000000000005,3.137,4.329,9.332,0.122,3.136,0.167,3.142,4.079,3.137,15.882,7.097,57.45,2.749,0.5688194444444445,1.68,4.98,11.290000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//24,145,04::42:09,19::33:47,12::07:41,11.318,19.75,5.7940000000000005,3.137,6.1080000000000005,9.332,2.306,3.138,3.609,3.137,3.488,3.137,22.813,5.597,74.572,2.6510000000000002,0.9780555555555556,3.73,4.14,20.79,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//25,146,04::41:18,19::34:25,12::07:47,11.344,19.769000000000002,4.533,3.137,4.744,9.331,0.582,3.1350000000000002,0.65,3.136,3.951,3.137,16.931,5.6080000000000005,59.316,3.024,0.43270833333333336,1.7,9.3,17.3,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//26,147,04::40:51,19::35:07,12::07:54,11.369,19.772000000000002,4.26,3.137,4.409,9.331,0.771,3.1350000000000002,0.862,3.137,3.489,3.137,15.417,6.723,55.463,2.818,0.42701388888888886,1.97,11.64,20.51,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//27,148,04::40:23,19::35:56,12::08:01,11.393,19.775000000000002,3.2920000000000003,3.137,3.3120000000000003,9.332,0.094,3.121,0.105,3.138,3.198,3.137,10.216000000000001,10.872,41.794000000000004,3.267,0.13631944444444444,1.1500000000000001,10.83,17.53,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//28,149,04::39:54,19::36:55,12::08:08,11.416,19.78,2.316,3.137,2.33,9.332,0.,100,0.002,2.813,2.316,3.137,5.414,18.403,29.966,3.817,0.17375,1.55,9.86,13.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//29,150,04::39:23,19::38:03,12::08:17,11.438,19.785,3.391,3.137,3.309,9.333,0.007,2.957,0.009000000000000001,3.1390000000000002,3.3850000000000002,3.137,10.355,10.884,43.151,3.188,0.26468749999999996,1.62,9.78,16.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//30,151,04::38:50,19::38:51,12::08:25,11.459,19.901,6.133,3.137,6.413,9.332,3.504,3.137,4.546,3.137,2.629,3.137,26.342000000000002,4.34,82.824,2.628,0.43809027777777776,2.56,9.64,22.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//5//31,152,04::38:14,19::39:24,12::08:34,11.479000000000001,19.908,6.348,3.137,6.633,9.332,3.797,3.137,4.871,3.137,2.551,3.137,27.611,4.005,86.911,2.551,0.49197916666666663,2.84,8.27,20.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//1,153,04::37:35,19::40:00,12::08:43,11.499,19.917,6.4030000000000005,3.137,6.708,9.332,3.285,3.137,4.079,3.137,3.118,3.137,27.399,4.159,82.598,2.599,0.5589930555555556,2.1,9.53,20.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//2,154,04::37:01,19::40:40,12::08:53,11.516,19.913,7.151,3.137,7.343,9.332,4.777,3.137,6.785,3.137,2.374,3.137,30.346,3.923,97.226,2.469,0.41045138888888894,1.53,6.48,21.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//3,155,04::36:30,19::41:27,12::09:03,11.533,19.907,4.718,3.137,4.889,9.332,1.285,3.136,1.679,3.136,3.4330000000000003,3.137,18.251,6.139,61.228,2.861,0.7240625,2.24,8.86,19.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//4,156,04::36:11,19::42:23,12::09:13,11.549,19.93,7.51,3.137,7.708,9.332,4.2860000000000005,3.137,5.882000000000001,3.137,3.224,3.137,31.683,3.8000000000000003,91.69,2.593,0.6478472222222224,1.71,7.3100000000000005,17.23,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//5,157,04::35:58,19::43:15,12::09:24,11.564,19.93,4.738,3.137,4.78,9.332,1.5170000000000001,3.138,2.982,3.137,3.22,3.137,16.627,7.083,55.816,2.918,0.4819791666666668,1.86,4.01,17.900000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//6,158,04::35:46,19::43:52,12::09:35,11.578,20.04,7.51,3.137,7.948,9.332,4.55,3.137,6.131,3.137,2.96,3.137,32.751,3.521,98.797,2.496,0.9399305555555557,2.05,7.6000000000000005,16.18,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//7,159,04::35:34,19::44:18,12::09:47,11.59,20.039,7.974,3.137,8.289,9.332,6.037,3.137,8.387,3.137,1.937,3.137,34.469,3.584,103.504,2.452,0.6788194444444444,1.72,7.1000000000000005,19.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//8,160,04::35:24,19::44:44,12::09:58,11.602,20.038,8.754,3.137,8.955,9.332,7.571,3.137,11.452,3.137,1.184,3.136,37.567,3.1790000000000003,112.093,2.4,0.4325,1.72,4.2700000000000005,25.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//9,161,04::35:15,19::45:13,12::10:10,11.613,20.036,5.95,3.137,6.0680000000000005,9.332,2.692,3.137,4.212,3.137,3.258,3.137,22.763,5.336,72.606,2.709,0.6676388888888889,2.11,8.67,25.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//10,162,04::35:08,19::45:42,12::10:22,11.623000000000001,20.035,8.811,3.137,9.296,9.332,7.496,3.137,10.491,3.137,1.315,3.136,38.624,3.2600000000000002,116.285,2.431,0.9652083333333334,2.23,6.23,16.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//11,163,04::35:02,19::46:14,12::10:34,11.631,20.032,8.86,3.137,9.28,9.332,7.805000000000001,3.137,11.355,3.137,1.056,3.136,39.302,3.1550000000000002,115.655,2.395,0.7116319444444444,2.07,4.08,21.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//12,164,04::34:58,19::46:49,12::10:47,11.639000000000001,20.03,8.951,3.1630000000000003,9.194,9.363,8.053,3.1550000000000002,12.332,3.222,0.897,3.24,37.931,3.1710000000000003,112.34,2.39,0.44489583333333343,1.62,4.3500000000000005,26.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//13,165,04::34:55,19::47:28,12::10:59,11.645,20.027,8.843,3.137,9.035,9.332,7.981,3.137,12.208,3.137,0.862,3.136,36.835,3.245,109.804,2.3970000000000002,0.5593055555555555,1.69,8.23,29.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//14,166,04::34:54,19::48:00,12::11:12,11.651,20.023,8.863,3.137,9.065,9.332,8.021,3.137,12.247,3.137,0.842,3.137,37.048,3.232,110.441,2.388,0.589513888888889,1.67,8.94,28.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//15,167,04::34:55,19::48:30,12::11:25,11.655,20.019000000000002,8.863,3.137,9.084,9.332,7.939,3.137,12.112,3.137,0.924,3.136,36.994,3.234,109.479,2.398,0.5240972222222222,2.06,6.390000000000001,27.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//16,168,04::34:58,19::48:49,12::11:38,11.659,20.125,8.785,3.137,9.03,9.332,7.775,3.137,11.809000000000001,3.137,1.01,3.137,36.718,3.254,109.146,2.3970000000000002,0.49868055555555557,1.76,7.92,27.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//17,169,04::35:02,19::49:02,12::11:51,11.661,20.12,8.856,3.137,9.175,9.332,7.84,3.137,11.888,3.137,1.016,3.137,37.451,3.227,111.369,2.3890000000000002,0.6700000000000002,2.07,8.21,25.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2008//6//18,170,04::35:08,19::49:14,12::12:04,11.662,20.115000000000002,8.792,3.137,9.106,9.332,7.668,3.137,11.553,3.137,1.123,3.138,36.745,3.279,109.769,2.403,0.5413194444444444,1.78,7.34,25.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
