Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2009//1//31,31,07::25:30,17::23:51,12::24:18,4.587,14.02,3.081,3.137,4.491,9.331,2.407,3.137,6.106,3.137,0.674,3.136,16.127,4.811,59.951,2.507,0.18204861111111112,1.3800000000000001,-2.0300000000000002,9.51,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//1,32,07::24:39,17::24:48,12::24:26,4.641,14.036,2.232,3.136,3.025,9.331,1.2570000000000001,3.136,2.955,3.137,0.975,3.136,7.564,9.501,38.39,2.964,0.11006944444444446,1.05,-1.28,9.59,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//2,33,07::23:33,17::26:00,12::24:33,4.696,14.058,3.218,3.137,4.764,9.332,2.591,3.136,6.487,3.137,0.627,3.1390000000000002,16.157,4.852,61.948,2.4130000000000003,0.12309027777777776,0.74,-2.5300000000000002,13.530000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//3,34,07::22:04,17::27:42,12::24:39,4.752,14.078000000000001,3.3000000000000003,3.137,4.906,9.332,2.843,3.137,7.158,3.137,0.457,3.137,17.457,4.491,63.679,2.376,0.4981597222222222,3.65,0.91,20.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//4,35,07::21:01,17::28:59,12::24:45,4.809,14.225,2.3770000000000002,3.137,3.094,9.331,1.064,3.137,2.41,3.137,1.313,3.137,9.622,8.318,40.478,3.003,0.14128472222222221,0.98,0.73,12.24,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//5,36,07::20:10,17::29:58,12::24:50,4.867,14.241,1.309,3.137,1.567,9.333,0.311,3.14,0.866,3.137,0.998,3.1350000000000002,0.984,62.246,17.587,4.974,1.1032638888888888,5.1000000000000005,2.48,14.290000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//6,37,07::19:06,17::31:14,12::24:53,4.926,14.261000000000001,2.211,3.137,2.773,9.332,0.734,3.137,1.485,3.137,1.476,3.138,7.555,9.737,36.22,3.123,0.4651041666666667,3.46,4.57,12.71,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//7,38,07::17:35,17::32:58,12::24:56,4.986,14.291,3.428,3.137,5.024,9.332,2.845,3.137,6.525,3.137,0.583,3.1390000000000002,18.548000000000002,4.271,65.214,2.398,0.32871527777777776,1.94,3.16,12.700000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//8,39,07::16:13,17::34:07,12::24:59,5.046,14.436,1.6420000000000001,3.138,1.7750000000000001,9.334,0.073,3.123,0.186,3.141,1.57,3.136,2.435,30.185000000000002,21.984,3.966,0.4051388888888889,1.94,-1.03,8.120000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//9,40,07::15:19,17::35:08,12::25:00,5.1080000000000005,14.451,3.1750000000000003,3.137,4.366,9.331,1.932,3.137,3.932,3.137,1.243,3.137,16.363,4.642,59.396,2.586,0.2537152777777778,1.28,-0.93,5.96,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//10,41,07::14:11,17::36:28,12::25:01,5.17,14.473,1.154,3.138,1.203,9.331,0.091,3.13,0.301,3.14,1.064,3.136,-2.443,-18.72,8.797,6.179,0.9511111111111111,4.97,-3.3000000000000003,4.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//11,42,07::12:34,17::38:12,12::25:01,5.232,14.505,2.217,3.137,2.551,9.332,0.41200000000000003,3.1350000000000002,0.838,3.137,1.806,3.136,6.885,11.872,33.621,3.067,1.7199652777777776,3.7800000000000002,-0.15,7.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//12,43,07::11:09,17::39:14,12::25:00,5.296,14.649000000000001,2.9010000000000002,3.137,3.598,9.333,1.022,3.137,2.593,3.137,1.879,3.137,12.638,6.01,48.401,2.706,1.1486458333333334,3.68,-1.7,8.2,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//13,44,07::10:10,17::40:17,12::24:58,5.36,14.667,3.063,3.137,3.442,9.331,1.0050000000000001,3.137,2.1710000000000003,3.137,2.058,3.137,-2.031,-19.301000000000002,10.173,6.2780000000000005,1.6110763888888888,6.96,-2.87,5.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//14,45,07::08:53,17::41:39,12::24:56,5.425,14.691,2.267,3.137,2.734,9.331,0.645,3.1390000000000002,1.673,3.137,1.621,3.138,7.732,9.612,35.082,3.029,1.7284027777777777,4.61,0.07,7.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//15,46,07::07:05,17::43:22,12::24:53,5.4910000000000005,14.717,3.939,3.137,5.057,9.332,2.037,3.138,4.4270000000000005,3.137,1.901,3.138,20.142,4.04,65.33,2.458,3.8876736111111114,10.84,5.49,10.35,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//16,47,07::05:50,17::44:20,12::24:49,5.557,14.866,2.244,3.137,2.504,9.331,0.42,3.1350000000000002,0.777,3.137,1.824,3.137,6.448,11.652000000000001,32.091,3.14,1.7851388888888888,4.7,2.64,11.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//17,48,07::04:42,17::45:22,12::24:45,5.623,14.887,3.08,3.137,4.1290000000000004,9.333,1.889,3.138,4.452,3.137,1.191,3.136,14.661,5.535,52.608000000000004,2.686,1.029097222222222,4.15,-0.78,11.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//18,49,07::03:08,17::46:45,12::24:39,5.691,14.917,3.857,3.137,5.341,9.332,2.88,3.137,6.304,3.137,0.976,3.138,21.537,4.095,70.803,2.463,1.6503472222222222,4.65,-1.6500000000000001,12.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//19,50,07::01:19,17::48:28,12::24:34,5.758,14.952,2.89,3.137,3.346,9.333,0.451,3.1390000000000002,0.936,3.137,2.438,3.137,10.678,7.878,42.997,2.791,2.752638888888889,4.78,4.97,15.31,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//20,51,07::00:15,17::49:22,12::24:27,5.827,15.087,4.126,3.137,5.731,9.332,3.3970000000000002,3.137,7.425,3.137,0.729,3.137,22.45,3.9290000000000003,72.137,2.399,0.27784722222222225,2.2,-0.34,17.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//21,52,06::58:52,17::50:24,12::24:20,5.896,15.113,2.853,3.136,3.511,9.332,1.113,3.137,2.309,3.137,1.74,3.136,10.98,8.33,44.311,2.949,2.0917708333333334,6.04,1.81,17.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//22,53,06::56:54,17::51:46,12::24:12,5.965,15.138,3.427,3.137,4.353,9.332,1.726,3.136,3.133,3.137,1.702,3.136,16.114,4.9830000000000005,59.047000000000004,2.585,2.3040624999999997,6.69,6.93,14.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//23,54,06::55:39,17::53:28,12::24:04,6.035,15.174,3.503,3.137,4.4350000000000005,9.332,1.946,3.137,3.633,3.137,1.556,3.138,16.787,4.488,58.375,2.723,1.352048611111111,4.24,3.1,16.080000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//24,55,06::54:21,17::54:21,12::23:55,6.105,15.313,2.2,3.137,2.529,9.333,0.293,3.138,0.677,3.1350000000000002,1.907,3.136,6.228,13.9,30.921,3.3040000000000003,1.3994097222222226,4.67,2.41,14.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//25,56,06::52:25,17::55:22,12::23:45,6.176,15.349,3.033,3.137,3.504,9.333,0.677,3.138,1.444,3.136,2.356,3.136,11.439,7.353,44.033,2.786,0.5585763888888889,4.11,4.0600000000000005,15.57,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//26,57,06::50:55,17::56:41,12::23:35,6.246,15.378,1.079,3.136,1.074,9.332,0.,100,0.012,3.011,1.078,3.138,-1.615,-39.443,10.603,7.702,0.5740972222222221,2.16,2.22,6.96,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//27,58,06::49:39,17::58:21,12::23:24,6.317,15.4,4.344,3.137,5.654,9.331,2.98,3.137,5.994,3.137,1.365,3.137,23.478,4.105,75.459,2.466,0.329375,1.48,-0.49,9.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//2//28,59,06::47:50,17::59:16,12::23:13,6.389,15.55,1.443,3.137,1.54,9.333,0.003,3.293,0.012,3.09,1.44,3.136,0.672,110.59,17.249,5.492,1.9860069444444446,5.3,0.3,16.87,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//1,60,06::46:05,18::00:15,12::23:01,6.461,15.583,1.571,3.138,1.647,9.334,0.,100,0.,100,1.571,3.138,1.6640000000000001,50.551,19.951,4.83,3.0666666666666664,8.34,11.02,13.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//2,61,06::44:50,18::01:31,12::22:49,6.533,15.604000000000001,1.816,3.138,1.978,9.332,0.254,3.136,0.452,3.14,1.562,3.138,3.5060000000000002,21.21,24.338,4.494,0.8274652777777778,5.48,3.44,12.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//3,62,06::43:05,18::03:09,12::22:37,6.605,15.637,2.958,3.137,3.4410000000000003,9.333,0.908,3.138,1.691,3.138,2.05,3.137,11.573,7.51,43.437,2.922,0.8489930555555555,3.39,2.36,11.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//4,63,06::41:11,18::04:08,12::22:23,6.6770000000000005,15.789,1.667,3.137,1.7750000000000001,9.33,0.169,3.142,0.278,3.1390000000000002,1.498,3.136,1.873,33.194,20.61,4.5520000000000005,0.10322916666666665,1.34,0.08,5.08,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//5,64,06::39:56,18::05:04,12::22:10,6.75,15.81,2.836,3.136,3.525,9.333,0.8130000000000001,3.136,1.379,3.137,2.023,3.137,11.912,6.994,47.102000000000004,2.8000000000000003,0.18159722222222224,1.59,-2.34,9.040000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//6,65,06::38:11,18::06:15,12::21:56,6.822,15.842,3.96,3.137,4.737,9.332,1.768,3.136,3.438,3.137,2.192,3.138,18.853,4.955,61.863,2.556,0.3653819444444444,1.76,-0.55,8.870000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//7,66,06::36:13,18::07:50,12::21:41,6.8950000000000005,15.879,3.8120000000000003,3.137,4.534,9.332,1.154,3.138,2.342,3.137,2.658,3.136,17.669,5.223,59.988,2.539,0.545,2.4,-2.71,10.64,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//8,67,06::34:57,18::08:57,12::21:27,6.968,16.015,3.314,3.137,3.748,9.331,0.791,3.138,1.444,3.136,2.5220000000000002,3.138,12.962,7.457,48.575,2.743,0.7575,3.08,-1.21,6.640000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//9,68,06::33:11,18::09:50,12::21:11,7.041,16.047,3.537,3.137,4.123,9.333,1.254,3.138,1.944,3.137,2.282,3.137,14.84,5.857,52.117000000000004,2.841,0.5245833333333333,1.71,-1.42,5.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//10,69,06::31:12,18::10:56,12::20:56,7.114,16.084,5.162,3.137,6.525,9.332,3.906,3.137,7.043,3.137,1.256,3.136,28.346,3.46,85.98100000000001,2.4130000000000003,0.45944444444444443,2.12,-2.04,7.98,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//11,70,06::29:54,18::12:26,12::20:40,7.187,16.105,5.348,3.224,6.898000000000001,9.606,4.5680000000000005,3.21,8.838000000000001,3.327,0.78,3.3080000000000003,28.876,3.422,86.227,2.4010000000000002,0.3138194444444445,1.53,-5.29,12.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//12,71,06::28:05,18::13:44,12::20:24,7.26,16.254,5.469,3.222,7.058,9.625,4.7860000000000005,3.209,9.23,3.3240000000000003,0.683,3.313,29.722,3.353,88.12,2.396,0.6009027777777778,2.46,-2.54,18.81,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//13,72,06::26:08,18::14:34,12::20:08,7.333,16.29,5.338,3.218,6.852,9.631,4.356,3.205,8.117,3.309,0.982,3.275,28.385,3.5100000000000002,86.46000000000001,2.423,0.3938888888888889,1.76,-0.98,18.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//14,73,06::24:49,18::15:34,12::19:51,7.406000000000001,16.311,2.91,3.137,3.327,9.332,0.799,3.136,1.448,3.137,2.111,3.137,10.379,8.341,43.302,2.942,0.21656249999999996,1.46,0.31,10.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//15,74,06::22:55,18::16:53,12::19:34,7.479,16.345,2.365,3.137,2.5500000000000003,9.33,0.17200000000000001,3.1430000000000002,0.404,3.1390000000000002,2.193,3.137,6.354,14.909,32.044000000000004,3.529,1.1803472222222224,4.66,3.11,12.83,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//16,75,06::21:02,18::18:27,12::19:17,7.551,16.379,1.922,3.137,1.984,9.331,0.015,3.04,0.021,3.117,1.9080000000000001,3.136,3.721,22.825,25.403000000000002,4.049,0.15256944444444442,1.54,4.36,7.8100000000000005,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//17,76,06::19:41,18::19:16,12::19:00,7.6240000000000006,16.516000000000002,4.389,3.137,5.325,9.331,2.232,3.136,3.556,3.137,2.158,3.137,21.895,4.304,71.769,2.524,0.47100694444444446,2.18,3.29,12.31,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//18,77,06::17:41,18::20:11,12::18:42,7.697,16.553,5.515,3.137,6.981,9.332,4.511,3.137,8.075,3.137,1.004,3.138,29.927,3.443,90.032,2.428,0.36777777777777776,1.51,0.07,15.370000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2009//3//19,78,06::15:55,18::21:21,12::18:25,7.769,16.584,5.047,3.137,6.24,9.332,3.48,3.137,5.631,3.137,1.566,3.138,25.987000000000002,3.874,82.178,2.495,0.4443055555555556,1.81,2.97,17.41,0.,0.,0.,0.,0.,0.,0.,0.,-
