Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2010//3//20,79,06::14:54,18::22:32,12::18:11,7.822,16.598,5.295,3.137,6.7090000000000005,9.332,3.532,3.137,5.976,3.137,1.7630000000000001,3.137,26.827,3.868,84.836,2.422,0.7558333333333334,3.56,2.5300000000000002,24.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//21,80,06::13:02,18::23:45,12::17:53,7.894,16.746,2.873,3.137,3.358,9.332,0.8140000000000001,3.1350000000000002,1.192,3.138,2.06,3.136,10.181000000000001,8.714,41.806,3.1870000000000003,0.5205555555555555,1.83,6.84,14.75,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//22,81,06::11:05,18::24:35,12::17:36,7.966,16.781,5.463,3.137,6.742,9.332,3.543,3.137,6.055,3.137,1.919,3.137,27.333000000000002,3.719,82.898,2.447,0.47354166666666664,1.72,1.84,13.13,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//23,82,06::09:44,18::25:34,12::17:17,8.037,16.802,5.607,3.137,7.082,9.332,3.85,3.137,6.547,3.137,1.7570000000000001,3.137,29.32,3.513,88.10900000000001,2.42,0.3757986111111111,1.52,-1.32,18.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//24,83,06::07:46,18::26:50,12::16:59,8.109,16.837,5.306,3.137,6.729,9.332,3.9650000000000003,3.137,6.34,3.137,1.342,3.136,27.508,3.7720000000000002,86.144,2.458,1.4529166666666666,5.54,3.13,21.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//25,84,06::05:57,18::28:23,12::16:41,8.179,16.869,2.487,3.137,2.72,9.333,0.073,3.152,0.133,3.138,2.414,3.137,6.795,13.701,33.717,3.334,0.44972222222222213,3.48,3.06,11.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//26,85,06::04:33,18::29:13,12::16:23,8.25,17.005,5.1450000000000005,3.137,6.284,9.332,2.71,3.138,4.63,3.137,2.434,3.138,24.472,4.23,76.248,2.507,0.6880208333333333,2.56,2.13,12.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//27,86,06::02:28,18::30:07,12::16:05,8.32,17.043,5.591,3.137,7.054,9.332,3.584,3.137,6.148,3.137,2.007,3.137,28.702,3.589,85.795,2.446,2.524791666666667,5.2,1.42,20.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//28,87,06::00:50,18::31:13,12::15:47,8.39,17.071,4.338,3.137,5.144,9.333,1.457,3.137,1.956,3.138,2.8810000000000002,3.137,18.837,5.353,62.36,2.797,1.9738541666666665,4.68,5.62,17.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//29,88,05::59:23,18::32:44,12::15:29,8.459,17.093,3.112,3.137,3.561,9.331,0.669,3.137,0.971,3.138,2.443,3.137,11.424,6.795,46.011,3.0500000000000003,1.1725,6.15,2.64,17.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//30,89,05::57:15,18::33:51,12::15:11,8.529,17.241,3.815,3.137,4.341,9.332,1.047,3.136,1.746,3.137,2.7680000000000002,3.137,15.572000000000001,6.563,53.528,2.746,0.41767361111111106,2.69,0.58,8.540000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//3//31,90,05::55:42,18::34:41,12::14:53,8.597,17.271,4.152,3.137,4.8500000000000005,9.332,1.697,3.137,2.74,3.137,2.455,3.137,18.158,5.702,62.548,2.709,0.4373958333333333,2.86,0.9400000000000001,10.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//1,91,05::54:15,18::35:40,12::14:35,8.665000000000001,17.295,4.2620000000000005,3.137,5.0280000000000005,9.332,1.7590000000000001,3.137,2.323,3.137,2.504,3.136,18.949,5.5440000000000005,65.673,2.654,0.41097222222222224,1.72,-0.46,9.81,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//2,92,05::52:05,18::36:59,12::14:17,8.733,17.324,2.286,3.138,2.57,9.331,0.611,3.138,1.095,3.137,1.675,3.138,5.928,13.666,29.796,4.168,1.698576388888889,6.33,1.56,9.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//3,93,05::50:37,18::38:30,12::14:00,8.8,17.357,3.353,3.137,3.615,9.332,0.21,3.136,0.297,3.1350000000000002,3.1430000000000002,3.137,11.773,9.087,46.655,2.962,0.3843402777777778,2.7800000000000002,0.98,8.55,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//4,94,05::49:08,18::39:17,12::13:42,8.867,17.494,3.73,3.137,4.301,9.331,1.478,3.136,2.373,3.138,2.253,3.137,14.791,6.517,56.233000000000004,3.124,1.8369791666666666,6.41,0.28,9.93,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//5,95,05::46:58,18::40:11,12::13:25,8.934000000000001,17.521,3.658,3.137,4.064,9.331,0.713,3.137,1.568,3.136,2.945,3.137,13.613,7.9190000000000005,52.145,2.676,0.6035416666666668,3.75,-1.43,11.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//6,96,05::45:33,18::41:18,12::13:08,8.999,17.555,4.518,3.137,5.167,9.332,1.784,3.137,2.915,3.137,2.734,3.137,19.613,5.437,61.811,2.676,0.2874305555555556,1.37,1.56,12.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//7,97,05::44:04,18::42:49,12::12:51,9.065,17.578,6.369,3.137,7.6370000000000005,9.332,5.163,3.137,8.284,3.137,1.206,3.138,31.803,3.35,97.238,2.423,0.47979166666666667,1.8,-0.59,21.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//8,98,05::41:55,18::43:54,12::12:34,9.13,17.717,5.082,3.137,5.9,9.332,2.681,3.137,4.173,3.137,2.4010000000000002,3.137,23.303,4.516,69.267,2.654,0.9860416666666667,2.25,-0.36,9.370000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//9,99,05::40:33,18::44:44,12::12:18,9.194,17.751,6.804,3.137,8.177,9.332,5.288,3.137,8.969,3.137,1.516,3.137,34.202,3.166,101.916,2.4010000000000002,0.3660069444444444,1.45,-3.8200000000000003,13.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//10,100,05::39:05,18::45:44,12::12:02,9.257,17.774,3.005,3.137,3.255,9.333,0.126,3.136,0.229,3.141,2.879,3.137,9.446,10.461,40.524,3.0700000000000003,1.4257291666666667,5.51,0.29,16.45,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//11,101,05::36:58,18::47:04,12::11:46,9.32,17.8,2.852,3.136,3.1430000000000002,9.331,0.17300000000000001,3.137,0.259,3.133,2.678,3.138,8.872,11.322000000000001,38.674,3.386,1.5804861111111113,6.04,2.5300000000000002,13.98,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//12,102,05::35:36,18::48:33,12::11:31,9.382,17.832,3.352,3.137,3.724,9.332,0.64,3.1350000000000002,1.137,3.137,2.713,3.137,11.629,8.46,46.323,3.061,1.3186458333333335,4.09,4.2,14.,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//13,103,05::34:11,18::49:19,12::11:15,9.444,17.967,3.458,3.137,3.719,9.333,0.31,3.133,0.385,3.137,3.148,3.137,12.447000000000001,7.998,47.763,2.823,0.24003472222222222,1.83,4.84,12.290000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//14,104,05::32:08,18::50:14,12::11:00,9.506,17.995,4.202,3.137,4.583,9.332,1.264,3.138,2.364,3.136,2.9370000000000003,3.137,16.613,6.686,59.46,2.724,0.5268055555555556,4.0600000000000005,3.79,12.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//15,105,05::30:43,18::51:22,12::10:46,9.566,18.025000000000002,7.087,3.137,8.278,9.332,5.871,3.137,8.925,3.137,1.216,3.136,34.954,3.15,105.33500000000001,2.375,0.7382638888888889,3.66,2.07,19.37,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//16,106,05::29:22,18::52:53,12::10:32,9.626,18.045,5.6930000000000005,3.137,6.553,9.332,3.311,3.137,4.243,3.137,2.382,3.138,26.252,3.914,81.799,2.473,0.5102777777777778,3.15,5.17,19.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//17,107,05::27:25,18::53:57,12::10:18,9.685,18.19,6.046,3.137,6.894,9.333,3.379,3.137,5.248,3.137,2.6670000000000003,3.137,28.083000000000002,3.966,85.306,2.5220000000000002,0.5496875,2.02,5.5600000000000005,19.91,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//18,108,05::25:54,18::54:47,12::10:04,9.743,18.216,7.15,3.137,8.249,9.332,5.672,3.137,8.783,3.137,1.479,3.136,33.605000000000004,3.2920000000000003,102.58500000000001,2.41,0.4643055555555555,1.54,3.43,24.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//19,109,05::24:39,18::55:48,12::09:51,9.801,18.234,3.854,3.137,4.359,9.333,1.711,3.136,2.1470000000000002,3.137,2.1430000000000002,3.137,14.64,6.4190000000000005,53.579,2.931,0.9925694444444445,4.62,7.930000000000001,23.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//20,110,05::22:56,18::57:09,12::09:39,9.858,18.262,2.341,3.137,2.5,9.334,0.011,3.178,0.016,3.1550000000000002,2.33,3.137,6.041,14.465,31.642,3.698,0.8459722222222221,2.83,4.58,10.620000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//21,111,05::21:10,18::58:35,12::09:27,9.914,18.405,1.965,3.137,2.057,9.331,0.006,2.949,0.024,3.1790000000000003,1.959,3.138,3.349,27.068,24.136,4.613,1.3895833333333334,3.35,3.14,9.040000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//22,112,05::20:02,18::59:22,12::09:15,9.97,18.42,6.7010000000000005,3.137,7.646,9.332,4.409,3.137,6.5,3.137,2.2920000000000003,3.137,31.975,3.472,93.60300000000001,2.497,0.9327777777777777,2.32,3.67,15.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//23,113,05::18:33,19::00:17,12::09:04,10.025,18.443,7.558,3.137,8.603,9.332,6.398000000000001,3.137,10.154,3.137,1.161,3.136,35.223,3.112,105.532,2.402,0.5069444444444444,1.83,1.08,21.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//24,114,05::16:34,19::01:26,12::08:53,10.079,18.457,7.509,3.137,8.647,9.332,5.856,3.137,9.088000000000001,3.137,1.6540000000000001,3.137,35.784,3.201,107.279,2.399,0.7346875000000002,2.14,4.48,16.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//25,115,05::15:29,19::02:57,12::08:42,10.132,18.492,7.5520000000000005,3.137,8.608,9.332,6.042,3.137,9.425,3.137,1.5110000000000001,3.136,34.926,3.1790000000000003,105.06700000000001,2.3890000000000002,0.4324305555555556,1.3800000000000001,0.71,22.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//26,116,05::14:13,19::03:59,12::08:33,10.185,18.623,2.936,3.137,3.213,9.333,0.14100000000000001,3.129,0.189,3.134,2.795,3.137,8.795,12.443,38.199,3.483,1.2455208333333334,5.91,6.57,22.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//27,117,05::12:25,19::04:49,12::08:23,10.237,18.652,3.228,3.137,3.473,9.331,0.385,3.138,0.882,3.138,2.843,3.137,10.428,9.823,41.521,3.31,0.6011805555555555,2.79,3.33,9.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//28,118,05::11:00,19::05:50,12::08:14,10.288,18.675,3.722,3.137,4.116,9.331,0.8200000000000001,3.137,1.1280000000000001,3.137,2.902,3.137,14.149000000000001,7.101,51.628,3.037,0.41607638888888887,2.47,2.9,10.21,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//29,119,05::09:56,19::07:11,12::08:06,10.338000000000001,18.689,4.686,3.137,5.256,9.331,2.083,3.137,2.62,3.138,2.603,3.137,20.178,5.007,64.96300000000001,2.682,0.49774305555555565,3.47,1.96,10.53,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//4//30,120,05::08:34,19::08:36,12::07:58,10.387,18.71,6.931,3.137,7.678,9.331,4.252,3.137,6.257000000000001,3.137,2.68,3.137,31.351,3.77,92.21300000000001,2.464,0.5013888888888889,2.29,2.77,13.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//1,121,05::06:45,19::09:22,12::07:51,10.436,18.837,7.096,3.137,8.004,9.332,5.485,3.137,7.966,3.137,1.611,3.137,33.425,3.475,96.884,2.511,0.8532986111111112,2.5500000000000003,5.73,17.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//2,122,05::05:41,19::10:16,12::07:44,10.483,18.868000000000002,7.605,3.137,8.535,9.332,5.849,3.137,8.725,3.137,1.756,3.137,35.588,3.3200000000000003,105.276,2.441,0.5892708333333333,2.12,5.54,19.19,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//3,123,05::04:37,19::11:24,12::07:38,10.53,18.882,3.549,3.137,3.854,9.331,1.119,3.138,1.807,3.137,2.43,3.137,12.389000000000001,9.231,44.891,3.254,0.8555902777777777,3.18,4.82,16.29,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//4,124,05::03:13,19::12:52,12::07:32,10.576,18.904,8.081,3.1630000000000003,8.984,9.365,7.053,3.153,10.915000000000001,3.201,1.028,3.238,37.966,3.036,112.632,2.3810000000000002,0.775625,1.93,0.02,15.780000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//5,125,05::01:30,19::13:56,12::07:27,10.621,19.023,7.498,3.137,8.503,9.332,5.311,3.137,7.719,3.137,2.187,3.137,35.103,3.294,100.521,2.471,0.8899652777777778,2.19,1.07,11.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//6,126,05::00:36,19::14:44,12::07:23,10.666,19.056,8.073,3.17,9.005,9.362,7.049,3.16,10.44,3.231,1.025,3.231,37.685,3.053,112.892,2.3770000000000002,0.48059027777777774,1.58,-1.71,17.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//7,127,04::59:36,19::15:42,12::07:19,10.709,19.069,6.804,3.137,7.6000000000000005,9.332,4.275,3.137,5.599,3.137,2.5300000000000002,3.137,30.196,3.7520000000000002,94.382,2.535,0.48947916666666674,1.74,5.68,20.37,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//8,128,04::58:19,19::16:57,12::07:16,10.752,19.088,6.839,3.137,7.755,9.332,4.017,3.137,4.989,3.137,2.822,3.137,31.228,3.7520000000000002,94.358,2.445,0.4464930555555556,1.73,5.55,19.41,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//9,129,04::56:44,19::18:24,12::07:13,10.793000000000001,19.098,4.877,3.137,5.449,9.333,2.383,3.137,3.43,3.137,2.494,3.137,20.069,4.593,68.57600000000001,2.6590000000000003,0.44215277777777773,3.4,6.61,17.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//10,130,04::55:48,19::19:12,12::07:10,10.834,19.238,2.179,3.137,2.283,9.333,0.081,3.129,0.195,3.13,2.098,3.137,4.255,25.335,26.371000000000002,4.531,0.30374999999999996,2.1,4.5,10.07,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//11,131,04::54:55,19::20:02,12::07:09,10.874,19.249,3.77,3.137,4.056,9.332,0.325,3.138,0.461,3.1390000000000002,3.4450000000000003,3.137,13.487,8.298,50.881,3.079,0.5959375,2.12,5.11,11.98,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//12,132,04::53:51,19::21:02,12::07:08,10.913,19.264,6.829,3.137,7.531000000000001,9.332,4.072,3.137,5.311,3.137,2.757,3.137,30.937,3.842,93.418,2.462,0.5099305555555556,2.4,7.140000000000001,19.7,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//13,133,04::52:27,19::22:22,12::07:07,10.951,19.286,8.066,3.182,8.768,9.373,6.519,3.172,9.51,3.2840000000000003,1.548,3.223,36.042,3.3000000000000003,109.141,2.408,0.4559375,1.6400000000000001,4.33,24.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//14,134,04::51:15,19::23:39,12::07:07,10.987,19.416,6.966,3.137,7.549,9.332,4.583,3.137,7.072,3.137,2.383,3.137,29.969,3.719,90.518,2.508,0.4462847222222222,1.6,7.03,26.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//15,135,04::50:32,19::24:22,12::07:08,11.024000000000001,19.424,6.823,3.137,7.429,9.332,3.849,3.137,5.268,3.137,2.974,3.137,29.123,3.668,92.83200000000001,2.367,0.614826388888889,4.87,9.23,26.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//16,136,04::49:44,19::25:11,12::07:09,11.059000000000001,19.433,5.924,3.137,6.4110000000000005,9.332,2.004,3.136,2.763,3.137,3.92,3.137,24.809,4.905,81.06,2.571,0.6357986111111111,2.96,11.03,26.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//17,137,04::48:46,19::26:10,12::07:11,11.093,19.446,3.158,3.137,3.327,9.332,0.14100000000000001,3.137,0.401,3.1350000000000002,3.017,3.137,9.028,12.755,39.983000000000004,3.406,0.5171875000000001,3.84,9.61,19.490000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//18,138,04::47:33,19::27:30,12::07:13,11.127,19.465,6.281,3.137,6.863,9.331,3.424,3.137,4.5360000000000005,3.137,2.857,3.137,27.021,4.105,84.589,2.573,0.5610416666666667,1.93,7.04,18.02,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//19,139,04::46:23,19::28:41,12::07:16,11.159,19.57,6.322,3.137,6.803,9.333,3.012,3.137,4.889,3.137,3.31,3.137,27.104,4.54,80.039,2.666,1.461076388888889,4.63,4.28,18.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//20,140,04::45:47,19::29:21,12::07:19,11.19,19.6,6.922,3.137,7.589,9.332,3.581,3.137,4.716,3.137,3.341,3.137,30.382,3.896,89.516,2.496,0.5512847222222222,1.77,3.39,15.49,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//21,141,04::45:09,19::30:07,12::07:23,11.22,19.606,3.495,3.137,3.5740000000000003,9.331,0.374,3.14,1.105,3.138,3.121,3.137,10.929,10.641,43.497,3.46,0.5340277777777778,2.86,3.98,8.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//22,142,04::44:26,19::31:01,12::07:28,11.25,19.615000000000002,7.0040000000000004,3.137,7.648000000000001,9.332,3.8890000000000002,3.137,5.062,3.137,3.115,3.137,31.299,3.849,90.739,2.565,0.5959722222222222,2.54,2.42,11.9,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//23,143,04::43:37,19::32:11,12::07:33,11.278,19.625,8.113,3.137,8.928,9.332,5.69,3.137,7.465,3.137,2.423,3.137,37.83,3.1950000000000003,111.276,2.461,0.6711805555555556,1.79,3.77,14.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//24,144,04::42:37,19::33:24,12::07:38,11.306000000000001,19.64,4.78,3.137,5.017,9.333,0.319,3.136,0.463,3.136,4.461,3.137,17.924,6.518,61.682,2.767,0.5178472222222221,1.44,5.33,16.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//25,145,04::41:41,19::34:06,12::07:44,11.332,19.747,2.833,3.137,2.975,9.332,0.001,2.434,0.001,4.59,2.832,3.137,7.753,13.588000000000001,35.46,3.467,1.1940277777777777,3.5,8.22,14.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//26,146,04::41:05,19::34:46,12::07:51,11.358,19.771,4.852,3.137,5.166,9.331,2.053,3.137,3.197,3.137,2.799,3.137,1.258,34.471000000000004,64.425,2.725,0.4590972222222222,2.37,4.45,12.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//27,147,04::40:37,19::35:31,12::07:58,11.382,19.774,5.0280000000000005,3.137,5.356,9.331,2.013,3.137,2.5540000000000003,3.137,3.015,3.137,-6.158,0.,65.538,2.864,0.34031249999999996,1.9100000000000001,3.56,16.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//28,148,04::40:09,19::36:25,12::08:05,11.406,19.778,6.755,3.137,7.247,9.332,4.5040000000000004,3.137,5.958,3.137,2.25,3.137,-6.194,0.,87.08500000000001,2.628,0.5692708333333334,2.15,7.22,16.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//29,149,04::39:39,19::37:33,12::08:13,11.428,19.783,8.739,3.196,9.201,9.424,7.878,3.184,12.125,3.31,0.861,3.3000000000000003,-6.192,0.,112.917,2.3930000000000002,0.5261111111111112,2.,1.99,21.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//30,150,04::39:07,19::38:35,12::08:21,11.450000000000001,19.788,7.176,3.137,7.764,9.332,4.869,3.137,5.832,3.137,2.307,3.137,-6.142,0.,100.349,2.468,0.6166319444444446,1.82,6.57,24.,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//5//31,151,04::38:32,19::39:08,12::08:30,11.47,19.905,4.429,3.137,4.573,9.333,0.655,3.138,0.916,3.137,3.774,3.137,-6.147,0.,55.153,2.87,0.5157986111111111,1.35,12.64,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//1,152,04::37:55,19::39:43,12::08:39,11.49,19.913,5.3870000000000005,3.137,5.6160000000000005,9.331,0.8200000000000001,3.137,1.069,3.137,4.567,3.137,3.593,13.186,70.072,2.593,0.4300694444444445,1.7,12.41,21.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//2,153,04::37:17,19::40:21,12::08:49,11.508000000000001,19.916,1.984,3.137,2.1,9.33,0.049,3.113,0.171,3.145,1.935,3.138,2.867,37.6,23.051000000000002,5.6690000000000005,0.6020138888888888,4.2700000000000005,12.97,19.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//3,154,04::36:45,19::41:04,12::08:58,11.526,19.91,2.971,3.137,3.0420000000000003,9.332,0.149,3.138,0.196,3.1430000000000002,2.822,3.137,8.73,12.91,38.312,3.568,0.29881944444444447,2.25,12.35,17.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//4,155,04::36:18,19::41:54,12::09:09,11.542,19.905,4.054,3.137,4.104,9.333,0.40800000000000003,3.138,0.879,3.137,3.646,3.137,13.866,8.895,50.414,2.996,0.5953124999999999,2.37,10.24,22.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//5,156,04::36:04,19::42:51,12::09:19,11.557,19.931,3.247,3.137,3.277,9.333,0.025,3.134,0.068,3.116,3.222,3.137,9.639,11.099,40.085,3.434,0.23704861111111108,1.59,9.15,19.77,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//6,157,04::35:52,19::43:40,12::09:30,11.571,19.93,4.501,3.137,4.573,9.333,0.61,3.136,1.026,3.138,3.891,3.137,15.993,7.518,56.534,2.926,0.5543402777777778,1.83,13.51,23.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//7,158,04::35:40,19::44:05,12::09:41,11.585,20.04,8.677,3.137,9.1,9.332,7.333,3.137,10.64,3.137,1.344,3.138,37.980000000000004,3.232,110.464,2.428,0.6087152777777778,1.84,10.17,24.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//8,159,04::35:29,19::44:31,12::09:53,11.597,20.039,5.981,3.137,6.158,9.332,1.204,3.138,1.833,3.138,4.777,3.137,24.139,4.939,79.794,2.473,0.6128472222222222,2.17,7.98,23.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//9,160,04::35:20,19::44:59,12::10:04,11.608,20.037,7.3500000000000005,3.137,7.703,9.332,5.088,3.137,7.226,3.137,2.262,3.137,30.732,3.944,93.54,2.61,1.0157986111111112,3.52,9.01,23.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//10,161,04::35:11,19::45:28,12::10:16,11.618,20.036,5.614,3.137,6.003,9.332,2.427,3.136,2.93,3.137,3.188,3.137,23.611,4.996,73.357,2.697,0.8590972222222223,2.2600000000000002,7.98,15.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//11,162,04::35:05,19::45:59,12::10:29,11.627,20.034,8.839,3.137,9.287,9.332,7.7170000000000005,3.137,11.126,3.137,1.121,3.138,39.344,3.007,114.622,2.4010000000000002,0.9032291666666666,1.72,7.11,21.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//12,163,04::35:00,19::46:32,12::10:41,11.635,20.031,8.843,3.137,9.167,9.332,8.081,3.137,12.438,3.137,0.761,3.138,37.982,3.122,111.33,2.392,0.6594444444444445,1.8800000000000001,6.48,27.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//13,164,04::34:56,19::47:09,12::10:53,11.642,20.029,8.742,3.137,9.08,9.332,7.917,3.137,12.023,3.137,0.8240000000000001,3.138,37.152,3.201,108.971,2.411,0.8394097222222222,1.75,10.65,28.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//14,165,04::34:55,19::47:46,12::11:06,11.648,20.025000000000002,6.2490000000000006,3.137,6.531,9.332,3.765,3.137,5.921,3.137,2.484,3.136,24.798000000000002,4.514,74.802,2.65,0.7627083333333334,2.08,8.89,22.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//15,166,04::34:55,19::48:16,12::11:19,11.653,20.022000000000002,8.83,3.137,9.458,9.332,7.492,3.137,10.751,3.137,1.338,3.137,39.744,3.055,115.24000000000001,2.379,0.9619791666666667,2.64,5.16,18.54,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//16,167,04::34:57,19::48:42,12::11:32,11.657,20.017,7.464,3.137,8.009,9.331,4.893,3.137,6.868,3.137,2.571,3.138,31.866,3.904,91.776,2.545,0.675451388888889,1.97,4.98,17.37,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//17,168,04::35:00,19::48:56,12::11:45,11.66,20.123,8.414,3.137,9.034,9.332,6.892,3.137,9.454,3.137,1.522,3.137,37.548,3.299,108.44800000000001,2.466,0.7429861111111111,1.76,8.78,20.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//18,169,04::35:05,19::49:09,12::11:58,11.662,20.118000000000002,8.144,3.137,8.76,9.332,6.265000000000001,3.137,8.706,3.137,1.879,3.138,36.338,3.277,109.702,2.4090000000000003,0.8608680555555555,2.31,5.2700000000000005,20.1,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//19,170,04::35:12,19::49:20,12::12:11,11.663,20.112000000000002,5.007,3.137,5.32,9.333,1.052,3.138,1.555,3.137,3.954,3.137,19.158,6.163,62.171,2.728,0.8942708333333333,2.11,10.61,18.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//20,171,04::35:20,19::49:31,12::12:24,11.662,20.107,7.698,3.137,8.219,9.332,5.266,3.137,6.893,3.137,2.431,3.137,32.944,3.664,97.776,2.501,0.7170138888888888,1.98,8.83,20.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2010//6//21,172,04::35:29,19::49:41,12::12:37,11.661,20.101,8.787,3.1590000000000003,9.234,9.353,7.889,3.152,12.004,3.22,0.898,3.214,37.648,3.17,110.47800000000001,2.398,0.6389583333333334,1.86,6.,25.44,0.,0.,0.,0.,0.,0.,0.,0.,-
