Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2003//1//9,9,07::40:01,16::56:01,12::17:55,3.662,13.026,1.014,3.158,1.0090000000000001,9.335,0.,100,0.,100,1.014,3.157,-1.4060000000000001,-44.144,11.692,6.2170000000000005,0.04069444444444445,0.45,0.22,6.97,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//10,10,07::39:48,16::57:23,12::18:20,3.69,13.030000000000001,0.786,3.158,0.842,9.328,0.043000000000000003,3.182,0.255,3.164,0.742,3.161,-3.013,-19.244,7.633,10.913,2.456180555555555,4.9,2.91,10.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//11,11,07::39:33,16::58:42,12::18:44,3.719,13.153,0.524,3.16,0.52,9.34,0.,100,0.,100,0.524,3.16,-4.482,-6.742,3.458,21.491,2.4215625000000003,5.5200000000000005,3.48,11.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//12,12,07::39:15,16::59:29,12::19:07,3.749,13.159,1.7690000000000001,3.1590000000000003,2.232,9.331,0.594,3.157,1.3960000000000001,3.16,1.176,3.158,5.9670000000000005,9.991,31.265,3.031,3.127847222222222,4.88,10.06,12.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//13,13,07::38:52,17::00:25,12::19:30,3.781,13.166,0.655,3.1590000000000003,0.628,9.333,0.,100,0.005,3.081,0.655,3.1590000000000003,-3.365,-11.164,6.417,9.799,0.5418402777777778,3.56,7.18,12.33,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//14,14,07::38:24,17::01:38,12::19:52,3.813,13.176,0.846,3.158,0.838,9.336,0.149,3.165,0.377,3.1630000000000003,0.6960000000000001,3.16,-2.084,-15.675,10.595,6.755,0.10774305555555556,1.1500000000000001,3.79,9.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//15,15,07::37:49,17::03:12,12::20:13,3.848,13.188,1.6320000000000001,3.16,1.8940000000000001,9.334,0.382,3.1550000000000002,0.897,3.1590000000000003,1.2510000000000001,3.1590000000000003,4.0840000000000005,17.397000000000002,26.252,3.5260000000000002,0.10260416666666666,0.78,1.79,6.8100000000000005,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//16,16,07::37:10,17::04:11,12::20:34,3.883,13.312000000000001,1.695,3.16,2.208,9.334,0.554,3.156,1.709,3.1590000000000003,1.1420000000000001,3.1590000000000003,3.87,16.46,28.298000000000002,3.2560000000000002,0.09128472222222223,1.53,0.4,9.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//17,17,07::36:31,17::05:07,12::20:54,3.92,13.31,2.6550000000000002,3.16,3.7760000000000002,9.333,1.681,3.158,4.391,3.1590000000000003,0.975,3.158,12.678,5.4750000000000005,51.417,2.483,0.18131944444444448,1.87,-0.26,14.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//18,18,07::36:05,17::06:18,12::21:13,3.958,13.341000000000001,2.722,3.1590000000000003,4.128,9.331,2.093,3.1590000000000003,6.065,3.1590000000000003,0.629,3.157,14.425,5.152,54.331,2.383,0.2831944444444444,2.24,3.36,17.240000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//19,19,07::35:41,17::07:55,12::21:32,3.997,13.348,2.779,3.1590000000000003,4.236,9.332,2.354,3.1590000000000003,6.714,3.1590000000000003,0.425,3.158,15.34,4.898,56.713,2.386,0.26055555555555554,1.69,1.03,12.98,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//20,20,07::35:12,17::09:04,12::21:50,4.037,13.475,1.844,3.158,2.424,9.331,0.761,3.16,2.236,3.1590000000000003,1.082,3.16,5.118,13.404,31.099,3.0380000000000003,0.14256944444444444,3.62,-1.02,12.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//21,21,07::34:39,17::10:00,12::22:07,4.079,13.485,2.621,3.1590000000000003,3.789,9.333,1.746,3.1590000000000003,5.0440000000000005,3.1590000000000003,0.875,3.16,12.83,5.665,49.668,2.509,2.774861111111111,5.23,8.97,15.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//22,22,07::33:58,17::11:13,12::22:23,4.121,13.499,1.574,3.16,1.82,9.333,0.255,3.161,0.879,3.16,1.319,3.1590000000000003,3.38,19.571,23.168,3.662,2.7697569444444445,6.19,6.24,15.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//23,23,07::33:05,17::12:53,12::22:39,4.165,13.517,1.877,3.158,2.183,9.33,0.531,3.1590000000000003,1.3940000000000001,3.16,1.346,3.158,6.2940000000000005,12.067,31.846,3.096,0.21909722222222217,1.58,4.2700000000000005,11.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//24,24,07::32:02,17::14:04,12::22:53,4.211,13.645,0.634,3.1590000000000003,0.603,9.339,0.,100,0.039,3.184,0.634,3.158,-3.783,-10.578,5.513,11.406,0.5038541666666667,3.0700000000000003,5.91,11.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//25,25,07::31:12,17::15:02,12::23:07,4.257,13.673,2.062,3.1590000000000003,2.587,9.333,0.771,3.1590000000000003,1.86,3.1590000000000003,1.291,3.158,7.791,9.434000000000001,36.038000000000004,2.963,0.22121527777777777,1.35,6.2700000000000005,13.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//26,26,07::30:38,17::16:17,12::23:21,4.304,13.683,0.631,3.158,0.649,9.329,0.003,3.1790000000000003,0.007,3.221,0.628,3.158,-3.559,-9.408,6.133,10.535,0.18590277777777778,1.23,10.19,14.19,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//27,27,07::29:57,17::18:00,12::23:33,4.352,13.696,1.147,3.158,1.241,9.329,0.15,3.162,0.525,3.1590000000000003,0.997,3.158,-0.489,-108.555,14.599,4.95,0.21510416666666668,2.14,2.69,11.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//28,28,07::29:07,17::19:08,12::23:45,4.402,13.829,2.158,3.1590000000000003,2.676,9.33,0.8130000000000001,3.16,1.9140000000000001,3.1590000000000003,1.345,3.158,7.573,9.706,36.192,3.048,0.10635416666666667,1.22,-0.47000000000000003,8.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//29,29,07::28:01,17::20:09,12::23:55,4.453,13.851,1.028,3.16,1.006,9.336,0.012,3.093,0.052000000000000005,3.129,1.016,3.16,-1.564,-45.951,10.99,7.877,0.1711111111111111,1.48,2.6,9.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//30,30,07::26:43,17::21:28,12::24:05,4.5040000000000004,13.86,1.621,3.16,1.591,9.335,0.035,3.15,0.078,3.1750000000000003,1.587,3.158,2.513,29.898,22.086000000000002,3.856,0.16569444444444445,1.6500000000000001,6.54,14.370000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//1//31,31,07::25:55,17::23:13,12::24:14,4.557,13.893,1.982,3.1590000000000003,2.271,9.333,0.342,3.156,0.789,3.157,1.6400000000000001,3.16,5.686,13.214,30.918,3.14,0.14194444444444446,1.31,8.73,14.24,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//1,32,07::25:09,17::24:16,12::24:23,4.611,14.024000000000001,1.295,3.16,1.379,9.334,0.16,3.153,0.402,3.16,1.1360000000000001,3.158,1.351,48.359,19.11,3.997,0.37822916666666667,2.62,4.6000000000000005,9.64,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//2,33,07::24:12,17::25:19,12::24:30,4.665,14.042,2.499,3.16,3.094,9.332,1.088,3.158,3.245,3.1590000000000003,1.412,3.158,10.38,7.881,41.716,2.765,0.18055555555555555,1.35,3.06,8.99,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//3,34,07::22:55,17::26:43,12::24:37,4.721,14.068,3.192,3.1590000000000003,4.562,9.332,2.505,3.1590000000000003,5.753,3.1590000000000003,0.687,3.158,17.641000000000002,4.213,62.631,2.386,0.26840277777777777,1.3900000000000001,0.5,9.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//4,35,07::21:27,17::28:28,12::24:43,4.777,14.074,3.498,3.1590000000000003,5.099,9.332,3.032,3.1590000000000003,7.640000000000001,3.1590000000000003,0.466,3.157,20.826,4.,69.167,2.335,0.5079166666666667,3.06,-0.08,9.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//5,36,07::20:40,17::29:25,12::24:48,4.835,14.229000000000001,3.529,3.1590000000000003,5.139,9.331,3.098,3.1590000000000003,7.748,3.1590000000000003,0.431,3.157,21.215,3.926,69.674,2.327,0.7653472222222223,3.12,-2.5,9.700000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//6,37,07::19:44,17::30:31,12::24:52,4.893,14.246,3.628,3.1590000000000003,5.274,9.332,3.207,3.1590000000000003,7.962,3.1590000000000003,0.421,3.156,22.213,3.713,71.991,2.336,3.950277777777779,6.7700000000000005,4.0200000000000005,10.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//7,38,07::18:30,17::32:00,12::24:56,4.952,14.27,3.7,3.194,5.377,9.436,3.286,3.1950000000000003,8.098,3.1910000000000003,0.41300000000000003,3.194,22.472,3.759,71.586,2.36,2.5421875000000003,5.2,-0.91,12.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//8,39,07::16:53,17::33:39,12::24:58,5.0120000000000005,14.406,3.658,3.1590000000000003,5.256,9.333,3.095,3.1590000000000003,7.566,3.1590000000000003,0.5630000000000001,3.157,21.558,3.94,70.16,2.342,0.26479166666666665,1.27,-3.94,11.27,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//9,40,07::15:50,17::34:34,12::25:00,5.073,14.439,3.705,3.1590000000000003,5.332,9.332,3.2600000000000002,3.1590000000000003,7.78,3.1590000000000003,0.446,3.157,21.533,3.944,70.614,2.346,0.15159722222222222,1.03,-4.0200000000000005,12.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//10,41,07::14:51,17::35:42,12::25:01,5.135,14.457,3.795,3.1590000000000003,5.453,9.332,3.336,3.1590000000000003,7.994,3.1590000000000003,0.459,3.157,22.117,3.84,71.5,2.336,0.16986111111111113,0.9,-3.5500000000000003,12.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//11,42,07::13:33,17::37:16,12::25:01,5.197,14.482000000000001,3.263,3.1590000000000003,4.489,9.331,2.045,3.1590000000000003,5.142,3.1590000000000003,1.218,3.16,17.234,4.976,58.884,2.448,0.8438194444444443,5.01,-3.3000000000000003,16.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//12,43,07::11:48,17::38:46,12::25:01,5.26,14.618,2.854,3.1590000000000003,3.77,9.331,1.58,3.158,3.702,3.1590000000000003,1.2750000000000001,3.158,14.026,5.997,50.179,2.645,0.11618055555555556,0.88,-1.43,14.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//13,44,07::10:44,17::39:42,12::25:00,5.324,14.653,0.773,3.1590000000000003,0.706,9.338000000000001,0.,100,0.001,4.333,0.773,3.158,-2.86,-22.273,7.47,9.839,0.09413194444444445,0.93,6.94,9.620000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//14,45,07::09:38,17::40:51,12::24:58,5.388,14.673,3.883,3.601,5.282,10.545,3.226,3.586,7.213,3.794,0.656,3.678,22.879,3.766,73.84700000000001,2.649,0.7919791666666667,4.2,2.4,15.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//15,46,07::08:09,17::42:30,12::24:55,5.454,14.702,1.82,3.1590000000000003,1.942,9.334,0.15,3.154,0.28400000000000003,3.16,1.67,3.1590000000000003,4.426,16.237000000000002,27.174,3.439,1.8762847222222225,4.97,5.65,13.41,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//16,47,07::06:22,17::43:50,12::24:52,5.519,14.854000000000001,3.604,3.1590000000000003,4.2860000000000005,9.332,1.362,3.1590000000000003,2.773,3.1590000000000003,2.242,3.1590000000000003,17.14,5.067,59.337,2.584,0.9559722222222224,4.64,2.38,12.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//17,48,07::05:22,17::44:47,12::24:48,5.586,14.871,2.847,3.1590000000000003,3.536,9.333,1.26,3.16,3.035,3.1590000000000003,1.586,3.1590000000000003,12.613,6.6690000000000005,47.095,2.749,0.26618055555555553,1.6,2.59,13.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//18,49,07::04:05,17::45:57,12::24:43,5.6530000000000005,14.895,2.641,3.1590000000000003,3.0300000000000002,9.332,0.61,3.16,1.096,3.158,2.0300000000000002,3.16,10.585,7.579,42.659,2.8890000000000002,0.1764583333333333,1.05,3.38,9.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//19,50,07::02:14,17::47:36,12::24:37,5.72,14.925,2.455,3.1590000000000003,2.9290000000000003,9.331,0.891,3.158,1.819,3.16,1.564,3.1590000000000003,9.596,7.554,39.722,3.196,0.4379166666666667,2.,4.43,10.620000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//20,51,07::00:52,17::48:53,12::24:31,5.788,15.073,1.7770000000000001,3.1590000000000003,1.7790000000000001,9.33,0.031,3.19,0.054,3.161,1.746,3.158,3.082,25.438,23.661,4.063,0.13708333333333333,1.04,2.83,9.74,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//21,52,06::59:41,17::49:49,12::24:24,5.857,15.093,2.491,3.1590000000000003,2.864,9.332,0.617,3.1590000000000003,1.206,3.16,1.874,3.1590000000000003,9.137,7.508,40.17,3.011,0.2914236111111111,1.48,3.45,13.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//22,53,06::58:03,17::50:59,12::24:17,5.926,15.125,4.271,3.1590000000000003,5.789,9.332,3.657,3.1590000000000003,7.551,3.1590000000000003,0.614,3.158,25.105,3.611,79.023,2.4010000000000002,0.535625,2.17,-0.06,11.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//23,54,06::56:14,17::52:36,12::24:09,5.995,15.16,3.446,3.1590000000000003,4.234,9.331,1.453,3.16,3.4,3.1590000000000003,1.992,3.16,16.848,5.332,58.718,2.531,0.12069444444444441,1.05,-2.66,12.040000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//24,55,06::55:06,17::53:52,12::24:00,6.065,15.295,3.153,3.1590000000000003,4.014,9.332,1.45,3.1590000000000003,3.129,3.1590000000000003,1.703,3.158,15.571,5.507,54.924,2.61,1.1732291666666665,4.32,0.43,14.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//25,56,06::53:36,17::54:47,12::23:51,6.135,15.323,4.73,3.1590000000000003,6.389,9.332,4.082,3.1590000000000003,8.78,3.1590000000000003,0.648,3.161,28.116,3.283,84.803,2.329,2.062986111111111,4.08,0.36,13.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//26,57,06::51:31,17::55:55,12::23:41,6.206,15.341000000000001,2.229,3.1590000000000003,2.41,9.332,0.264,3.162,0.857,3.1590000000000003,1.965,3.158,6.325,13.299,31.324,3.277,0.23704861111111108,1.1400000000000001,-3.06,7.58,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//27,58,06::50:23,17::57:30,12::23:31,6.277,15.383000000000001,2.9170000000000003,3.1590000000000003,3.363,9.332,0.789,3.158,1.5210000000000001,3.1590000000000003,2.128,3.16,11.714,7.285,45.226,2.761,0.3325,1.77,0.27,10.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//2//28,59,06::48:56,17::58:48,12::23:20,6.348,15.525,1.889,3.1590000000000003,1.927,9.332,0.075,3.1750000000000003,0.16,3.1630000000000003,1.814,3.1590000000000003,3.823,19.226,25.646,3.677,0.20590277777777777,1.,-1.84,7.5600000000000005,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//1,60,06::46:51,17::59:42,12::23:08,6.42,15.551,3.786,3.1590000000000003,4.623,9.332,1.986,3.16,3.685,3.1590000000000003,1.8,3.1590000000000003,19.678,4.485,65.61,2.536,0.2573611111111111,1.59,1.37,10.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//2,61,06::45:34,18::00:47,12::22:56,6.4910000000000005,15.588000000000001,4.136,3.1590000000000003,5.234,9.332,3.0060000000000002,3.1590000000000003,5.32,3.1590000000000003,1.129,3.16,22.563,4.056,73.914,2.547,0.4666319444444444,1.6500000000000001,-1.42,13.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//3,62,06::44:08,18::02:16,12::22:44,6.563,15.612,4.011,3.1590000000000003,4.853,9.331,2.431,3.1590000000000003,5.397,3.1590000000000003,1.58,3.1590000000000003,20.43,4.59,64.653,2.5540000000000003,0.404375,1.32,1.9000000000000001,10.,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//4,63,06::42:03,18::03:41,12::22:31,6.636,15.758000000000001,3.543,3.1590000000000003,4.182,9.331,1.764,3.1590000000000003,2.805,3.1590000000000003,1.7790000000000001,3.1590000000000003,16.594,5.617,59.048,2.68,0.3400694444444444,1.79,1.3900000000000001,9.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//5,64,06::40:39,18::04:33,12::22:18,6.708,15.793000000000001,4.817,3.1590000000000003,6.219,9.332,4.077,3.1590000000000003,7.7940000000000005,3.1590000000000003,0.74,3.1590000000000003,27.377,3.4010000000000002,84.615,2.4050000000000002,0.5234375,2.05,-0.59,14.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//6,65,06::39:14,18::05:34,12::22:04,6.781000000000001,15.817,3.302,3.1590000000000003,3.572,9.332,0.431,3.1590000000000003,0.71,3.161,2.871,3.1590000000000003,13.074,7.266,49.586,2.814,0.38354166666666667,1.7,5.21,11.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//7,66,06::37:08,18::06:56,12::21:50,6.854,15.849,3.661,3.1590000000000003,4.1530000000000005,9.332,1.196,3.158,1.99,3.16,2.465,3.16,15.697000000000001,6.009,54.654,2.7720000000000002,0.5561458333333333,2.23,4.05,14.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//8,67,06::35:41,18::08:31,12::21:35,6.926,15.883000000000001,4.704,3.1590000000000003,5.929,9.331,3.436,3.1590000000000003,6.6240000000000006,3.1590000000000003,1.268,3.1590000000000003,25.451,3.786,81.375,2.4130000000000003,0.4590972222222222,1.36,0.89,15.370000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//9,68,06::34:15,18::09:20,12::21:20,6.9990000000000006,16.023,1.637,3.1590000000000003,1.598,9.331,0.001,2.867,0.005,3.08,1.6360000000000001,3.1590000000000003,2.015,37.692,20.42,4.671,0.8168055555555556,4.48,4.89,13.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//10,69,06::32:07,18::10:18,12::21:05,7.072,16.054000000000002,3.648,3.1590000000000003,4.425,9.332,1.895,3.1590000000000003,3.118,3.1590000000000003,1.7530000000000001,3.1590000000000003,17.553,5.079,60.057,2.6670000000000003,0.2539583333333333,0.93,5.93,17.53,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//11,70,06::30:39,18::11:32,12::20:49,7.1450000000000005,16.088,3.932,3.1590000000000003,4.566,9.332,1.615,3.16,2.596,3.16,2.316,3.1590000000000003,18.043,5.181,61.848,2.6830000000000003,0.2865625,1.23,4.17,17.32,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//12,71,06::29:11,18::13:08,12::20:33,7.218,16.113,3.383,3.1590000000000003,3.714,9.331,0.841,3.16,1.498,3.1590000000000003,2.5420000000000003,3.1590000000000003,13.274000000000001,7.5760000000000005,49.054,2.951,2.088298611111111,5.57,4.23,20.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//13,72,06::27:01,18::14:06,12::20:17,7.291,16.258,3.339,3.1590000000000003,3.533,9.332,0.558,3.161,1.141,3.16,2.7800000000000002,3.16,12.8,7.082,49.38,2.848,3.4737500000000003,10.09,5.58,16.93,0.,0.,0.,0.,0.,0.,0.,0.,-
2003//3//14,73,06::25:35,18::15:00,12::20:00,7.364,16.293,2.911,3.1590000000000003,3.226,9.331,0.8260000000000001,3.161,1.282,3.158,2.085,3.158,11.241,7.438,43.493,2.951,2.2122916666666668,5.75,4.12,16.07,0.,0.,0.,0.,0.,0.,0.,0.,-
