Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2002//1//9,9,07::39:58,16::56:18,12::18:02,3.669,13.027000000000001,1.868,3.1590000000000003,2.422,9.33,0.647,3.158,2.116,3.16,1.221,3.1590000000000003,6.457,11.509,31.386,3.0420000000000003,0.28184027777777776,1.48,1.58,8.99,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//10,10,07::39:45,16::57:44,12::18:26,3.697,13.031,2.24,3.1590000000000003,3.119,9.331,1.197,3.1590000000000003,3.2960000000000003,3.1590000000000003,1.043,3.158,9.983,6.953,43.953,2.623,0.24624999999999997,1.46,-0.26,8.91,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//11,11,07::39:29,16::58:53,12::18:50,3.726,13.154,1.115,3.158,1.197,9.333,0.137,3.1630000000000003,0.583,3.16,0.978,3.158,-0.375,-154.622,13.871,5.7170000000000005,0.3126041666666667,1.94,0.18,9.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//12,12,07::39:10,16::59:41,12::19:13,3.757,13.161,1.817,3.158,2.308,9.333,0.728,3.1590000000000003,2.004,3.1590000000000003,1.089,3.158,5.2,11.779,30.684,3.213,0.34239583333333334,1.98,-0.09,10.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//13,13,07::38:46,17::00:41,12::19:35,3.789,13.169,2.746,3.1590000000000003,3.791,9.332,1.436,3.158,4.713,3.1590000000000003,1.311,3.158,13.293000000000001,5.678,51.649,2.434,0.3721875,1.73,-2.33,7.390000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//14,14,07::38:17,17::02:01,12::19:57,3.822,13.179,1.067,3.16,1.042,9.335,0.,100,0.001,3.072,1.067,3.158,-1.106,-56.118,12.666,5.548,0.2828472222222222,1.1400000000000001,-0.53,2.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//15,15,07::37:39,17::03:34,12::20:18,3.856,13.192,2.69,3.1590000000000003,4.05,9.332,2.1550000000000002,3.1590000000000003,5.9590000000000005,3.1590000000000003,0.535,3.16,14.876,4.886,57.131,2.406,0.2516319444444444,1.48,-3.97,3.96,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//16,16,07::37:01,17::04:24,12::20:39,3.892,13.312000000000001,2.779,3.1590000000000003,4.2010000000000005,9.331,2.323,3.158,6.618,3.1590000000000003,0.456,3.16,15.759,4.768,57.875,2.39,0.1568402777777778,1.34,-6.2700000000000005,4.5600000000000005,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//17,17,07::36:22,17::05:22,12::20:59,3.9290000000000003,13.31,1.462,3.1590000000000003,1.685,9.329,0.4,3.157,0.9590000000000001,3.16,1.062,3.16,2.015,27.965,20.962,3.8200000000000003,0.1325347222222222,1.02,-1.7,2.98,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//18,18,07::36:00,17::06:40,12::21:18,3.967,13.343,2.552,3.1590000000000003,3.6710000000000003,9.333,1.718,3.1590000000000003,4.469,3.1590000000000003,0.834,3.158,13.227,5.804,51.777,2.532,0.2994791666666667,1.49,-1.86,5.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//19,19,07::35:34,17::08:18,12::21:36,4.006,13.351,1.072,3.1590000000000003,1.014,9.335,0.035,3.158,0.092,3.1510000000000002,1.037,3.1590000000000003,-2.325,-20.022000000000002,9.402000000000001,6.925,0.16552083333333334,1.1400000000000001,-0.79,4.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//20,20,07::35:05,17::09:17,12::21:54,4.047,13.478,2.555,3.1590000000000003,3.235,9.332,1.371,3.1590000000000003,3.39,3.1590000000000003,1.184,3.158,11.631,5.968,47.634,2.6550000000000002,0.21222222222222223,1.75,-0.51,7.66,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//21,21,07::34:30,17::10:16,12::22:11,4.089,13.489,0.685,3.158,0.577,9.325000000000001,0.002,2.575,0.005,3.073,0.683,3.16,-3.235,-11.865,7.229,8.94,0.3779166666666667,1.97,-0.24,5.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//22,22,07::33:46,17::11:35,12::22:27,4.132,13.503,1.313,3.1590000000000003,1.18,9.331,0.073,3.154,0.193,3.158,1.24,3.1590000000000003,0.308,183.004,16.846,4.268,0.10965277777777777,1.12,-1.73,5.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//23,23,07::32:50,17::13:16,12::22:42,4.176,13.523,2.04,3.158,2.438,9.333,0.556,3.156,1.187,3.16,1.484,3.1590000000000003,7.196,9.079,34.909,3.027,0.15663194444444445,1.32,-1.32,7.87,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//24,24,07::31:48,17::14:17,12::22:57,4.222,13.645,1.6480000000000001,3.1590000000000003,1.7530000000000001,9.332,0.121,3.154,0.37,3.157,1.5270000000000001,3.16,3.072,25.521,23.815,3.733,0.10579861111111111,1.1300000000000001,-2.22,4.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//25,25,07::31:05,17::15:18,12::23:11,4.268,13.676,1.31,3.16,1.302,9.332,0.006,3.369,0.019,3.205,1.304,3.1590000000000003,0.436,153.593,16.902,4.687,1.338541666666667,3.8200000000000003,0.43,9.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//26,26,07::30:29,17::16:40,12::23:24,4.316,13.686,1.02,3.158,1.038,9.336,0.198,3.162,0.595,3.158,0.8220000000000001,3.158,-0.7030000000000001,-61.569,14.215,5.8580000000000005,0.1646527777777778,1.52,-3.39,5.24,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//27,27,07::29:46,17::18:24,12::23:36,4.365,13.700000000000001,2.681,3.1590000000000003,3.548,9.333,2.032,3.158,5.242,3.1590000000000003,0.65,3.158,15.149000000000001,4.96,54.715,2.571,0.2197222222222222,2.21,-5.72,6.2,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//28,28,07::28:53,17::19:22,12::23:47,4.414,13.835,2.412,3.1590000000000003,3.206,9.331,1.627,3.1590000000000003,4.087,3.1590000000000003,0.785,3.158,11.23,6.181,45.427,2.9010000000000002,0.1596875,0.93,-6.84,2.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//29,29,07::27:41,17::20:26,12::23:58,4.466,13.859,3.277,3.1590000000000003,4.76,9.332,2.7,3.1590000000000003,6.901,3.1590000000000003,0.577,3.157,19.53,4.014,67.105,2.324,0.21131944444444445,1.16,-5.8100000000000005,2.19,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//30,30,07::26:25,17::21:52,12::24:08,4.517,13.86,2.895,3.1590000000000003,3.81,9.332,1.423,3.1590000000000003,3.682,3.1590000000000003,1.473,3.158,14.435,5.431,53.52,2.445,0.15458333333333332,1.16,-6.28,3.8000000000000003,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//1//31,31,07::25:44,17::23:36,12::24:17,4.57,13.897,1.8960000000000001,3.158,2.052,9.334,0.189,3.166,0.505,3.1590000000000003,1.706,3.1590000000000003,4.857,15.805,28.322,3.329,0.21583333333333332,3.22,-5.26,4.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//1,32,07::24:56,17::24:30,12::24:25,4.624,14.029,1.883,3.1590000000000003,2.133,9.33,0.328,3.161,0.8310000000000001,3.158,1.554,3.16,6.018,12.620000000000001,31.624000000000002,3.17,0.5156944444444443,3.9,-1.09,5.97,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//2,33,07::23:56,17::25:37,12::24:32,4.679,14.049,2.732,3.1590000000000003,3.564,9.331,1.412,3.1590000000000003,3.37,3.1590000000000003,1.32,3.1590000000000003,12.853,5.973,48.886,2.578,0.31899305555555557,2.96,-1.76,8.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//3,34,07::22:31,17::27:09,12::24:38,4.735,14.077,3.472,3.1590000000000003,4.932,9.332,2.923,3.1590000000000003,7.352,3.1590000000000003,0.549,3.16,20.406,4.042,68.537,2.339,0.20559027777777775,1.16,-0.89,10.19,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//4,35,07::21:16,17::28:43,12::24:44,4.791,14.22,3.448,3.1590000000000003,4.829,9.333,2.869,3.1590000000000003,6.642,3.1590000000000003,0.579,3.158,19.143,4.095,68.765,2.35,0.2237152777777778,1.,-3.39,12.16,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//5,36,07::20:27,17::29:40,12::24:49,4.849,14.234,2.313,3.16,2.777,9.333,0.771,3.158,1.875,3.1590000000000003,1.543,3.1590000000000003,8.282,10.281,36.948,3.1510000000000002,0.4811458333333334,4.8500000000000005,-2.9,10.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//6,37,07::19:28,17::30:50,12::24:53,4.908,14.252,2.971,3.1590000000000003,3.906,9.331,1.7610000000000001,3.16,4.061,3.1590000000000003,1.21,3.158,14.91,5.094,54.073,2.626,1.5695486111111114,6.0600000000000005,-0.75,16.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//7,38,07::18:08,17::32:29,12::24:56,4.9670000000000005,14.279,1.379,3.1590000000000003,1.366,9.33,0.047,3.192,0.113,3.1550000000000002,1.332,3.158,1.114,48.384,18.972,4.123,2.276423611111111,4.86,2.09,9.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//8,39,07::16:30,17::33:51,12::24:59,5.027,14.406,2.594,3.1590000000000003,3.1470000000000002,9.332,0.93,3.158,2.508,3.1590000000000003,1.665,3.158,10.368,7.506,42.485,2.864,0.20097222222222222,1.83,-0.53,9.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//9,40,07::15:37,17::34:49,12::25:00,5.088,14.444,3.387,3.1590000000000003,4.577,9.331,2.4290000000000003,3.1590000000000003,5.502,3.1590000000000003,0.9590000000000001,3.158,19.12,4.399,65.396,2.532,3.039826388888889,5.3,-1.8,13.24,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//10,41,07::14:34,17::36:02,12::25:01,5.15,14.463000000000001,3.586,3.1590000000000003,4.735,9.332,2.324,3.1590000000000003,5.061,3.1590000000000003,1.2610000000000001,3.16,18.938,4.657,66.123,2.487,1.8196527777777776,4.8100000000000005,3.1,17.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//11,42,07::13:10,17::37:43,12::25:02,5.213,14.491,2.759,3.1590000000000003,3.403,9.331,1.179,3.1590000000000003,2.569,3.1590000000000003,1.58,3.1590000000000003,12.108,6.947,47.231,2.787,0.103125,0.92,0.19,11.34,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//12,43,07::11:25,17::38:58,12::25:01,5.276,14.618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9369270833333327,5.17,-0.9400000000000001,17.36,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//13,44,07::10:30,17::39:57,12::24:59,5.34,14.659,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3666346153846155,0.97,2.08,15.870000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//14,45,07::09:20,17::41:12,12::24:57,5.405,14.68,3.975,3.1590000000000003,5.565,9.333,3.482,3.1590000000000003,8.117,3.1590000000000003,0.493,3.1590000000000003,23.43,3.73,74.83800000000001,2.336,1.377013888888889,6.08,-2.04,16.92,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//15,46,07::07:40,17::42:53,12::24:55,5.47,14.713000000000001,3.8080000000000003,3.228,5.211,9.542,3.101,3.229,6.868,3.2560000000000002,0.707,3.222,22.148,3.9090000000000003,69.467,2.5100000000000002,3.0941319444444444,5.42,7.67,16.25,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//16,47,07::06:08,17::44:03,12::24:51,5.5360000000000005,14.859,3.394,3.1590000000000003,4.358,9.331,2.0300000000000002,3.158,4.072,3.1590000000000003,1.364,3.16,17.46,4.869,60.749,2.638,1.9816319444444446,5.62,5.13,15.46,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//17,48,07::05:05,17::45:03,12::24:47,5.602,14.878,1.356,3.1590000000000003,1.318,9.334,0.018000000000000002,3.22,0.037,3.1310000000000002,1.338,3.158,0.7000000000000001,87.5,17.558,4.787,0.26739583333333333,1.6,4.04,8.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//18,49,07::03:42,17::46:18,12::24:42,5.67,14.904,2.797,3.2960000000000003,3.232,9.492,1.01,3.161,2.537,3.1590000000000003,1.7870000000000001,3.373,12.152000000000001,6.1850000000000005,46.696,2.876,1.9395438596491228,4.99,0.48,12.23,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//19,50,07::01:46,17::47:59,12::24:36,5.737,14.925,1.0130000000000001,3.1590000000000003,0.9570000000000001,9.33,0.001,4.188,0.003,3.192,1.012,3.158,-1.432,-49.046,11.683,7.077,0.8104513888888888,3.87,5.86,8.76,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//20,51,07::00:37,17::49:06,12::24:30,5.805,15.079,2.321,3.158,2.414,9.33,0.249,3.162,0.454,3.161,2.071,3.1590000000000003,7.5760000000000005,11.022,35.298,3.177,0.08996527777777778,0.9400000000000001,5.64,11.790000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//21,52,06::59:21,17::50:04,12::24:23,5.8740000000000006,15.101,1.925,3.1590000000000003,1.9140000000000001,9.332,0.006,2.965,0.02,3.089,1.919,3.16,3.742,22.479,25.506,3.934,0.08093750000000001,0.74,5.62,12.3,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//22,53,06::57:30,17::51:19,12::24:15,5.9430000000000005,15.138,3.483,3.1590000000000003,4.24,9.332,1.621,3.158,3.001,3.1590000000000003,1.862,3.1590000000000003,17.1,4.9190000000000005,61.047000000000004,2.529,1.1660416666666666,5.65,5.89,19.43,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//23,54,06::55:59,17::52:59,12::24:07,6.013,15.166,1.467,3.1590000000000003,1.4020000000000001,9.333,0.,100,0.,100,1.467,3.1590000000000003,1.02,73.66,18.39,4.485,0.536423611111111,3.25,6.1000000000000005,11.9,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//24,55,06::54:47,17::54:05,12::23:58,6.083,15.303,4.441,3.1590000000000003,5.882000000000001,9.332,3.748,3.1590000000000003,7.58,3.1590000000000003,0.6930000000000001,3.16,25.916,3.372,81.641,2.347,0.37628472222222226,1.49,0.51,12.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//25,56,06::53:07,17::55:02,12::23:49,6.1530000000000005,15.334,4.636,3.217,6.181,9.524000000000001,4.082,3.209,8.824,3.306,0.554,3.274,27.413,3.366,84.01,2.339,1.0279166666666666,3.73,-3.22,17.35,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//26,57,06::51:15,17::56:15,12::23:39,6.224,15.370000000000001,4.631,3.1590000000000003,6.0200000000000005,9.332,3.623,3.1590000000000003,7.365,3.1590000000000003,1.008,3.16,26.303,3.551,81.624,2.418,0.6879513888888888,3.38,2.38,17.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//27,58,06::50:04,17::57:53,12::23:28,6.295,15.39,4.847,3.1590000000000003,6.404,9.333,4.275,3.1590000000000003,9.093,3.1590000000000003,0.5720000000000001,3.1590000000000003,27.998,3.354,85.633,2.344,0.33086805555555554,1.6400000000000001,-1.52,17.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//2//28,59,06::48:30,17::59:00,12::23:17,6.3660000000000005,15.535,4.7780000000000005,3.1590000000000003,6.25,9.332,4.117,3.1590000000000003,8.449,3.1590000000000003,0.66,3.16,28.226,3.22,82.422,2.364,0.6497222222222222,2.56,-1.84,9.02,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//1,60,06::46:25,17::59:56,12::23:06,6.438,15.576,4.906,3.1590000000000003,6.392,9.333,4.242,3.1590000000000003,8.771,3.1590000000000003,0.664,3.1590000000000003,28.032,3.352,87.243,2.347,0.8973958333333335,4.53,-3.35,11.52,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//2,61,06::45:15,18::01:06,12::22:53,6.51,15.595,5.042,3.1590000000000003,6.564,9.332,4.479,3.1590000000000003,9.333,3.1590000000000003,0.5630000000000001,3.158,29.261,3.274,89.06400000000001,2.347,2.2080902777777776,4.59,-2.49,14.790000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//3,62,06::43:43,18::02:41,12::22:41,6.582,15.622,5.032,3.1590000000000003,6.5280000000000005,9.333,4.465,3.1590000000000003,9.232,3.1590000000000003,0.5670000000000001,3.161,28.314,3.375,86.062,2.353,1.2010416666666668,3.4,0.84,16.82,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//4,63,06::41:33,18::03:53,12::22:28,6.654,15.758000000000001,4.891,3.1590000000000003,6.246,9.332,3.978,3.1590000000000003,7.998,3.1590000000000003,0.913,3.1590000000000003,27.195,3.5140000000000002,81.45700000000001,2.391,0.3161111111111111,1.73,-0.33,16.81,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//5,64,06::40:21,18::04:47,12::22:14,6.727,15.8,1.991,3.158,2.005,9.332,0.054,3.1750000000000003,0.245,3.1550000000000002,1.936,3.16,4.034,22.067,26.264,4.043,0.24687499999999998,1.56,-0.42,9.51,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//6,65,06::38:48,18::05:52,12::22:00,6.799,15.827,1.9060000000000001,3.1590000000000003,1.872,9.334,0.108,3.165,0.357,3.1550000000000002,1.798,3.1590000000000003,3.3930000000000002,24.791,24.167,4.158,0.4917708333333333,3.64,2.97,13.91,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//7,66,06::36:37,18::07:22,12::21:46,6.872,15.849,3.5020000000000002,3.1590000000000003,4.055,9.332,1.641,3.158,2.783,3.158,1.862,3.158,5.106,11.26,29.305,3.463,0.6782291666666667,2.44,-0.96,6.3100000000000005,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//8,67,06::35:22,18::08:43,12::21:32,6.945,16.005,5.284,3.1590000000000003,6.636,9.332,4.385,3.1590000000000003,8.254,3.1590000000000003,0.899,3.16,29.505,3.273,92.121,2.388,0.3281944444444444,1.7,-2.2800000000000002,8.84,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//9,68,06::33:49,18::09:34,12::21:16,7.018,16.033,3.845,3.1590000000000003,4.382,9.332,1.516,3.158,2.644,3.1590000000000003,2.33,3.158,18.009,4.811,60.361000000000004,2.765,2.8445833333333335,6.58,0.24,12.41,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//10,69,06::31:35,18::10:34,12::21:01,7.091,16.054000000000002,2.707,3.1590000000000003,2.862,9.332,0.554,3.157,1.217,3.158,2.154,3.158,9.427,9.529,39.811,2.999,1.4129166666666668,4.48,2.98,11.86,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//11,70,06::30:20,18::11:55,12::20:45,7.164000000000001,16.095,3.137,3.1590000000000003,3.334,9.331,0.417,3.156,0.784,3.1590000000000003,2.721,3.1590000000000003,11.804,7.956,47.165,2.669,0.63375,3.43,5.41,17.85,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//12,71,06::28:44,18::13:30,12::20:29,7.237,16.123,2.861,3.1590000000000003,3.092,9.332,0.774,3.161,1.426,3.1590000000000003,2.086,3.16,10.691,8.614,43.191,2.864,0.8204513888888889,2.88,0.07,9.59,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//13,72,06::26:29,18::14:18,12::20:13,7.3100000000000005,16.258,2.355,3.16,2.2760000000000002,9.334,0.331,3.161,0.528,3.157,2.024,3.1590000000000003,6.97,11.501,34.186,3.361,0.33510416666666665,2.13,-0.06,7.05,0.,0.,0.,0.,0.,0.,0.,0.,-
2002//3//14,73,06::25:15,18::15:15,12::19:56,7.383,16.301000000000002,4.237,3.1590000000000003,4.691,9.332,2.21,3.1590000000000003,3.7,3.1590000000000003,2.027,3.1590000000000003,20.088,4.899,66.46300000000001,2.6,0.35878472222222224,1.42,0.14,9.59,0.,0.,0.,0.,0.,0.,0.,0.,-
