Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Flag,GHI_Tilt,GHI_Tilt_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power.1,PV_Power_Flag.1,Wind_Speed,Wind_Speed_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_original,GHI_original_Flag,GHI_Tilt_original,GHI_Tilt_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
2006//3//20,79,06::14:57,18::22:29,12::18:12,7.82,16.597,2.499,3.137,2.507,9.332,0.092,3.144,0.129,3.14,2.407,3.137,6.722,12.271,33.657000000000004,3.336,0.8958680555555555,3.8000000000000003,0.59,9.74,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//21,80,06::13:07,18::23:44,12::17:54,7.892,16.744,2.822,3.136,2.876,9.332,0.198,3.137,0.289,3.14,2.624,3.136,9.295,10.207,40.053000000000004,3.017,0.2464236111111111,1.92,3.5700000000000003,12.030000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//22,81,06::11:08,18::24:33,12::17:36,7.964,16.78,4.697,3.137,5.375,9.332,1.848,3.138,3.142,3.137,2.849,3.137,22.866,4.547,73.94500000000001,2.481,2.0649305555555557,5.05,1.01,14.93,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//23,82,06::09:47,18::25:32,12::17:18,8.035,16.801000000000002,3.801,3.137,4.125,9.332,1.042,3.136,1.424,3.137,2.759,3.137,15.723,6.196,57.46,2.715,3.470034722222222,6.11,8.,17.77,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//24,83,06::07:51,18::26:48,12::17:00,8.106,16.836000000000002,4.407,3.137,4.989,9.331,2.247,3.138,3.648,3.137,2.1590000000000003,3.137,20.309,4.719,67.773,2.505,0.8685763888888889,4.71,4.72,15.25,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//25,84,06::06:00,18::28:20,12::16:42,8.177,16.868000000000002,2.899,3.137,3.067,9.331,0.742,3.136,1.283,3.138,2.157,3.137,9.921,8.821,38.531,3.407,0.33684027777777775,2.63,3.5700000000000003,8.950000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//26,85,06::04:37,18::29:11,12::16:24,8.248,17.004,5.93,3.137,7.0440000000000005,9.333,4.6370000000000005,3.137,7.6930000000000005,3.137,1.293,3.137,30.560000000000002,3.416,92.742,2.416,0.3095833333333333,2.27,2.08,15.01,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//27,86,06::02:33,18::30:05,12::16:06,8.318,17.041,2.215,3.137,2.2760000000000002,9.332,0.033,3.154,0.11800000000000001,3.1350000000000002,2.182,3.136,4.98,20.499,28.612000000000002,3.863,1.879791666666667,6.34,1.1300000000000001,16.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//28,87,06::00:52,18::31:11,12::15:47,8.388,17.07,4.517,3.137,5.082,9.332,2.114,3.137,3.588,3.137,2.402,3.138,20.793,4.744,69.669,2.5460000000000003,2.2547222222222225,7.41,2.97,14.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//29,88,05::59:27,18::32:41,12::15:29,8.457,17.092,4.803,3.137,5.396,9.332,2.747,3.137,4.061,3.137,2.056,3.137,22.578,4.481,74.378,2.632,0.39364583333333336,2.25,-0.03,15.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//30,89,05::57:20,18::33:50,12::15:11,8.526,17.241,2.977,3.137,2.982,9.332,0.051000000000000004,3.1590000000000003,0.179,3.145,2.926,3.137,9.338000000000001,11.457,40.227000000000004,3.049,1.2439930555555556,4.83,3.61,11.49,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//3//31,90,05::55:45,18::34:39,12::14:53,8.595,17.27,3.939,3.137,4.195,9.332,1.074,3.137,1.566,3.138,2.865,3.137,16.354,6.323,57.331,2.837,1.607013888888889,5.59,2.27,12.68,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//1,91,05::54:18,18::35:38,12::14:36,8.663,17.293,4.003,3.255,4.308,9.686,1.31,3.359,2.537,3.669,2.692,3.206,15.891,6.331,57.295,2.6590000000000003,0.5983680555555556,5.13,1.24,14.21,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//2,92,05::52:09,18::36:56,12::14:18,8.731,17.324,2.524,3.137,2.5300000000000002,9.331,0.063,3.145,0.09,3.138,2.461,3.137,6.99,13.436,34.096000000000004,3.177,2.488576388888889,5.11,6.8,12.19,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//3,93,05::50:39,18::38:27,12::14:00,8.798,17.356,2.444,3.138,2.444,9.33,0.219,3.14,0.342,3.1350000000000002,2.225,3.137,6.869,11.772,33.648,3.337,1.2633680555555555,8.25,3.12,11.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//4,94,05::49:11,18::39:15,12::13:43,8.865,17.493000000000002,3.849,3.137,4.09,9.332,0.998,3.136,1.338,3.137,2.851,3.137,15.559000000000001,6.203,56.536,2.87,0.22850694444444444,2.2800000000000002,-0.1,14.47,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//5,95,05::47:02,18::40:09,12::13:25,8.932,17.521,1.494,3.137,1.3920000000000001,9.332,0.,100,0.,100,1.494,3.137,0.8240000000000001,94.155,17.864,5.715,0.17673611111111112,1.45,3.93,7.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//6,96,05::45:36,18::41:16,12::13:08,8.997,17.554000000000002,4.588,3.137,4.886,9.331,1.192,3.137,2.383,3.137,3.396,3.137,20.032,5.181,69.041,2.529,0.305625,2.0100000000000002,1.09,15.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//7,97,05::44:08,18::42:46,12::12:52,9.062,17.577,3.983,3.137,4.215,9.333,1.249,3.137,2.007,3.137,2.734,3.137,15.583,6.581,56.711,2.715,1.632326388888889,5.0200000000000005,5.74,18.25,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//8,98,05::41:59,18::43:52,12::12:35,9.127,17.717,3.115,3.137,3.126,9.332,0.388,3.137,0.782,3.138,2.727,3.137,10.083,9.962,41.5,3.0660000000000003,0.5719097222222222,3.95,4.5200000000000005,12.73,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//9,99,05::40:35,18::44:42,12::12:18,9.191,17.75,2.,3.137,2.195,9.331,0.076,3.125,0.11,3.13,1.925,3.136,6.029,13.952,31.281000000000002,3.5780000000000003,0.11354166666666668,1.48,3.88,9.64,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//10,100,05::39:08,18::45:42,12::12:02,9.255,17.773,5.1770000000000005,3.137,5.503,9.333,1.865,3.138,3.2,3.137,3.311,3.137,23.215,4.33,76.71900000000001,2.565,0.8502430555555556,4.61,1.69,14.31,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//11,101,05::37:02,18::47:00,12::11:46,9.318,17.8,2.5300000000000002,3.137,2.477,9.333,0.214,3.1390000000000002,0.838,3.137,2.316,3.137,6.029,17.745,30.102,3.955,2.3192013888888887,5.29,6.18,13.97,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//12,102,05::35:38,18::48:31,12::11:31,9.38,17.831,3.787,3.137,3.987,9.331,1.239,3.137,2.045,3.137,2.548,3.137,15.397,6.367,53.86,2.8770000000000002,1.752951388888889,5.28,8.11,15.88,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//13,103,05::34:14,18::49:18,12::11:16,9.442,17.966,6.192,3.137,6.909,9.332,4.649,3.137,7.156000000000001,3.137,1.542,3.137,28.766000000000002,3.705,91.102,2.471,0.5062152777777778,1.83,5.47,19.62,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//14,104,05::32:12,18::50:12,12::11:01,9.504,17.995,4.731,3.137,4.987,9.332,1.416,3.138,1.901,3.137,3.314,3.137,20.082,5.44,67.901,2.6710000000000003,0.6006597222222223,1.98,4.1,15.780000000000001,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//15,105,05::30:45,18::51:20,12::10:46,9.564,18.024,2.86,3.137,2.755,9.331,0.153,3.144,0.433,3.14,2.707,3.137,8.487,12.798,38.294000000000004,3.3970000000000002,0.6489583333333333,4.04,-0.33,10.23,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//16,106,05::29:25,18::52:50,12::10:32,9.624,18.044,4.335,3.137,4.48,9.332,1.281,3.136,1.817,3.138,3.0540000000000003,3.137,18.073,5.904,62.192,2.757,0.4715277777777778,4.48,-2.02,10.42,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//17,107,05::27:29,18::53:55,12::10:18,9.683,18.19,5.472,3.137,5.856,9.332,3.094,3.137,5.095,3.137,2.378,3.137,24.743000000000002,4.533,74.741,2.59,0.40038194444444447,1.86,1.3,11.53,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//18,108,05::25:56,18::54:45,12::10:05,9.741,18.215,7.487,3.137,8.197000000000001,9.332,6.5040000000000004,3.137,10.619,3.137,0.984,3.136,35.84,3.078,107.852,2.378,0.5242013888888889,2.5500000000000003,-1.27,19.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//19,109,05::24:42,18::55:45,12::09:52,9.799,18.233,7.324,3.137,8.006,9.332,5.989,3.137,9.538,3.137,1.334,3.138,34.782000000000004,3.198,105.556,2.395,0.43878472222222226,1.97,1.32,21.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//20,110,05::22:59,18::57:05,12::09:39,9.856,18.261,5.343,3.137,5.71,9.331,2.904,3.137,4.4190000000000005,3.137,2.439,3.137,22.973,4.516,77.922,2.553,0.3770833333333334,1.54,6.2,21.09,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//21,111,05::21:12,18::58:34,12::09:27,9.913,18.291,1.599,3.138,1.5190000000000001,9.332,0.,100,0.,100,1.599,3.138,0.8150000000000001,97.19800000000001,17.809,6.191,0.6294097222222224,1.84,7.63,10.71,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//22,112,05::20:04,18::59:20,12::09:15,9.968,18.419,7.174,3.137,7.805000000000001,9.332,5.2410000000000005,3.137,7.424,3.137,1.933,3.137,34.842,3.273,105.18,2.3890000000000002,0.5393055555555555,1.9000000000000001,4.8500000000000005,19.03,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//23,113,05::18:36,19::00:15,12::09:04,10.023,18.442,7.593,3.137,8.215,9.332,6.337,3.137,10.047,3.137,1.2550000000000001,3.138,35.389,3.1310000000000002,107.233,2.386,0.4493750000000001,1.48,3.5100000000000002,22.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//24,114,05::16:37,19::01:23,12::08:53,10.077,18.457,7.152,3.137,7.756,9.333,5.5520000000000005,3.137,8.337,3.137,1.6,3.136,33.49,3.197,102.61500000000001,2.437,0.6123958333333334,1.7,4.74,21.04,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//25,115,05::15:31,19::02:54,12::08:43,10.13,18.491,7.221,3.137,7.795,9.332,5.159,3.137,7.889,3.137,2.062,3.137,33.905,3.3930000000000002,101.893,2.419,0.5713541666666667,1.9000000000000001,4.48,21.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//26,116,05::14:15,19::03:57,12::08:33,10.183,18.622,7.498,3.137,8.033,9.332,5.957,3.137,9.297,3.137,1.54,3.138,34.546,3.249,104.887,2.406,0.5603819444444444,1.8900000000000001,5.18,22.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//27,117,05::12:28,19::04:47,12::08:23,10.235,18.652,7.541,3.137,8.06,9.332,6.49,3.137,10.201,3.137,1.05,3.138,34.313,3.2560000000000002,104.552,2.399,0.4293402777777778,1.85,4.32,25.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//28,118,05::11:02,19::05:47,12::08:14,10.286,18.675,7.556,3.203,8.072000000000001,9.503,6.633,3.2,10.159,3.239,0.923,3.225,34.412,3.247,103.625,2.449,0.5415277777777777,1.99,8.290000000000001,28.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//29,119,05::09:58,19::07:07,12::08:06,10.336,18.689,6.86,3.137,7.285,9.332,5.087,3.137,7.8260000000000005,3.137,1.7730000000000001,3.137,30.354,3.598,94.485,2.476,0.8513888888888889,2.37,9.91,24.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//4//30,120,05::08:36,19::08:35,12::07:58,10.385,18.709,7.882000000000001,3.137,8.372,9.332,6.448,3.137,9.97,3.137,1.433,3.138,35.909,3.222,107.61800000000001,2.402,0.6624305555555555,1.93,6.4,22.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//1,121,05::06:48,19::09:21,12::07:51,10.434000000000001,18.837,7.987,3.137,8.555,9.332,6.581,3.137,10.212,3.137,1.4060000000000001,3.137,36.988,3.089,110.056,2.388,0.6970138888888889,2.45,2.49,18.990000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//2,122,05::05:43,19::10:14,12::07:44,10.482000000000001,18.867,8.098,3.137,8.609,9.332,7.081,3.137,11.018,3.137,1.0170000000000001,3.137,36.82,3.089,108.995,2.394,0.5988541666666668,1.8800000000000001,1.11,22.330000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//3,123,05::04:39,19::11:21,12::07:38,10.529,18.881,8.014,3.137,8.468,9.331,6.981,3.137,10.847,3.137,1.033,3.136,35.473,3.1550000000000002,106.20400000000001,2.4010000000000002,0.38375000000000004,1.92,2.63,25.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//4,124,05::03:15,19::12:49,12::07:32,10.575000000000001,18.903,8.162,3.198,8.624,9.522,7.087,3.2,10.958,3.184,1.075,3.1830000000000003,35.131,3.214,105.031,2.445,0.510763888888889,1.69,5.78,26.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//5,125,05::01:33,19::13:55,12::07:27,10.620000000000001,19.023,7.642,3.137,8.085,9.332,5.791,3.137,8.329,3.137,1.851,3.137,33.638,3.49,103.371,2.427,0.6818055555555556,2.11,5.62,25.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//6,126,05::00:38,19::14:43,12::07:23,10.664,19.055,7.9030000000000005,3.137,8.442,9.332,6.261,3.137,9.32,3.137,1.6420000000000001,3.137,35.606,3.287,106.453,2.4010000000000002,0.5894097222222222,1.78,4.98,21.03,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//7,127,04::59:37,19::15:40,12::07:19,10.707,19.068,5.825,3.137,6.112,9.332,3.2840000000000003,3.137,4.867,3.137,2.541,3.137,23.569,4.597,72.21600000000001,2.668,0.5375,1.83,8.08,21.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//8,128,04::58:21,19::16:54,12::07:15,10.75,19.088,7.857,3.137,8.447000000000001,9.332,6.097,3.137,8.51,3.137,1.76,3.137,35.523,3.339,104.238,2.442,0.8267708333333333,2.2,5.43,18.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//9,129,04::56:46,19::18:21,12::07:12,10.792,19.098,8.253,3.137,8.734,9.332,6.946,3.137,10.555,3.137,1.307,3.137,36.71,3.172,108.988,2.402,0.44722222222222224,1.5,1.26,23.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//10,130,04::55:49,19::19:11,12::07:10,10.832,19.238,7.381,3.137,7.705,9.332,4.361,3.137,6.868,3.137,3.02,3.137,30.966,3.785,92.941,2.467,0.3093402777777778,1.46,4.8100000000000005,28.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//11,131,04::54:56,19::20:00,12::07:08,10.872,19.248,8.061,3.137,8.421,9.332,6.72,3.137,10.187,3.137,1.341,3.136,35.354,3.247,105.24000000000001,2.406,0.6640277777777778,2.0300000000000002,7.46,24.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//12,132,04::53:53,19::21:00,12::07:07,10.911,19.263,7.806,3.137,8.305,9.332,5.949,3.137,8.447000000000001,3.137,1.857,3.138,34.046,3.5,101.239,2.457,0.5175347222222223,1.82,6.98,23.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//13,133,04::52:29,19::22:18,12::07:07,10.949,19.286,8.277000000000001,3.137,8.756,9.332,7.224,3.137,10.775,3.137,1.053,3.137,35.762,3.229,106.029,2.387,0.4161805555555556,1.8800000000000001,5.36,25.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//14,134,04::51:16,19::23:38,12::07:07,10.986,19.304000000000002,8.274000000000001,3.137,8.654,9.332,7.265000000000001,3.137,10.963000000000001,3.137,1.0090000000000001,3.137,34.964,3.322,104.307,2.412,0.35975694444444445,1.42,6.83,29.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//15,135,04::50:33,19::24:20,12::07:07,11.022,19.423000000000002,6.711,3.137,6.908,9.332,3.424,3.137,5.511,3.137,3.287,3.137,25.874,4.53,78.381,2.543,0.3206597222222222,2.57,12.32,34.56,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//16,136,04::49:45,19::25:09,12::07:09,11.058,19.433,8.174,3.137,8.44,9.332,7.1160000000000005,3.137,10.827,3.137,1.058,3.137,33.746,3.436,100.383,2.418,0.3988541666666667,1.46,12.26,31.67,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//17,137,04::48:48,19::26:08,12::07:10,11.092,19.446,8.192,3.137,8.429,9.331,6.7170000000000005,3.137,10.255,3.137,1.475,3.137,33.254,3.684,98.845,2.4290000000000003,0.39770833333333333,1.6400000000000001,13.22,33.89,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//18,138,04::47:35,19::27:26,12::07:13,11.125,19.465,7.908,3.137,8.125,9.332,6.448,3.137,9.745000000000001,3.137,1.46,3.138,31.715,3.682,95.20700000000001,2.451,0.38256944444444446,1.44,14.48,33.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//19,139,04::46:25,19::28:39,12::07:15,11.158,19.459,3.12,3.137,3.291,9.331,0.445,3.1350000000000002,0.6890000000000001,3.137,2.6750000000000003,3.137,8.547,12.372,37.541000000000004,3.634,0.8499652777777778,2.41,12.370000000000001,22.5,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//20,140,04::45:48,19::29:20,12::07:19,11.189,19.6,4.041,3.137,3.988,9.332,0.404,3.1390000000000002,0.975,3.138,3.637,3.137,13.063,9.378,48.719,3.1390000000000002,0.36336805555555557,2.39,11.040000000000001,22.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//21,141,04::45:10,19::30:05,12::07:23,11.219,19.606,2.818,3.138,2.914,9.332,0.383,3.136,0.63,3.1390000000000002,2.436,3.136,7.405,14.558,34.578,3.721,0.9392013888888889,3.9,9.68,20.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//22,142,04::44:27,19::30:59,12::07:27,11.249,19.614,5.609,3.137,5.764,9.331,2.068,3.137,2.466,3.137,3.541,3.137,-6.216,0.,71.661,2.7640000000000002,1.4103819444444445,5.6000000000000005,10.63,21.78,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//23,143,04::43:38,19::32:07,12::07:32,11.277000000000001,19.625,7.1370000000000005,3.137,7.289000000000001,9.333,3.247,3.137,5.0680000000000005,3.137,3.89,3.137,-6.242,0.,89.783,2.466,2.5735069444444445,5.5,9.86,19.26,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//24,144,04::42:39,19::33:21,12::07:37,11.305,19.64,3.4530000000000003,3.137,3.621,9.333,0.445,3.134,0.5740000000000001,3.1390000000000002,3.008,3.137,-6.261,0.,46.848,3.177,0.5551388888888888,1.84,9.23,18.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//25,145,04::41:42,19::34:05,12::07:43,11.331,19.747,5.492,3.137,5.567,9.332,2.035,3.136,2.829,3.137,3.458,3.137,-6.258,0.,69.291,2.678,0.6566666666666667,2.54,8.43,16.38,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//26,146,04::41:05,19::34:45,12::07:50,11.357000000000001,19.771,3.6950000000000003,3.137,3.783,9.332,0.9460000000000001,3.137,1.108,3.138,2.749,3.137,-6.271,0.,46.9,3.208,0.31708333333333333,2.21,4.82,11.71,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//27,147,04::40:38,19::35:29,12::07:57,11.381,19.774,4.973,3.137,4.965,9.332,1.016,3.136,1.4040000000000001,3.136,3.9570000000000003,3.137,-6.272,0.,67.601,2.726,0.4648263888888889,1.8,4.2700000000000005,12.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//28,148,04::40:09,19::36:23,12::08:04,11.405,19.778,6.557,3.137,6.666,9.331,3.769,3.137,5.0360000000000005,3.137,2.7880000000000003,3.137,-6.2780000000000005,0.,82.419,2.598,0.40673611111111113,1.58,6.390000000000001,17.1,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//29,149,04::39:39,19::37:30,12::08:12,11.427,19.783,8.283,3.137,8.284,9.332,6.4110000000000005,3.137,10.224,3.137,1.872,3.137,-6.223,0.,103.922,2.438,0.44881944444444444,1.6600000000000001,5.38,22.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//30,150,04::39:07,19::38:32,12::08:20,11.449,19.788,8.551,3.137,8.653,9.332,7.265000000000001,3.137,10.375,3.137,1.286,3.136,-6.226,0.,110.391,2.4,0.37177083333333333,1.35,6.5600000000000005,26.39,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//5//31,151,04::38:33,19::39:07,12::08:29,11.469,19.905,4.409,3.137,4.299,9.333,0.312,3.137,0.684,3.137,4.097,3.137,-6.221,0.,55.494,2.738,0.30281250000000004,1.72,9.59,22.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//1,152,04::37:55,19::39:41,12::08:38,11.489,19.913,3.236,3.137,3.148,9.331,0.061,3.121,0.1,3.1510000000000002,3.1750000000000003,3.137,-6.216,0.,39.486000000000004,3.604,0.08850694444444446,1.12,13.46,23.11,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//2,153,04::37:17,19::40:19,12::08:48,11.508000000000001,19.916,3.944,3.137,3.862,9.333,0.756,3.1350000000000002,1.006,3.136,3.188,3.137,-6.2170000000000005,0.,48.973,3.184,0.3248611111111111,1.6600000000000001,12.18,22.28,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//3,154,04::36:45,19::41:02,12::08:58,11.525,19.91,7.3950000000000005,3.137,7.521,9.331,5.102,3.137,6.4750000000000005,3.137,2.294,3.136,-6.247,0.,100.292,2.5340000000000003,0.4306597222222222,2.32,9.26,25.72,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//4,155,04::36:18,19::41:52,12::09:08,11.541,19.905,9.035,3.137,9.044,9.332,7.5120000000000005,3.137,10.991,3.137,1.5230000000000001,3.138,-6.2330000000000005,0.,115.316,2.365,0.6021527777777779,1.8800000000000001,12.88,24.22,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//5,156,04::36:04,19::42:48,12::09:18,11.557,19.931,8.561,3.1670000000000003,8.507,9.369,7.15,3.161,10.628,3.254,1.411,3.2,21.503,3.3770000000000002,109.941,2.4050000000000002,0.5356597222222221,1.81,8.77,27.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//6,157,04::35:52,19::43:38,12::09:29,11.571,19.93,7.077,3.137,7.138,9.332,5.0840000000000005,3.137,6.779,3.137,1.993,3.137,29.596,3.747,89.283,2.503,0.4836805555555556,1.8,13.6,25.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//7,158,04::35:40,19::44:04,12::09:40,11.584,20.04,8.469,3.137,8.495000000000001,9.332,6.658,3.137,9.348,3.137,1.811,3.137,37.064,3.295,109.182,2.418,0.6520486111111111,2.05,10.22,25.060000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//8,159,04::35:29,19::44:30,12::09:52,11.596,20.039,8.279,3.137,8.374,9.332,6.586,3.137,8.947000000000001,3.137,1.693,3.137,36.534,3.281,106.67,2.439,0.607326388888889,1.95,9.97,22.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//9,160,04::35:19,19::44:58,12::10:04,11.608,20.038,8.722,3.137,8.764,9.332,7.525,3.137,10.659,3.137,1.197,3.136,38.32,3.238,111.296,2.418,0.5326041666666667,1.71,6.84,24.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//10,161,04::35:11,19::45:27,12::10:15,11.618,20.036,7.777,3.137,7.746,9.332,4.051,3.137,6.28,3.137,3.726,3.137,32.342,3.833,98.59100000000001,2.47,0.3777083333333333,1.71,7.47,25.560000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//11,162,04::35:04,19::45:57,12::10:28,11.627,20.034,5.353,3.137,5.442,9.332,2.824,3.138,3.457,3.137,2.529,3.136,21.316,4.992,69.979,2.601,0.4124652777777778,4.4,12.870000000000001,26.17,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//12,163,04::34:59,19::46:31,12::10:40,11.635,20.032,4.591,3.137,4.487,9.332,1.588,3.137,2.717,3.137,3.003,3.137,16.456,6.905,56.349000000000004,3.133,0.31277777777777777,1.79,10.99,20.47,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//13,164,04::34:56,19::47:07,12::10:53,11.642,20.029,3.102,3.137,3.089,9.332,0.8170000000000001,3.138,1.045,3.138,2.285,3.137,9.174,10.052,37.386,4.0600000000000005,0.1903125,1.26,11.53,17.63,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//14,165,04::34:54,19::47:44,12::11:05,11.648,20.025000000000002,4.442,3.137,4.324,9.332,0.494,3.138,0.675,3.1350000000000002,3.948,3.137,16.307,6.9110000000000005,58.799,2.858,0.2233333333333333,1.34,10.51,19.2,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//15,166,04::34:54,19::48:15,12::11:18,11.653,20.022000000000002,8.404,3.137,8.378,9.332,6.425,3.137,9.041,3.137,1.978,3.138,36.534,3.4,107.593,2.412,0.3194444444444444,1.55,10.81,23.44,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//16,167,04::34:56,19::48:42,12::11:31,11.657,20.018,8.276,3.137,8.142,9.332,6.615,3.137,10.215,3.137,1.6600000000000001,3.138,34.638,3.474,102.428,2.396,0.5224305555555556,1.92,11.52,27.94,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//17,168,04::34:59,19::48:55,12::11:44,11.66,20.123,8.783,3.137,8.771,9.332,7.723,3.137,10.866,3.137,1.06,3.136,38.236000000000004,3.212,111.751,2.408,0.42020833333333335,1.58,12.35,26.61,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//18,169,04::35:05,19::49:08,12::11:57,11.662,20.118000000000002,8.861,3.137,8.762,9.332,7.704,3.137,11.543000000000001,3.137,1.157,3.138,38.488,3.162,113.474,2.388,0.6737847222222223,2.24,7.96,23.06,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//19,170,04::35:11,19::49:20,12::12:10,11.663,20.113,8.949,3.137,8.929,9.332,7.797000000000001,3.137,11.186,3.137,1.151,3.138,39.187,3.193,113.59,2.39,0.6207986111111111,2.02,9.56,23.830000000000002,0.,0.,0.,0.,0.,0.,0.,0.,-
2006//6//20,171,04::35:19,19::49:31,12::12:23,11.662,20.107,8.891,3.137,8.798,9.332,7.971,3.137,12.046,3.137,0.92,3.138,38.169000000000004,3.178,110.57000000000001,2.399,0.5182291666666666,1.8,7.28,25.94,0.,0.,0.,0.,0.,0.,0.,0.,-
