Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.4154523375837,153.05555555555554,2000-06-01--01:20:00,111.59857000000001,20.816370000000003,0,0.,1.02,12,0.68,72,0.68,12,1.02,72,2.84,11,-6.2700000000000005,11,0.27,11,-
2000.4154618245295,153.05902777777777,2000-06-01--01:25:00,111.26699,22.008380000000002,0,0.,1.42,12,0.75,72,0.75,12,1.42,72,3.15,11,-5.87,11,0.34,11,-
2000.4154713114756,153.0625,2000-06-01--01:30:00,110.91798000000001,23.1919,0,0.,1.08,12,1.02,72,1.02,12,1.08,72,3.16,11,-6.21,11,0.61,11,-
2000.4154807984216,153.06597222222223,2000-06-01--01:35:00,110.55181,24.36664,0,0.,1.34,12,0.78,72,0.78,12,1.34,72,3.14,11,-5.95,11,0.37,11,-
2000.4154902853675,153.06944444444443,2000-06-01--01:40:00,110.16875,25.532370000000004,0,0.,1.05,12,0.51,72,0.51,12,1.05,72,3.13,11,-6.24,11,0.1,11,-
2000.4154997723135,153.07291666666666,2000-06-01--01:45:00,109.76909,26.688840000000003,0,0.,1.3,12,0.14,72,0.14,12,1.3,72,3.,11,-5.99,11,-0.27,11,-
2000.4155092592594,153.07638888888889,2000-06-01--01:50:00,109.35313000000001,27.83585,0,0.,0.9500000000000001,12,-0.1,72,-0.1,12,0.9500000000000001,72,2.84,11,-6.34,11,-0.51,11,-
2000.4155187462054,153.07986111111111,2000-06-01--01:55:00,108.92117,28.973240000000004,0,0.,0.96,12,-0.28,72,-0.28,12,0.96,72,2.7,11,-6.33,11,-0.6900000000000001,11,-
2000.4155282331515,153.08333333333331,2000-06-01--02:00:00,108.47350000000002,30.10085,0,0.,1.11,12,-0.31,72,-0.31,12,1.11,72,2.48,11,-6.18,11,-0.72,11,-
2000.4155377200973,153.08680555555554,2000-06-01--02:05:00,108.01043000000001,31.218560000000004,0,0.,0.6900000000000001,12,-0.17,72,-0.17,12,0.6900000000000001,72,2.44,11,-6.6000000000000005,11,-0.58,11,-
2000.4155472070433,153.09027777777777,2000-06-01--02:10:00,107.53228000000001,32.326260000000005,0,0.,0.79,12,-0.27,72,-0.27,12,0.79,72,2.27,11,-6.5,11,-0.68,11,-
2000.4155566939892,153.09375,2000-06-01--02:15:00,107.03934000000001,33.42387,0,0.,0.25,12,0.,72,0.,12,0.25,72,2.12,11,-7.04,11,-0.41000000000000003,11,-
2000.4155661809352,153.09722222222223,2000-06-01--02:20:00,106.53193,34.511340000000004,0,0.,0.49,12,-0.13,72,-0.13,12,0.49,72,2.07,11,-6.8,11,-0.54,11,-
2000.4155756678813,153.10069444444443,2000-06-01--02:25:00,106.01037000000001,35.588640000000005,0,0.,0.51,12,-0.04,72,-0.04,12,0.51,72,2.0100000000000002,11,-6.78,11,-0.45,11,-
2000.415585154827,153.10416666666666,2000-06-01--02:30:00,105.47495,36.65574,0,0.,0.79,12,-0.26,72,-0.26,12,0.79,72,1.8900000000000001,11,-6.5,11,-0.67,11,-
2000.4155946417732,153.10763888888889,2000-06-01--02:35:00,104.92598000000001,37.71266,0,0.,0.02,12,0.15,72,0.15,12,0.02,72,1.83,11,-7.2700000000000005,11,-0.26,11,-
2000.415604128719,153.11111111111111,2000-06-01--02:40:00,104.36378,38.759420000000006,0,0.,0.23,12,0.33,72,0.33,12,0.23,72,1.86,11,-7.0600000000000005,11,-0.08,11,-
2000.415613615665,153.11458333333331,2000-06-01--02:45:00,103.78864000000002,39.79607,0,0.,0.48,12,0.3,72,0.3,12,0.48,72,1.95,11,-6.8100000000000005,11,-0.11,11,-
2000.4156231026109,153.11805555555554,2000-06-01--02:50:00,103.20086,40.82267,0,0.,0.59,12,0.41000000000000003,72,0.41000000000000003,12,0.59,72,2.23,11,-6.7,11,0.,11,-
2000.415632589557,153.12152777777777,2000-06-01--02:55:00,102.60073000000001,41.839290000000005,0,0.,0.81,12,0.17,72,0.17,12,0.81,72,2.1,11,-6.48,11,-0.24,11,-
2000.415642076503,153.125,2000-06-01--03:00:00,101.98854000000001,42.846030000000006,0,0.,0.71,12,-0.05,72,-0.05,12,0.71,72,1.86,11,-6.58,11,-0.46,11,-
2000.4156515634488,153.12847222222223,2000-06-01--03:05:00,101.36456000000001,43.84299,0,0.,0.27,12,0.09,72,0.09,12,0.27,72,1.6600000000000001,11,-7.0200000000000005,11,-0.32,11,-
2000.4156610503949,153.13194444444443,2000-06-01--03:10:00,100.72907000000001,44.830310000000004,0,0.,0.4,12,-0.22,72,-0.22,12,0.4,72,1.48,11,-6.890000000000001,11,-0.63,11,-
2000.4156705373407,153.13541666666666,2000-06-01--03:15:00,100.0823,45.808110000000006,0,0.,0.46,12,0.18,72,0.18,12,0.46,72,1.6400000000000001,11,-6.83,11,-0.23,11,-
2000.4156800242868,153.13888888888889,2000-06-01--03:20:00,99.42451000000001,46.77653,0,0.,0.53,12,0.18,72,0.18,12,0.53,72,1.81,11,-6.76,11,-0.23,11,-
2000.4156895112328,153.14236111111111,2000-06-01--03:25:00,98.75591000000001,47.73575,0,0.,0.33,12,0.12,72,0.12,12,0.33,72,1.77,11,-6.96,11,-0.29,11,-
2000.4156989981786,153.14583333333331,2000-06-01--03:30:00,98.07667000000001,48.685930000000006,0,0.,0.26,12,-0.05,72,-0.05,12,0.26,72,1.6500000000000001,11,-7.03,11,-0.46,11,-
2000.4157084851247,153.14930555555554,2000-06-01--03:35:00,97.38694000000001,49.62724000000001,0,0.,-0.26,12,-0.49,72,-0.49,12,-0.26,72,1.01,11,-7.55,11,-0.9,11,-
2000.4157179720705,153.15277777777777,2000-06-01--03:40:00,96.6868,50.55988000000001,0,0.,-0.73,12,-0.43,72,-0.43,12,-0.73,72,0.65,11,-8.02,11,-0.84,11,-
2000.4157274590166,153.15625,2000-06-01--03:45:00,95.9762,51.48404000000001,0,0.,-0.21,12,-0.24,72,-0.24,12,-0.21,72,0.5700000000000001,11,-7.5,11,-0.65,11,-
2000.4157369459626,153.15972222222223,2000-06-01--03:50:00,95.25495000000001,52.399930000000005,0,0.,-0.37,12,0.24,72,0.24,12,-0.37,72,0.92,11,-7.66,11,-0.17,11,-
2000.4157464329085,153.16319444444443,2000-06-01--03:55:00,94.52251000000001,53.30776,0,0.,-0.2,12,0.41000000000000003,72,0.41000000000000003,12,-0.2,72,1.06,11,-7.49,11,0.,11,-
2000.4157559198545,153.16666666666666,2000-06-01--04:00:00,93.77776,54.207750000000004,0,0.,0.71,12,0.08,72,0.08,12,0.71,72,1.07,11,-6.58,11,-0.33,11,-
2000.4157654068003,153.17013888888889,2000-06-01--04:05:00,93.01819,55.100120000000004,0,0.,1.1400000000000001,12,0.1,72,0.1,12,1.1400000000000001,72,1.02,11,-6.15,11,-0.31,11,-
2000.4157748937464,153.17361111111111,2000-06-01--04:10:00,92.23773000000001,55.98512,0,0.,2.18,12,0.17,72,0.17,12,2.18,72,1.07,11,-5.11,11,-0.24,11,-
2000.4157843806925,153.17708333333331,2000-06-01--04:15:00,91.41841000000001,56.86296000000001,0,0.,3.5100000000000002,12,0.65,72,0.65,12,3.5100000000000002,72,1.1500000000000001,11,-3.7800000000000002,11,0.24,11,-
2000.4157938676383,153.18055555555554,2000-06-01--04:20:00,90.47649000000001,57.73391,0,0.,5.9,12,0.8,72,0.8,12,5.9,72,1.25,11,-1.3900000000000001,11,0.39,11,-
2000.4158033545843,153.18402777777777,2000-06-01--04:25:00,89.59976,58.59821,7.0600000000000005,1010.71,6.75,12,0.5700000000000001,72,82.07000000000001,12,6.18,72,1.31,11,-0.54,11,81.66,11,-
2000.4158128415302,153.1875,2000-06-01--04:30:00,88.92011000000001,59.456100000000006,25.03,1328.04,9.48,12,3.13,72,166.25,12,6.3500000000000005,72,1.22,11,2.19,11,165.84,11,-
2000.4158223284762,153.19097222222223,2000-06-01--04:35:00,88.20794000000001,60.307860000000005,41.53,1328.04,15.790000000000001,12,7.26,72,232.09,12,8.53,72,1.3,11,8.5,11,231.68,11,-
2000.415831815422,153.19444444444443,2000-06-01--04:40:00,87.47055,61.153740000000006,58.61,1328.04,23.78,12,12.81,72,290.27,12,10.97,72,1.48,11,16.490000000000002,11,289.86,11,-
2000.415841302368,153.19791666666666,2000-06-01--04:45:00,86.71377000000001,61.99401,76.13,1328.03,32.32,12,19.67,72,343.1,12,12.65,72,1.6600000000000001,11,25.03,11,342.69,11,-
2000.4158507893142,153.20138888888889,2000-06-01--04:50:00,85.94184000000001,62.82894,93.98,1328.03,41.31,12,27.71,72,391.54,12,13.6,72,1.62,11,34.02,11,391.13,11,-
2000.41586027626,153.20486111111111,2000-06-01--04:55:00,85.15656000000001,63.65881,112.13,1328.03,51.56,12,36.480000000000004,72,432.,12,15.08,72,1.45,11,44.27,11,431.59000000000003,11,-
2000.415869763206,153.20833333333331,2000-06-01--05:00:00,84.36065,64.48389,130.5,1328.03,63.02,12,46.37,72,471.84000000000003,12,16.65,72,1.37,11,55.730000000000004,11,471.43,11,-
2000.4158792501519,153.21180555555554,2000-06-01--05:05:00,83.55529000000001,65.30447000000001,149.06,1328.03,74.65,12,57.03,72,508.11,12,17.62,72,1.54,11,67.36,11,507.7,11,-
2000.415888737098,153.21527777777777,2000-06-01--05:10:00,82.74186,66.12084,167.78,1328.03,87.57000000000001,12,68.31,72,540.71,12,19.26,72,2.07,11,80.28,11,540.3,11,-
2000.415898224044,153.21875,2000-06-01--05:15:00,81.92113,66.93329,186.64000000000001,1328.03,100.97,12,80.14,72,570.28,12,20.830000000000002,72,2.49,11,93.68,11,569.87,11,-
2000.4159077109898,153.22222222222223,2000-06-01--05:20:00,81.09372,67.74212,205.6,1328.02,114.14,12,92.27,72,595.96,12,21.87,72,2.9,11,106.85000000000001,11,595.5500000000001,11,-
2000.4159171979359,153.22569444444443,2000-06-01--05:25:00,80.26014,68.54763000000001,224.67000000000002,1328.02,128.43,12,105.68,72,624.6800000000001,12,22.75,72,3.16,11,121.14,11,624.27,11,-
2000.4159266848817,153.22916666666666,2000-06-01--05:30:00,79.42084000000001,69.35013000000001,243.82,1328.02,143.51,12,119.35000000000001,72,650.0500000000001,12,24.16,72,3.91,11,136.22,11,649.64,11,-
2000.4159361718278,153.23263888888889,2000-06-01--05:35:00,78.57618000000001,70.14993000000001,263.03000000000003,1328.02,157.69,12,132.88,72,670.91,12,24.810000000000002,72,4.05,11,150.4,11,670.5,11,-
2000.4159456587738,153.23611111111111,2000-06-01--05:40:00,77.72652000000001,70.94734000000001,282.31,1328.02,172.98,12,147.44,72,693.5600000000001,12,25.54,72,4.32,11,165.69,11,693.15,11,-
2000.4159551457196,153.23958333333331,2000-06-01--05:45:00,76.87213000000001,71.7427,301.63,1328.02,188.06,12,161.79,72,712.32,12,26.27,72,4.55,11,180.77,11,711.91,11,-
2000.4159646326657,153.24305555555554,2000-06-01--05:50:00,76.01331,72.53632,320.98,1328.02,203.02,12,176.17000000000002,72,728.89,12,26.85,72,4.7700000000000005,11,195.73000000000002,11,728.48,11,-
2000.4159741196115,153.24652777777777,2000-06-01--05:55:00,75.15029000000001,73.32855,340.35,1328.01,218.65,12,191.13,72,745.76,12,27.52,72,5.15,11,211.36,11,745.35,11,-
2000.4159836065576,153.25,2000-06-01--06:00:00,74.28332,74.11973,359.73,1328.01,234.62,12,205.99,72,760.44,12,28.63,72,5.5200000000000005,11,227.33,11,760.03,11,-
2000.4159930935036,153.25347222222223,2000-06-01--06:05:00,73.41261,74.91021,379.12,1328.01,249.8,12,220.98000000000002,72,774.07,12,28.82,72,5.64,11,242.51,11,773.66,11,-
2000.4160025804495,153.25694444444443,2000-06-01--06:10:00,72.53837,75.70035,398.49,1328.01,265.66,12,236.05,72,786.65,12,29.61,72,5.78,11,258.37,11,786.24,11,-
2000.4160120673955,153.26041666666666,2000-06-01--06:15:00,71.66082,76.49051,417.85,1328.01,281.74,12,251.14000000000001,72,798.1800000000001,12,30.6,72,5.98,11,274.45,11,797.77,11,-
2000.4160215543413,153.26388888888889,2000-06-01--06:20:00,70.78013,77.28107,437.17,1328.01,297.7,12,266.21,72,808.66,12,31.490000000000002,72,6.29,11,290.41,11,808.25,11,-
2000.4160310412874,153.26736111111111,2000-06-01--06:25:00,69.89651,78.07243000000001,456.46000000000004,1328.01,314.23,12,281.19,72,818.1,12,33.04,72,6.47,11,306.94,11,817.69,11,-
2000.4160405282332,153.27083333333331,2000-06-01--06:30:00,69.01014,78.86497,475.69,1328.,330.19,12,296.42,72,827.53,12,33.77,72,6.62,11,322.90000000000003,11,827.12,11,-
2000.4160500151793,153.27430555555554,2000-06-01--06:35:00,68.12121,79.65910000000001,494.87,1328.,348.28000000000003,12,311.89,72,836.97,12,36.39,72,7.08,11,340.99,11,836.5600000000001,11,-
2000.4160595021253,153.27777777777777,2000-06-01--06:40:00,67.22989000000001,80.45526000000001,513.98,1328.,366.37,12,327.99,72,847.45,12,38.38,72,7.42,11,359.08,11,847.04,11,-
2000.4160689890712,153.28125,2000-06-01--06:45:00,66.33637,81.25386,533.01,1328.,384.23,12,343.93,72,856.89,12,40.300000000000004,72,8.13,11,376.94,11,856.48,11,-
2000.4160784760172,153.28472222222223,2000-06-01--06:50:00,65.44082,82.05537000000001,551.96,1328.,400.76,12,360.07,72,866.32,12,40.69,72,8.78,11,393.47,11,865.91,11,-
2000.416087962963,153.28819444444443,2000-06-01--06:55:00,64.54342000000001,82.86024,570.8100000000001,1328.,416.28000000000003,12,375.07,72,872.61,12,41.21,72,8.9,11,408.99,11,872.2,11,-
2000.416097449909,153.29166666666666,2000-06-01--07:00:00,63.644360000000006,83.66897,589.5500000000001,1328.,432.02,12,390.65000000000003,72,879.95,12,41.37,72,9.03,11,424.73,11,879.54,11,-
2000.4161069368552,153.29513888888889,2000-06-01--07:05:00,62.74380000000001,84.48204000000001,608.1800000000001,1327.99,447.99,12,406.83,72,888.33,12,41.160000000000004,72,9.26,11,440.7,11,887.9200000000001,11,-
2000.416116423801,153.29861111111111,2000-06-01--07:10:00,61.84194000000001,85.29997,626.69,1327.99,464.29,12,422.18,72,894.62,12,42.11,72,9.51,11,457.,11,894.21,11,-
2000.416125910747,153.30208333333331,2000-06-01--07:15:00,60.938950000000006,86.12332,645.0600000000001,1327.99,480.48,12,437.61,72,900.91,12,42.87,72,9.65,11,473.19,11,900.5,11,-
2000.4161353976929,153.30555555555554,2000-06-01--07:20:00,60.03502,86.95264,663.29,1327.99,494.88,12,452.6,72,906.16,12,42.28,72,9.73,11,487.59000000000003,11,905.75,11,-
2000.416144884639,153.30902777777777,2000-06-01--07:25:00,59.130340000000004,87.78851,681.37,1327.99,510.74,12,468.17,72,912.45,12,42.57,72,9.94,11,503.45,11,912.04,11,-
2000.416154371585,153.3125,2000-06-01--07:30:00,58.225100000000005,88.63155,699.3000000000001,1327.99,526.26,12,482.69,72,916.64,12,43.57,72,9.98,11,518.97,11,916.23,11,-
2000.4161638585308,153.31597222222223,2000-06-01--07:35:00,57.31949,89.48241,717.0500000000001,1327.99,542.33,12,497.77000000000004,72,921.88,12,44.56,72,10.17,11,535.04,11,921.47,11,-
