Day of month,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
2000.6851282635096,251.75694444444443,2000-09-07--18:10:00,88.28736,276.43719000000004,40.24,1346.4,5.05,12,0.31,72,10.41,12,4.74,72,20.12,11,-2.32,11,9.94,11,-
2000.6851377504556,251.76041666666666,2000-09-07--18:15:00,89.10047,277.29544000000004,21.14,1346.4,3.2,12,-0.01,72,-0.35000000000000003,12,3.2,72,19.88,11,-4.17,11,-0.8200000000000001,11,-
2000.6851472374015,251.76388888888889,2000-09-07--18:20:00,89.87392000000001,278.15538000000004,2.96,1346.41,1.35,12,0.,72,-0.74,12,1.35,72,19.8,11,-6.0200000000000005,11,-1.21,11,-
2000.6851567243475,251.7673611111111,2000-09-07--18:25:00,91.05961,279.01744,0,0.,0.46,12,-0.97,72,-0.97,12,0.46,72,19.94,11,-6.91,11,-1.44,11,-
2000.6851662112933,251.77083333333331,2000-09-07--18:30:00,92.05581000000001,279.88204,0,0.,-0.67,12,-1.01,72,-1.01,12,-0.67,72,19.650000000000002,11,-8.040000000000001,11,-1.48,11,-
2000.6851756982394,251.77430555555554,2000-09-07--18:35:00,92.99126000000001,280.74958000000004,0,0.,-1.6400000000000001,12,-1.67,72,-1.67,12,-1.6400000000000001,72,18.89,11,-9.01,11,-2.14,11,-
2000.6851851851854,251.77777777777777,2000-09-07--18:40:00,93.90506,281.62050000000005,0,0.,-2.42,12,-1.93,72,-1.93,12,-2.42,72,17.93,11,-9.790000000000001,11,-2.4,11,-
2000.6851946721313,251.78125,2000-09-07--18:45:00,94.80748000000001,282.49521000000004,0,0.,-3.42,12,-2.09,72,-2.09,12,-3.42,72,17.2,11,-10.790000000000001,11,-2.56,11,-
2000.6852041590773,251.7847222222222,2000-09-07--18:50:00,95.70231000000001,283.37414,0,0.,-3.3200000000000003,12,-1.58,72,-1.58,12,-3.3200000000000003,72,17.14,11,-10.69,11,-2.05,11,-
2000.6852136460232,251.78819444444443,2000-09-07--18:55:00,96.59115000000001,284.2577,0,0.,-2.13,12,-0.85,72,-0.85,12,-2.13,72,17.34,11,-9.5,11,-1.32,11,-
2000.6852231329692,251.79166666666666,2000-09-07--19:00:00,97.47478000000001,285.14631,0,0.,-2.,12,-0.8200000000000001,72,-0.8200000000000001,12,-2.,72,17.17,11,-9.370000000000001,11,-1.29,11,-
2000.6852326199153,251.79513888888889,2000-09-07--19:05:00,98.35351000000001,286.04041,0,0.,-2.11,12,-0.92,72,-0.92,12,-2.11,72,16.87,11,-9.48,11,-1.3900000000000001,11,-
2000.685242106861,251.7986111111111,2000-09-07--19:10:00,99.22746000000001,286.94043000000005,0,0.,-2.12,12,-0.72,72,-0.72,12,-2.12,72,16.84,11,-9.49,11,-1.19,11,-
2000.6852515938072,251.80208333333331,2000-09-07--19:15:00,100.09661000000001,287.84678,0,0.,-1.37,12,-0.37,72,-0.37,12,-1.37,72,17.05,11,-8.74,11,-0.84,11,-
2000.685261080753,251.80555555555554,2000-09-07--19:20:00,100.96087000000001,288.75991000000005,0,0.,-1.62,12,-0.54,72,-0.54,12,-1.62,72,16.72,11,-8.99,11,-1.01,11,-
2000.685270567699,251.80902777777777,2000-09-07--19:25:00,101.82009000000001,289.68025,0,0.,-1.52,12,-0.5700000000000001,72,-0.5700000000000001,12,-1.52,72,16.490000000000002,11,-8.89,11,-1.04,11,-
2000.685280054645,251.8125,2000-09-07--19:30:00,102.67409,290.60823000000005,0,0.,-1.24,12,-0.22,72,-0.22,12,-1.24,72,16.66,11,-8.61,11,-0.6900000000000001,11,-
2000.685289541591,251.8159722222222,2000-09-07--19:35:00,103.52266,291.5443,0,0.,-1.6300000000000001,12,-0.61,72,-0.61,12,-1.6300000000000001,72,16.17,11,-9.,11,-1.08,11,-
2000.685299028537,251.81944444444443,2000-09-07--19:40:00,104.36558000000001,292.48889,0,0.,-1.47,12,-0.74,72,-0.74,12,-1.47,72,15.72,11,-8.84,11,-1.21,11,-
2000.6853085154828,251.82291666666666,2000-09-07--19:45:00,105.2026,293.44246000000004,0,0.,-1.32,12,-0.89,72,-0.89,12,-1.32,72,15.4,11,-8.69,11,-1.36,11,-
2000.6853180024289,251.82638888888889,2000-09-07--19:50:00,106.03345,294.40545000000003,0,0.,-1.28,12,-0.75,72,-0.75,12,-1.28,72,15.14,11,-8.65,11,-1.22,11,-
2000.685327489375,251.8298611111111,2000-09-07--19:55:00,106.85786,295.37831,0,0.,-1.6500000000000001,12,-0.99,72,-0.99,12,-1.6500000000000001,72,14.67,11,-9.02,11,-1.46,11,-
2000.6853369763207,251.83333333333331,2000-09-07--20:00:00,107.67555000000002,296.36148000000003,0,0.,-1.93,12,-0.8200000000000001,72,-0.8200000000000001,12,-1.93,72,14.38,11,-9.3,11,-1.29,11,-
2000.6853464632668,251.83680555555554,2000-09-07--20:05:00,108.48621000000001,297.35543,0,0.,-1.55,12,-0.66,72,-0.66,12,-1.55,72,14.46,11,-8.92,11,-1.1300000000000001,11,-
2000.6853559502126,251.84027777777777,2000-09-07--20:10:00,109.28954,298.36060000000003,0,0.,-2.21,12,-1.23,72,-1.23,12,-2.21,72,13.73,11,-9.58,11,-1.7,11,-
2000.6853654371587,251.84375,2000-09-07--20:15:00,110.08521,299.37745,0,0.,-2.34,12,-0.8,72,-0.8,12,-2.34,72,13.450000000000001,11,-9.71,11,-1.27,11,-
2000.6853749241045,251.8472222222222,2000-09-07--20:20:00,110.87289000000001,300.40642,0,0.,-2.34,12,-1.46,72,-1.46,12,-2.34,72,12.88,11,-9.71,11,-1.93,11,-
2000.6853844110506,251.85069444444443,2000-09-07--20:25:00,111.65223,301.44798000000003,0,0.,-2.17,12,-0.44,72,-0.44,12,-2.17,72,12.89,11,-9.540000000000001,11,-0.91,11,-
2000.6853938979966,251.85416666666666,2000-09-07--20:30:00,112.42288,302.50256,0,0.,-0.72,12,0.73,72,0.73,12,-0.72,72,13.700000000000001,11,-8.09,11,0.26,11,-
2000.6854033849424,251.85763888888889,2000-09-07--20:35:00,113.18448000000001,303.57062,0,0.,0.41000000000000003,12,1.31,72,1.31,12,0.41000000000000003,72,14.57,11,-6.96,11,0.84,11,-
2000.6854128718885,251.8611111111111,2000-09-07--20:40:00,113.93664000000001,304.6526,0,0.,0.51,12,0.6,72,0.6,12,0.51,72,14.48,11,-6.86,11,0.13,11,-
2000.6854223588343,251.86458333333331,2000-09-07--20:45:00,114.67898000000001,305.74892,0,0.,-0.02,12,0.67,72,0.67,12,-0.02,72,14.4,11,-7.390000000000001,11,0.2,11,-
2000.6854318457804,251.86805555555554,2000-09-07--20:50:00,115.41109000000002,306.86001000000005,0,0.,0.3,12,0.34,72,0.34,12,0.3,72,14.450000000000001,11,-7.07,11,-0.13,11,-
2000.6854413327264,251.87152777777777,2000-09-07--20:55:00,116.13257000000002,307.9863,0,0.,0.39,12,-0.5,72,-0.5,12,0.39,72,14.06,11,-6.98,11,-0.97,11,-
2000.6854508196723,251.875,2000-09-07--21:00:00,116.84298000000001,309.12818000000004,0,0.,-1.73,12,-1.9000000000000001,72,-1.9000000000000001,12,-1.73,72,12.16,11,-9.1,11,-2.37,11,-
2000.6854603066183,251.8784722222222,2000-09-07--21:05:00,117.54190000000001,310.28606,0,0.,-4.79,12,-2.59,72,-2.59,12,-4.79,72,9.93,11,-12.16,11,-3.06,11,-
2000.6854697935642,251.88194444444443,2000-09-07--21:10:00,118.22887000000001,311.4603,0,0.,-2.13,12,-1.84,72,-1.84,12,-2.13,72,10.78,11,-9.5,11,-2.31,11,-
2000.6854792805102,251.88541666666666,2000-09-07--21:15:00,118.90344,312.65127,0,0.,-1.29,12,0.06,72,0.06,12,-1.29,72,11.370000000000001,11,-8.66,11,-0.41000000000000003,11,-
2000.6854887674563,251.88888888888889,2000-09-07--21:20:00,119.56514000000001,313.85931000000005,0,0.,-0.7000000000000001,12,0.71,72,0.71,12,-0.7000000000000001,72,12.34,11,-8.07,11,0.24,11,-
2000.685498254402,251.8923611111111,2000-09-07--21:25:00,120.21350000000001,315.08472,0,0.,-1.54,12,0.27,72,0.27,12,-1.54,72,12.19,11,-8.91,11,-0.2,11,-
2000.6855077413481,251.89583333333331,2000-09-07--21:30:00,120.84802,316.3278,0,0.,-2.46,12,-1.06,72,-1.06,12,-2.46,72,11.16,11,-9.83,11,-1.53,11,-
2000.685517228294,251.89930555555554,2000-09-07--21:35:00,121.46820000000001,317.58881,0,0.,-2.71,12,-1.3900000000000001,72,-1.3900000000000001,12,-2.71,72,10.200000000000001,11,-10.08,11,-1.86,11,-
2000.68552671524,251.90277777777777,2000-09-07--21:40:00,122.07354000000001,318.86796000000004,0,0.,-1.41,12,-0.13,72,-0.13,12,-1.41,72,10.59,11,-8.78,11,-0.6,11,-
2000.685536202186,251.90625,2000-09-07--21:45:00,122.66352,320.16546000000005,0,0.,-0.17,12,-0.06,72,-0.06,12,-0.17,72,10.76,11,-7.54,11,-0.53,11,-
2000.685545689132,251.9097222222222,2000-09-07--21:50:00,123.23761,321.48143000000005,0,0.,-0.02,12,-0.44,72,-0.44,12,-0.02,72,10.370000000000001,11,-7.390000000000001,11,-0.91,11,-
2000.685555176078,251.91319444444443,2000-09-07--21:55:00,123.79530000000001,322.81600000000003,0,0.,-0.43,12,-0.54,72,-0.54,12,-0.43,72,9.72,11,-7.8,11,-1.01,11,-
2000.6855646630238,251.91666666666666,2000-09-07--22:00:00,124.33605000000001,324.16921,0,0.,0.1,12,-0.71,72,-0.71,12,0.1,72,9.34,11,-7.2700000000000005,11,-1.18,11,-
2000.6855741499699,251.92013888888889,2000-09-07--22:05:00,124.85931000000001,325.54107000000005,0,0.,-0.06,12,-0.64,72,-0.64,12,-0.06,72,9.16,11,-7.43,11,-1.11,11,-
2000.6855836369157,251.9236111111111,2000-09-07--22:10:00,125.36455000000001,326.93152000000003,0,0.,-0.62,12,-1.35,72,-1.35,12,-0.62,72,8.540000000000001,11,-7.99,11,-1.82,11,-
2000.6855931238617,251.92708333333331,2000-09-07--22:15:00,125.85123000000002,328.34046,0,0.,-3.5100000000000002,12,-0.81,72,-0.81,12,-3.5100000000000002,72,7.46,11,-10.88,11,-1.28,11,-
2000.6856026108078,251.93055555555554,2000-09-07--22:20:00,126.31880000000001,329.76771,0,0.,-1.8900000000000001,12,-0.51,72,-0.51,12,-1.8900000000000001,72,7.65,11,-9.26,11,-0.98,11,-
2000.6856120977536,251.93402777777777,2000-09-07--22:25:00,126.76674000000001,331.21304000000003,0,0.,0.03,12,0.17,72,0.17,12,0.03,72,8.16,11,-7.34,11,-0.3,11,-
2000.6856215846997,251.9375,2000-09-07--22:30:00,127.19452000000001,332.67612,0,0.,0.4,12,-0.04,72,-0.04,12,0.4,72,8.27,11,-6.97,11,-0.51,11,-
2000.6856310716455,251.9409722222222,2000-09-07--22:35:00,127.6016,334.15659000000005,0,0.,0.29,12,1.27,72,1.27,12,0.29,72,8.86,11,-7.08,11,0.8,11,-
2000.6856405585916,251.94444444444443,2000-09-07--22:40:00,127.98748,335.65399,0,0.,1.11,12,0.78,72,0.78,12,1.11,72,9.25,11,-6.26,11,0.31,11,-
2000.6856500455376,251.94791666666666,2000-09-07--22:45:00,128.35165,337.16779,0,0.,-0.26,12,-0.48,72,-0.48,12,-0.26,72,7.78,11,-7.63,11,-0.9500000000000001,11,-
2000.6856595324834,251.95138888888889,2000-09-07--22:50:00,128.69362,338.69737000000003,0,0.,0.59,12,1.52,72,1.52,12,0.59,72,9.46,11,-6.78,11,1.05,11,-
2000.6856690194295,251.9548611111111,2000-09-07--22:55:00,129.01294000000001,340.24206000000004,0,0.,0.71,12,1.3900000000000001,72,1.3900000000000001,12,0.71,72,9.75,11,-6.66,11,0.92,11,-
2000.6856785063753,251.95833333333331,2000-09-07--23:00:00,129.30914,341.8011,0,0.,1.9100000000000001,12,2.62,72,2.62,12,1.9100000000000001,72,11.120000000000001,11,-5.46,11,2.15,11,-
2000.6856879933214,251.96180555555554,2000-09-07--23:05:00,129.58181000000002,343.37364,0,0.,2.5,12,2.6,72,2.6,12,2.5,72,11.9,11,-4.87,11,2.13,11,-
2000.6856974802674,251.96527777777777,2000-09-07--23:10:00,129.83054,344.95877,0,0.,2.23,12,1.75,72,1.75,12,2.23,72,11.77,11,-5.14,11,1.28,11,-
2000.6857069672133,251.96875,2000-09-07--23:15:00,130.05495000000002,346.55551,0,0.,1.44,12,1.25,72,1.25,12,1.44,72,11.85,11,-5.93,11,0.78,11,-
2000.6857164541593,251.9722222222222,2000-09-07--23:20:00,130.2547,348.16281000000004,0,0.,0.48,12,-0.74,72,-0.74,12,0.48,72,10.67,11,-6.890000000000001,11,-1.21,11,-
2000.6857259411051,251.97569444444443,2000-09-07--23:25:00,130.42949000000002,349.77955000000003,0,0.,-0.89,12,-0.92,72,-0.92,12,-0.89,72,9.84,11,-8.26,11,-1.3900000000000001,11,-
2000.6857354280512,251.97916666666666,2000-09-07--23:30:00,130.57903000000002,351.40456,0,0.,-0.22,12,-0.67,72,-0.67,12,-0.22,72,9.83,11,-7.59,11,-1.1400000000000001,11,-
2000.6857449149973,251.98263888888889,2000-09-07--23:35:00,130.70308,353.03662,0,0.,0.26,12,-0.63,72,-0.63,12,0.26,72,9.42,11,-7.11,11,-1.1,11,-
2000.685754401943,251.9861111111111,2000-09-07--23:40:00,130.80146000000002,354.67444,0,0.,0.32,12,0.38,72,0.38,12,0.32,72,10.16,11,-7.05,11,-0.09,11,-
2000.6857638888891,251.98958333333331,2000-09-07--23:45:00,130.87399000000002,356.31672000000003,0,0.,0.03,12,-0.08,72,-0.08,12,0.03,72,9.82,11,-7.34,11,-0.55,11,-
2000.685773375835,251.99305555555554,2000-09-07--23:50:00,130.92055000000002,357.96214000000003,0,0.,0.75,12,1.75,72,1.75,12,0.75,72,11.3,11,-6.62,11,1.28,11,-
2000.685782862781,251.99652777777777,2000-09-07--23:55:00,130.94108,359.60932,0,0.,1.59,12,1.3,72,1.3,12,1.59,72,11.44,11,-5.78,11,0.8300000000000001,11,-
2000.6857923497269,252.,2000-09-07--24:00:00,130.93553,1.2569000000000001,0,0.,1.1,12,1.12,72,1.12,12,1.1,72,11.34,11,-6.2700000000000005,11,0.65,11,-
2000.685801836673,252.0034722222222,2000-09-08--00:05:00,130.90392,2.9035,0,0.,1.9000000000000001,12,-1.1300000000000001,72,-1.1300000000000001,12,1.9000000000000001,72,10.08,11,-6.72,11,-1.4000000000000001,11,-
2000.685811323619,252.00694444444443,2000-09-08--00:10:00,130.8463,4.54776,0,0.,-0.22,12,-1.99,72,-1.99,12,-0.22,72,8.01,11,-8.84,11,-2.2600000000000002,11,-
2000.6858208105648,252.01041666666666,2000-09-08--00:15:00,130.76276000000001,6.18834,0,0.,1.52,12,-0.6,72,-0.6,12,1.52,72,8.93,11,-7.1000000000000005,11,-0.87,11,-
2000.6858302975108,252.01388888888889,2000-09-08--00:20:00,130.65345000000002,7.8238900000000005,0,0.,2.05,12,0.17,72,0.17,12,2.05,72,9.77,11,-6.57,11,-0.1,11,-
2000.6858397844567,252.0173611111111,2000-09-08--00:25:00,130.51853,9.453140000000001,0,0.,2.34,12,0.7000000000000001,72,0.7000000000000001,12,2.34,72,10.200000000000001,11,-6.28,11,0.43,11,-
2000.6858492714027,252.02083333333331,2000-09-08--00:30:00,130.35823000000002,11.07483,0,0.,2.09,12,1.36,72,1.36,12,2.09,72,10.71,11,-6.53,11,1.09,11,-
2000.6858587583488,252.02430555555554,2000-09-08--00:35:00,130.17281,12.687750000000001,0,0.,2.16,12,0.53,72,0.53,12,2.16,72,10.66,11,-6.46,11,0.26,11,-
2000.6858682452946,252.02777777777777,2000-09-08--00:40:00,129.96256000000002,14.29076,0,0.,1.62,12,-0.63,72,-0.63,12,1.62,72,9.43,11,-7.,11,-0.9,11,-
2000.6858777322407,252.03125,2000-09-08--00:45:00,129.72779,15.88277,0,0.,1.6500000000000001,12,-0.81,72,-0.81,12,1.6500000000000001,72,9.040000000000001,11,-6.97,11,-1.08,11,-
2000.6858872191865,252.0347222222222,2000-09-08--00:50:00,129.46888,17.46275,0,0.,2.06,12,-0.77,72,-0.77,12,2.06,72,8.81,11,-6.5600000000000005,11,-1.04,11,-
2000.6858967061326,252.03819444444443,2000-09-08--00:55:00,129.1862,19.029760000000003,0,0.,1.9000000000000001,12,-0.52,72,-0.52,12,1.9000000000000001,72,8.91,11,-6.72,11,-0.79,11,-
2000.6859061930786,252.04166666666666,2000-09-08--01:00:00,128.88018000000002,20.582900000000002,0,0.,1.98,12,0.3,72,0.3,12,1.98,72,9.41,11,-6.640000000000001,11,0.03,11,-
2000.6859156800244,252.04513888888889,2000-09-08--01:05:00,128.55124,22.121380000000002,0,0.,1.37,12,1.33,72,1.33,12,1.37,72,10.040000000000001,11,-7.25,11,1.06,11,-
2000.6859251669705,252.0486111111111,2000-09-08--01:10:00,128.19984000000002,23.64448,0,0.,1.85,12,1.6600000000000001,72,1.6600000000000001,12,1.85,72,10.8,11,-6.7700000000000005,11,1.3900000000000001,11,-
2000.6859346539163,252.05208333333331,2000-09-08--01:15:00,127.82647000000001,25.15152,0,0.,2.48,12,2.07,72,2.07,12,2.48,72,11.53,11,-6.140000000000001,11,1.8,11,-
2000.6859441408624,252.05555555555554,2000-09-08--01:20:00,127.43162000000001,26.64196,0,0.,1.5,12,1.25,72,1.25,12,1.5,72,11.57,11,-7.12,11,0.98,11,-
2000.6859536278084,252.05902777777777,2000-09-08--01:25:00,127.01579000000001,28.115280000000002,0,0.,0.36,12,0.03,72,0.03,12,0.36,72,11.06,11,-8.26,11,-0.24,11,-
2000.6859631147543,252.0625,2000-09-08--01:30:00,126.57951000000001,29.571060000000003,0,0.,0.3,12,-0.68,72,-0.68,12,0.3,72,10.56,11,-8.32,11,-0.9500000000000001,11,-
2000.6859726017003,252.0659722222222,2000-09-08--01:35:00,126.12330000000001,31.008960000000002,0,0.,0.09,12,-0.45,72,-0.45,12,0.09,72,10.370000000000001,11,-8.53,11,-0.72,11,-
2000.6859820886461,252.06944444444443,2000-09-08--01:40:00,125.64769000000001,32.4287,0,0.,0.49,12,-0.4,72,-0.4,12,0.49,72,10.32,11,-8.13,11,-0.67,11,-
2000.6859915755922,252.07291666666666,2000-09-08--01:45:00,125.15322,33.83006,0,0.,0.07,12,0.43,72,0.43,12,0.07,72,10.58,11,-8.55,11,0.16,11,-
2000.686001062538,252.07638888888889,2000-09-08--01:50:00,124.64044000000001,35.21291,0,0.,0.28,12,1.02,72,1.02,12,0.28,72,11.11,11,-8.34,11,0.75,11,-
2000.686010549484,252.0798611111111,2000-09-08--01:55:00,124.10988,36.577160000000006,0,0.,-0.02,12,0.53,72,0.53,12,-0.02,72,10.98,11,-8.64,11,0.26,11,-
2000.6860200364301,252.08333333333331,2000-09-08--02:00:00,123.56209000000001,37.92277,0,0.,-0.28,12,0.05,72,0.05,12,-0.28,72,10.93,11,-8.9,11,-0.22,11,-
2000.686029523376,252.08680555555554,2000-09-08--02:05:00,122.99759000000002,39.24978,0,0.,-0.67,12,-0.51,72,-0.51,12,-0.67,72,10.39,11,-9.290000000000001,11,-0.78,11,-
2000.686039010322,252.09027777777777,2000-09-08--02:10:00,122.41693000000001,40.55827,0,0.,-0.78,12,0.11,72,0.11,12,-0.78,72,10.46,11,-9.4,11,-0.16,11,-
2000.6860484972678,252.09375,2000-09-08--02:15:00,121.82062,41.84836000000001,0,0.,-0.11,12,1.1400000000000001,72,1.1400000000000001,12,-0.11,72,11.18,11,-8.73,11,0.87,11,-
2000.686057984214,252.0972222222222,2000-09-08--02:20:00,121.20920000000001,43.12021,0,0.,0.04,12,0.25,72,0.25,12,0.04,72,10.950000000000001,11,-8.58,11,-0.02,11,-
2000.68606747116,252.10069444444443,2000-09-08--02:25:00,120.58316,44.37402,0,0.,0.35000000000000003,12,0.03,72,0.03,12,0.35000000000000003,72,11.,11,-8.27,11,-0.24,11,-
2000.6860769581058,252.10416666666666,2000-09-08--02:30:00,119.94302,45.61005,0,0.,-0.62,12,-1.19,72,-1.19,12,-0.62,72,9.59,11,-9.24,11,-1.46,11,-
2000.6860864450518,252.10763888888889,2000-09-08--02:35:00,119.28927000000002,46.82856,0,0.,0.13,12,-0.67,72,-0.67,12,0.13,72,9.6,11,-8.49,11,-0.9400000000000001,11,-
2000.6860959319977,252.1111111111111,2000-09-08--02:40:00,118.62240000000001,48.02984000000001,0,0.,-0.13,12,0.19,72,0.19,12,-0.13,72,10.120000000000001,11,-8.75,11,-0.08,11,-
2000.6861054189437,252.11458333333331,2000-09-08--02:45:00,117.94288000000002,49.214240000000004,0,0.,-0.51,12,0.03,72,0.03,12,-0.51,72,10.07,11,-9.13,11,-0.24,11,-
2000.6861149058898,252.11805555555554,2000-09-08--02:50:00,117.25117000000002,50.38208,0,0.,-1.34,12,-0.89,72,-0.89,12,-1.34,72,9.39,11,-9.96,11,-1.16,11,-
2000.6861243928356,252.12152777777777,2000-09-08--02:55:00,116.54773000000002,51.533750000000005,0,0.,-1.35,12,-0.5,72,-0.5,12,-1.35,72,9.18,11,-9.97,11,-0.77,11,-
2000.6861338797817,252.125,2000-09-08--03:00:00,115.83300000000001,52.669630000000005,0,0.,-0.96,12,-0.45,72,-0.45,12,-0.96,72,8.8,11,-9.58,11,-0.72,11,-
2000.6861433667275,252.1284722222222,2000-09-08--03:05:00,115.10741000000002,53.7901,0,0.,-0.31,12,0.5,72,0.5,12,-0.31,72,9.27,11,-8.93,11,0.23,11,-
2000.6861528536735,252.13194444444443,2000-09-08--03:10:00,114.37138000000002,54.8956,0,0.,0.09,12,-0.22,72,-0.22,12,0.09,72,9.03,11,-8.53,11,-0.49,11,-
2000.6861623406196,252.13541666666666,2000-09-08--03:15:00,113.62532000000002,55.98653,0,0.,-0.26,12,0.,72,0.,12,-0.26,72,8.870000000000001,11,-8.88,11,-0.27,11,-
2000.6861718275654,252.13888888888889,2000-09-08--03:20:00,112.86962000000001,57.06333000000001,0,0.,0.48,12,0.4,72,0.4,12,0.48,72,9.25,11,-8.14,11,0.13,11,-
2000.6861813145115,252.1423611111111,2000-09-08--03:25:00,112.10467000000001,58.12644,0,0.,-0.08,12,0.,72,0.,12,-0.08,72,8.86,11,-8.700000000000001,11,-0.27,11,-
2000.6861908014573,252.14583333333331,2000-09-08--03:30:00,111.33085000000001,59.176300000000005,0,0.,0.91,12,0.96,72,0.96,12,0.91,72,9.76,11,-7.71,11,0.6900000000000001,11,-
2000.6862002884034,252.14930555555554,2000-09-08--03:35:00,110.54851000000001,60.21336,0,0.,0.99,12,-0.13,72,-0.13,12,0.99,72,9.14,11,-7.63,11,-0.4,11,-
2000.6862097753492,252.15277777777777,2000-09-08--03:40:00,109.75800000000001,61.238060000000004,0,0.,1.1500000000000001,12,0.9,72,0.9,12,1.1500000000000001,72,9.51,11,-7.47,11,0.63,11,-
2000.6862192622953,252.15625,2000-09-08--03:45:00,108.95968,62.25086,0,0.,1.9100000000000001,12,0.22,72,0.22,12,1.9100000000000001,72,9.78,11,-6.71,11,-0.05,11,-
2000.6862287492413,252.1597222222222,2000-09-08--03:50:00,108.15386000000001,63.252210000000005,0,0.,2.18,12,-0.25,72,-0.25,12,2.18,72,9.370000000000001,11,-6.44,11,-0.52,11,-
2000.6862382361871,252.16319444444443,2000-09-08--03:55:00,107.34086,64.24257,0,0.,0.2,12,-2.37,72,-2.37,12,0.2,72,7.4,11,-8.42,11,-2.64,11,-
2000.6862477231332,252.16666666666666,2000-09-08--04:00:00,106.52099000000001,65.22239,0,0.,-2.13,12,-3.02,72,-3.02,12,-2.13,72,5.11,11,-10.75,11,-3.29,11,-
2000.686257210079,252.17013888888889,2000-09-08--04:05:00,105.69454,66.19212,0,0.,0.12,12,-1.07,72,-1.07,12,0.12,72,6.86,11,-8.5,11,-1.34,11,-
2000.686266697025,252.1736111111111,2000-09-08--04:10:00,104.86181,67.15221000000001,0,0.,1.6600000000000001,12,0.32,72,0.32,12,1.6600000000000001,72,7.8100000000000005,11,-6.96,11,0.05,11,-
2000.6862761839711,252.17708333333331,2000-09-08--04:15:00,104.02304000000001,68.10311,0,0.,2.29,12,1.02,72,1.02,12,2.29,72,8.47,11,-6.33,11,0.75,11,-
2000.686285670917,252.18055555555554,2000-09-08--04:20:00,103.17852,69.04527,0,0.,1.92,12,2.19,72,2.19,12,1.92,72,9.14,11,-6.7,11,1.92,11,-
2000.686295157863,252.18402777777777,2000-09-08--04:25:00,102.32846,69.97913000000001,0,0.,1.47,12,1.,72,1.,12,1.47,72,9.03,11,-7.15,11,0.73,11,-
2000.6863046448088,252.1875,2000-09-08--04:30:00,101.4731,70.90513,0,0.,0.35000000000000003,12,-0.37,72,-0.37,12,0.35000000000000003,72,8.2,11,-8.27,11,-0.64,11,-
2000.686314131755,252.1909722222222,2000-09-08--04:35:00,100.61264000000001,71.82372000000001,0,0.,0.28,12,-2.7800000000000002,72,-2.7800000000000002,12,0.28,72,6.63,11,-8.34,11,-3.0500000000000003,11,-
2000.686323618701,252.19444444444443,2000-09-08--04:40:00,99.74724,72.73532,0,0.,-1.76,12,-3.8000000000000003,72,-3.8000000000000003,12,-1.76,72,3.84,11,-10.38,11,-4.07,11,-
2000.6863331056468,252.19791666666666,2000-09-08--04:45:00,98.87702,73.64038000000001,0,0.,-1.62,12,-3.66,72,-3.66,12,-1.62,72,2.87,11,-10.24,11,-3.93,11,-
2000.6863425925928,252.20138888888889,2000-09-08--04:50:00,98.00207,74.53933,0,0.,-2.47,12,-3.5300000000000002,72,-3.5300000000000002,12,-2.47,72,1.46,11,-11.09,11,-3.8000000000000003,11,-
2000.6863520795387,252.2048611111111,2000-09-08--04:55:00,97.12235000000001,75.43258,0,0.,-1.83,12,-2.63,72,-2.63,12,-1.83,72,0.68,11,-10.450000000000001,11,-2.9,11,-
2000.6863615664847,252.20833333333331,2000-09-08--05:00:00,96.23769000000001,76.32059000000001,0,0.,-0.4,12,-1.32,72,-1.32,12,-0.4,72,0.46,11,-9.02,11,-1.59,11,-
2000.6863710534308,252.21180555555554,2000-09-08--05:05:00,95.34761,77.20376,0,0.,0.88,12,-1.02,72,-1.02,12,0.88,72,0.46,11,-7.74,11,-1.29,11,-
2000.6863805403766,252.21527777777777,2000-09-08--05:10:00,94.45111000000001,78.08252,0,0.,0.32,12,-1.3,72,-1.3,12,0.32,72,0.16,11,-8.3,11,-1.57,11,-
2000.6863900273227,252.21875,2000-09-08--05:15:00,93.54596000000001,78.9573,0,0.,2.75,12,0.29,72,0.29,12,2.75,72,0.87,11,-5.87,11,0.02,11,-
2000.6863995142685,252.2222222222222,2000-09-08--05:20:00,92.62671,79.82851000000001,0,0.,5.46,12,0.54,72,0.54,12,5.46,72,1.1400000000000001,11,-3.16,11,0.27,11,-
2000.6864090012145,252.22569444444443,2000-09-08--05:25:00,91.67698000000001,80.69657000000001,0,0.,8.34,12,1.23,72,1.23,12,8.34,72,1.62,11,-0.28,11,0.96,11,-
2000.6864184881604,252.22916666666666,2000-09-08--05:30:00,90.61812,81.56192,0,0.,12.55,12,1.9000000000000001,72,1.9000000000000001,12,12.55,72,2.22,11,3.93,11,1.6300000000000001,11,-
