Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.592801305404,217.96527777777777,2000-08-04--23:10:00,118.32535000000001,345.14615000000003,0,0.,0.29,12,0.39,72,0.39,12,0.29,72,19.05,11,-8.36,11,0.02,11,-
2000.5928107923498,217.96875,2000-08-04--23:15:00,118.54853000000001,346.48292000000004,0,0.,0.23,12,0.7000000000000001,72,0.7000000000000001,12,0.23,72,19.1,11,-8.42,11,0.33,11,-
2000.592820279296,217.9722222222222,2000-08-04--23:20:00,118.75109,347.82665000000003,0,0.,0.7000000000000001,12,0.5700000000000001,72,0.5700000000000001,12,0.7000000000000001,72,19.26,11,-7.95,11,0.2,11,-
2000.592829766242,217.97569444444443,2000-08-04--23:25:00,118.93280000000001,349.17672000000005,0,0.,-0.49,12,0.3,72,0.3,12,-0.49,72,19.05,11,-9.14,11,-0.07,11,-
2000.5928392531878,217.97916666666666,2000-08-04--23:30:00,119.09349,350.53251,0,0.,-0.14,12,-0.03,72,-0.03,12,-0.14,72,18.84,11,-8.790000000000001,11,-0.4,11,-
2000.5928487401338,217.98263888888889,2000-08-04--23:35:00,119.23296,351.89335000000005,0,0.,-0.5700000000000001,12,-0.26,72,-0.26,12,-0.5700000000000001,72,18.47,11,-9.22,11,-0.63,11,-
2000.5928582270797,217.98611111111111,2000-08-04--23:40:00,119.35109000000001,353.25856000000005,0,0.,-0.16,12,-0.4,72,-0.4,12,-0.16,72,18.31,11,-8.81,11,-0.77,11,-
2000.5928677140257,217.98958333333331,2000-08-04--23:45:00,119.44772,354.62744000000004,0,0.,0.24,12,0.41000000000000003,72,0.41000000000000003,12,0.24,72,18.93,11,-8.41,11,0.04,11,-
2000.5928772009715,217.99305555555554,2000-08-04--23:50:00,119.52277000000001,355.99926000000005,0,0.,0.01,12,-0.36,72,-0.36,12,0.01,72,18.400000000000002,11,-8.64,11,-0.73,11,-
2000.5928866879176,217.99652777777777,2000-08-04--23:55:00,119.57613,357.37330000000003,0,0.,-0.65,12,-1.01,72,-1.01,12,-0.65,72,17.38,11,-9.3,11,-1.3800000000000001,11,-
2000.5928961748637,218.,2000-08-04--24:00:00,119.60776000000001,358.74882,0,0.,-0.42,12,-0.89,72,-0.89,12,-0.42,72,16.68,11,-9.07,11,-1.26,11,-
2000.5929056618095,218.0034722222222,2000-08-05--00:05:00,119.61762000000002,0.12505000000000002,0,0.,-0.61,12,-1.25,72,-1.25,12,-0.61,72,16.42,11,-9.22,11,-1.6300000000000001,11,-
2000.5929151487555,218.00694444444443,2000-08-05--00:10:00,119.60570000000001,1.50126,0,0.,-0.48,12,-0.8200000000000001,72,-0.8200000000000001,12,-0.48,72,15.92,11,-9.09,11,-1.2,11,-
2000.5929246357014,218.01041666666666,2000-08-05--00:15:00,119.57201,2.8766900000000004,0,0.,1.06,12,-0.8200000000000001,72,-0.8200000000000001,12,1.06,72,15.85,11,-7.55,11,-1.2,11,-
2000.5929341226474,218.01388888888889,2000-08-05--00:20:00,119.51658,4.250590000000001,0,0.,0.54,12,-1.03,72,-1.03,12,0.54,72,15.55,11,-8.07,11,-1.41,11,-
2000.5929436095935,218.01736111111111,2000-08-05--00:25:00,119.43949,5.622210000000001,0,0.,0.45,12,-0.34,72,-0.34,12,0.45,72,15.58,11,-8.16,11,-0.72,11,-
2000.5929530965393,218.02083333333331,2000-08-05--00:30:00,119.34081,6.99084,0,0.,0.73,12,-0.21,72,-0.21,12,0.73,72,15.860000000000001,11,-7.88,11,-0.59,11,-
2000.5929625834854,218.02430555555554,2000-08-05--00:35:00,119.22067000000001,8.35574,0,0.,0.19,12,-0.5,72,-0.5,12,0.19,72,15.5,11,-8.42,11,-0.88,11,-
2000.5929720704312,218.02777777777777,2000-08-05--00:40:00,119.07917,9.716220000000002,0,0.,0.85,12,0.39,72,0.39,12,0.85,72,16.01,11,-7.76,11,0.01,11,-
2000.5929815573772,218.03125,2000-08-05--00:45:00,118.91650000000001,11.0716,0,0.,1.32,12,0.63,72,0.63,12,1.32,72,16.52,11,-7.29,11,0.25,11,-
2000.5929910443233,218.0347222222222,2000-08-05--00:50:00,118.73280000000001,12.421220000000002,0,0.,1.74,12,0.9400000000000001,72,0.9400000000000001,12,1.74,72,17.02,11,-6.87,11,0.56,11,-
2000.5930005312691,218.03819444444443,2000-08-05--00:55:00,118.52830000000002,13.764450000000002,0,0.,1.05,12,-0.39,72,-0.39,12,1.05,72,16.72,11,-7.5600000000000005,11,-0.77,11,-
2000.5930100182152,218.04166666666666,2000-08-05--01:00:00,118.30319000000001,15.10068,0,0.,0.28,12,-0.66,72,-0.66,12,0.28,72,15.84,11,-8.33,11,-1.04,11,-
2000.593019505161,218.04513888888889,2000-08-05--01:05:00,118.05771000000001,16.42934,0,0.,0.52,12,-0.8300000000000001,72,-0.8300000000000001,12,0.52,72,15.41,11,-8.09,11,-1.21,11,-
2000.593028992107,218.04861111111111,2000-08-05--01:10:00,117.79212000000001,17.74987,0,0.,-0.31,12,-1.1,72,-1.1,12,-0.31,72,14.950000000000001,11,-8.92,11,-1.48,11,-
2000.5930384790531,218.05208333333331,2000-08-05--01:15:00,117.50669,19.061780000000002,0,0.,0.49,12,-0.62,72,-0.62,12,0.49,72,14.71,11,-8.120000000000001,11,-1.,11,-
2000.593047965999,218.05555555555554,2000-08-05--01:20:00,117.20168000000001,20.36457,0,0.,0.2,12,-0.2,72,-0.2,12,0.2,72,14.92,11,-8.41,11,-0.58,11,-
2000.593057452945,218.05902777777777,2000-08-05--01:25:00,116.87741000000001,21.65781,0,0.,0.43,12,-0.18,72,-0.18,12,0.43,72,14.99,11,-8.18,11,-0.56,11,-
2000.5930669398908,218.0625,2000-08-05--01:30:00,116.53418,22.941080000000003,0,0.,0.37,12,0.71,72,0.71,12,0.37,72,15.36,11,-8.24,11,0.33,11,-
2000.593076426837,218.0659722222222,2000-08-05--01:35:00,116.1723,24.21402,0,0.,0.47000000000000003,12,0.18,72,0.18,12,0.47000000000000003,72,15.18,11,-8.14,11,-0.2,11,-
2000.5930859137827,218.06944444444443,2000-08-05--01:40:00,115.79212000000001,25.476290000000002,0,0.,0.15,12,0.54,72,0.54,12,0.15,72,15.31,11,-8.46,11,0.16,11,-
2000.5930954007288,218.07291666666666,2000-08-05--01:45:00,115.39397000000001,26.727580000000003,0,0.,0.63,12,0.86,72,0.86,12,0.63,72,15.620000000000001,11,-7.98,11,0.48,11,-
2000.5931048876748,218.07638888888889,2000-08-05--01:50:00,114.97819000000001,27.967640000000003,0,0.,2.19,12,1.8800000000000001,72,1.8800000000000001,12,2.19,72,16.9,11,-6.42,11,1.5,11,-
2000.5931143746207,218.07986111111111,2000-08-05--01:55:00,114.54514,29.196220000000004,0,0.,2.5300000000000002,12,2.0300000000000002,72,2.0300000000000002,12,2.5300000000000002,72,17.37,11,-6.08,11,1.6500000000000001,11,-
2000.5931238615667,218.08333333333331,2000-08-05--02:00:00,114.09518000000001,30.41315,0,0.,1.25,12,-0.5,72,-0.5,12,1.25,72,16.29,11,-7.36,11,-0.88,11,-
2000.5931333485125,218.08680555555554,2000-08-05--02:05:00,113.62868,31.618250000000003,0,0.,0.17,12,-0.05,72,-0.05,12,0.17,72,16.09,11,-8.44,11,-0.43,11,-
2000.5931428354586,218.09027777777777,2000-08-05--02:10:00,113.14599000000001,32.81139,0,0.,0.27,12,0.08,72,0.08,12,0.27,72,16.27,11,-8.34,11,-0.3,11,-
2000.5931523224046,218.09375,2000-08-05--02:15:00,112.64748000000002,33.99248,0,0.,1.36,12,0.47000000000000003,72,0.47000000000000003,12,1.36,72,16.72,11,-7.25,11,0.09,11,-
2000.5931618093505,218.0972222222222,2000-08-05--02:20:00,112.13354000000001,35.16145,0,0.,0.52,12,-0.43,72,-0.43,12,0.52,72,16.05,11,-8.09,11,-0.81,11,-
2000.5931712962965,218.10069444444443,2000-08-05--02:25:00,111.60452000000001,36.318270000000005,0,0.,0.4,12,0.48,72,0.48,12,0.4,72,16.15,11,-8.21,11,0.1,11,-
2000.5931807832424,218.10416666666666,2000-08-05--02:30:00,111.06079000000001,37.462920000000004,0,0.,1.29,12,-0.03,72,-0.03,12,1.29,72,16.490000000000002,11,-7.32,11,-0.41000000000000003,11,-
2000.5931902701884,218.10763888888889,2000-08-05--02:35:00,110.50273000000001,38.59541,0,0.,-0.22,12,-1.56,72,-1.56,12,-0.22,72,15.,11,-8.83,11,-1.94,11,-
2000.5931997571345,218.11111111111111,2000-08-05--02:40:00,109.93070000000002,39.7158,0,0.,-0.86,12,-1.34,72,-1.34,12,-0.86,72,14.44,11,-9.47,11,-1.72,11,-
2000.5932092440803,218.11458333333331,2000-08-05--02:45:00,109.34506,40.82415,0,0.,-0.19,12,-0.74,72,-0.74,12,-0.19,72,14.48,11,-8.8,11,-1.12,11,-
2000.5932187310264,218.11805555555554,2000-08-05--02:50:00,108.74617,41.92054,0,0.,0.45,12,-0.4,72,-0.4,12,0.45,72,14.52,11,-8.16,11,-0.78,11,-
2000.5932282179722,218.12152777777777,2000-08-05--02:55:00,108.13440000000001,43.00508000000001,0,0.,0.96,12,0.11,72,0.11,12,0.96,72,14.700000000000001,11,-7.65,11,-0.27,11,-
2000.5932377049182,218.125,2000-08-05--03:00:00,107.51008,44.07791,0,0.,0.84,12,-0.21,72,-0.21,12,0.84,72,14.42,11,-7.7700000000000005,11,-0.59,11,-
2000.593247191864,218.1284722222222,2000-08-05--03:05:00,106.87357000000002,45.139160000000004,0,0.,1.86,12,-0.07,72,-0.07,12,1.86,72,14.4,11,-6.75,11,-0.45,11,-
2000.5932566788101,218.13194444444443,2000-08-05--03:10:00,106.22520000000002,46.18901,0,0.,1.7,12,0.11,72,0.11,12,1.7,72,14.65,11,-6.91,11,-0.27,11,-
2000.5932661657562,218.13541666666666,2000-08-05--03:15:00,105.56531000000001,47.227630000000005,0,0.,1.1300000000000001,12,-0.48,72,-0.48,12,1.1300000000000001,72,14.01,11,-7.48,11,-0.86,11,-
2000.593275652702,218.13888888888889,2000-08-05--03:20:00,104.89422,48.255210000000005,0,0.,0.78,12,0.17,72,0.17,12,0.78,72,14.21,11,-7.83,11,-0.21,11,-
2000.593285139648,218.14236111111111,2000-08-05--03:25:00,104.21225000000001,49.27197,0,0.,1.11,12,-0.06,72,-0.06,12,1.11,72,14.07,11,-7.5,11,-0.44,11,-
2000.593294626594,218.14583333333331,2000-08-05--03:30:00,103.51971,50.27812,0,0.,0.3,12,-0.41000000000000003,72,-0.41000000000000003,12,0.3,72,13.540000000000001,11,-8.31,11,-0.79,11,-
2000.59330411354,218.14930555555554,2000-08-05--03:35:00,102.8169,51.27389,0,0.,0.41000000000000003,12,-1.07,72,-1.07,12,0.41000000000000003,72,13.1,11,-8.2,11,-1.45,11,-
2000.593313600486,218.15277777777777,2000-08-05--03:40:00,102.10411,52.259530000000005,0,0.,0.1,12,-0.51,72,-0.51,12,0.1,72,13.02,11,-8.51,11,-0.89,11,-
2000.5933230874318,218.15625,2000-08-05--03:45:00,101.3816,53.23528,0,0.,0.05,12,0.1,72,0.1,12,0.05,72,13.14,11,-8.56,11,-0.28,11,-
2000.5933325743779,218.1597222222222,2000-08-05--03:50:00,100.64964,54.20140000000001,0,0.,-0.33,12,-1.4000000000000001,72,-1.4000000000000001,12,-0.33,72,12.200000000000001,11,-8.94,11,-1.78,11,-
2000.5933420613237,218.16319444444443,2000-08-05--03:55:00,99.90846,55.158170000000005,0,0.,-0.27,12,-0.28,72,-0.28,12,-0.27,72,12.35,11,-8.88,11,-0.66,11,-
2000.5933515482698,218.16666666666666,2000-08-05--04:00:00,99.15827,56.105850000000004,0,0.,-0.34,12,0.8,72,0.8,12,-0.34,72,12.700000000000001,11,-8.950000000000001,11,0.42,11,-
2000.5933610352158,218.17013888888889,2000-08-05--04:05:00,98.39925000000001,57.044720000000005,0,0.,0.93,12,0.76,72,0.76,12,0.93,72,13.14,11,-7.68,11,0.38,11,-
2000.5933705221616,218.17361111111111,2000-08-05--04:10:00,97.63151,57.975080000000005,0,0.,0.92,12,0.96,72,0.96,12,0.92,72,13.27,11,-7.69,11,0.58,11,-
2000.5933800091077,218.17708333333331,2000-08-05--04:15:00,96.85509,58.89721000000001,0,0.,-0.07,12,0.32,72,0.32,12,-0.07,72,13.030000000000001,11,-8.68,11,-0.06,11,-
2000.5933894960535,218.18055555555554,2000-08-05--04:20:00,96.0699,59.81141,0,0.,-0.19,12,-0.22,72,-0.22,12,-0.19,72,12.75,11,-8.8,11,-0.6,11,-
2000.5933989829996,218.18402777777777,2000-08-05--04:25:00,95.27564000000001,60.717980000000004,0,0.,-1.17,12,0.45,72,0.45,12,-1.17,72,12.84,11,-9.78,11,0.07,11,-
2000.5934084699456,218.1875,2000-08-05--04:30:00,94.47157000000001,61.61722,0,0.,-0.09,12,0.32,72,0.32,12,-0.09,72,12.82,11,-8.700000000000001,11,-0.06,11,-
2000.5934179568915,218.1909722222222,2000-08-05--04:35:00,93.65611000000001,62.50945000000001,0,0.,0.6900000000000001,12,0.46,72,0.46,12,0.6900000000000001,72,12.97,11,-7.92,11,0.08,11,-
2000.5934274438375,218.19444444444443,2000-08-05--04:40:00,92.82559,63.39497000000001,0,0.,1.37,12,-0.35000000000000003,72,-0.35000000000000003,12,1.37,72,12.6,11,-7.24,11,-0.73,11,-
2000.5934369307834,218.19791666666666,2000-08-05--04:45:00,91.97029,64.27411000000001,0,0.,1.7,12,-1.49,72,-1.49,12,1.7,72,11.25,11,-6.91,11,-1.87,11,-
2000.5934464177294,218.20138888888889,2000-08-05--04:50:00,91.05527000000001,65.14717,0,0.,3.39,12,-0.17,72,-0.17,12,3.39,72,11.36,11,-5.22,11,-0.55,11,-
2000.5934559046752,218.20486111111111,2000-08-05--04:55:00,89.93130000000001,66.01449000000001,0.48,396.55,6.79,12,0.01,72,5.7,12,6.78,72,11.92,11,-1.82,11,5.32,11,-
2000.5934653916213,218.20833333333331,2000-08-05--05:00:00,89.22202,66.87639,18.03,1327.71,10.32,12,1.02,72,75.02,12,9.3,72,13.200000000000001,11,1.71,11,74.64,11,-
2000.5934748785673,218.21180555555554,2000-08-05--05:05:00,88.47364,67.73319000000001,35.37,1327.72,13.27,12,3.79,72,142.22,12,9.48,72,13.15,11,4.66,11,141.84,11,-
2000.5934843655132,218.21527777777777,2000-08-05--05:10:00,87.69592,68.58523000000001,53.38,1327.72,21.43,12,8.23,72,204.70000000000002,12,13.200000000000001,72,12.96,11,12.82,11,204.32,11,-
2000.5934938524592,218.21875,2000-08-05--05:15:00,86.89667,69.43283000000001,71.88,1327.72,28.94,12,14.33,72,264.66,12,14.61,72,12.71,11,20.330000000000002,11,264.28000000000003,11,-
2000.593503339405,218.2222222222222,2000-08-05--05:20:00,86.08162,70.27635000000001,90.73,1327.72,36.4,12,21.240000000000002,72,310.79,12,15.16,72,12.,11,27.79,11,310.41,11,-
2000.5935128263511,218.22569444444443,2000-08-05--05:25:00,85.25387,71.11611,109.86,1327.72,46.93,12,29.77,72,359.85,12,17.16,72,11.290000000000001,11,38.32,11,359.47,11,-
2000.5935223132972,218.22916666666666,2000-08-05--05:30:00,84.41526,71.95247,129.21,1327.72,59.59,12,39.93,72,410.27,12,19.66,72,10.75,11,50.980000000000004,11,409.89,11,-
2000.593531800243,218.23263888888889,2000-08-05--05:35:00,83.56878,72.78576000000001,148.72,1327.72,71.81,12,50.550000000000004,72,451.26,12,21.26,72,10.78,11,63.2,11,450.88,11,-
2000.593541287189,218.23611111111111,2000-08-05--05:40:00,82.71525000000001,73.61635000000001,168.36,1327.72,85.57000000000001,12,62.4,72,492.15000000000003,12,23.17,72,10.75,11,76.96000000000001,11,491.77000000000004,11,-
2000.5935507741349,218.23958333333331,2000-08-05--05:45:00,81.85571,74.44459,188.09,1327.73,99.16,12,74.46000000000001,72,525.59,12,24.7,72,10.8,11,90.55,11,525.21,11,-
2000.593560261081,218.24305555555554,2000-08-05--05:50:00,80.99086000000001,75.27083,207.91,1327.73,113.56,12,86.59,72,552.95,12,26.97,72,10.72,11,104.95,11,552.57,11,-
2000.593569748027,218.24652777777777,2000-08-05--05:55:00,80.12124,76.09545,227.79,1327.73,128.19,12,99.24000000000001,72,578.42,12,28.95,72,11.42,11,119.58,11,578.04,11,-
2000.5935792349728,218.25,2000-08-05--06:00:00,79.24735000000001,76.91882000000001,247.71,1327.73,143.82,12,113.57000000000001,72,608.72,12,30.25,72,12.06,11,135.21,11,608.34,11,-
2000.5935887219189,218.2534722222222,2000-08-05--06:05:00,78.36958000000001,77.74131000000001,267.67,1327.73,158.9,12,126.92,72,629.58,12,31.98,72,12.73,11,150.29,11,629.2,11,-
2000.5935982088647,218.25694444444443,2000-08-05--06:10:00,77.48829,78.56330000000001,287.64,1327.73,173.19,12,139.73,72,644.99,12,33.46,72,13.59,11,164.58,11,644.61,11,-
2000.5936076958108,218.26041666666666,2000-08-05--06:15:00,76.60379,79.38520000000001,307.61,1327.73,187.81,12,152.37,72,657.67,12,35.44,72,14.71,11,179.20000000000002,11,657.29,11,-
2000.5936171827568,218.26388888888889,2000-08-05--06:20:00,75.71638,80.20738,327.58,1327.74,201.88,12,165.47,72,670.67,12,36.410000000000004,72,14.65,11,193.27,11,670.29,11,-
2000.5936266697026,218.26736111111111,2000-08-05--06:25:00,74.82631,81.03026000000001,347.53000000000003,1327.74,216.84,12,179.72,72,686.61,12,37.12,72,14.040000000000001,11,208.23000000000002,11,686.23,11,-
2000.5936361566487,218.27083333333331,2000-08-05--06:30:00,73.93383,81.85426000000001,367.45,1327.74,233.37,12,193.56,72,699.4,12,39.81,72,15.67,11,224.76,11,699.02,11,-
2000.5936456435945,218.27430555555554,2000-08-05--06:35:00,73.03918,82.6798,387.33,1327.74,248.22,12,207.33,72,710.72,12,40.89,72,16.740000000000002,11,239.61,11,710.34,11,-
2000.5936551305406,218.27777777777777,2000-08-05--06:40:00,72.1426,83.5073,407.15000000000003,1327.74,262.73,12,221.77,72,723.19,12,40.96,72,17.330000000000002,11,254.12,11,722.8100000000001,11,-
2000.5936646174864,218.28125,2000-08-05--06:45:00,71.24429,84.33722,426.91,1327.74,278.37,12,236.75,72,736.3000000000001,12,41.62,72,17.3,11,269.76,11,735.92,11,-
2000.5936741044325,218.2847222222222,2000-08-05--06:50:00,70.34447,85.17,446.61,1327.74,293.77,12,251.19,72,746.78,12,42.58,72,16.43,11,285.16,11,746.4,11,-
2000.5936835913785,218.28819444444443,2000-08-05--06:55:00,69.44336000000001,86.00613000000001,466.22,1327.75,309.96,12,267.01,72,760.41,12,42.95,72,15.72,11,301.35,11,760.03,11,-
2000.5936930783243,218.29166666666666,2000-08-05--07:00:00,68.54116,86.84607000000001,485.73,1327.75,326.93,12,282.02,72,770.89,12,44.910000000000004,72,15.75,11,318.32,11,770.51,11,-
2000.5937025652704,218.29513888888889,2000-08-05--07:05:00,67.63809,87.69034,505.15000000000003,1327.75,344.13,12,297.28000000000003,72,781.38,12,46.85,72,15.93,11,335.52,11,781.,11,-
2000.5937120522162,218.29861111111111,2000-08-05--07:10:00,66.73435,88.53943000000001,524.45,1327.75,363.22,12,312.78000000000003,72,791.86,12,50.44,72,16.37,11,354.61,11,791.48,11,-
2000.5937215391623,218.30208333333331,2000-08-05--07:15:00,65.83016,89.39387,543.64,1327.75,381.76,12,328.08,72,801.29,12,53.68,72,17.36,11,373.15000000000003,11,800.91,11,-
2000.5937310261083,218.30555555555554,2000-08-05--07:20:00,64.92572,90.25422,562.69,1327.75,397.72,12,343.58,72,810.73,12,54.14,72,18.19,11,389.11,11,810.35,11,-
2000.5937405130542,218.30902777777777,2000-08-05--07:25:00,64.02125000000001,91.12103,581.61,1327.75,411.79,12,358.35,72,818.07,12,53.44,72,18.52,11,403.18,11,817.69,11,-
2000.5937500000002,218.3125,2000-08-05--07:30:00,63.11697,91.9949,600.37,1327.75,429.32,12,374.65000000000003,72,828.5500000000001,12,54.67,72,19.04,11,420.71000000000004,11,828.1700000000001,11,-
2000.593759486946,218.3159722222222,2000-08-05--07:35:00,62.21309000000001,92.87643000000001,618.98,1327.76,444.17,12,389.68,72,835.89,12,54.49,72,19.45,11,435.56,11,835.51,11,-
2000.593768973892,218.31944444444443,2000-08-05--07:40:00,61.309850000000004,93.76625000000001,637.42,1327.76,461.37,12,406.32,72,846.37,12,55.050000000000004,72,20.56,11,452.76,11,845.99,11,-
2000.5937784608382,218.32291666666666,2000-08-05--07:45:00,60.40749,94.66501000000001,655.6800000000001,1327.76,478.34000000000003,12,422.62,72,855.8100000000001,12,55.72,72,21.87,11,469.73,11,855.4300000000001,11,-
2000.593787947784,218.32638888888889,2000-08-05--07:50:00,59.506220000000006,95.57339,673.77,1327.76,492.63,12,436.94,72,861.0500000000001,12,55.69,72,22.84,11,484.02,11,860.6700000000001,11,-
2000.59379743473,218.32986111111111,2000-08-05--07:55:00,58.606320000000004,96.49212000000001,691.65,1327.76,506.7,12,451.81,72,867.34,12,54.89,72,23.18,11,498.09000000000003,11,866.96,11,-
2000.5938069216759,218.33333333333331,2000-08-05--08:00:00,57.70801,97.42191000000001,709.34,1327.76,521.44,12,465.04,72,870.48,12,56.4,72,23.21,11,512.83,11,870.1,11,-
2000.593816408622,218.33680555555554,2000-08-05--08:05:00,56.811580000000006,98.36356,726.8100000000001,1327.76,535.62,12,478.22,72,873.63,12,57.4,72,21.76,11,527.01,11,873.25,11,-
2000.593825895568,218.34027777777777,2000-08-05--08:10:00,55.917300000000004,99.31784,744.07,1327.77,549.24,12,491.92,72,877.82,12,57.32,72,22.8,11,540.63,11,877.44,11,-
2000.5938353825138,218.34375,2000-08-05--08:15:00,55.02544,100.28562000000001,761.09,1327.77,563.75,12,504.98,72,880.97,12,58.77,72,23.490000000000002,11,555.14,11,880.59,11,-
2000.5938448694599,218.3472222222222,2000-08-05--08:20:00,54.136300000000006,101.26776000000001,777.89,1327.77,578.49,12,517.96,72,884.11,12,60.53,72,22.5,11,569.88,11,883.73,11,-
2000.5938543564057,218.35069444444443,2000-08-05--08:25:00,53.25019,102.26519,794.4300000000001,1327.77,591.33,12,529.61,72,885.16,12,61.72,72,21.98,11,582.72,11,884.78,11,-
2000.5938638433518,218.35416666666666,2000-08-05--08:30:00,52.36744,103.27885,810.73,1327.77,603.61,12,542.39,72,888.3000000000001,12,61.22,72,21.97,11,595.,11,887.9200000000001,11,-
2000.5938733302976,218.35763888888889,2000-08-05--08:35:00,51.48837,104.30976000000001,826.77,1327.77,616.01,12,555.74,72,892.5,12,60.27,72,21.92,11,607.4,11,892.12,11,-
2000.5938828172436,218.36111111111111,2000-08-05--08:40:00,50.613350000000004,105.35895000000001,842.54,1327.77,629.85,12,569.66,72,897.74,12,60.19,72,22.21,11,621.24,11,897.36,11,-
2000.5938923041897,218.36458333333331,2000-08-05--08:45:00,49.74275,106.42753,858.04,1327.78,643.47,12,584.88,72,905.08,12,58.59,72,22.95,11,634.86,11,904.7,11,-
2000.5939017911355,218.36805555555554,2000-08-05--08:50:00,48.876960000000004,107.51665000000001,873.25,1327.78,656.76,12,597.32,72,908.22,12,59.44,72,23.82,11,648.15,11,907.84,11,-
2000.5939112780816,218.37152777777777,2000-08-05--08:55:00,48.016380000000005,108.62750000000001,888.1700000000001,1327.78,665.92,12,611.03,72,913.46,12,54.89,72,23.7,11,657.3100000000001,11,913.08,11,-
2000.5939207650274,218.375,2000-08-05--09:00:00,47.16147,109.76134,902.8000000000001,1327.78,679.76,12,622.52,72,915.5600000000001,12,57.24,72,24.17,11,671.15,11,915.1800000000001,11,-
2000.5939302519735,218.3784722222222,2000-08-05--09:05:00,46.312670000000004,110.91947,917.13,1327.78,688.02,12,632.4,72,915.5600000000001,12,55.620000000000005,72,24.2,11,679.41,11,915.1800000000001,11,-
2000.5939397389195,218.38194444444443,2000-08-05--09:10:00,45.470470000000006,112.10327000000001,931.14,1327.78,699.41,12,645.,72,919.75,12,54.410000000000004,72,24.2,11,690.8000000000001,11,919.37,11,-
2000.5939492258653,218.38541666666666,2000-08-05--09:15:00,44.63539,113.31416000000002,944.84,1327.78,714.04,12,657.48,72,923.95,12,56.56,72,24.59,11,705.4300000000001,11,923.57,11,-
2000.5939587128114,218.38888888888889,2000-08-05--09:20:00,43.807970000000005,114.55361,958.21,1327.78,726.77,12,668.29,72,926.04,12,58.480000000000004,72,24.97,11,718.16,11,925.66,11,-
2000.5939681997572,218.39236111111111,2000-08-05--09:25:00,42.98879,115.82318000000001,971.26,1327.79,739.83,12,681.23,72,931.29,12,58.6,72,24.86,11,731.22,11,930.91,11,-
2000.5939776867033,218.39583333333331,2000-08-05--09:30:00,42.17846,117.12446000000001,983.97,1327.79,753.9,12,692.47,72,934.4300000000001,12,61.43,72,25.330000000000002,11,745.29,11,934.0500000000001,11,-
2000.5939871736493,218.39930555555554,2000-08-05--09:35:00,41.37763,118.45911000000001,996.33,1327.79,765.96,12,701.96,72,935.48,12,64.,72,25.28,11,757.35,11,935.1,11,-
2000.5939966605952,218.40277777777777,2000-08-05--09:40:00,40.58699,119.82883000000001,1008.35,1327.79,778.8000000000001,12,712.02,72,937.58,12,66.78,72,25.32,11,770.19,11,937.2,11,-
2000.5940061475412,218.40625,2000-08-05--09:45:00,39.80727,121.23538,1020.01,1327.79,792.4200000000001,12,724.28,72,942.82,12,68.14,72,25.490000000000002,11,783.8100000000001,11,942.44,11,-
2000.594015634487,218.4097222222222,2000-08-05--09:50:00,39.03924000000001,122.68055000000001,1031.32,1327.79,804.7,12,732.3000000000001,72,942.82,12,72.4,72,25.88,11,796.09,11,942.44,11,-
2000.594025121433,218.41319444444443,2000-08-05--09:55:00,38.283730000000006,124.16619000000001,1042.26,1327.79,815.87,12,742.53,72,945.96,12,73.34,72,26.01,11,807.26,11,945.58,11,-
2000.5940346083792,218.41666666666666,2000-08-05--10:00:00,37.5416,125.69413000000002,1052.82,1327.8,823.6800000000001,12,750.89,72,947.01,12,72.79,72,26.240000000000002,11,815.07,11,946.63,11,-
2000.594044095325,218.42013888888889,2000-08-05--10:05:00,36.81378,127.26624000000001,1063.02,1327.8,834.85,12,758.16,72,947.01,12,76.69,72,26.59,11,826.24,11,946.63,11,-
2000.594053582271,218.42361111111111,2000-08-05--10:10:00,36.101240000000004,128.88438000000002,1072.83,1327.8,843.78,12,765.16,72,947.01,12,78.62,72,26.46,11,835.1700000000001,11,946.63,11,-
2000.5940630692169,218.42708333333331,2000-08-05--10:15:00,35.405,130.55038000000002,1082.26,1327.8,852.71,12,772.74,72,948.0600000000001,12,79.97,72,26.6,11,844.1,11,947.6800000000001,11,-
2000.594072556163,218.43055555555554,2000-08-05--10:20:00,34.72616,132.26602,1091.3,1327.8,862.76,12,780.0600000000001,72,949.11,12,82.7,72,26.75,11,854.15,11,948.73,11,-
2000.5940820431088,218.43402777777777,2000-08-05--10:25:00,34.065850000000005,134.03299,1099.94,1327.8,866.11,12,781.9,72,943.87,12,84.21000000000001,72,26.810000000000002,11,857.5,11,943.49,11,-
2000.5940915300548,218.4375,2000-08-05--10:30:00,33.42526,135.8529,1108.19,1327.8,873.9300000000001,12,786.88,72,942.82,12,87.05,72,27.23,11,865.32,11,942.44,11,-
2000.5941010170009,218.4409722222222,2000-08-05--10:35:00,32.80563,137.72717,1116.04,1327.81,880.63,12,791.57,72,941.77,12,89.06,72,27.14,11,872.02,11,941.39,11,-
2000.5941105039467,218.44444444444443,2000-08-05--10:40:00,32.20828,139.65707,1123.48,1327.81,886.21,12,796.85,72,941.77,12,89.36,72,27.11,11,877.6,11,941.39,11,-
