Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.164076730419,61.05208333333333,2000-03-01--01:15:00,141.24361000000002,25.937600000000003,0,0.,-1.21,12,0.18,72,0.18,12,-1.21,72,-2.75,11,-7.6000000000000005,11,-0.13,11,-
2000.1640862173651,61.05555555555555,2000-03-01--01:20:00,140.83257,27.797990000000002,0,0.,-1.02,12,0.3,72,0.3,12,-1.02,72,-2.64,11,-7.41,11,-0.01,11,-
2000.164095704311,61.05902777777777,2000-03-01--01:25:00,140.39572,29.626770000000004,0,0.,-1.05,12,0.27,72,0.27,12,-1.05,72,-2.69,11,-7.44,11,-0.04,11,-
2000.164105191257,61.0625,2000-03-01--01:30:00,139.93395,31.423170000000002,0,0.,-0.79,12,0.19,72,0.19,12,-0.79,72,-2.73,11,-7.18,11,-0.12,11,-
2000.164114678203,61.06597222222222,2000-03-01--01:35:00,139.44815,33.18666,0,0.,-0.75,12,0.25,72,0.25,12,-0.75,72,-2.7,11,-7.140000000000001,11,-0.06,11,-
2000.164124165149,61.06944444444444,2000-03-01--01:40:00,138.93922,34.916850000000004,0,0.,-0.73,12,0.19,72,0.19,12,-0.73,72,-2.7,11,-7.12,11,-0.12,11,-
2000.164133652095,61.072916666666664,2000-03-01--01:45:00,138.40806,36.613580000000006,0,0.,-0.88,12,0.14,72,0.14,12,-0.88,72,-2.75,11,-7.2700000000000005,11,-0.17,11,-
2000.1641431390408,61.076388888888886,2000-03-01--01:50:00,137.85558,38.276810000000005,0,0.,-0.96,12,0.11,72,0.11,12,-0.96,72,-2.86,11,-7.3500000000000005,11,-0.2,11,-
2000.1641526259868,61.07986111111111,2000-03-01--01:55:00,137.28264000000001,39.90666,0,0.,-1.1300000000000001,12,0.05,72,0.05,12,-1.1300000000000001,72,-2.99,11,-7.5200000000000005,11,-0.26,11,-
2000.164162112933,61.08333333333333,2000-03-01--02:00:00,136.69014,41.50339,0,0.,-1.3800000000000001,12,-0.43,72,-0.43,12,-1.3800000000000001,72,-3.2800000000000002,11,-7.7700000000000005,11,-0.74,11,-
2000.1641715998787,61.08680555555555,2000-03-01--02:05:00,136.0789,43.067370000000004,0,0.,-1.19,12,-0.86,72,-0.86,12,-1.19,72,-3.92,11,-7.58,11,-1.17,11,-
2000.1641810868248,61.09027777777777,2000-03-01--02:10:00,135.44979,44.599070000000005,0,0.,-1.36,12,0.44,72,0.44,12,-1.36,72,-3.42,11,-7.75,11,0.13,11,-
2000.1641905737706,61.09375,2000-03-01--02:15:00,134.80360000000002,46.099050000000005,0,0.,-1.07,12,0.09,72,0.09,12,-1.07,72,-3.48,11,-7.46,11,-0.22,11,-
2000.1642000607167,61.09722222222222,2000-03-01--02:20:00,134.14112,47.56795,0,0.,-0.11,12,-0.03,72,-0.03,12,-0.11,72,-3.72,11,-6.5,11,-0.34,11,-
2000.1642095476625,61.10069444444444,2000-03-01--02:25:00,133.46313,49.00647000000001,0,0.,-0.15,12,0.27,72,0.27,12,-0.15,72,-3.5500000000000003,11,-6.54,11,-0.04,11,-
2000.1642190346085,61.104166666666664,2000-03-01--02:30:00,132.77037,50.41536000000001,0,0.,-0.58,12,0.37,72,0.37,12,-0.58,72,-3.54,11,-6.97,11,0.06,11,-
2000.1642285215546,61.107638888888886,2000-03-01--02:35:00,132.06355000000002,51.79542000000001,0,0.,-0.41000000000000003,12,0.3,72,0.3,12,-0.41000000000000003,72,-3.52,11,-6.8,11,-0.01,11,-
2000.1642380085004,61.11111111111111,2000-03-01--02:40:00,131.34336000000002,53.14748,0,0.,-0.4,12,0.37,72,0.37,12,-0.4,72,-3.48,11,-6.79,11,0.06,11,-
2000.1642474954465,61.11458333333333,2000-03-01--02:45:00,130.61047000000002,54.47238,0,0.,-0.15,12,0.15,72,0.15,12,-0.15,72,-3.5,11,-6.54,11,-0.16,11,-
2000.1642569823923,61.11805555555555,2000-03-01--02:50:00,129.86553,55.771010000000004,0,0.,-0.04,12,0.22,72,0.22,12,-0.04,72,-3.56,11,-6.43,11,-0.09,11,-
2000.1642664693384,61.12152777777777,2000-03-01--02:55:00,129.10913000000002,57.044230000000006,0,0.,0.61,12,0.13,72,0.13,12,0.61,72,-3.48,11,-5.78,11,-0.18,11,-
2000.1642759562844,61.125,2000-03-01--03:00:00,128.34189,58.29296000000001,0,0.,0.66,12,0.13,72,0.13,12,0.66,72,-3.5,11,-5.73,11,-0.18,11,-
2000.1642854432303,61.12847222222222,2000-03-01--03:05:00,127.56435,59.51807,0,0.,0.49,12,0.25,72,0.25,12,0.49,72,-3.33,11,-5.9,11,-0.06,11,-
2000.1642949301763,61.13194444444444,2000-03-01--03:10:00,126.77708000000001,60.72044,0,0.,0.27,12,-0.21,72,-0.21,12,0.27,72,-3.75,11,-6.12,11,-0.52,11,-
2000.1643044171221,61.135416666666664,2000-03-01--03:15:00,125.98058,61.900980000000004,0,0.,0.28,12,0.11,72,0.11,12,0.28,72,-3.69,11,-6.11,11,-0.2,11,-
2000.1643139040682,61.138888888888886,2000-03-01--03:20:00,125.17535000000001,63.06054,0,0.,0.65,12,0.5700000000000001,72,0.5700000000000001,12,0.65,72,-3.16,11,-5.74,11,0.26,11,-
2000.1643233910142,61.14236111111111,2000-03-01--03:25:00,124.36188000000001,64.19998000000001,0,0.,1.18,12,0.33,72,0.33,12,1.18,72,-3.13,11,-5.21,11,0.02,11,-
2000.16433287796,61.14583333333333,2000-03-01--03:30:00,123.54063000000001,65.32016,0,0.,1.03,12,0.15,72,0.15,12,1.03,72,-3.41,11,-5.36,11,-0.16,11,-
2000.1643423649061,61.14930555555555,2000-03-01--03:35:00,122.71202000000001,66.42190000000001,0,0.,0.81,12,0.04,72,0.04,12,0.81,72,-3.42,11,-5.58,11,-0.27,11,-
2000.164351851852,61.15277777777777,2000-03-01--03:40:00,121.87649,67.50602,0,0.,1.01,12,0.07,72,0.07,12,1.01,72,-3.22,11,-5.38,11,-0.24,11,-
2000.164361338798,61.15625,2000-03-01--03:45:00,121.03444,68.57332000000001,0,0.,1.17,12,-0.38,72,-0.38,12,1.17,72,-3.5300000000000002,11,-5.22,11,-0.6900000000000001,11,-
2000.164370825744,61.15972222222222,2000-03-01--03:50:00,120.18626,69.62457,0,0.,0.84,12,-0.07,72,-0.07,12,0.84,72,-3.69,11,-5.55,11,-0.38,11,-
2000.16438031269,61.16319444444444,2000-03-01--03:55:00,119.33231,70.66055,0,0.,1.02,12,-0.44,72,-0.44,12,1.02,72,-3.94,11,-5.37,11,-0.75,11,-
2000.164389799636,61.166666666666664,2000-03-01--04:00:00,118.47295000000001,71.68199,0,0.,1.16,12,-0.18,72,-0.18,12,1.16,72,-3.92,11,-5.23,11,-0.49,11,-
2000.1643992865818,61.170138888888886,2000-03-01--04:05:00,117.60853000000002,72.68962,0,0.,1.5,12,-0.32,72,-0.32,12,1.5,72,-3.9,11,-4.89,11,-0.63,11,-
2000.1644087735278,61.17361111111111,2000-03-01--04:10:00,116.73938000000001,73.68414,0,0.,1.27,12,-0.1,72,-0.1,12,1.27,72,-3.8200000000000003,11,-5.12,11,-0.41000000000000003,11,-
2000.1644182604737,61.17708333333333,2000-03-01--04:15:00,115.86581000000001,74.66624,0,0.,1.3800000000000001,12,-0.09,72,-0.09,12,1.3800000000000001,72,-3.73,11,-5.01,11,-0.4,11,-
2000.1644277474197,61.18055555555555,2000-03-01--04:20:00,114.98813000000001,75.6366,0,0.,1.18,12,-0.01,72,-0.01,12,1.18,72,-3.71,11,-5.21,11,-0.32,11,-
2000.1644372343658,61.18402777777777,2000-03-01--04:25:00,114.10663000000001,76.59586,0,0.,0.87,12,0.09,72,0.09,12,0.87,72,-3.74,11,-5.5200000000000005,11,-0.22,11,-
2000.1644467213116,61.1875,2000-03-01--04:30:00,113.22159,77.54466000000001,0,0.,1.3,12,-0.51,72,-0.51,12,1.3,72,-4.12,11,-5.09,11,-0.8200000000000001,11,-
2000.1644562082577,61.19097222222222,2000-03-01--04:35:00,112.33330000000001,78.48362,0,0.,0.96,12,-0.35000000000000003,72,-0.35000000000000003,12,0.96,72,-4.38,11,-5.43,11,-0.66,11,-
2000.1644656952035,61.19444444444444,2000-03-01--04:40:00,111.44201000000001,79.41335000000001,0,0.,0.61,12,-0.32,72,-0.32,12,0.61,72,-4.51,11,-5.78,11,-0.63,11,-
2000.1644751821495,61.197916666666664,2000-03-01--04:45:00,110.54798000000001,80.33442000000001,0,0.,0.62,12,-0.4,72,-0.4,12,0.62,72,-4.59,11,-5.7700000000000005,11,-0.71,11,-
2000.1644846690956,61.201388888888886,2000-03-01--04:50:00,109.65145000000001,81.24743000000001,0,0.,0.86,12,-0.22,72,-0.22,12,0.86,72,-4.71,11,-5.53,11,-0.53,11,-
2000.1644941560414,61.20486111111111,2000-03-01--04:55:00,108.75266,82.15292000000001,0,0.,1.1400000000000001,12,-0.37,72,-0.37,12,1.1400000000000001,72,-4.79,11,-5.25,11,-0.68,11,-
2000.1645036429875,61.20833333333333,2000-03-01--05:00:00,107.85185000000001,83.05144000000001,0,0.,0.77,12,-0.14,72,-0.14,12,0.77,72,-4.82,11,-5.62,11,-0.45,11,-
2000.1645131299333,61.21180555555555,2000-03-01--05:05:00,106.94923000000001,83.94352,0,0.,1.11,12,0.02,72,0.02,12,1.11,72,-4.5600000000000005,11,-5.28,11,-0.29,11,-
2000.1645226168794,61.21527777777777,2000-03-01--05:10:00,106.04501,84.8297,0,0.,0.99,12,0.01,72,0.01,12,0.99,72,-4.5200000000000005,11,-5.4,11,-0.3,11,-
2000.1645321038254,61.21875,2000-03-01--05:15:00,105.13941000000001,85.71047,0,0.,1.45,12,-0.39,72,-0.39,12,1.45,72,-4.61,11,-4.94,11,-0.7000000000000001,11,-
2000.1645415907713,61.22222222222222,2000-03-01--05:20:00,104.23262000000001,86.58634,0,0.,0.78,12,-0.09,72,-0.09,12,0.78,72,-4.74,11,-5.61,11,-0.4,11,-
2000.1645510777173,61.22569444444444,2000-03-01--05:25:00,103.32481000000001,87.4578,0,0.,0.93,12,0.3,72,0.3,12,0.93,72,-4.49,11,-5.46,11,-0.01,11,-
2000.1645605646631,61.229166666666664,2000-03-01--05:30:00,102.41617000000001,88.32533000000001,0,0.,0.8200000000000001,12,0.11,72,0.11,12,0.8200000000000001,72,-4.65,11,-5.57,11,-0.2,11,-
2000.1645700516092,61.232638888888886,2000-03-01--05:35:00,101.50685000000001,89.1894,0,0.,0.01,12,0.26,72,0.26,12,0.01,72,-4.98,11,-6.38,11,-0.05,11,-
2000.1645795385552,61.23611111111111,2000-03-01--05:40:00,100.59699,90.05047,0,0.,-0.21,12,0.19,72,0.19,12,-0.21,72,-5.12,11,-6.6000000000000005,11,-0.12,11,-
2000.164589025501,61.23958333333333,2000-03-01--05:45:00,99.68669000000001,90.90901000000001,0,0.,-0.16,12,0.15,72,0.15,12,-0.16,72,-5.2,11,-6.55,11,-0.16,11,-
2000.1645985124471,61.24305555555555,2000-03-01--05:50:00,98.77601000000001,91.76546,0,0.,-0.22,12,-0.14,72,-0.14,12,-0.22,72,-5.42,11,-6.61,11,-0.45,11,-
2000.164607999393,61.24652777777777,2000-03-01--05:55:00,97.86497000000001,92.62027,0,0.,0.91,12,-0.2,72,-0.2,12,0.91,72,-5.5600000000000005,11,-5.48,11,-0.51,11,-
2000.164617486339,61.25,2000-03-01--06:00:00,96.95345,93.47388000000001,0,0.,0.63,12,-0.19,72,-0.19,12,0.63,72,-5.67,11,-5.76,11,-0.5,11,-
2000.1646269732848,61.25347222222222,2000-03-01--06:05:00,96.04117000000001,94.32671,0,0.,0.77,12,-0.18,72,-0.18,12,0.77,72,-5.76,11,-5.62,11,-0.49,11,-
2000.164636460231,61.25694444444444,2000-03-01--06:10:00,95.12751,95.17921000000001,0,0.,0.51,12,-0.02,72,-0.02,12,0.51,72,-5.8,11,-5.88,11,-0.33,11,-
2000.164645947177,61.260416666666664,2000-03-01--06:15:00,94.21118000000001,96.03179,0,0.,0.64,12,0.24,72,0.24,12,0.64,72,-5.8500000000000005,11,-5.75,11,-0.07,11,-
2000.1646554341228,61.263888888888886,2000-03-01--06:20:00,93.28926000000001,96.88487,0,0.,0.96,12,0.29,72,0.29,12,0.96,72,-5.93,11,-5.43,11,-0.02,11,-
2000.1646649210688,61.26736111111111,2000-03-01--06:25:00,92.35438,97.73888000000001,0,0.,2.62,12,0.26,72,0.26,12,2.62,72,-5.9,11,-3.77,11,-0.05,11,-
2000.1646744080147,61.27083333333333,2000-03-01--06:30:00,91.38207000000001,98.59422,0,0.,3.45,12,0.27,72,0.27,12,3.45,72,-5.91,11,-2.94,11,-0.04,11,-
2000.1646838949607,61.27430555555555,2000-03-01--06:35:00,90.22005,99.45133000000001,0,0.,5.33,12,1.29,72,1.29,12,5.33,72,-5.73,11,-1.06,11,0.98,11,-
2000.1646933819068,61.27777777777777,2000-03-01--06:40:00,89.35057,100.31060000000001,15.780000000000001,1392.17,7.8500000000000005,12,1.6600000000000001,72,146.86,12,6.19,72,-5.53,11,1.46,11,146.55,11,-
2000.1647028688526,61.28125,2000-03-01--06:45:00,88.5567,101.17244000000001,35.07,1392.17,10.83,12,6.67,72,264.7,12,4.16,72,-5.41,11,4.44,11,264.39,11,-
2000.1647123557987,61.28472222222222,2000-03-01--06:50:00,87.73619000000001,102.03728000000001,54.99,1392.16,22.09,12,13.21,72,334.51,12,8.88,72,-5.0200000000000005,11,15.700000000000001,11,334.2,11,-
2000.1647218427445,61.28819444444444,2000-03-01--06:55:00,86.89916000000001,102.90552000000001,75.31,1392.16,32.55,12,21.84,72,403.81,12,10.71,72,-4.68,11,26.16,11,403.5,11,-
2000.1647313296905,61.291666666666664,2000-03-01--07:00:00,86.05267,103.77756000000001,95.84,1392.16,43.24,12,31.55,72,458.32,12,11.69,72,-4.28,11,36.85,11,458.01,11,-
2000.1647408166366,61.295138888888886,2000-03-01--07:05:00,85.20028,104.65383000000001,116.49000000000001,1392.16,55.94,12,42.52,72,508.22,12,13.42,72,-3.96,11,49.550000000000004,11,507.91,11,-
2000.1647503035824,61.29861111111111,2000-03-01--07:10:00,84.34501,105.53472000000001,137.18,1392.15,68.77,12,54.410000000000004,72,552.14,12,14.36,72,-3.71,11,62.38,11,551.83,11,-
2000.1647597905285,61.30208333333333,2000-03-01--07:15:00,83.489,106.42066000000001,157.86,1392.15,82.63,12,67.09,72,591.67,12,15.540000000000001,72,-3.46,11,76.24,11,591.36,11,-
2000.1647692774743,61.30555555555555,2000-03-01--07:20:00,82.63390000000001,107.31205000000001,178.49,1392.15,97.5,12,80.27,72,626.0500000000001,12,17.23,72,-3.21,11,91.11,11,625.74,11,-
2000.1647787644204,61.30902777777777,2000-03-01--07:25:00,81.78066000000001,108.20930000000001,199.03,1392.15,112.57000000000001,12,94.25,72,659.28,12,18.32,72,-2.96,11,106.18,11,658.97,11,-
2000.1647882513664,61.3125,2000-03-01--07:30:00,80.93004,109.11284,219.46,1392.14,127.76,12,108.41,72,687.69,12,19.35,72,-2.64,11,121.37,11,687.38,11,-
