Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.748785670917,275.05555555555554,2000-10-01--01:20:00,134.99088,33.410880000000006,0,0.,1.56,12,0.97,72,0.97,12,1.56,72,12.530000000000001,11,-7.19,11,0.77,11,-
2000.748795157863,275.05902777777777,2000-10-01--01:25:00,134.48221,35.015640000000005,0,0.,1.22,12,0.77,72,0.77,12,1.22,72,12.66,11,-7.53,11,0.5700000000000001,11,-
2000.7488046448088,275.0625,2000-10-01--01:30:00,133.95291,36.59304,0,0.,0.49,12,0.19,72,0.19,12,0.49,72,12.46,11,-8.26,11,-0.01,11,-
2000.748814131755,275.06597222222223,2000-10-01--01:35:00,133.40373000000002,38.14302,0,0.,-0.42,12,0.48,72,0.48,12,-0.42,72,12.48,11,-9.17,11,0.28,11,-
2000.748823618701,275.06944444444446,2000-10-01--01:40:00,132.83541000000002,39.66565000000001,0,0.,-0.6,12,0.8,72,0.8,12,-0.6,72,12.73,11,-9.35,11,0.6,11,-
2000.7488331056468,275.07291666666663,2000-10-01--01:45:00,132.2487,41.16109,0,0.,-0.28,12,0.91,72,0.91,12,-0.28,72,13.05,11,-9.03,11,0.71,11,-
2000.7488425925928,275.07638888888886,2000-10-01--01:50:00,131.64431000000002,42.629580000000004,0,0.,0.3,12,0.46,72,0.46,12,0.3,72,13.1,11,-8.45,11,0.26,11,-
2000.7488520795387,275.0798611111111,2000-10-01--01:55:00,131.02296,44.07144,0,0.,0.24,12,0.09,72,0.09,12,0.24,72,12.94,11,-8.51,11,-0.11,11,-
2000.7488615664847,275.0833333333333,2000-10-01--02:00:00,130.38535000000002,45.48707,0,0.,0.07,12,-0.73,72,-0.73,12,0.07,72,12.27,11,-8.68,11,-0.93,11,-
2000.7488710534308,275.08680555555554,2000-10-01--02:05:00,129.73216000000002,46.876900000000006,0,0.,0.35000000000000003,12,-0.65,72,-0.65,12,0.35000000000000003,72,11.93,11,-8.4,11,-0.85,11,-
2000.7488805403766,275.09027777777777,2000-10-01--02:10:00,129.06405,48.241440000000004,0,0.,0.96,12,-0.6,72,-0.6,12,0.96,72,11.66,11,-7.79,11,-0.8,11,-
2000.7488900273227,275.09375,2000-10-01--02:15:00,128.38168000000002,49.58124,0,0.,1.02,12,-0.24,72,-0.24,12,1.02,72,11.66,11,-7.73,11,-0.44,11,-
2000.7488995142685,275.09722222222223,2000-10-01--02:20:00,127.68566000000001,50.896860000000004,0,0.,-0.03,12,-0.02,72,-0.02,12,-0.03,72,11.84,11,-8.78,11,-0.22,11,-
2000.7489090012145,275.10069444444446,2000-10-01--02:25:00,126.97661000000001,52.18894,0,0.,-0.65,12,0.22,72,0.22,12,-0.65,72,11.8,11,-9.4,11,0.02,11,-
2000.7489184881604,275.10416666666663,2000-10-01--02:30:00,126.25512,53.458090000000006,0,0.,-1.3,12,0.13,72,0.13,12,-1.3,72,11.700000000000001,11,-10.05,11,-0.07,11,-
2000.7489279751064,275.10763888888886,2000-10-01--02:35:00,125.52176000000001,54.704980000000006,0,0.,-0.77,12,0.35000000000000003,72,0.35000000000000003,12,-0.77,72,11.77,11,-9.52,11,0.15,11,-
2000.7489374620525,275.1111111111111,2000-10-01--02:40:00,124.77708000000001,55.93027000000001,0,0.,-0.96,12,0.5700000000000001,72,0.5700000000000001,12,-0.96,72,11.89,11,-9.71,11,0.37,11,-
2000.7489469489983,275.1145833333333,2000-10-01--02:45:00,124.0216,57.134660000000004,0,0.,-0.08,12,0.23,72,0.23,12,-0.08,72,11.89,11,-8.83,11,0.03,11,-
2000.7489564359444,275.11805555555554,2000-10-01--02:50:00,123.25585000000001,58.318830000000005,0,0.,-0.31,12,0.16,72,0.16,12,-0.31,72,11.72,11,-9.06,11,-0.04,11,-
2000.7489659228902,275.12152777777777,2000-10-01--02:55:00,122.48031000000002,59.48346000000001,0,0.,0.72,12,0.48,72,0.48,12,0.72,72,11.96,11,-8.03,11,0.28,11,-
2000.7489754098362,275.125,2000-10-01--03:00:00,121.69547000000001,60.629270000000005,0,0.,0.26,12,0.27,72,0.27,12,0.26,72,12.,11,-8.49,11,0.07,11,-
2000.7489848967823,275.12847222222223,2000-10-01--03:05:00,120.90179,61.75694000000001,0,0.,0.73,12,0.07,72,0.07,12,0.73,72,11.89,11,-8.02,11,-0.13,11,-
2000.7489943837281,275.13194444444446,2000-10-01--03:10:00,120.09970000000001,62.86715,0,0.,0.64,12,1.62,72,1.62,12,0.64,72,12.6,11,-8.11,11,1.42,11,-
2000.7490038706742,275.13541666666663,2000-10-01--03:15:00,119.28963000000002,63.96060000000001,0,0.,2.56,12,1.95,72,1.95,12,2.56,72,13.44,11,-6.19,11,1.75,11,-
2000.74901335762,275.13888888888886,2000-10-01--03:20:00,118.47200000000001,65.03796,0,0.,1.95,12,1.21,72,1.21,12,1.95,72,13.6,11,-6.8,11,1.01,11,-
2000.749022844566,275.1423611111111,2000-10-01--03:25:00,117.64719000000001,66.0999,0,0.,1.79,12,0.97,72,0.97,12,1.79,72,13.76,11,-6.96,11,0.77,11,-
2000.7490323315121,275.1458333333333,2000-10-01--03:30:00,116.81559000000001,67.14707,0,0.,1.1,12,-0.15,72,-0.15,12,1.1,72,13.46,11,-7.65,11,-0.35000000000000003,11,-
2000.749041818458,275.14930555555554,2000-10-01--03:35:00,115.97757000000001,68.18014000000001,0,0.,0.16,12,0.56,72,0.56,12,0.16,72,13.56,11,-8.59,11,0.36,11,-
2000.749051305404,275.15277777777777,2000-10-01--03:40:00,115.13347,69.19974,0,0.,-0.26,12,0.53,72,0.53,12,-0.26,72,13.86,11,-9.01,11,0.33,11,-
2000.7490607923498,275.15625,2000-10-01--03:45:00,114.28365000000001,70.2065,0,0.,-0.04,12,-0.2,72,-0.2,12,-0.04,72,13.51,11,-8.790000000000001,11,-0.4,11,-
2000.749070279296,275.15972222222223,2000-10-01--03:50:00,113.42842,71.20103,0,0.,-0.34,12,0.13,72,0.13,12,-0.34,72,13.52,11,-9.09,11,-0.07,11,-
2000.749079766242,275.16319444444446,2000-10-01--03:55:00,112.56810000000002,72.18395000000001,0,0.,-0.75,12,-0.15,72,-0.15,12,-0.75,72,13.4,11,-9.5,11,-0.35000000000000003,11,-
2000.7490892531878,275.16666666666663,2000-10-01--04:00:00,111.703,73.15585,0,0.,-2.0100000000000002,12,-0.87,72,-0.87,12,-2.0100000000000002,72,12.89,11,-10.76,11,-1.07,11,-
2000.7490987401338,275.17013888888886,2000-10-01--04:05:00,110.83341000000001,74.11731,0,0.,-2.66,12,-0.87,72,-0.87,12,-2.66,72,12.41,11,-11.41,11,-1.07,11,-
2000.7491082270797,275.1736111111111,2000-10-01--04:10:00,109.95961000000001,75.06891,0,0.,-2.34,12,-0.11,72,-0.11,12,-2.34,72,12.46,11,-11.09,11,-0.31,11,-
2000.7491177140257,275.1770833333333,2000-10-01--04:15:00,109.08189000000002,76.0112,0,0.,-1.31,12,0.32,72,0.32,12,-1.31,72,12.65,11,-10.06,11,0.12,11,-
2000.7491272009715,275.18055555555554,2000-10-01--04:20:00,108.2005,76.94474000000001,0,0.,-1.41,12,-0.16,72,-0.16,12,-1.41,72,12.46,11,-10.16,11,-0.36,11,-
2000.7491366879176,275.18402777777777,2000-10-01--04:25:00,107.31569,77.87007000000001,0,0.,-1.87,12,-0.03,72,-0.03,12,-1.87,72,12.33,11,-10.620000000000001,11,-0.23,11,-
2000.7491461748637,275.1875,2000-10-01--04:30:00,106.42772000000001,78.78772000000001,0,0.,-1.8,12,-0.32,72,-0.32,12,-1.8,72,12.14,11,-10.55,11,-0.52,11,-
2000.7491556618095,275.19097222222223,2000-10-01--04:35:00,105.53681,79.6982,0,0.,-2.14,12,-0.3,72,-0.3,12,-2.14,72,12.01,11,-10.89,11,-0.5,11,-
2000.7491651487555,275.19444444444446,2000-10-01--04:40:00,104.64319,80.60204,0,0.,-1.8800000000000001,12,-0.51,72,-0.51,12,-1.8800000000000001,72,11.65,11,-10.63,11,-0.71,11,-
2000.7491746357014,275.19791666666663,2000-10-01--04:45:00,103.74707000000001,81.49972000000001,0,0.,-2.73,12,0.07,72,0.07,12,-2.73,72,11.8,11,-11.48,11,-0.13,11,-
2000.7491841226474,275.20138888888886,2000-10-01--04:50:00,102.84865,82.39175,0,0.,-3.3200000000000003,12,-0.98,72,-0.98,12,-3.3200000000000003,72,11.22,11,-12.07,11,-1.18,11,-
2000.7491936095935,275.2048611111111,2000-10-01--04:55:00,101.94812,83.27861,0,0.,-3.45,12,-0.9400000000000001,72,-0.9400000000000001,12,-3.45,72,10.74,11,-12.200000000000001,11,-1.1400000000000001,11,-
2000.7492030965393,275.2083333333333,2000-10-01--05:00:00,101.04563,84.16079,0,0.,-3.13,12,-0.6,72,-0.6,12,-3.13,72,10.58,11,-11.88,11,-0.8,11,-
2000.7492125834854,275.21180555555554,2000-10-01--05:05:00,100.14133000000001,85.03874,0,0.,-2.17,12,0.22,72,0.22,12,-2.17,72,10.790000000000001,11,-10.92,11,0.02,11,-
2000.7492220704312,275.21527777777777,2000-10-01--05:10:00,99.23532,85.91293,0,0.,-2.08,12,-0.05,72,-0.05,12,-2.08,72,10.61,11,-10.83,11,-0.25,11,-
2000.7492315573772,275.21875,2000-10-01--05:15:00,98.32765,86.78383000000001,0,0.,-1.58,12,1.12,72,1.12,12,-1.58,72,11.15,11,-10.33,11,0.92,11,-
2000.7492410443233,275.22222222222223,2000-10-01--05:20:00,97.41829000000001,87.65189000000001,0,0.,-0.87,12,0.49,72,0.49,12,-0.87,72,11.19,11,-9.620000000000001,11,0.29,11,-
2000.7492505312691,275.22569444444446,2000-10-01--05:25:00,96.50705,88.51756,0,0.,-0.86,12,0.42,72,0.42,12,-0.86,72,11.22,11,-9.61,11,0.22,11,-
2000.7492600182152,275.22916666666663,2000-10-01--05:30:00,95.59354,89.38128,0,0.,-0.39,12,-0.1,72,-0.1,12,-0.39,72,11.01,11,-9.14,11,-0.3,11,-
2000.749269505161,275.23263888888886,2000-10-01--05:35:00,94.67684000000001,90.24348,0,0.,-0.77,12,-0.78,72,-0.78,12,-0.77,72,10.59,11,-9.52,11,-0.98,11,-
2000.749278992107,275.2361111111111,2000-10-01--05:40:00,93.75503,91.10462000000001,0,0.,-1.1500000000000001,12,-0.39,72,-0.39,12,-1.1500000000000001,72,10.370000000000001,11,-9.9,11,-0.59,11,-
2000.7492884790531,275.2395833333333,2000-10-01--05:45:00,92.82352,91.96512000000001,0,0.,-0.48,12,-0.21,72,-0.21,12,-0.48,72,10.27,11,-9.23,11,-0.41000000000000003,11,-
2000.749297965999,275.24305555555554,2000-10-01--05:50:00,91.8692,92.82541,0,0.,1.35,12,-0.19,72,-0.19,12,1.35,72,10.09,11,-7.4,11,-0.39,11,-
2000.749307452945,275.24652777777777,2000-10-01--05:55:00,90.83626000000001,93.68592000000001,0,0.,2.5500000000000003,12,-0.18,72,-0.18,12,2.5500000000000003,72,9.92,11,-6.2,11,-0.38,11,-
2000.7493169398908,275.25,2000-10-01--06:00:00,89.71530000000001,94.54709000000001,3.34,671.42,3.7,12,0.,72,0.96,12,3.7,72,10.08,11,-5.05,11,0.76,11,-
2000.749326426837,275.25347222222223,2000-10-01--06:05:00,88.93006000000001,95.40933000000001,25.47,1364.22,7.21,12,0.11,72,6.09,12,7.1000000000000005,72,10.040000000000001,11,-1.54,11,5.89,11,-
2000.7493359137827,275.25694444444446,2000-10-01--06:10:00,88.11052000000001,96.27308000000001,44.980000000000004,1364.22,13.42,12,3.19,72,96.85000000000001,12,10.23,72,9.91,11,4.67,11,96.65,11,-
2000.7493454007288,275.26041666666663,2000-10-01--06:15:00,87.26849000000001,97.13877000000001,65.01,1364.22,14.290000000000001,12,1.75,72,36.730000000000004,12,12.540000000000001,72,10.03,11,5.54,11,36.53,11,-
2000.7493548876748,275.26388888888886,2000-10-01--06:20:00,86.41262,98.00681,85.36,1364.23,21.67,12,0.9,72,14.370000000000001,12,20.77,72,10.05,11,12.92,11,14.17,11,-
2000.7493643746207,275.2673611111111,2000-10-01--06:25:00,85.54848000000001,98.87763000000001,105.89,1364.23,35.09,12,5.0600000000000005,72,65.16,12,30.03,72,10.39,11,26.34,11,64.96000000000001,11,-
2000.7493738615667,275.2708333333333,2000-10-01--06:30:00,84.67746000000001,99.75168000000001,126.55,1364.23,69.15,12,29.23,72,315.11,12,39.92,72,10.540000000000001,11,60.4,11,314.91,11,-
2000.7493833485125,275.27430555555554,2000-10-01--06:35:00,83.80499,100.62937000000001,147.22,1364.24,95.62,12,49.57,72,459.36,12,46.050000000000004,72,10.870000000000001,11,86.87,11,459.16,11,-
2000.7493928354586,275.27777777777777,2000-10-01--06:40:00,82.93090000000001,101.51114000000001,167.89000000000001,1364.24,102.99000000000001,12,50.870000000000005,72,413.34000000000003,12,52.120000000000005,72,10.96,11,94.24,11,413.14,11,-
2000.7494023224046,275.28125,2000-10-01--06:45:00,82.05693000000001,102.39742000000001,188.52,1364.24,78.82000000000001,12,20.47,72,148.12,12,58.35,72,11.34,11,70.07000000000001,11,147.92000000000002,11,-
2000.7494118093505,275.28472222222223,2000-10-01--06:50:00,81.18393,103.28865,209.09,1364.24,74.84,12,21.32,72,139.1,12,53.52,72,11.64,11,66.09,11,138.9,11,-
2000.7494212962965,275.28819444444446,2000-10-01--06:55:00,80.31259,104.18528,229.57,1364.25,62.24,12,9.120000000000001,72,54.22,12,53.120000000000005,72,11.75,11,53.49,11,54.02,11,-
2000.7494307832424,275.29166666666663,2000-10-01--07:00:00,79.44348000000001,105.08774000000001,249.94,1364.25,61.800000000000004,12,0.85,72,4.62,12,60.95,72,11.81,11,53.050000000000004,11,4.42,11,-
2000.7494402701884,275.29513888888886,2000-10-01--07:05:00,78.5771,105.99648,270.19,1364.25,119.62,12,6.640000000000001,72,33.53,12,112.98,72,12.040000000000001,11,110.87,11,33.33,11,-
2000.7494497571345,275.2986111111111,2000-10-01--07:10:00,77.71388,106.91195,290.3,1364.26,175.23,12,62.04,72,291.53000000000003,12,113.19,72,12.61,11,166.48,11,291.33,11,-
2000.7494592440803,275.3020833333333,2000-10-01--07:15:00,76.85424,107.83460000000001,310.27,1364.26,127.10000000000001,12,29.900000000000002,72,131.45,12,97.2,72,13.13,11,118.35000000000001,11,131.25,11,-
2000.7494687310264,275.30555555555554,2000-10-01--07:20:00,75.99854,108.76490000000001,330.08,1364.26,148.76,12,35.1,72,145.08,12,113.66,72,13.530000000000001,11,140.01,11,144.88,11,-
2000.7494782179722,275.30902777777777,2000-10-01--07:25:00,75.14715000000001,109.70331,349.71,1364.26,227.48000000000002,12,86.2,72,336.29,12,141.28,72,13.88,11,218.73000000000002,11,336.09000000000003,11,-
2000.7494877049182,275.3125,2000-10-01--07:30:00,74.30040000000001,110.65029000000001,369.16,1364.27,222.9,12,96.42,72,356.31,12,126.48,72,14.33,11,214.15,11,356.11,11,-
