YYYY//MM//DD,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
2016//2//1,32,07::37:05,17::09:02,12::22:47,3.661,13.322000000000001,1.344,5.871,0.191,4.934,0.595,3.378,1.153,6.86,4.54,9.03,-2.8248,0.6524,-0.0522,0.2886,-
2016//2//2,33,07::35:47,17::10:36,12::22:54,3.716,13.388,2.2800000000000002,3.844,1.365,2.84,3.924,2.766,0.914,8.659,4.24,13.69,-3.1742000000000004,0.9851000000000001,-0.1384,0.3483,-
2016//2//3,34,07::34:27,17::12:11,12::23:01,3.773,13.454,0.732,10.499,0.002,165.71,0.007,47.69,0.73,10.572000000000001,5.39,9.75,-3.7086,0.7259,0.1301,0.39680000000000004,-
2016//2//4,35,07::33:04,17::13:46,12::23:07,3.83,13.52,0.728,10.804,0.002,263.329,0.006,100.029,0.726,10.88,6.63,10.28,-3.5199000000000003,0.8243,-0.032100000000000004,0.2684,-
2016//2//5,36,07::31:40,17::15:21,12::23:12,3.8890000000000002,13.562000000000001,1.1360000000000001,6.5920000000000005,0.20400000000000001,4.566,0.622,3.2560000000000002,0.932,8.093,6.32,11.950000000000001,-3.8532,0.9862000000000001,-0.1956,0.3461,-
2016//2//6,37,07::30:15,17::16:56,12::23:17,3.9490000000000003,13.651,0.772,10.288,0.004,148.611,0.011,55.505,0.768,10.415000000000001,4.69,9.81,-3.9534000000000002,0.7582,-0.2001,0.3488,-
2016//2//7,38,07::28:47,17::18:30,12::23:20,4.009,13.716000000000001,1.313,6.132000000000001,0.058,12.546,0.176,5.449,1.2550000000000001,6.555,3.7,11.870000000000001,-3.4194,0.4577,-0.15330000000000002,0.3457,-
2016//2//8,39,07::27:18,17::20:06,12::23:23,4.071,13.781,2.619,3.467,2.1430000000000002,2.778,6.306,2.758,0.47600000000000003,16.757,5.73,16.740000000000002,-3.8417000000000003,0.2676,-0.0942,0.3427,-
2016//2//9,40,07::25:47,17::21:41,12::23:25,4.133,13.846,2.134,4.162,1.1460000000000001,3.051,2.801,2.861,0.988,8.295,4.93,18.06,-4.1288,0.29460000000000003,-0.2192,0.39880000000000004,-
2016//2//10,41,07::24:16,17::23:16,12::23:26,4.197,13.911,0.668,12.023,0.02,28.931,0.051000000000000004,12.643,0.648,12.469,7.8500000000000005,13.15,-3.6666000000000003,0.881,-0.1865,0.6278,-
2016//2//11,42,07::22:42,17::24:51,12::23:27,4.261,13.976,1.053,7.484,0.013000000000000001,37.773,0.031,16.983,1.04,7.743,8.17,13.92,-3.577,0.7309,-0.0971,0.3617,-
2016//2//12,43,07::21:07,17::26:26,12::23:26,4.3260000000000005,14.040000000000001,1.825,4.863,0.9550000000000001,2.987,2.727,2.821,0.87,9.44,9.78,14.790000000000001,-4.0564,0.4645,-0.1948,0.2765,-
2016//2//13,44,07::19:31,17::28:01,12::23:25,4.392,14.104000000000001,0.725,11.133000000000001,0.002,156.672,0.007,45.273,0.724,11.195,7.11,10.25,-3.9275,1.0915000000000001,0.10210000000000001,0.5633,-
2016//2//14,45,07::17:52,17::29:35,12::23:24,4.4590000000000005,14.192,0.312,25.457,0.001,517.016,0.004,131.363,0.311,25.647000000000002,9.290000000000001,12.3,-3.7814,0.8824000000000001,-0.0611,0.2544,-
2016//2//15,46,07::16:13,17::31:10,12::23:21,4.527,14.256,0.607,13.679,0.001,319.369,0.002,163.903,0.606,13.759,9.870000000000001,12.540000000000001,-4.9503,0.6349,-0.0654,0.35810000000000003,-
2016//2//16,47,07::14:34,17::32:44,12::23:18,4.596,14.32,1.472,5.751,0.247,4.496,0.513,3.504,1.225,6.845,9.59,14.06,-3.7613000000000003,0.8137000000000001,-0.0644,0.3074,-
2016//2//17,48,07::12:51,17::34:19,12::23:14,4.665,14.383000000000001,1.108,7.574,0.032,18.18,0.088,7.831,1.076,7.9510000000000005,8.81,15.030000000000001,-3.773,0.8841,-0.08650000000000001,0.37010000000000004,-
2016//2//18,49,07::11:08,17::35:53,12::23:09,4.735,14.47,1.8860000000000001,4.647,0.515,3.414,1.3820000000000001,2.944,1.37,6.457,7.15,12.07,-3.9989000000000003,1.1087,0.0655,0.45740000000000003,-
2016//2//19,50,07::09:25,17::37:26,12::23:04,4.806,14.533,0.626,13.326,0.005,88.054,0.02,24.923000000000002,0.62,13.511000000000001,5.26,10.14,-4.6343000000000005,0.7792,-0.058,0.4026,-
2016//2//20,51,07::07:39,17::39:00,12::22:58,4.877,14.596,2.858,3.609,1.52,2.836,3.822,2.77,1.338,6.476,4.61,14.450000000000001,-4.4535,0.43960000000000005,-0.18530000000000002,0.3618,-
2016//2//21,52,07::05:53,17::40:32,12::22:51,4.949,14.683,1.356,6.439,0.23600000000000002,5.058,0.809,3.329,1.12,7.782,3.29,10.92,-4.3417,0.40190000000000003,-0.19490000000000002,0.3654,-
2016//2//22,53,07::04:06,17::42:06,12::22:44,5.022,14.745000000000001,2.187,4.386,0.9580000000000001,3.17,2.748,2.887,1.229,7.256,5.41,13.65,-3.9354,0.7425,-0.12760000000000002,0.319,-
2016//2//23,54,07::02:18,17::43:38,12::22:36,5.095,14.831,3.353,3.265,2.582,2.783,6.21,2.758,0.771,11.15,3.12,16.41,-3.9141000000000004,0.4575,-0.1158,0.3433,-
2016//2//24,55,07::00:30,17::45:11,12::22:27,5.1690000000000005,14.894,2.287,4.21,0.3,4.2540000000000004,0.602,3.432,1.987,5.2780000000000005,7.3100000000000005,17.59,-3.3459000000000003,0.5472,-0.12890000000000001,0.3442,-
2016//2//25,56,06::58:39,17::46:43,12::22:18,5.244,14.956,3.428,3.233,2.615,2.775,6.3,2.757,0.8140000000000001,10.704,5.7700000000000005,18.5,-4.0082,0.2467,-0.16490000000000002,0.3297,-
2016//2//26,57,06::56:47,17::48:15,12::22:08,5.319,15.018,1.946,4.594,0.538,3.107,1.444,2.85,1.408,6.3500000000000005,7.0200000000000005,17.27,-3.9169,0.6485000000000001,-0.023200000000000002,0.2028,-
2016//2//27,58,06::54:55,17::49:47,12::21:58,5.394,15.104000000000001,1.663,5.409,0.262,4.916,0.839,3.362,1.401,6.664,8.38,15.49,-3.8718000000000004,0.5975,-0.06380000000000001,0.31010000000000004,-
