"Station ID Number:","94169","-","-","-","-","Type of Measurement:","GHI","GHI_Flag","DrHI_Calc","DrHI_Calc_Flag","DNI","DNI_Flag","DHI_Calc","DHI_Calc_Flag","Temperature","Temperature_Flag","GHI_original","GHI_original_Flag","DNI_original","DNI_original_Flag","NOTES"
1980.2660234517307,98.36458333333333,"1980-04-07--08:45:00",57.25940000000001,116.81904000000002,733.9300000000001,1357.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660329386765,98.36805555555556,"1980-04-07--08:50:00",56.485490000000006,117.97609000000001,749.28,1357.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660424256226,98.37152777777777,"1980-04-07--08:55:00",55.71987000000001,119.15142000000002,764.33,1357.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660519125684,98.375,"1980-04-07--09:00:00",54.96298,120.34573,779.07,1357.02,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660613995145,98.37847222222221,"1980-04-07--09:05:00",54.215300000000006,121.55973000000002,793.5,1357.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660708864605,98.38194444444444,"1980-04-07--09:10:00",53.47733,122.79415000000002,807.61,1357.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660803734063,98.38541666666666,"1980-04-07--09:15:00",52.74958,124.04971,821.4,1357.01,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660898603524,98.38888888888889,"1980-04-07--09:20:00",52.03258,125.32710000000002,834.85,1357.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2660993472982,98.3923611111111,"1980-04-07--09:25:00",51.326890000000006,126.62703,847.96,1357.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2661088342443,98.39583333333333,"1980-04-07--09:30:00",50.63306000000001,127.95019,860.72,1357.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2661183211903,98.39930555555556,"1980-04-07--09:35:00",49.95168,129.29724000000002,873.14,1357.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2661278081362,98.40277777777777,"1980-04-07--09:40:00",49.283370000000005,130.66883,885.19,1356.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2661372950822,98.40625,"1980-04-07--09:45:00",48.628750000000004,132.06557,896.88,1356.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266146782028,98.40972222222221,"1980-04-07--09:50:00",47.98847000000001,133.48804,908.21,1356.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266156268974,98.41319444444444,"1980-04-07--09:55:00",47.36318000000001,134.93678,919.15,1356.99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.26616575592,98.41666666666666,"1980-04-07--10:00:00",46.75357,136.41227,929.72,1356.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266175242866,98.42013888888889,"1980-04-07--10:05:00",46.16033,137.91493,939.9,1356.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266184729812,98.4236111111111,"1980-04-07--10:10:00",45.58418,139.44512,949.69,1356.98,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2661942167579,98.42708333333333,"1980-04-07--10:15:00",45.02586,141.00313,959.09,1356.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266203703704,98.43055555555556,"1980-04-07--10:20:00",44.48608,142.58913,968.09,1356.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662131906498,98.43402777777777,"1980-04-07--10:25:00",43.965610000000005,144.20324000000002,976.69,1356.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662226775958,98.4375,"1980-04-07--10:30:00",43.46519000000001,145.84543000000002,984.88,1356.97,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662321645419,98.44097222222221,"1980-04-07--10:35:00",42.985600000000005,147.51559,992.65,1356.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662416514877,98.44444444444444,"1980-04-07--10:40:00",42.527590000000004,149.21345000000002,1000.01,1356.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662511384337,98.44791666666666,"1980-04-07--10:45:00",42.091910000000006,150.93862000000001,1006.96,1356.96,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662606253796,98.45138888888889,"1980-04-07--10:50:00",41.679320000000004,152.69057,1013.48,1356.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662701123256,98.4548611111111,"1980-04-07--10:55:00",41.29055,154.46862000000002,1019.58,1356.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662795992717,98.45833333333333,"1980-04-07--11:00:00",40.92634,156.27192000000002,1025.25,1356.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662890862175,98.46180555555556,"1980-04-07--11:05:00",40.58738,158.09945000000002,1030.49,1356.95,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2662985731636,98.46527777777777,"1980-04-07--11:10:00",40.274350000000005,159.95005,1035.29,1356.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663080601094,98.46875,"1980-04-07--11:15:00",39.9879,161.82238,1039.66,1356.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663175470555,98.47222222222221,"1980-04-07--11:20:00",39.72862000000001,163.71493,1043.59,1356.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663270340015,98.47569444444444,"1980-04-07--11:25:00",39.497080000000004,165.62604000000002,1047.09,1356.94,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663365209473,98.47916666666666,"1980-04-07--11:30:00",39.293800000000005,167.55389000000002,1050.14,1356.93,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663460078934,98.48263888888889,"1980-04-07--11:35:00",39.11925,169.49652,1052.75,1356.93,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663554948392,98.4861111111111,"1980-04-07--11:40:00",38.97382,171.45184,1054.92,1356.93,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663649817853,98.48958333333333,"1980-04-07--11:45:00",38.857850000000006,173.41765,1056.64,1356.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266374468731,98.49305555555556,"1980-04-07--11:50:00",38.77163,175.39165000000003,1057.92,1356.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663839556772,98.49652777777777,"1980-04-07--11:55:00",38.715360000000004,177.37145,1058.75,1356.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2663934426232,98.5,"1980-04-07--12:00:00",38.68918,179.35463000000001,1059.14,1356.92,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266402929569,98.50347222222221,"1980-04-07--12:05:00",38.69315,181.33871000000002,1059.08,1356.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266412416515,98.50694444444444,"1980-04-07--12:10:00",38.72726,183.32122,1058.57,1356.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266421903461,98.51041666666666,"1980-04-07--12:15:00",38.791430000000005,185.2997,1057.6200000000001,1356.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266431390407,98.51388888888889,"1980-04-07--12:20:00",38.8855,187.27174000000002,1056.22,1356.91,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266440877353,98.5173611111111,"1980-04-07--12:25:00",39.00923,189.23496000000003,1054.3700000000001,1356.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2664503642989,98.52083333333333,"1980-04-07--12:30:00",39.16235,191.18710000000002,1052.09,1356.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266459851245,98.52430555555556,"1980-04-07--12:35:00",39.34447,193.12598000000003,1049.35,1356.9,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2664693381907,98.52777777777777,"1980-04-07--12:40:00",39.555200000000006,195.04954,1046.18,1356.89,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2664788251368,98.53125,"1980-04-07--12:45:00",39.79403000000001,196.95587,1042.57,1356.89,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2664883120829,98.53472222222221,"1980-04-07--12:50:00",40.060460000000006,198.84318000000002,1038.52,1356.89,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2664977990287,98.53819444444444,"1980-04-07--12:55:00",40.353880000000004,200.70985000000002,1034.03,1356.89,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665072859747,98.54166666666666,"1980-04-07--13:00:00",40.673700000000004,202.55444000000003,1029.1100000000001,1356.88,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665167729206,98.54513888888889,"1980-04-07--13:05:00",41.01926,204.37563000000003,1023.75,1356.88,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665262598666,98.5486111111111,"1980-04-07--13:10:00",41.38987,206.17231,1017.97,1356.88,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665357468127,98.55208333333333,"1980-04-07--13:15:00",41.78482,207.94351,1011.76,1356.8700000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665452337585,98.55555555555556,"1980-04-07--13:20:00",42.20338,209.68843,1005.12,1356.8700000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665547207046,98.55902777777777,"1980-04-07--13:25:00",42.64481000000001,211.40643000000003,998.07,1356.8700000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665642076504,98.5625,"1980-04-07--13:30:00",43.108360000000005,213.09701,990.6,1356.8700000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665736945964,98.56597222222221,"1980-04-07--13:35:00",43.593270000000004,214.75982000000002,982.71,1356.8600000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665831815423,98.56944444444444,"1980-04-07--13:40:00",44.09877,216.39463,974.4200000000001,1356.8600000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2665926684883,98.57291666666666,"1980-04-07--13:45:00",44.62411,218.00137,965.72,1356.8600000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2666021554344,98.57638888888889,"1980-04-07--13:50:00",45.16852,219.58004000000003,956.62,1356.8600000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2666116423802,98.5798611111111,"1980-04-07--13:55:00",45.73127,221.13077,947.12,1356.8500000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2666211293263,98.58333333333333,"1980-04-07--14:00:00",46.311620000000005,222.65378,937.22,1356.8500000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266630616272,98.58680555555556,"1980-04-07--14:05:00",46.908840000000005,224.14936000000003,926.95,1356.8500000000001,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2666401032182,98.59027777777777,"1980-04-07--14:10:00",47.52223,225.61790000000002,916.28,1356.84,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2666495901642,98.59375,"1980-04-07--14:15:00",48.15109,227.05984,905.24,1356.84,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.26665907711,98.59722222222221,"1980-04-07--14:20:00",48.794740000000004,228.47567,893.83,1356.84,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266668564056,98.60069444444444,"1980-04-07--14:25:00",49.45253,229.86595000000003,882.0500000000001,1356.84,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266678051002,98.60416666666666,"1980-04-07--14:30:00",50.123810000000006,231.23126000000002,869.91,1356.83,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266687537948,98.60763888888889,"1980-04-07--14:35:00",50.807970000000005,232.57222000000002,857.41,1356.83,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266697024894,98.6111111111111,"1980-04-07--14:40:00",51.504400000000004,233.88949000000002,844.5600000000001,1356.83,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667065118399,98.61458333333333,"1980-04-07--14:45:00",52.21251,235.18375000000003,831.37,1356.83,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266715998786,98.61805555555556,"1980-04-07--14:50:00",52.93175,236.45567000000003,817.85,1356.82,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667254857317,98.62152777777777,"1980-04-07--14:55:00",53.661570000000005,237.70597,803.99,1356.82,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667349726778,98.625,"1980-04-07--15:00:00",54.401450000000004,238.93535000000003,789.8100000000001,1356.82,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667444596239,98.62847222222221,"1980-04-07--15:05:00",55.150870000000005,240.14454,775.3100000000001,1356.81,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667539465697,98.63194444444444,"1980-04-07--15:10:00",55.90935,241.33425000000003,760.5,1356.81,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667634335157,98.63541666666666,"1980-04-07--15:15:00",56.676410000000004,242.50519000000003,745.39,1356.81,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667729204616,98.63888888888889,"1980-04-07--15:20:00",57.45161,243.65808,729.98,1356.81,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667824074076,98.6423611111111,"1980-04-07--15:25:00",58.23449000000001,244.79362000000003,714.28,1356.8,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2667918943534,98.64583333333333,"1980-04-07--15:30:00",59.024640000000005,245.91252000000003,698.3000000000001,1356.8,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668013812995,98.64930555555556,"1980-04-07--15:35:00",59.82164,247.01547000000002,682.0500000000001,1356.8,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668108682456,98.65277777777777,"1980-04-07--15:40:00",60.62511000000001,248.10315000000003,665.54,1356.79,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668203551914,98.65625,"1980-04-07--15:45:00",61.43466000000001,249.17623000000003,648.76,1356.79,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668298421374,98.65972222222221,"1980-04-07--15:50:00",62.24992,250.23537000000002,631.74,1356.79,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668393290833,98.66319444444444,"1980-04-07--15:55:00",63.070530000000005,251.28122000000002,614.48,1356.79,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668488160293,98.66666666666666,"1980-04-07--16:00:00",63.89616,252.31441,596.98,1356.78,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668583029754,98.67013888888889,"1980-04-07--16:05:00",64.72646,253.33558000000002,579.26,1356.78,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668677899212,98.6736111111111,"1980-04-07--16:10:00",65.56112,254.34532000000002,561.33,1356.78,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668772768673,98.67708333333333,"1980-04-07--16:15:00",66.39981,255.34424,543.19,1356.78,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266886763813,98.68055555555556,"1980-04-07--16:20:00",67.24222,256.33292,524.85,1356.77,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2668962507591,98.68402777777777,"1980-04-07--16:25:00",68.08806,257.31195,506.32,1356.77,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2669057377052,98.6875,"1980-04-07--16:30:00",68.93704000000001,258.28187,487.61,1356.77,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266915224651,98.69097222222221,"1980-04-07--16:35:00",69.78886,259.24325000000005,468.74,1356.76,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266924711597,98.69444444444444,"1980-04-07--16:40:00",70.64324,260.19661,449.7,1356.76,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266934198543,98.69791666666666,"1980-04-07--16:45:00",71.49990000000001,261.14249,430.51,1356.76,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266943685489,98.70138888888889,"1980-04-07--16:50:00",72.35857,262.08140000000003,411.18,1356.76,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266953172435,98.7048611111111,"1980-04-07--16:55:00",73.21896000000001,263.01386,391.72,1356.75,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2669626593809,98.70833333333333,"1980-04-07--17:00:00",74.08080000000001,263.94035,372.13,1356.75,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.266972146327,98.71180555555556,"1980-04-07--17:05:00",74.94381,264.86137,352.44,1356.75,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2669816332727,98.71527777777777,"1980-04-07--17:10:00",75.80770000000001,265.77739,332.64,1356.75,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2669911202188,98.71875,"1980-04-07--17:15:00",76.67218000000001,266.68889,312.76,1356.74,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670006071646,98.72222222222221,"1980-04-07--17:20:00",77.53694,267.59632000000005,292.8,1356.74,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670100941107,98.72569444444444,"1980-04-07--17:25:00",78.40165,268.50015,272.77,1356.74,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670195810567,98.72916666666666,"1980-04-07--17:30:00",79.26597000000001,269.40081000000004,252.69,1356.73,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670290680026,98.73263888888889,"1980-04-07--17:35:00",80.12950000000001,270.29876,232.57,1356.73,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670385549486,98.7361111111111,"1980-04-07--17:40:00",80.99181,271.19443,212.43,1356.73,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670480418944,98.73958333333333,"1980-04-07--17:45:00",81.8524,272.08824000000004,192.28,1356.73,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670575288405,98.74305555555556,"1980-04-07--17:50:00",82.71066,272.98062000000004,172.14000000000001,1356.72,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670670157866,98.74652777777777,"1980-04-07--17:55:00",83.56586,273.87199000000004,152.04,1356.72,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670765027324,98.75,"1980-04-07--18:00:00",84.41693000000001,274.76278,131.99,1356.72,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670859896784,98.75347222222221,"1980-04-07--18:05:00",85.263,275.65337,112.04,1356.71,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2670954766243,98.75694444444444,"1980-04-07--18:10:00",86.10085000000001,276.54420000000005,92.26,1356.71,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2671049635703,98.76041666666666,"1980-04-07--18:15:00",86.92859000000001,277.43565,72.69,1356.71,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2671144505164,98.76388888888889,"1980-04-07--18:20:00",87.74273000000001,278.32814,53.44,1356.71,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2671239374622,98.7673611111111,"1980-04-07--18:25:00",88.53691,279.22206,34.64,1356.7,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2671334244083,98.77083333333333,"1980-04-07--18:30:00",89.30237000000001,280.11781,16.52,1356.7,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",91,"NA",91,"-"
1980.267142911354,98.77430555555556,"1980-04-07--18:35:00",90.0524,281.01579000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2671523983001,98.77777777777777,"1980-04-07--18:40:00",91.22573000000001,281.91639000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2671618852462,98.78125,"1980-04-07--18:45:00",92.15876,282.82000000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.267171372192,98.78472222222221,"1980-04-07--18:50:00",93.04391000000001,283.72701,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.267180859138,98.78819444444444,"1980-04-07--18:55:00",93.90959000000001,284.63782000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.267190346084,98.79166666666666,"1980-04-07--19:00:00",94.76408,285.55282,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.26719983303,98.79513888888889,"1980-04-07--19:05:00",95.6106,286.47239,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672093199758,98.7986111111111,"1980-04-07--19:10:00",96.45056000000001,287.39693,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672188069218,98.80208333333333,"1980-04-07--19:15:00",97.28460000000001,288.32683000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.267228293868,98.80555555555556,"1980-04-07--19:20:00",98.11301,289.26246000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672377808137,98.80902777777777,"1980-04-07--19:25:00",98.93586,290.20424,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672472677598,98.8125,"1980-04-07--19:30:00",99.75312000000001,291.15253,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672567547056,98.81597222222221,"1980-04-07--19:35:00",100.56467,292.10774000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672662416517,98.81944444444444,"1980-04-07--19:40:00",101.37035,293.07024,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672757285977,98.82291666666666,"1980-04-07--19:45:00",102.16998000000001,294.04044000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672852155436,98.82638888888889,"1980-04-07--19:50:00",102.96332000000001,295.0187,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2672947024896,98.8298611111111,"1980-04-07--19:55:00",103.75014,296.00543000000005,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2673041894354,98.83333333333333,"1980-04-07--20:00:00",104.53018000000002,297.00100000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2673136763815,98.83680555555556,"1980-04-07--20:05:00",105.30317000000001,298.0058,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2673231633275,98.84027777777777,"1980-04-07--20:10:00",106.06883,299.02021,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2673326502734,98.84375,"1980-04-07--20:15:00",106.82686000000001,300.0446,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
1980.2673421372194,98.84722222222221,"1980-04-07--20:20:00",107.57696000000001,301.07935000000003,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,"-"
