"Day of month","Day of year","Time Sunrise (HH::MM:SS)","Time Sunset (HH::MM:SS)","Time Solar Noon (HH::MM:SS)","Daily Total Energy ETR (kW h/m^2)","Daily Total Energy ETRn (kW h/m^2)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Daily Total Energy (kWh/m^2)","Daily Total Uncertainty (U95%)","Minimum daily value","Maximum daily value","Average Nighttime Value","Standard Deviation Nighttime","Average Nighttime Value","Standard Deviation Nighttime","Assorted Daily Values (Rows 12 - 42)"
1980.352345173042,129.95833333333331,"1980-05-08--23:00:00",115.48946000000001,345.17341000000005,0,0.,0.68,12,0.71,72,0.71,12,0.68,72,8.66,11,1.72,11,1.1,11,"-"
1980.3523546599881,129.96180555555554,"1980-05-08--23:05:00",115.70203000000001,346.47489,0,0.,2.09,12,3.13,72,3.13,12,2.09,72,9.63,11,3.13,11,3.52,11,"-"
1980.352364146934,129.96527777777777,"1980-05-08--23:10:00",115.89529,347.78229000000005,0,0.,0.68,12,0.71,72,0.71,12,0.68,72,8.75,11,1.72,11,1.1,11,"-"
1980.35237363388,129.96875,"1980-05-08--23:15:00",116.06907000000001,349.09508000000005,0,0.,1.1500000000000001,12,0.71,72,0.71,12,1.1500000000000001,72,8.75,11,2.19,11,1.1,11,"-"
1980.3523831208258,129.97222222222223,"1980-05-08--23:20:00",116.22321000000001,350.41274000000004,0,0.,0.68,12,0.31,72,0.31,12,0.68,72,8.84,11,1.72,11,0.7000000000000001,11,"-"
1980.352392607772,129.97569444444443,"1980-05-08--23:25:00",116.35754000000001,351.73472000000004,0,0.,0.68,12,0.71,72,0.71,12,0.68,72,8.84,11,1.72,11,1.1,11,"-"
1980.352402094718,129.97916666666666,"1980-05-08--23:30:00",116.47194,353.06045,0,0.,0.68,12,0.31,72,0.31,12,0.68,72,8.84,11,1.72,11,0.7000000000000001,11,"-"
1980.3524115816638,129.98263888888889,"1980-05-08--23:35:00",116.56629000000001,354.38933000000003,0,0.,0.68,12,0.71,72,0.71,12,0.68,72,8.84,11,1.72,11,1.1,11,"-"
1980.3524210686098,129.98611111111111,"1980-05-08--23:40:00",116.6405,355.72078000000005,0,0.,1.1500000000000001,12,0.31,72,0.31,12,1.1500000000000001,72,8.84,11,2.19,11,0.7000000000000001,11,"-"
1980.3524305555557,129.98958333333331,"1980-05-08--23:45:00",116.6945,357.05419,0,0.,0.68,12,0.31,72,0.31,12,0.68,72,8.84,11,1.72,11,0.7000000000000001,11,"-"
1980.3524400425017,129.99305555555554,"1980-05-08--23:50:00",116.72824000000001,358.38894000000005,0,0.,0.68,12,0.71,72,0.71,12,0.68,72,8.84,11,1.72,11,1.1,11,"-"
1980.3524495294478,129.99652777777777,"1980-05-08--23:55:00",116.74166000000001,359.72441000000003,0,0.,0.68,12,0.31,72,0.31,12,0.68,72,8.84,11,1.72,11,0.7000000000000001,11,"-"
1980.3524590163936,130.,"1980-05-08--24:00:00",116.73478000000001,1.05997,0,0.,1.1500000000000001,12,0.71,72,0.71,12,1.1500000000000001,72,8.84,11,2.19,11,1.1,11,"-"
1980.3524685033397,130.00347222222223,"1980-05-09--00:05:00",116.70758000000001,2.395,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,3.13,99,2.31,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3524779902855,130.00694444444443,"1980-05-09--00:10:00",116.66010000000001,3.72888,0,0.,0.49,12,0.04,72,0.04,12,0.49,72,8.84,11,1.72,11,1.1,11,"-"
1980.3524874772315,130.01041666666666,"1980-05-09--00:15:00",116.59238,5.060980000000001,0,0.,0.49,12,-0.36,72,-0.36,12,0.49,72,8.75,11,1.72,11,0.7000000000000001,11,"-"
1980.3524969641774,130.01388888888889,"1980-05-09--00:20:00",116.50450000000001,6.390700000000001,0,0.,0.49,12,-0.36,72,-0.36,12,0.49,72,8.75,11,1.72,11,0.7000000000000001,11,"-"
1980.3525064511234,130.01736111111111,"1980-05-09--00:25:00",116.39654000000002,7.717440000000001,0,0.,0.49,12,0.04,72,0.04,12,0.49,72,8.75,11,1.72,11,1.1,11,"-"
1980.3525159380695,130.02083333333331,"1980-05-09--00:30:00",116.26861000000001,9.040600000000001,0,0.,0.49,12,0.04,72,0.04,12,0.49,72,8.75,11,1.72,11,1.1,11,"-"
1980.3525254250153,130.02430555555554,"1980-05-09--00:35:00",116.12083000000001,10.35961,0,0.,0.49,12,0.44,72,0.44,12,0.49,72,8.75,11,1.72,11,1.5,11,"-"
1980.3525349119614,130.02777777777777,"1980-05-09--00:40:00",115.95335000000001,11.673910000000001,0,0.,0.49,12,0.44,72,0.44,12,0.49,72,8.93,11,1.72,11,1.5,11,"-"
1980.3525443989072,130.03125,"1980-05-09--00:45:00",115.76633000000001,12.982970000000002,0,0.,0.49,12,0.44,72,0.44,12,0.49,72,8.93,11,1.72,11,1.5,11,"-"
1980.3525538858532,130.03472222222223,"1980-05-09--00:50:00",115.55994000000001,14.286270000000002,0,0.,0.49,12,0.85,72,0.85,12,0.49,72,8.93,11,1.72,11,1.9100000000000001,11,"-"
1980.3525633727993,130.03819444444443,"1980-05-09--00:55:00",115.33439000000001,15.58331,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.93,11,1.26,11,1.5,11,"-"
1980.3525728597451,130.04166666666666,"1980-05-09--01:00:00",115.08988000000001,16.873620000000003,0,0.,0.49,12,0.44,72,0.44,12,0.49,72,8.84,11,1.72,11,1.5,11,"-"
1980.3525823466912,130.04513888888889,"1980-05-09--01:05:00",114.82664000000001,18.156760000000002,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,1.72,99,3.52,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.352591833637,130.04861111111111,"1980-05-09--01:10:00",114.54490000000001,19.432290000000002,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.93,11,1.26,11,1.5,11,"-"
1980.352601320583,130.05208333333331,"1980-05-09--01:15:00",114.24493000000001,20.699840000000002,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.84,11,1.26,11,1.5,11,"-"
1980.3526108075291,130.05555555555554,"1980-05-09--01:20:00",113.92697000000001,21.959030000000002,0,0.,0.03,12,0.85,72,0.85,12,0.03,72,8.93,11,1.26,11,1.9100000000000001,11,"-"
1980.352620294475,130.05902777777777,"1980-05-09--01:25:00",113.5913,23.20952,0,0.,0.03,12,0.85,72,0.85,12,0.03,72,8.93,11,1.26,11,1.9100000000000001,11,"-"
1980.352629781421,130.0625,"1980-05-09--01:30:00",113.23821000000001,24.451010000000004,0,0.,-0.45,12,0.44,72,0.44,12,-0.45,72,8.93,11,0.78,11,1.5,11,"-"
1980.3526392683668,130.06597222222223,"1980-05-09--01:35:00",112.86798,25.683220000000002,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.75,11,1.26,11,1.5,11,"-"
1980.3526487553129,130.06944444444443,"1980-05-09--01:40:00",112.48093000000001,26.905890000000003,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.84,11,1.26,11,1.5,11,"-"
1980.352658242259,130.07291666666666,"1980-05-09--01:45:00",112.07734,28.118810000000003,0,0.,0.49,12,0.44,72,0.44,12,0.49,72,8.66,11,1.72,11,1.5,11,"-"
1980.3526677292048,130.07638888888889,"1980-05-09--01:50:00",111.65754000000001,29.32177,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.66,11,1.26,11,1.5,11,"-"
1980.3526772161508,130.07986111111111,"1980-05-09--01:55:00",111.22184000000001,30.51462,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.75,11,1.26,11,1.1,11,"-"
1980.3526867030967,130.08333333333331,"1980-05-09--02:00:00",110.77056,31.69722,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.66,11,1.26,11,1.5,11,"-"
1980.3526961900427,130.08680555555554,"1980-05-09--02:05:00",110.30402000000001,32.869440000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,7.8500000000000005,99,7.54,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3527056769885,130.09027777777777,"1980-05-09--02:10:00",109.82256000000001,34.031220000000005,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.58,11,1.26,11,1.1,11,"-"
1980.3527151639346,130.09375,"1980-05-09--02:15:00",109.32649,35.18247,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.66,11,1.26,11,1.1,11,"-"
1980.3527246508806,130.09722222222223,"1980-05-09--02:20:00",108.81616000000001,36.32318,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.58,11,1.26,11,1.1,11,"-"
1980.3527341378265,130.10069444444443,"1980-05-09--02:25:00",108.29188,37.453320000000005,0,0.,-0.45,12,0.04,72,0.04,12,-0.45,72,8.49,11,0.78,11,1.1,11,"-"
1980.3527436247725,130.10416666666666,"1980-05-09--02:30:00",107.75398000000001,38.57291,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.49,11,1.26,11,1.1,11,"-"
1980.3527531117184,130.10763888888889,"1980-05-09--02:35:00",107.20280000000001,39.68197,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.49,11,1.26,11,1.1,11,"-"
1980.3527625986644,130.11111111111111,"1980-05-09--02:40:00",106.63864000000001,40.78056,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.49,11,1.26,11,1.1,11,"-"
1980.3527720856105,130.11458333333331,"1980-05-09--02:45:00",106.06185,41.86874,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.49,11,1.26,11,1.1,11,"-"
1980.3527815725563,130.11805555555554,"1980-05-09--02:50:00",105.47273000000001,42.946600000000004,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.4,11,1.26,11,1.1,11,"-"
1980.3527910595024,130.12152777777777,"1980-05-09--02:55:00",104.87159000000001,44.01426,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.4,11,1.26,11,1.5,11,"-"
1980.3528005464482,130.125,"1980-05-09--03:00:00",104.25875,45.07182,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.49,11,1.26,11,1.1,11,"-"
1980.3528100333942,130.12847222222223,"1980-05-09--03:05:00",103.63451,46.119440000000004,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,4.55,99,5.93,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3528195203403,130.13194444444443,"1980-05-09--03:10:00",102.99916,47.157250000000005,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.49,11,1.26,11,1.1,11,"-"
1980.3528290072861,130.13541666666666,"1980-05-09--03:15:00",102.35300000000001,48.185430000000004,0,0.,0.03,12,0.44,72,0.44,12,0.03,72,8.49,11,1.26,11,1.5,11,"-"
1980.3528384942322,130.13888888888889,"1980-05-09--03:20:00",101.69630000000001,49.20414,0,0.,-0.45,12,0.04,72,0.04,12,-0.45,72,8.4,11,0.78,11,1.1,11,"-"
1980.352847981178,130.14236111111111,"1980-05-09--03:25:00",101.02933,50.21359,0,0.,0.03,12,-0.36,72,-0.36,12,0.03,72,8.4,11,1.26,11,0.7000000000000001,11,"-"
1980.352857468124,130.14583333333331,"1980-05-09--03:30:00",100.35234000000001,51.21397,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.4,11,1.26,11,1.1,11,"-"
1980.35286695507,130.14930555555554,"1980-05-09--03:35:00",99.66558,52.20548,0,0.,0.03,12,0.04,72,0.04,12,0.03,72,8.31,11,1.26,11,1.1,11,"-"
1980.352876442016,130.15277777777777,"1980-05-09--03:40:00",98.96924000000001,53.18835000000001,0,0.,-0.45,12,-0.36,72,-0.36,12,-0.45,72,8.31,11,0.78,11,0.7000000000000001,11,"-"
1980.352885928962,130.15625,"1980-05-09--03:45:00",98.26353,54.16281000000001,0,0.,-0.45,12,0.04,72,0.04,12,-0.45,72,8.31,11,0.78,11,1.1,11,"-"
1980.3528954159078,130.15972222222223,"1980-05-09--03:50:00",97.54856000000001,55.129090000000005,0,0.,-0.92,12,-0.36,72,-0.36,12,-0.92,72,8.14,11,0.31,11,0.7000000000000001,11,"-"
1980.3529049028539,130.16319444444443,"1980-05-09--03:55:00",96.82442,56.08744000000001,0,0.,-0.92,12,-0.36,72,-0.36,12,-0.92,72,8.14,11,0.31,11,0.7000000000000001,11,"-"
1980.3529143897997,130.16666666666666,"1980-05-09--04:00:00",96.09107,57.03810000000001,0,0.,-1.3900000000000001,12,-0.36,72,-0.36,12,-1.3900000000000001,72,7.96,11,-0.16,11,0.7000000000000001,11,"-"
1980.3529238767458,130.17013888888889,"1980-05-09--04:05:00",95.34829,57.98133000000001,0,0.,"NA",99,"NA",99,"NA",99,"NA",99,"NA",99,5.96,99,5.93,99,"BadData(Temperature)_BadData(GHI_original)_BadData(GHI)_BadData(DNI_original)_BadData(DNI)_BadData(DHI_Calc)_BadData(DrHI_Calc)_"
1980.3529333636918,130.17361111111111,"1980-05-09--04:10:00",94.59557000000001,58.917390000000005,0,0.,-1.3900000000000001,12,-1.16,72,-1.16,12,-1.3900000000000001,72,7.53,11,-0.16,11,-0.1,11,"-"
1980.3529428506376,130.17708333333331,"1980-05-09--04:15:00",93.83175000000001,59.846560000000004,0,0.,-1.3900000000000001,12,-0.76,72,-0.76,12,-1.3900000000000001,72,7.3500000000000005,11,-0.16,11,0.3,11,"-"
1980.3529523375837,130.18055555555554,"1980-05-09--04:20:00",93.05430000000001,60.769110000000005,0,0.,-0.92,12,-1.16,72,-1.16,12,-0.92,72,7.26,11,0.31,11,-0.1,11,"-"
1980.3529618245295,130.18402777777777,"1980-05-09--04:25:00",92.25707000000001,61.68531000000001,0,0.,0.03,12,-0.76,72,-0.76,12,0.03,72,7.09,11,1.26,11,0.3,11,"-"
1980.3529713114756,130.1875,"1980-05-09--04:30:00",91.42159000000001,62.59544,0,0.,0.96,12,-0.36,72,-0.36,12,0.96,72,7.09,11,2.19,11,0.7000000000000001,11,"-"
1980.3529807984216,130.19097222222223,"1980-05-09--04:35:00",90.45996000000001,63.499810000000004,0,0.,1.9000000000000001,12,-0.36,72,-0.36,12,1.9000000000000001,72,7.09,11,3.13,11,0.7000000000000001,11,"-"
1980.3529902853675,130.19444444444443,"1980-05-09--04:40:00",89.57888000000001,64.3987,7.66,1041.77,3.3200000000000003,92,-0.01,92,-0.76,92,3.3200000000000003,92,7.,11,4.55,91,0.3,91,"-"
1980.3529997723135,130.19791666666666,"1980-05-09--04:45:00",88.88770000000001,65.2924,25.89,1333.9,4.73,92,-0.01,92,-0.36,92,4.73,92,6.82,11,5.96,91,0.7000000000000001,91,"-"
1980.3530092592594,130.20138888888889,"1980-05-09--04:50:00",88.16471000000001,66.18121000000001,42.72,1333.89,7.09,92,-0.02,92,-0.76,92,7.09,92,6.74,11,8.32,91,0.3,91,"-"
1980.3530187462054,130.20486111111111,"1980-05-09--04:55:00",87.41752000000001,67.06546,60.1,1333.89,9.44,12,-0.02,72,-0.36,12,9.44,72,6.74,11,10.67,11,0.7000000000000001,11,"-"
1980.3530282331515,130.20833333333331,"1980-05-09--05:00:00",86.65213000000001,67.94543,77.9,1333.89,12.27,12,-0.02,72,-0.36,12,12.27,72,6.74,11,13.5,11,0.7000000000000001,11,"-"
1980.3530377200973,130.21180555555554,"1980-05-09--05:05:00",85.87285000000001,68.82144000000001,96.,1333.89,17.92,12,0.38,72,5.2700000000000005,12,17.54,72,7.3500000000000005,11,19.150000000000002,11,6.33,11,"-"
1980.3530472070433,130.21527777777777,"1980-05-09--05:10:00",85.08117,69.69382,114.37,1333.88,18.400000000000002,12,0.35000000000000003,72,4.07,12,18.05,72,6.5600000000000005,11,19.63,11,5.13,11,"-"
1980.3530566939892,130.21875,"1980-05-09--05:15:00",84.28057000000001,70.56289000000001,132.93,1333.88,25.93,12,4.78,72,47.92,12,21.150000000000002,72,6.5600000000000005,11,27.16,11,48.980000000000004,11,"-"
1980.3530661809352,130.22222222222223,"1980-05-09--05:20:00",83.47160000000001,71.42896,151.66,1333.88,41.,12,17.66,72,155.35,12,23.34,72,6.74,11,42.230000000000004,11,156.41,11,"-"
1980.3530756678813,130.22569444444443,"1980-05-09--05:25:00",82.65584000000001,72.29237,170.51,1333.88,68.79,12,44.6,72,348.88,12,24.19,72,7.17,11,70.02,11,349.94,11,"-"
1980.353085154827,130.22916666666666,"1980-05-09--05:30:00",81.83403000000001,73.15346000000001,189.47,1333.88,90.93,12,64.81,72,456.29,12,26.12,72,7.7,11,92.16,11,457.35,11,"-"
1980.3530946417732,130.23263888888889,"1980-05-09--05:35:00",81.00680000000001,74.01257000000001,208.51,1333.8700000000001,104.13,12,58.81,72,376.23,12,45.32,72,8.23,11,105.36,11,377.29,11,"-"
1980.353104128719,130.23611111111111,"1980-05-09--05:40:00",80.17466,74.87005,227.62,1333.8700000000001,109.78,12,75.39,72,441.81,12,34.39,72,8.58,11,111.01,11,442.87,11,"-"
1980.353113615665,130.23958333333331,"1980-05-09--05:45:00",79.33807,75.72623,246.78,1333.8700000000001,125.33,12,94.54,72,511.01,12,30.79,72,8.66,11,126.56,11,512.07,11,"-"
1980.3531231026109,130.24305555555554,"1980-05-09--05:50:00",78.49741,76.5815,265.99,1333.8700000000001,142.28,12,112.57000000000001,72,564.53,12,29.71,72,9.02,11,143.51,11,565.59,11,"-"
1980.353132589557,130.24652777777777,"1980-05-09--05:55:00",77.65302000000001,77.4362,285.22,1333.8700000000001,156.89000000000001,12,126.05,72,589.47,12,30.84,72,9.19,11,158.12,11,590.53,11,"-"
1980.353142076503,130.25,"1980-05-09--06:00:00",76.80522,78.2907,304.47,1333.8600000000001,172.9,12,139.24,72,609.99,12,33.660000000000004,72,9.370000000000001,11,174.13,11,611.0500000000001,11,"-"
1980.3531515634488,130.25347222222223,"1980-05-09--06:05:00",75.95428000000001,79.14539,323.72,1333.8600000000001,192.68,12,153.9,72,634.13,12,38.78,72,10.68,11,193.91,11,635.19,11,"-"
1980.3531610503949,130.25694444444443,"1980-05-09--06:10:00",75.10047,80.00066000000001,342.97,1333.8600000000001,200.69,12,167.91,72,653.04,12,32.78,72,9.8,11,201.92000000000002,11,654.1,11,"-"
1980.3531705373407,130.26041666666666,"1980-05-09--06:15:00",74.24405,80.85689,362.2,1333.8600000000001,218.6,12,182.13,72,670.74,12,36.47,72,10.07,11,219.83,11,671.8000000000001,11,"-"
1980.3531800242868,130.26388888888889,"1980-05-09--06:20:00",73.38525,81.71449000000001,381.40000000000003,1333.8500000000001,237.91,12,195.81,72,684.82,12,42.1,72,10.07,11,239.14000000000001,11,685.88,11,"-"
1980.3531895112328,130.26736111111111,"1980-05-09--06:25:00",72.52430000000001,82.57386000000001,400.56,1333.8500000000001,256.75,12,210.97,72,702.53,12,45.78,72,10.42,11,257.98,11,703.59,11,"-"
1980.3531989981786,130.27083333333331,"1980-05-09--06:30:00",71.66143000000001,83.43544,419.67,1333.8500000000001,273.23,12,226.23000000000002,72,719.03,12,47.,72,10.77,11,274.46,11,720.09,11,"-"
1980.3532084851247,130.27430555555554,"1980-05-09--06:35:00",70.79686000000001,84.29966,438.73,1333.8500000000001,293.96,12,241.26,72,733.51,12,52.7,72,11.03,11,295.19,11,734.57,11,"-"
1980.3532179720705,130.27777777777777,"1980-05-09--06:40:00",69.9308,85.16695,457.72,1333.8500000000001,312.81,12,256.54,72,747.59,12,56.27,72,11.38,11,314.04,11,748.65,11,"-"
1980.3532274590166,130.28125,"1980-05-09--06:45:00",69.06347000000001,86.03777000000001,476.63,1333.84,335.88,12,271.16,72,758.85,12,64.72,72,11.47,11,337.11,11,759.91,11,"-"
1980.3532369459626,130.28472222222223,"1980-05-09--06:50:00",68.19509000000001,86.91260000000001,495.45,1333.84,323.64,12,247.65,72,666.71,12,75.99,72,11.82,11,324.87,11,667.77,11,"-"
1980.3532464329085,130.28819444444443,"1980-05-09--06:55:00",67.32586,87.79192,514.1800000000001,1333.84,374.04,12,282.61,72,733.11,12,91.43,72,11.91,11,375.27,11,734.17,11,"-"
1980.3532559198545,130.29166666666666,"1980-05-09--07:00:00",66.456,88.67622,532.8100000000001,1333.84,279.84000000000003,12,183.39000000000001,72,459.11,12,96.45,72,12.,11,281.07,11,460.17,11,"-"
1980.3532654068003,130.29513888888889,"1980-05-09--07:05:00",65.58574,89.56601,551.32,1333.83,361.8,12,285.88,72,691.66,12,75.92,72,12.700000000000001,11,363.03000000000003,11,692.72,11,"-"
1980.3532748937464,130.29861111111111,"1980-05-09--07:10:00",64.71527,90.46184000000001,569.7,1333.83,406.08,12,341.48,72,799.49,12,64.6,72,12.,11,407.31,11,800.5500000000001,11,"-"
1980.3532843806925,130.30208333333331,"1980-05-09--07:15:00",63.844840000000005,91.36423,587.96,1333.83,420.21000000000004,12,356.32,72,808.35,12,63.89,72,12.26,11,421.44,11,809.41,11,"-"
1980.3532938676383,130.30555555555554,"1980-05-09--07:20:00",62.97466000000001,92.27377000000001,606.07,1333.83,439.52,12,374.43,72,824.03,12,65.09,72,12.43,11,440.75,11,825.09,11,"-"
1980.3533033545843,130.30902777777777,"1980-05-09--07:25:00",62.104960000000005,93.19104,624.03,1333.83,454.59000000000003,12,388.54,72,830.47,12,66.05,72,12.700000000000001,11,455.82,11,831.53,11,"-"
1980.3533128415302,130.3125,"1980-05-09--07:30:00",61.23597,94.11663,641.84,1333.82,463.07,12,400.2,72,831.6700000000001,12,62.870000000000005,72,12.96,11,464.3,11,832.73,11,"-"
1980.3533223284762,130.31597222222223,"1980-05-09--07:35:00",60.36795000000001,95.05120000000001,659.48,1333.82,477.21000000000004,12,413.39,72,836.1,12,63.82,72,13.13,11,478.44,11,837.16,11,"-"
1980.353331815422,130.31944444444443,"1980-05-09--07:40:00",59.50113,95.99538000000001,676.94,1333.82,489.45,12,428.22,72,843.75,12,61.230000000000004,72,13.13,11,490.68,11,844.8100000000001,11,"-"
1980.353341302368,130.32291666666666,"1980-05-09--07:45:00",58.63577000000001,96.94985000000001,694.22,1333.82,502.64,12,442.92,72,850.99,12,59.72,72,13.22,11,503.87,11,852.0500000000001,11,"-"
1980.3533507893142,130.32638888888889,"1980-05-09--07:50:00",57.772130000000004,97.91533000000001,711.3100000000001,1333.82,517.25,12,455.97,72,855.01,12,61.28,72,13.4,11,518.48,11,856.07,11,"-"
1980.35336027626,130.32986111111111,"1980-05-09--07:55:00",56.91048000000001,98.89254000000001,728.19,1333.81,532.79,12,467.89,72,857.03,12,64.9,72,13.31,11,534.02,11,858.09,11,"-"
1980.353369763206,130.33333333333331,"1980-05-09--08:00:00",56.051100000000005,99.88225000000001,744.87,1333.81,554.46,12,484.,72,866.6800000000001,12,70.46000000000001,72,13.57,11,555.69,11,867.74,11,"-"
1980.3533792501519,130.33680555555554,"1980-05-09--08:05:00",55.19429,100.88525000000001,761.33,1333.81,555.87,12,474.49,72,831.27,12,81.38,72,13.57,11,557.1,11,832.33,11,"-"
1980.353388737098,130.34027777777777,"1980-05-09--08:10:00",54.340340000000005,101.90236,777.57,1333.81,581.78,12,490.94,72,842.14,12,90.84,72,13.66,11,583.01,11,843.2,11,"-"
1980.353398224044,130.34375,"1980-05-09--08:15:00",53.48957000000001,102.93445000000001,793.57,1333.8,583.2,12,485.25,72,815.59,12,97.95,72,13.84,11,584.4300000000001,11,816.65,11,"-"
1980.3534077109898,130.34722222222223,"1980-05-09--08:20:00",52.64231,103.98241,809.34,1333.8,599.21,12,488.79,72,805.53,12,110.42,72,13.92,11,600.44,11,806.59,11,"-"
1980.3534171979359,130.35069444444443,"1980-05-09--08:25:00",51.7989,105.04717000000001,824.85,1333.8,601.5600000000001,12,486.46000000000004,72,786.62,12,115.10000000000001,72,14.36,11,602.79,11,787.6800000000001,11,"-"
1980.3534266848817,130.35416666666666,"1980-05-09--08:30:00",50.959700000000005,106.12971,840.12,1333.8,630.77,12,508.64,72,807.54,12,122.13,72,14.540000000000001,11,632.,11,808.6,11,"-"
1980.3534361718278,130.35763888888889,"1980-05-09--08:35:00",50.12509000000001,107.23103,855.11,1333.8,620.41,12,481.61,72,751.21,12,138.8,72,14.71,11,621.64,11,752.27,11,"-"
1980.3534456587738,130.36111111111111,"1980-05-09--08:40:00",49.295460000000006,108.35218,869.84,1333.79,609.58,12,450.55,72,690.86,12,159.03,72,14.620000000000001,11,610.8100000000001,11,691.92,11,"-"
1980.3534551457196,130.36458333333331,"1980-05-09--08:45:00",48.47122,109.49426000000001,884.3000000000001,1333.79,661.86,12,505.51,72,762.47,12,156.35,72,14.71,11,663.09,11,763.53,11,"-"
1980.3534646326657,130.36805555555554,"1980-05-09--08:50:00",47.65281,110.65840000000001,898.47,1333.79,711.79,12,572.98,72,850.59,12,138.81,72,14.8,11,713.02,11,851.65,11,"-"
1980.3534741196115,130.37152777777777,"1980-05-09--08:55:00",46.840680000000006,111.84578,912.35,1333.79,724.04,12,586.51,72,857.4300000000001,12,137.53,72,15.15,11,725.27,11,858.49,11,"-"
1980.3534836065576,130.375,"1980-05-09--09:00:00",46.035320000000006,113.05762000000001,925.9300000000001,1333.78,697.66,12,555.86,72,800.7,12,141.8,72,15.06,11,698.89,11,801.76,11,"-"
1980.3534930935036,130.37847222222223,"1980-05-09--09:05:00",45.237230000000004,114.29520000000001,939.21,1333.78,724.99,12,588.76,72,836.1,12,136.23,72,15.24,11,726.22,11,837.16,11,"-"
1980.3535025804495,130.38194444444443,"1980-05-09--09:10:00",44.446940000000005,115.55982000000002,952.1800000000001,1333.78,715.09,12,563.87,72,789.84,12,151.22,72,15.24,11,716.32,11,790.9,11,"-"
1980.3535120673955,130.38541666666666,"1980-05-09--09:15:00",43.66503,116.85282000000001,964.84,1333.78,666.57,12,462.51,72,639.36,12,204.06,72,15.5,11,667.8000000000001,11,640.42,11,"-"
1980.3535215543413,130.38888888888889,"1980-05-09--09:20:00",42.89208,118.17561,977.1700000000001,1333.78,551.63,12,293.03000000000003,72,399.97,12,258.6,72,15.33,11,552.86,11,401.03000000000003,11,"-"
1980.3535310412874,130.39236111111111,"1980-05-09--09:25:00",42.128710000000005,119.52959000000001,989.1800000000001,1333.77,500.29,12,202.93,72,273.63,12,297.36,72,15.06,11,501.52000000000004,11,274.69,11,"-"
1980.3535405282332,130.39583333333331,"1980-05-09--09:30:00",41.375600000000006,120.91624000000002,1000.85,1333.77,618.52,12,276.89,72,368.99,12,341.63,72,15.06,11,619.75,11,370.05,11,"-"
1980.3535500151793,130.39930555555554,"1980-05-09--09:35:00",40.633430000000004,122.33704000000002,1012.19,1333.77,750.89,12,409.18,72,539.1800000000001,12,341.71,72,15.85,11,752.12,11,540.24,11,"-"
1980.3535595021253,130.40277777777777,"1980-05-09--09:40:00",39.902950000000004,123.79348000000002,1023.1800000000001,1333.77,743.35,12,418.87,72,546.02,12,324.48,72,16.38,11,744.58,11,547.08,11,"-"
1980.3535689890712,130.40625,"1980-05-09--09:45:00",39.184920000000005,125.28709,1033.82,1333.77,679.28,12,335.59000000000003,72,432.96000000000004,12,343.69,72,16.03,11,680.51,11,434.02,11,"-"
1980.3535784760172,130.40972222222223,"1980-05-09--09:50:00",38.480160000000005,126.81937,1044.1,1333.76,563.41,12,199.09,72,254.32,12,364.32,72,15.85,11,564.64,11,255.38,11,"-"
