Day of month,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
1980.673383,247.4583333,1980-09-03--11:00:00,40.55588,157.22973,1016.1,1337.37,805.15,12,717.35,72,944.17,12,87.8,72,23,11,805.35,11,946.2,11,-
1980.673393,247.4618056,1980-09-03--11:05:00,40.233,159.07697,1020.98,1337.37,NA,99,NA,99,NA,99,NA,99,23.09,99,811.94,99,947.41,99,-
1980.673402,247.4652778,1980-09-03--11:10:00,39.93651,160.94662,1025.44,1337.37,824.46,12,723.95,72,944.17,12,100.51,72,23.78,11,824.66,11,946.2,11,-
1980.673412,247.46875,1980-09-03--11:15:00,39.66704,162.83724,1029.47,1337.38,742.97,12,617.47,72,802.15,12,125.5,72,23.49,11,743.17,11,804.18,11,-
1980.673421,247.4722222,1980-09-03--11:20:00,39.42518,164.7472,1033.06,1337.38,840.48,12,703.84,72,911.17,12,136.64,72,23,11,840.68,11,913.2,11,-
1980.673431,247.4756944,1980-09-03--11:25:00,39.21146,166.67473,1036.23,1337.38,742.97,12,590.96,72,762.71,12,152.01,72,23.39,11,743.17,11,764.74,11,-
1980.67344,247.4791667,1980-09-03--11:30:00,39.02638,168.6179,1038.95,1337.38,887.12,12,734.73,72,945.78,12,152.39,72,23.58,11,887.32,11,947.81,11,-
1980.67345,247.4826389,1980-09-03--11:35:00,38.87036,170.57465,1041.25,1337.39,584.69,12,414.33,72,532.17,12,170.36,72,23.78,11,584.89,11,534.2,11,-
1980.673459,247.4861111,1980-09-03--11:40:00,38.74377,172.54279,1043.1,1337.39,438.66,12,289.54,72,371.23,12,149.12,72,22.9,11,438.86,11,373.26,11,-
1980.673469,247.4895833,1980-09-03--11:45:00,38.64691,174.52002,1044.51,1337.39,844.25,12,727.35,72,931.29,12,116.9,72,24.07,11,844.45,11,933.32,11,-
1980.673478,247.4930556,1980-09-03--11:50:00,38.58003,176.50398,1045.49,1337.39,834.36,12,735.26,72,940.55,12,99.1,72,24.07,11,834.56,11,942.58,11,-
1980.673488,247.4965278,1980-09-03--11:55:00,38.54329,178.49221,1046.03,1337.4,829.17,12,736.27,72,941.35,12,92.9,72,24.56,11,829.37,11,943.38,11,-
1980.673497,247.5,1980-09-03--12:00:00,38.53677,180.48224,1046.12,1337.4,822.1,12,729.1,72,932.1,12,93,72,25.05,11,822.3,11,934.13,11,-
1980.673507,247.5034722,1980-09-03--12:05:00,38.5605,182.47157,1045.78,1337.4,NA,99,NA,99,NA,99,NA,99,24.86,99,827.49,99,940.57,99,-
1980.673516,247.5069444,1980-09-03--12:10:00,38.61442,184.45769,1045,1337.4,828.7,12,738.69,72,945.38,12,90.01,72,25.05,11,828.9,11,947.41,11,-
1980.673526,247.5104167,1980-09-03--12:15:00,38.69839,186.43815,1043.77,1337.4,825.88,12,732.16,72,938.13,12,93.72,72,25.44,11,826.08,11,940.16,11,-
1980.673535,247.5138889,1980-09-03--12:20:00,38.81221,188.41053,1042.11,1337.41,817.87,12,720.65,72,924.85,12,97.22,72,25.35,11,818.07,11,926.88,11,-
1980.673545,247.5173611,1980-09-03--12:25:00,38.95562,190.37251,1040.01,1337.41,813.63,12,718.26,72,923.65,12,95.37,72,25.15,11,813.83,11,925.68,11,-
1980.673554,247.5208333,1980-09-03--12:30:00,39.12826,192.32185,1037.48,1337.41,822.1,12,728.99,72,939.74,12,93.11,72,25.64,11,822.3,11,941.77,11,-
1980.673564,247.5243056,1980-09-03--12:35:00,39.32973,194.25643,1034.5,1337.41,818.34,12,722.85,72,934.51,12,95.49,72,25.84,11,818.54,11,936.54,11,-
1980.673573,247.5277778,1980-09-03--12:40:00,39.55958,196.17425,1031.1,1337.42,815.51,12,717.37,72,930.49,12,98.14,72,26.03,11,815.71,11,932.52,11,-
1980.673583,247.53125,1980-09-03--12:45:00,39.81729,198.07348,1027.26,1337.42,808.92,12,713.46,72,928.88,12,95.46,72,25.44,11,809.12,11,930.91,11,-
1980.673592,247.5347222,1980-09-03--12:50:00,40.10229,199.95243,1022.99,1337.42,803.26,12,711.11,72,929.68,12,92.15,72,25.64,11,803.46,11,931.71,11,-
1980.673602,247.5381944,1980-09-03--12:55:00,40.41397,201.80956,1018.29,1337.42,798.55,12,705.7,72,926.87,12,92.85,72,25.25,11,798.75,11,928.9,11,-
1980.673611,247.5416667,1980-09-03--13:00:00,40.75169,203.64351,1013.16,1337.43,794.31,12,703.97,72,929.28,12,90.34,72,26.03,11,794.51,11,931.31,11,-
1980.673621,247.5451389,1980-09-03--13:05:00,41.11477,205.45309,1007.61,1337.43,NA,99,NA,99,NA,99,NA,99,26.13,99,793.1,99,936.54,99,-
1980.67363,247.5486111,1980-09-03--13:10:00,41.50251,207.23728,1001.64,1337.43,788.19,12,700.18,72,934.91,12,88.01,72,26.23,11,788.39,11,936.94,11,-
1980.67364,247.5520833,1980-09-03--13:15:00,41.91417,208.99521,995.25,1337.43,779.24,12,693.31,72,931.69,12,85.93,72,26.72,11,779.44,11,933.72,11,-
1980.673649,247.5555556,1980-09-03--13:20:00,42.34901,210.72618,988.44,1337.43,770.76,12,686.79,72,929.28,12,83.97,72,27.01,11,770.96,11,931.31,11,-
1980.673659,247.5590278,1980-09-03--13:25:00,42.80628,212.42965,981.22,1337.44,762.29,12,679.7,72,926.46,12,82.59,72,26.91,11,762.49,11,928.49,11,-
1980.673668,247.5625,1980-09-03--13:30:00,43.28521,214.10522,973.59,1337.44,758.51,12,671.49,72,922.44,12,87.02,72,26.42,11,758.71,11,924.47,11,-
1980.673678,247.5659722,1980-09-03--13:35:00,43.78504,215.75263,965.55,1337.44,754.27,12,671.47,72,930.09,12,82.8,72,26.33,11,754.47,11,932.12,11,-
1980.673687,247.5694444,1980-09-03--13:40:00,44.305,217.37174,957.12,1337.44,744.85,12,660.7,72,923.24,12,84.15,72,26.23,11,745.05,11,925.27,11,-
1980.673696,247.5729167,1980-09-03--13:45:00,44.84434,218.96255,948.28,1337.45,735.43,12,652.89,72,920.83,12,82.54,72,26.33,11,735.63,11,922.86,11,-
1980.673706,247.5763889,1980-09-03--13:50:00,45.4023,220.52514,939.06,1337.45,725.54,12,647.11,72,921.64,12,78.43,72,27.21,11,725.74,11,923.67,11,-
1980.673715,247.5798611,1980-09-03--13:55:00,45.97813,222.05972,929.44,1337.45,717.54,12,637.4,72,917.21,12,80.14,72,26.91,11,717.74,11,919.24,11,-
1980.673725,247.5833333,1980-09-03--14:00:00,46.57111,223.56655,919.44,1337.45,708.58,12,629.98,72,916.4,12,78.6,72,27.21,11,708.78,11,918.43,11,-
1980.673734,247.5868056,1980-09-03--14:05:00,47.18052,225.04601,909.06,1337.46,NA,99,NA,99,NA,99,NA,99,27.3,99,699.36,99,914.81,99,-
1980.673744,247.5902778,1980-09-03--14:10:00,47.80565,226.49852,898.3,1337.46,689.74,12,610.37,72,908.76,12,79.37,72,27.3,11,689.94,11,910.79,11,-
1980.673753,247.59375,1980-09-03--14:15:00,48.44583,227.92457,887.17,1337.46,677.49,12,601.2,72,906.34,12,76.29,72,27.7,11,677.69,11,908.37,11,-
1980.673763,247.5972222,1980-09-03--14:20:00,49.10037,229.32469,875.68,1337.46,668.07,12,594.21,72,907.55,12,73.86,72,27.7,11,668.27,11,909.58,11,-
1980.673772,247.6006944,1980-09-03--14:25:00,49.76865,230.69948,863.84,1337.46,658.18,12,585.12,72,905.94,12,73.06,72,27.6,11,658.38,11,907.97,11,-
1980.673782,247.6041667,1980-09-03--14:30:00,50.45001,232.04955,851.63,1337.47,646.4,12,570.46,72,895.89,12,75.94,72,27.21,11,646.6,11,897.92,11,-
1980.673791,247.6076389,1980-09-03--14:35:00,51.14386,233.37555,839.08,1337.47,632.75,12,560.03,72,892.67,12,72.72,72,27.99,11,632.95,11,894.7,11,-
1980.673801,247.6111111,1980-09-03--14:40:00,51.84961,234.67817,826.19,1337.47,623.79,12,548.7,72,888.25,12,75.09,72,27.01,11,623.99,11,890.28,11,-
1980.67381,247.6145833,1980-09-03--14:45:00,52.56667,235.95808,812.97,1337.47,611.07,12,537.22,72,883.82,12,73.85,72,27.21,11,611.27,11,885.85,11,-
1980.67382,247.6180556,1980-09-03--14:50:00,53.29451,237.216,799.41,1337.48,597.41,12,528.02,72,883.42,12,69.39,72,28.19,11,597.61,11,885.45,11,-
1980.673829,247.6215278,1980-09-03--14:55:00,54.03258,238.45265,785.53,1337.48,584.23,12,516.25,72,878.99,12,67.98,72,27.7,11,584.43,11,881.02,11,-
1980.673839,247.625,1980-09-03--15:00:00,54.78037,239.66874,771.34,1337.48,572.45,12,505.53,72,876.58,12,66.92,72,27.5,11,572.65,11,878.61,11,-
1980.673848,247.6284722,1980-09-03--15:05:00,55.5374,240.865,756.84,1337.48,NA,99,NA,99,NA,99,NA,99,27.5,99,560.87,99,874.99,99,-
1980.673858,247.6319444,1980-09-03--15:10:00,56.30316,242.04215,742.04,1337.49,547.01,12,481.86,72,868.53,12,65.15,72,27.4,11,547.21,11,870.56,11,-
1980.673867,247.6354167,1980-09-03--15:15:00,57.07722,243.20092,726.94,1337.49,533.35,12,470.09,72,864.91,12,63.26,72,27.5,11,533.55,11,866.94,11,-
1980.673877,247.6388889,1980-09-03--15:20:00,57.85912,244.34201,711.55,1337.49,520.16,12,457.13,72,859.27,12,63.03,72,27.6,11,520.36,11,861.3,11,-
1980.673886,247.6423611,1980-09-03--15:25:00,58.64843,245.46613,695.88,1337.49,504.14,12,444.14,72,853.64,12,60,72,28.58,11,504.34,11,855.67,11,-
1980.673896,247.6458333,1980-09-03--15:30:00,59.44473,246.57399,679.94,1337.49,492.37,12,430.28,72,846.4,12,62.09,72,28.09,11,492.57,11,848.43,11,-
1980.673905,247.6493056,1980-09-03--15:35:00,60.24764,247.66627,663.74,1337.5,481.06,12,418.83,72,843.98,12,62.23,72,27.5,11,481.26,11,846.01,11,-
1980.673915,247.6527778,1980-09-03--15:40:00,61.05676,248.74366,647.27,1337.5,467.41,12,406.3,72,839.56,12,61.11,72,27.3,11,467.61,11,841.59,11,-
1980.673924,247.65625,1980-09-03--15:45:00,61.87172,249.80682,630.56,1337.5,454.21,12,392.96,72,833.52,12,61.25,72,27.01,11,454.41,11,835.55,11,-
1980.673934,247.6597222,1980-09-03--15:50:00,62.69217,250.8564,613.61,1337.5,439.14,12,378.7,72,825.47,12,60.44,72,27.21,11,439.34,11,827.5,11,-
1980.673943,247.6631944,1980-09-03--15:55:00,63.51774,251.89305,596.42,1337.51,424.53,12,365.41,72,819.45,12,59.12,72,27.21,11,424.73,11,821.48,11,-
1980.673953,247.6666667,1980-09-03--16:00:00,64.34811,252.91741,579.01,1337.51,409.93,12,352.3,72,813.81,12,57.63,72,27.11,11,410.13,11,815.84,11,-
1980.673962,247.6701389,1980-09-03--16:05:00,65.18295,253.93008,561.38,1337.51,NA,99,NA,99,NA,99,NA,99,27.21,99,393.65,99,808.6,99,-
1980.673972,247.6736111,1980-09-03--16:10:00,66.02194,254.93168,543.55,1337.51,377.43,12,324.02,72,797.32,12,53.41,72,27.01,11,377.63,11,799.35,11,-
1980.673981,247.6770833,1980-09-03--16:15:00,66.86476,255.92279,525.51,1337.52,360.94,12,309,72,786.45,12,51.94,72,27.3,11,361.14,11,788.48,11,-
1980.673991,247.6805556,1980-09-03--16:20:00,67.71113,256.90401,507.29,1337.52,344.46,12,295.08,72,778,12,49.38,72,26.91,11,344.66,11,780.03,11,-
1980.674,247.6840278,1980-09-03--16:25:00,68.56073,257.87588,488.88,1337.52,327.97,12,280.84,72,768.34,12,47.13,72,26.72,11,328.17,11,770.37,11,-
1980.67401,247.6875,1980-09-03--16:30:00,69.41329,258.83898,470.31,1337.52,311.48,12,267.34,72,760.3,12,44.14,72,26.72,11,311.68,11,762.33,11,-
1980.674019,247.6909722,1980-09-03--16:35:00,70.26852,259.79385,451.57,1337.52,295.94,12,253.56,72,751.04,12,42.38,72,26.33,11,296.14,11,753.07,11,-
1980.674029,247.6944444,1980-09-03--16:40:00,71.12614,260.74102,432.67,1337.53,279.45,12,239.31,72,739.78,12,40.14,72,26.33,11,279.65,11,741.81,11,-
1980.674038,247.6979167,1980-09-03--16:45:00,71.98586,261.681,413.63,1337.53,263.91,12,224.42,72,725.7,12,39.49,72,26.52,11,264.11,11,727.73,11,-
1980.674048,247.7013889,1980-09-03--16:50:00,72.84743,262.61432,394.46,1337.53,247.88,12,209.63,72,710.81,12,38.25,72,26.52,11,248.08,11,712.84,11,-
1980.674057,247.7048611,1980-09-03--16:55:00,73.71055,263.54147,375.16,1337.53,232.81,12,195.77,72,697.94,12,37.04,72,26.62,11,233.01,11,699.97,11,-
1980.674066,247.7083333,1980-09-03--17:00:00,74.57496,264.46295,355.75,1337.54,216.33,12,181.68,72,683.05,12,34.65,72,26.62,11,216.53,11,685.08,11,-
1980.674076,247.7118056,1980-09-03--17:05:00,75.44037,265.37924,336.24,1337.54,NA,99,NA,99,NA,99,NA,99,26.52,99,201.45,99,671.4,99,-
1980.674085,247.7152778,1980-09-03--17:10:00,76.30649,266.29081,316.63,1337.54,185.23,12,154.46,72,652.48,12,30.77,72,26.52,11,185.43,11,654.51,11,-
1980.674095,247.71875,1980-09-03--17:15:00,77.17301,267.19813,296.95,1337.54,170.64,12,141.1,72,635.58,12,29.54,72,26.13,11,170.84,11,637.61,11,-
1980.674104,247.7222222,1980-09-03--17:20:00,78.03963,268.10166,277.19,1337.55,155.09,12,127.13,72,613.44,12,27.96,72,26.03,11,155.29,11,615.47,11,-
1980.674114,247.7256944,1980-09-03--17:25:00,78.90601,269.00184,257.37,1337.55,140.02,12,113.01,72,587.29,12,27.01,72,25.64,11,140.22,11,589.32,11,-
1980.674123,247.7291667,1980-09-03--17:30:00,79.77177,269.89913,237.51,1337.55,124.94,12,100,72,563.15,12,24.94,72,25.44,11,125.14,11,565.18,11,-
1980.674133,247.7326389,1980-09-03--17:35:00,80.63649,270.79395,217.62,1337.55,111.29,12,87.17,72,535.79,12,24.12,72,25.25,11,111.49,11,537.82,11,-
1980.674142,247.7361111,1980-09-03--17:40:00,81.49971,271.68675,197.71,1337.56,97.62,12,75.15,72,508.43,12,22.47,72,25.05,11,97.82,11,510.46,11,-
1980.674152,247.7395833,1980-09-03--17:45:00,82.36087,272.57795,177.81,1337.56,61.34,12,38.71,72,291.17,12,22.63,72,24.66,11,61.54,11,293.2,11,-
1980.674161,247.7430556,1980-09-03--17:50:00,83.21929,273.46797,157.93,1337.56,58.99,12,40.7,72,344.69,12,18.29,72,24.07,11,59.19,11,346.72,11,-
1980.674171,247.7465278,1980-09-03--17:55:00,84.07414,274.35723,138.09,1337.56,56.17,12,41.44,72,401.41,12,14.73,72,24.07,11,56.37,11,403.44,11,-
1980.67418,247.75,1980-09-03--18:00:00,84.92361,275.24614,118.35,1337.56,41.57,12,27.76,72,313.7,12,13.81,72,23.98,11,41.77,11,315.73,11,-
1980.67419,247.7534722,1980-09-03--18:05:00,85.76767,276.13511,98.71,1337.57,NA,99,NA,99,NA,99,NA,99,23.29,99,28.57,99,241.3,99,-
1980.674199,247.7569444,1980-09-03--18:10:00,86.60153,277.02454,79.29,1337.57,25.07,12,16.12,72,271.86,12,8.95,72,23.09,11,25.27,11,273.89,11,-
1980.674209,247.7604167,1980-09-03--18:15:00,87.42357,277.91485,60.13,1337.57,17.54,12,9.96,72,221.56,12,7.58,72,22.7,11,17.74,11,223.59,11,-
1980.674218,247.7638889,1980-09-03--18:20:00,88.2284,278.80643,41.35,1337.57,10.95,12,5.28,72,170.87,12,5.67,72,22.21,11,11.15,11,172.9,11,-
1980.674228,247.7673611,1980-09-03--18:25:00,89.00814,279.69968,23.15,1337.58,7.17,92,1.65,92,95.23,92,5.52,92,21.63,11,7.37,91,97.26,91,-
1980.674237,247.7708333,1980-09-03--18:30:00,89.7525,280.595,5.78,1337.58,3.41,92,0.08,92,18.79,92,3.33,92,20.94,11,3.61,91,20.82,91,-
1980.674247,247.7743056,1980-09-03--18:35:00,90.83232,281.49278,0,0,1.52,12,-0.53,72,-0.53,12,1.52,72,20.26,11,1.72,11,1.5,11,-
1980.674256,247.7777778,1980-09-03--18:40:00,91.81089,282.39341,0,0,0.58,12,-0.93,72,-0.93,12,0.58,72,19.77,11,0.78,11,1.1,11,-
1980.674266,247.78125,1980-09-03--18:45:00,92.71091,283.2973,0,0,-1.31,12,-1.33,72,-1.33,12,-1.31,72,19.28,11,-1.11,11,0.7,11,-
1980.674275,247.7847222,1980-09-03--18:50:00,93.58478,284.20482,0,0,-2.25,12,-1.73,72,-1.73,12,-2.25,72,18.89,11,-2.05,11,0.3,11,-
1980.674285,247.7881944,1980-09-03--18:55:00,94.44526,285.11638,0,0,-0.36,12,-1.33,72,-1.33,12,-0.36,72,19.08,11,-0.16,11,0.7,11,-
1980.674294,247.7916667,1980-09-03--19:00:00,95.29688,286.03236,0,0,0.11,12,-1.33,72,-1.33,12,0.11,72,18.98,11,0.31,11,0.7,11,-
1980.674304,247.7951389,1980-09-03--19:05:00,96.14155,286.95315,0,0,NA,99,NA,99,NA,99,NA,99,18.79,99,0.31,99,0.3,99,-
1980.674313,247.7986111,1980-09-03--19:10:00,96.98016,287.87915,0,0,0.11,12,-0.93,72,-0.93,12,0.11,72,18.79,11,0.31,11,1.1,11,-
1980.674323,247.8020833,1980-09-03--19:15:00,97.81309,288.81075,0,0,-0.36,12,-1.73,72,-1.73,12,-0.36,72,18.49,11,-0.16,11,0.3,11,-
1980.674332,247.8055556,1980-09-03--19:20:00,98.6405,289.74833,0,0,-1.31,12,-2.13,72,-2.13,12,-1.31,72,17.61,11,-1.11,11,-0.1,11,-
1980.674342,247.8090278,1980-09-03--19:25:00,99.46238,290.69228,0,0,-0.36,12,-0.93,72,-0.93,12,-0.36,72,17.61,11,-0.16,11,1.1,11,-
1980.674351,247.8125,1980-09-03--19:30:00,100.27864,291.64301,0,0,1.52,12,-0.12,72,-0.12,12,1.52,72,17.91,11,1.72,11,1.91,11,-
1980.674361,247.8159722,1980-09-03--19:35:00,101.08915,292.60088,0,0,0.11,12,-0.93,72,-0.93,12,0.11,72,17.51,11,0.31,11,1.1,11,-
1980.67437,247.8194444,1980-09-03--19:40:00,101.89371,293.56631,0,0,-0.83,12,-0.93,72,-0.93,12,-0.83,72,16.93,11,-0.63,11,1.1,11,-
1980.67438,247.8229167,1980-09-03--19:45:00,102.69213,294.53967,0,0,0.11,12,-0.12,72,-0.12,12,0.11,72,17.03,11,0.31,11,1.91,11,-
1980.674389,247.8263889,1980-09-03--19:50:00,103.48417,295.52135,0,0,0.11,12,-0.53,72,-0.53,12,0.11,72,16.73,11,0.31,11,1.5,11,-
1980.674399,247.8298611,1980-09-03--19:55:00,104.26957,296.51174,0,0,-0.83,12,-0.53,72,-0.53,12,-0.83,72,16.44,11,-0.63,11,1.5,11,-
1980.674408,247.8333333,1980-09-03--20:00:00,105.04808,297.51124,0,0,-0.36,12,-0.12,72,-0.12,12,-0.36,72,16.54,11,-0.16,11,1.91,11,-
1980.674418,247.8368056,1980-09-03--20:05:00,105.81941,298.52021,0,0,NA,99,NA,99,NA,99,NA,99,16.44,99,0.31,99,1.5,99,-
1980.674427,247.8402778,1980-09-03--20:10:00,106.58329,299.53905,0,0,-0.83,12,-0.93,72,-0.93,12,-0.83,72,15.85,11,-0.63,11,1.1,11,-
1980.674436,247.84375,1980-09-03--20:15:00,107.3394,300.56812,0,0,0.11,12,0.28,72,0.28,12,0.11,72,16.14,11,0.31,11,2.31,11,-
1980.674446,247.8472222,1980-09-03--20:20:00,108.08743,301.60782,0,0,-0.36,12,-1.73,72,-1.73,12,-0.36,72,15.65,11,-0.16,11,0.3,11,-
1980.674455,247.8506944,1980-09-03--20:25:00,108.82707,302.6585,0,0,-1.31,12,-2.13,72,-2.13,12,-1.31,72,14.48,11,-1.11,11,-0.1,11,-
1980.674465,247.8541667,1980-09-03--20:30:00,109.55799,303.72054,0,0,-0.83,12,-1.33,72,-1.33,12,-0.83,72,14.48,11,-0.63,11,0.7,11,-
1980.674474,247.8576389,1980-09-03--20:35:00,110.27985,304.79428,0,0,-0.36,12,-1.73,72,-1.73,12,-0.36,72,14.19,11,-0.16,11,0.3,11,-
1980.674484,247.8611111,1980-09-03--20:40:00,110.99229,305.88009,0,0,-1.31,12,-1.33,72,-1.33,12,-1.31,72,13.6,11,-1.11,11,0.7,11,-
1980.674493,247.8645833,1980-09-03--20:45:00,111.69497,306.9783,0,0,0.11,12,-0.12,72,-0.12,12,0.11,72,13.79,11,0.31,11,1.91,11,-
1980.674503,247.8680556,1980-09-03--20:50:00,112.38751,308.08925,0,0,0.58,12,-0.12,72,-0.12,12,0.58,72,13.79,11,0.78,11,1.91,11,-
1980.674512,247.8715278,1980-09-03--20:55:00,113.06953,309.21326,0,0,1.06,12,0.68,72,0.68,12,1.06,72,13.89,11,1.26,11,2.71,11,-
1980.674522,247.875,1980-09-03--21:00:00,113.74067,310.35064,0,0,0.58,12,0.28,72,0.28,12,0.58,72,13.79,11,0.78,11,2.31,11,-
1980.674531,247.8784722,1980-09-03--21:05:00,114.40051,311.50168,0,0,NA,99,NA,99,NA,99,NA,99,13.79,99,1.26,99,2.31,99,-
1980.674541,247.8819444,1980-09-03--21:10:00,115.04867,312.66666,0,0,0.58,12,-0.53,72,-0.53,12,0.58,72,13.7,11,0.78,11,1.5,11,-
1980.67455,247.8854167,1980-09-03--21:15:00,115.68473,313.84584,0,0,0.11,12,-0.53,72,-0.53,12,0.11,72,13.4,11,0.31,11,1.5,11,-
1980.67456,247.8888889,1980-09-03--21:20:00,116.30827,315.03945,0,0,-0.83,12,-1.73,72,-1.73,12,-0.83,72,12.72,11,-0.63,11,0.3,11,-
1980.674569,247.8923611,1980-09-03--21:25:00,116.91888,316.24772,0,0,-0.83,12,-1.33,72,-1.33,12,-0.83,72,12.23,11,-0.63,11,0.7,11,-
1980.674579,247.8958333,1980-09-03--21:30:00,117.51613,317.47084,0,0,-0.36,12,-1.33,72,-1.33,12,-0.36,72,12.03,11,-0.16,11,0.7,11,-
1980.674588,247.8993056,1980-09-03--21:35:00,118.09957,318.70897,0,0,-0.36,12,-0.12,72,-0.12,12,-0.36,72,11.84,11,-0.16,11,1.91,11,-
1980.674598,247.9027778,1980-09-03--21:40:00,118.66877,319.96225,0,0,0.58,12,1.08,72,1.08,12,0.58,72,12.23,11,0.78,11,3.11,11,-
1980.674607,247.90625,1980-09-03--21:45:00,119.22328,321.23079,0,0,1.52,12,1.49,72,1.49,12,1.52,72,12.52,11,1.72,11,3.52,11,-
1980.674617,247.9097222,1980-09-03--21:50:00,119.76265,322.51466,0,0,1.52,12,0.28,72,0.28,12,1.52,72,12.52,11,1.72,11,2.31,11,-
1980.674626,247.9131944,1980-09-03--21:55:00,120.28643,323.81388,0,0,0.58,12,-0.12,72,-0.12,12,0.58,72,12.33,11,0.78,11,1.91,11,-
1980.674636,247.9166667,1980-09-03--22:00:00,120.79416,325.12847,0,0,0.58,12,0.28,72,0.28,12,0.58,72,12.23,11,0.78,11,2.31,11,-
1980.674645,247.9201389,1980-09-03--22:05:00,121.28539,326.45837,0,0,NA,99,NA,99,NA,99,NA,99,12.33,99,1.72,99,2.31,99,-
1980.674655,247.9236111,1980-09-03--22:10:00,121.75966,327.80349,0,0,1.06,12,0.28,72,0.28,12,1.06,72,12.23,11,1.26,11,2.31,11,-
1980.674664,247.9270833,1980-09-03--22:15:00,122.21652,329.16371,0,0,0.11,12,-0.12,72,-0.12,12,0.11,72,12.03,11,0.31,11,1.91,11,-
1980.674674,247.9305556,1980-09-03--22:20:00,122.65552,330.53883,0,0,0.11,12,-0.53,72,-0.53,12,0.11,72,11.84,11,0.31,11,1.5,11,-
1980.674683,247.9340278,1980-09-03--22:25:00,123.07621,331.92863,0,0,-0.36,12,-0.53,72,-0.53,12,-0.36,72,11.44,11,-0.16,11,1.5,11,-
1980.674693,247.9375,1980-09-03--22:30:00,123.47815,333.33281,0,0,-0.83,12,-0.93,72,-0.93,12,-0.83,72,11.15,11,-0.63,11,1.1,11,-
1980.674702,247.9409722,1980-09-03--22:35:00,123.8609,334.75106,0,0,-0.36,12,-0.53,72,-0.53,12,-0.36,72,10.96,11,-0.16,11,1.5,11,-
1980.674712,247.9444444,1980-09-03--22:40:00,124.22406,336.18296,0,0,-0.36,12,-0.93,72,-0.93,12,-0.36,72,10.76,11,-0.16,11,1.1,11,-
1980.674721,247.9479167,1980-09-03--22:45:00,124.5672,337.62809,0,0,-0.36,12,-0.12,72,-0.12,12,-0.36,72,10.56,11,-0.16,11,1.91,11,-
1980.674731,247.9513889,1980-09-03--22:50:00,124.88992,339.08593,0,0,0.11,12,-0.12,72,-0.12,12,0.11,72,10.47,11,0.31,11,1.91,11,-
1980.67474,247.9548611,1980-09-03--22:55:00,125.19184,340.55593,0,0,-0.36,12,-0.93,72,-0.93,12,-0.36,72,10.17,11,-0.16,11,1.1,11,-
1980.67475,247.9583333,1980-09-03--23:00:00,125.4726,342.03747,0,0,-0.36,12,-0.93,72,-0.93,12,-0.36,72,9.78,11,-0.16,11,1.1,11,-
1980.674759,247.9618056,1980-09-03--23:05:00,125.73184,343.5299,0,0,NA,99,NA,99,NA,99,NA,99,9.98,99,0.31,99,2.31,99,-
1980.674769,247.9652778,1980-09-03--23:10:00,125.96924,345.0325,0,0,0.11,12,-0.12,72,-0.12,12,0.11,72,9.78,11,0.31,11,1.91,11,-
1980.674778,247.96875,1980-09-03--23:15:00,126.1845,346.5445,0,0,0.11,12,0.68,72,0.68,12,0.11,72,9.68,11,0.31,11,2.71,11,-
1980.674787,247.9722222,1980-09-03--23:20:00,126.37732,348.06508,0,0,0.11,12,-0.12,72,-0.12,12,0.11,72,9.58,11,0.31,11,1.91,11,-
1980.674797,247.9756944,1980-09-03--23:25:00,126.54745,349.59338,0,0,-0.36,12,-0.53,72,-0.53,12,-0.36,72,9.39,11,-0.16,11,1.5,11,-
1980.674806,247.9791667,1980-09-03--23:30:00,126.69467,351.12851,0,0,0.11,12,-0.53,72,-0.53,12,0.11,72,9.19,11,0.31,11,1.5,11,-
1980.674816,247.9826389,1980-09-03--23:35:00,126.81878,352.66953,0,0,0.11,12,-0.53,72,-0.53,12,0.11,72,9,11,0.31,11,1.5,11,-
1980.674825,247.9861111,1980-09-03--23:40:00,126.9196,354.21546,0,0,0.11,12,-0.53,72,-0.53,12,0.11,72,8.8,11,0.31,11,1.5,11,-
1980.674835,247.9895833,1980-09-03--23:45:00,126.99699,355.76532,0,0,-0.36,12,0.28,72,0.28,12,-0.36,72,8.61,11,-0.16,11,2.31,11,-
1980.674844,247.9930556,1980-09-03--23:50:00,127.05085,357.31808,0,0,1.06,12,1.49,72,1.49,12,1.06,72,9.19,11,1.26,11,3.52,11,-
1980.674854,247.9965278,1980-09-03--23:55:00,127.0811,358.8727,0,0,1.52,12,1.49,72,1.49,12,1.52,72,9.58,11,1.72,11,3.52,11,-
1980.674863,248,1980-09-03--24:00:00,127.08771,0.42815,0,0,0.58,12,0.68,72,0.68,12,0.58,72,9.29,11,0.78,11,2.71,11,-
1980.674873,248.0034722,1980-09-04--00:05:00,127.07065,1.98337,0,0,NA,99,NA,99,NA,99,NA,99,9.29,99,0.78,99,2.31,99,-
