Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.58986,216.8888889,1980-08-03--21:20:00,106.66879,318.71631,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.58987,216.8923611,1980-08-03--21:25:00,107.23879,319.81383,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589879,216.8958333,1980-08-03--21:30:00,107.79593,320.92188,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589889,216.8993056,1980-08-03--21:35:00,108.33989,322.04054,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589898,216.9027778,1980-08-03--21:40:00,108.87033,323.16983,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589908,216.90625,1980-08-03--21:45:00,109.38694,324.30979,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589917,216.9097222,1980-08-03--21:50:00,109.88936,325.46039,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589927,216.9131944,1980-08-03--21:55:00,110.37728,326.62163,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589936,216.9166667,1980-08-03--22:00:00,110.85037,327.79344,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589946,216.9201389,1980-08-03--22:05:00,111.30828,328.97575,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589955,216.9236111,1980-08-03--22:10:00,111.75071,330.16846,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589965,216.9270833,1980-08-03--22:15:00,112.17731,331.37144,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589974,216.9305556,1980-08-03--22:20:00,112.58778,332.58453,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589984,216.9340278,1980-08-03--22:25:00,112.98178,333.80755,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.589993,216.9375,1980-08-03--22:30:00,113.35902,335.04028,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590003,216.9409722,1980-08-03--22:35:00,113.71919,336.28248,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590012,216.9444444,1980-08-03--22:40:00,114.06199,337.53388,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590022,216.9479167,1980-08-03--22:45:00,114.38713,338.79419,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590031,216.9513889,1980-08-03--22:50:00,114.69433,340.06306,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590041,216.9548611,1980-08-03--22:55:00,114.98332,341.34014,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59005,216.9583333,1980-08-03--23:00:00,115.25385,342.62505,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59006,216.9618056,1980-08-03--23:05:00,115.50567,343.91736,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590069,216.9652778,1980-08-03--23:10:00,115.73855,345.21664,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590079,216.96875,1980-08-03--23:15:00,115.95227,346.52242,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590088,216.9722222,1980-08-03--23:20:00,116.14663,347.8342,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590098,216.9756944,1980-08-03--23:25:00,116.32144,349.15147,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590107,216.9791667,1980-08-03--23:30:00,116.47653,350.47369,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590116,216.9826389,1980-08-03--23:35:00,116.61175,351.8003,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590126,216.9861111,1980-08-03--23:40:00,116.72697,353.13073,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590135,216.9895833,1980-08-03--23:45:00,116.82207,354.46439,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590145,216.9930556,1980-08-03--23:50:00,116.89696,355.80067,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590154,216.9965278,1980-08-03--23:55:00,116.95156,357.13896,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590164,217,1980-08-03--24:00:00,116.98581,358.47863,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590173,217.0034722,1980-08-04--00:05:00,116.99969,359.81905,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590183,217.0069444,1980-08-04--00:10:00,116.99317,1.1596,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590192,217.0104167,1980-08-04--00:15:00,116.96627,2.49963,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590202,217.0138889,1980-08-04--00:20:00,116.91901,3.83852,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590211,217.0173611,1980-08-04--00:25:00,116.85144,5.17564,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590221,217.0208333,1980-08-04--00:30:00,116.76363,6.51037,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59023,217.0243056,1980-08-04--00:35:00,116.65567,7.84211,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59024,217.0277778,1980-08-04--00:40:00,116.52766,9.17025,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590249,217.03125,1980-08-04--00:45:00,116.37973,10.49422,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590259,217.0347222,1980-08-04--00:50:00,116.21203,11.81346,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590268,217.0381944,1980-08-04--00:55:00,116.02472,13.12741,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590278,217.0416667,1980-08-04--01:00:00,115.81798,14.43555,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590287,217.0451389,1980-08-04--01:05:00,115.59201,15.73739,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590297,217.0486111,1980-08-04--01:10:00,115.34702,17.03245,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590306,217.0520833,1980-08-04--01:15:00,115.08324,18.32026,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590316,217.0555556,1980-08-04--01:20:00,114.80091,19.60042,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590325,217.0590278,1980-08-04--01:25:00,114.50028,20.87252,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590335,217.0625,1980-08-04--01:30:00,114.18162,22.13619,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590344,217.0659722,1980-08-04--01:35:00,113.84521,23.3911,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590354,217.0694444,1980-08-04--01:40:00,113.49132,24.63692,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590363,217.0729167,1980-08-04--01:45:00,113.12026,25.87339,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590373,217.0763889,1980-08-04--01:50:00,112.73232,27.10024,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590382,217.0798611,1980-08-04--01:55:00,112.32782,28.31726,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590392,217.0833333,1980-08-04--02:00:00,111.90707,29.52425,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590401,217.0868056,1980-08-04--02:05:00,111.47039,30.72104,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590411,217.0902778,1980-08-04--02:10:00,111.0181,31.90749,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59042,217.09375,1980-08-04--02:15:00,110.55053,33.0835,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59043,217.0972222,1980-08-04--02:20:00,110.06802,34.24898,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590439,217.1006944,1980-08-04--02:25:00,109.57088,35.40386,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590449,217.1041667,1980-08-04--02:30:00,109.05946,36.54812,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590458,217.1076389,1980-08-04--02:35:00,108.53409,37.68174,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590468,217.1111111,1980-08-04--02:40:00,107.99508,38.80473,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590477,217.1145833,1980-08-04--02:45:00,107.44278,39.91712,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590486,217.1180556,1980-08-04--02:50:00,106.87751,41.01898,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590496,217.1215278,1980-08-04--02:55:00,106.2996,42.11037,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590505,217.125,1980-08-04--03:00:00,105.70936,43.19138,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590515,217.1284722,1980-08-04--03:05:00,105.10711,44.26212,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590524,217.1319444,1980-08-04--03:10:00,104.49317,45.32271,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590534,217.1354167,1980-08-04--03:15:00,103.86784,46.3733,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590543,217.1388889,1980-08-04--03:20:00,103.23141,47.41404,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590553,217.1423611,1980-08-04--03:25:00,102.58419,48.4451,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590562,217.1458333,1980-08-04--03:30:00,101.92645,49.46666,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590572,217.1493056,1980-08-04--03:35:00,101.25846,50.47891,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590581,217.1527778,1980-08-04--03:40:00,100.58049,51.48206,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590591,217.15625,1980-08-04--03:45:00,99.89278,52.47631,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.5906,217.1597222,1980-08-04--03:50:00,99.19554,53.46189,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59061,217.1631944,1980-08-04--03:55:00,98.48898,54.43903,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590619,217.1666667,1980-08-04--04:00:00,97.77323,55.40797,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590629,217.1701389,1980-08-04--04:05:00,97.0484,56.36896,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590638,217.1736111,1980-08-04--04:10:00,96.31448,57.32225,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590648,217.1770833,1980-08-04--04:15:00,95.57133,58.2681,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590657,217.1805556,1980-08-04--04:20:00,94.81853,59.20678,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590667,217.1840278,1980-08-04--04:25:00,94.05514,60.13856,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590676,217.1875,1980-08-04--04:30:00,93.27915,61.06371,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590686,217.1909722,1980-08-04--04:35:00,92.48581,61.98252,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590695,217.1944444,1980-08-04--04:40:00,91.66191,62.89527,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590705,217.1979167,1980-08-04--04:45:00,90.75431,63.80226,0,0,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590714,217.2013889,1980-08-04--04:50:00,89.76165,64.70379,2.8,672.66,NA,92,NA,99,NA,92,NA,99,NA,99,NA,91,NA,91,-
1980.590724,217.2048611,1980-08-04--04:55:00,89.07876,65.60014,21.24,1321.31,NA,92,NA,99,NA,92,NA,99,NA,99,NA,91,NA,91,-
1980.590733,217.2083333,1980-08-04--05:00:00,88.36168,66.49163,37.78,1321.31,NA,92,NA,99,NA,92,NA,99,NA,99,NA,91,NA,91,-
1980.590743,217.2118056,1980-08-04--05:05:00,87.61848,67.37857,54.9,1321.31,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590752,217.2152778,1980-08-04--05:10:00,86.85568,68.26126,72.48,1321.31,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590762,217.21875,1980-08-04--05:15:00,86.07808,69.14002,90.37,1321.31,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590771,217.2222222,1980-08-04--05:20:00,85.28843,70.01518,108.53,1321.31,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590781,217.2256944,1980-08-04--05:25:00,84.48774,70.88706,126.92,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59079,217.2291667,1980-08-04--05:30:00,83.67964,71.75598,145.46,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.5908,217.2326389,1980-08-04--05:35:00,82.86426,72.62228,164.13,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590809,217.2361111,1980-08-04--05:40:00,82.04276,73.48631,182.92,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590819,217.2395833,1980-08-04--05:45:00,81.21578,74.34839,201.78,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590828,217.2430556,1980-08-04--05:50:00,80.38389,75.20889,220.72,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590838,217.2465278,1980-08-04--05:55:00,79.54753,76.06815,239.71,1321.32,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590847,217.25,1980-08-04--06:00:00,78.70711,76.92655,258.75,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590856,217.2534722,1980-08-04--06:05:00,77.86299,77.78443,277.81,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590866,217.2569444,1980-08-04--06:10:00,77.01549,78.64219,296.89,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590875,217.2604167,1980-08-04--06:15:00,76.16489,79.50019,315.97,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590885,217.2638889,1980-08-04--06:20:00,75.31147,80.35882,335.04,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590894,217.2673611,1980-08-04--06:25:00,74.45549,81.21849,354.1,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590904,217.2708333,1980-08-04--06:30:00,73.59719,82.0796,373.13,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590913,217.2743056,1980-08-04--06:35:00,72.73681,82.94255,392.12,1321.33,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590923,217.2777778,1980-08-04--06:40:00,71.87457,83.80779,411.07,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590932,217.28125,1980-08-04--06:45:00,71.01069,84.67573,429.95,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590942,217.2847222,1980-08-04--06:50:00,70.1454,85.54683,448.77,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590951,217.2881944,1980-08-04--06:55:00,69.27892,86.42154,467.51,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590961,217.2916667,1980-08-04--07:00:00,68.41146,87.30034,486.17,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59097,217.2951389,1980-08-04--07:05:00,67.54324,88.18372,504.73,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59098,217.2986111,1980-08-04--07:10:00,66.67448,89.07216,523.19,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590989,217.3020833,1980-08-04--07:15:00,65.80539,89.96618,541.54,1321.34,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.590999,217.3055556,1980-08-04--07:20:00,64.9362,90.86632,559.76,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591008,217.3090278,1980-08-04--07:25:00,64.06714,91.77313,577.85,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591018,217.3125,1980-08-04--07:30:00,63.19843,92.68716,595.8,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591027,217.3159722,1980-08-04--07:35:00,62.3303,93.60902,613.6,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591037,217.3194444,1980-08-04--07:40:00,61.463,94.5393,631.24,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591046,217.3229167,1980-08-04--07:45:00,60.59676,95.47863,648.72,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591056,217.3263889,1980-08-04--07:50:00,59.73184,96.42767,666.03,1321.35,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591065,217.3298611,1980-08-04--07:55:00,58.8685,97.3871,683.15,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591075,217.3333333,1980-08-04--08:00:00,58.00701,98.35762,700.08,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591084,217.3368056,1980-08-04--08:05:00,57.14763,99.33995,716.81,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591094,217.3402778,1980-08-04--08:10:00,56.29065,100.33487,733.33,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591103,217.34375,1980-08-04--08:15:00,55.43637,101.34315,749.64,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591113,217.3472222,1980-08-04--08:20:00,54.5851,102.36562,765.72,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591122,217.3506944,1980-08-04--08:25:00,53.73716,103.40314,781.57,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591132,217.3541667,1980-08-04--08:30:00,52.89287,104.45658,797.19,1321.36,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591141,217.3576389,1980-08-04--08:35:00,52.05259,105.52688,812.56,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591151,217.3611111,1980-08-04--08:40:00,51.21668,106.615,827.67,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59116,217.3645833,1980-08-04--08:45:00,50.38553,107.72192,842.53,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59117,217.3680556,1980-08-04--08:50:00,49.55952,108.8487,857.12,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591179,217.3715278,1980-08-04--08:55:00,48.73909,109.99641,871.43,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591189,217.375,1980-08-04--09:00:00,47.92466,111.16616,885.46,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591198,217.3784722,1980-08-04--09:05:00,47.11671,112.35911,899.2,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591207,217.3819444,1980-08-04--09:10:00,46.31572,113.57647,912.65,1321.37,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591217,217.3854167,1980-08-04--09:15:00,45.52219,114.81947,925.8,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591226,217.3888889,1980-08-04--09:20:00,44.73668,116.08939,938.64,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591236,217.3923611,1980-08-04--09:25:00,43.95974,117.38754,951.17,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591245,217.3958333,1980-08-04--09:30:00,43.19198,118.71528,963.37,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591255,217.3993056,1980-08-04--09:35:00,42.43403,120.074,975.25,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591264,217.4027778,1980-08-04--09:40:00,41.68654,121.46509,986.8,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591274,217.40625,1980-08-04--09:45:00,40.95022,122.88998,998.01,1321.38,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591283,217.4097222,1980-08-04--09:50:00,40.22581,124.35013,1008.88,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591293,217.4131944,1980-08-04--09:55:00,39.51408,125.84699,1019.41,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591302,217.4166667,1980-08-04--10:00:00,38.81585,127.38198,1029.58,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591312,217.4201389,1980-08-04--10:05:00,38.13197,128.95654,1039.39,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591321,217.4236111,1980-08-04--10:10:00,37.46333,130.57207,1048.84,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591331,217.4270833,1980-08-04--10:15:00,36.81087,132.22989,1057.93,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59134,217.4305556,1980-08-04--10:20:00,36.17558,133.93129,1066.64,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.59135,217.4340278,1980-08-04--10:25:00,35.55848,135.67742,1074.98,1321.39,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591359,217.4375,1980-08-04--10:30:00,34.96061,137.46936,1082.95,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591369,217.4409722,1980-08-04--10:35:00,34.38309,139.30799,1090.52,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591378,217.4444444,1980-08-04--10:40:00,33.82703,141.19406,1097.71,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591388,217.4479167,1980-08-04--10:45:00,33.29361,143.12807,1104.52,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591397,217.4513889,1980-08-04--10:50:00,32.78401,145.11028,1110.93,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591407,217.4548611,1980-08-04--10:55:00,32.29942,147.14067,1116.94,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591416,217.4583333,1980-08-04--11:00:00,31.84108,149.2189,1122.55,1321.4,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591426,217.4618056,1980-08-04--11:05:00,31.41019,151.34427,1127.76,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591435,217.4652778,1980-08-04--11:10:00,31.00796,153.51569,1132.57,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591445,217.46875,1980-08-04--11:15:00,30.63559,155.73164,1136.97,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591454,217.4722222,1980-08-04--11:20:00,30.29422,157.99017,1140.97,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591464,217.4756944,1980-08-04--11:25:00,29.98498,160.28888,1144.55,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591473,217.4791667,1980-08-04--11:30:00,29.7089,162.62487,1147.72,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591483,217.4826389,1980-08-04--11:35:00,29.46696,164.9948,1150.47,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591492,217.4861111,1980-08-04--11:40:00,29.26005,167.39489,1152.82,1321.41,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591502,217.4895833,1980-08-04--11:45:00,29.08893,169.82093,1154.74,1321.42,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591511,217.4930556,1980-08-04--11:50:00,28.95428,172.26834,1156.25,1321.42,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
1980.591521,217.4965278,1980-08-04--11:55:00,28.85661,174.73223,1157.34,1321.42,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,NA,99,-
