Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.098816029144,37.166666666666664,1980-02-06--04:00:00,128.96578000000002,70.72113,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0989298724955,37.20833333333333,1980-02-06--05:00:00,118.78433000000001,83.08929,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.099043715847,37.25,1980-02-06--06:00:00,108.33401,93.98229,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0991575591988,37.291666666666664,1980-02-06--07:00:00,97.99666,104.36801000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.0992714025504,37.33333333333333,1980-02-06--08:00:00,87.90308,114.95396000000001,12.,327.92,9.,12,0.,72,0.,12,9.,72,NA,11,NA,11,-
1980.0993852459019,37.375,1980-02-06--09:00:00,79.11677,126.32159000000001,264.36,1400.17,60.,12,0.,72,0.,12,60.,72,NA,11,NA,11,-
1980.0994990892534,37.416666666666664,1980-02-06--10:00:00,71.45,138.95483000000002,445.43,1400.15,100.,12,12.41,72,39.,12,87.59,72,NA,11,NA,11,-
1980.099612932605,37.45833333333333,1980-02-06--11:00:00,65.60719,153.1442,578.24,1400.13,268.,12,181.3,72,439.,12,86.7,72,NA,11,NA,11,-
1980.0997267759565,37.5,1980-02-06--12:00:00,62.182370000000006,168.76999,653.37,1400.1100000000001,592.,12,386.39,72,828.,12,205.61,72,NA,11,NA,11,-
1980.099840619308,37.541666666666664,1980-02-06--13:00:00,61.61287000000001,185.13263,665.64,1400.09,518.,12,312.36,72,657.,12,205.64000000000001,72,NA,11,NA,11,-
1980.0999544626595,37.58333333333333,1980-02-06--14:00:00,63.97943000000001,201.15556,614.2,1400.07,256.,12,56.59,72,129.,12,199.41,72,NA,11,NA,11,-
1980.100068306011,37.625,1980-02-06--15:00:00,68.96108000000001,215.94409000000002,502.62,1400.05,148.,12,5.39,72,15.,12,142.61,72,NA,11,NA,11,-
1980.1001821493626,37.666666666666664,1980-02-06--16:00:00,75.99948,229.16361,338.71,1400.03,34.,12,0.,72,0.,12,34.,72,NA,11,NA,11,-
1980.100295992714,37.70833333333333,1980-02-06--17:00:00,84.46875,240.97788000000003,134.94,1400.01,18.,12,0.,72,0.,12,18.,72,NA,11,NA,11,-
1980.1004098360659,37.75,1980-02-06--18:00:00,94.09957000000001,251.81688000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1005236794174,37.791666666666664,1980-02-06--19:00:00,104.31891,262.22929000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.100637522769,37.83333333333333,1980-02-06--20:00:00,114.74852000000001,272.86654000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1007513661204,37.875,1980-02-06--21:00:00,125.06213000000001,284.57681,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.100865209472,37.916666666666664,1980-02-06--22:00:00,134.7684,298.59741,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1009790528235,37.95833333333333,1980-02-06--23:00:00,143.0474,316.73532,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.101092896175,38.,1980-02-06--24:00:00,148.50230000000002,340.71253,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1012067395266,38.041666666666664,1980-02-07--01:00:00,149.44776000000002,8.90135,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.101320582878,38.08333333333333,1980-02-07--02:00:00,145.49255000000002,34.95266,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1014344262296,38.125,1980-02-07--03:00:00,138.05883,55.130930000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1015482695811,38.166666666666664,1980-02-07--04:00:00,128.75184000000002,70.43599,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.101662112933,38.20833333333333,1980-02-07--05:00:00,118.5815,82.82428,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1017759562844,38.25,1980-02-07--06:00:00,108.13211000000001,93.73631,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.101889799636,38.291666666666664,1980-02-07--07:00:00,97.78687000000001,104.13821000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1020036429875,38.33333333333333,1980-02-07--08:00:00,87.6954,114.73935000000002,14.34,356.69,16.,12,3.98,72,99.,12,12.02,72,NA,11,NA,11,-
1980.102117486339,38.375,1980-02-07--09:00:00,78.87684,126.12514000000002,270.03000000000003,1399.69,151.,12,85.66,72,444.,12,65.34,72,NA,11,NA,11,-
1980.1022313296905,38.416666666666664,1980-02-07--10:00:00,71.18632000000001,138.78531,451.38,1399.67,285.,12,203.49,72,631.,12,81.51,72,NA,11,NA,11,-
1980.102345173042,38.45833333333333,1980-02-07--11:00:00,65.32058,153.01700000000002,584.41,1399.65,378.,12,277.25,72,664.,12,100.75,72,NA,11,NA,11,-
1980.1024590163936,38.5,1980-02-07--12:00:00,61.87867000000001,168.70348,659.7,1399.63,424.,12,288.93,72,613.,12,135.07,72,NA,11,NA,11,-
1980.1025728597451,38.541666666666664,1980-02-07--13:00:00,61.30341000000001,185.13831000000002,672.0500000000001,1399.6100000000001,473.,12,355.81,72,741.,12,117.19,72,NA,11,NA,11,-
1980.1026867030967,38.58333333333333,1980-02-07--14:00:00,63.67703,201.2297,620.62,1399.59,399.,12,236.35,72,533.,12,162.65,72,NA,11,NA,11,-
1980.1028005464482,38.625,1980-02-07--15:00:00,68.67490000000001,216.07098000000002,508.96000000000004,1399.57,323.,12,249.83,72,687.,12,73.17,72,NA,11,NA,11,-
1980.1029143897997,38.666666666666664,1980-02-07--16:00:00,75.73322,229.32607000000002,344.90000000000003,1399.54,183.,12,134.31,72,545.,12,48.69,72,NA,11,NA,11,-
1980.1030282331515,38.70833333333333,1980-02-07--17:00:00,84.22487000000001,241.16383000000002,140.83,1399.52,45.,12,22.14,72,220.,12,22.86,72,NA,11,NA,11,-
1980.103142076503,38.75,1980-02-07--18:00:00,93.85956,252.02031000000002,0,0.,0.,12,2.,72,2.,12,0.,72,NA,11,NA,11,-
1980.1032559198545,38.791666666666664,1980-02-07--19:00:00,104.09166,262.44864,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.103369763206,38.83333333333333,1980-02-07--20:00:00,114.52315000000002,273.10266,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1034836065576,38.875,1980-02-07--21:00:00,124.82997000000002,284.82991000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.103597449909,38.916666666666664,1980-02-07--22:00:00,134.51891,298.85958000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1037112932606,38.95833333333333,1980-02-07--23:00:00,142.76993000000002,316.97074000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1038251366122,39.,1980-02-07--24:00:00,148.19645,340.82868,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1039389799637,39.041666666666664,1980-02-08--01:00:00,149.13946,8.8072,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1040528233152,39.08333333333333,1980-02-08--02:00:00,145.21395,34.70481,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1041666666667,39.125,1980-02-08--03:00:00,137.81508000000002,54.839310000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1042805100185,39.166666666666664,1980-02-08--04:00:00,128.53183,70.15172000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.10439435337,39.20833333333333,1980-02-08--05:00:00,118.37281000000002,82.55924,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1045081967216,39.25,1980-02-08--06:00:00,107.92456000000001,93.48988000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.104622040073,39.291666666666664,1980-02-08--07:00:00,97.57151,103.90782000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1047358834246,39.33333333333333,1980-02-08--08:00:00,87.48151,114.52421000000001,16.97,386.27,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1048497267761,39.375,1980-02-08--09:00:00,78.63162000000001,125.92838,275.8,1399.2,40.,12,0.,72,0.,12,40.,72,NA,11,NA,11,-
1980.1049635701277,39.416666666666664,1980-02-08--10:00:00,70.91744,138.616,457.43,1399.17,91.,12,0.,72,0.,12,91.,72,NA,11,NA,11,-
1980.1050774134792,39.45833333333333,1980-02-08--11:00:00,65.02891000000001,152.89093000000003,590.67,1399.15,86.,12,0.,72,0.,12,86.,72,NA,11,NA,11,-
1980.1051912568307,39.5,1980-02-08--12:00:00,61.57025000000001,168.63945,666.1,1399.13,114.,12,0.,72,0.,12,114.,72,NA,11,NA,11,-
1980.1053051001822,39.541666666666664,1980-02-08--13:00:00,60.9898,185.14797000000002,678.52,1399.1100000000001,238.,12,1.45,72,3.,12,236.55,72,NA,11,NA,11,-
1980.1054189435338,39.58333333333333,1980-02-08--14:00:00,63.371300000000005,201.30892000000003,627.08,1399.09,243.,12,3.14,72,7.,12,239.86,72,NA,11,NA,11,-
1980.1055327868855,39.625,1980-02-08--15:00:00,68.38624,216.20343000000003,515.34,1399.07,113.,12,0.,72,0.,12,113.,72,NA,11,NA,11,-
1980.105646630237,39.666666666666664,1980-02-08--16:00:00,75.46516000000001,229.49410000000003,351.12,1399.05,58.,12,0.,72,0.,12,58.,72,NA,11,NA,11,-
1980.1057604735886,39.70833333333333,1980-02-08--17:00:00,83.97912000000001,241.35516,146.75,1399.03,18.,12,0.,72,0.,12,18.,72,NA,11,NA,11,-
1980.1058743169401,39.75,1980-02-08--18:00:00,93.61791000000001,252.2289,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1059881602916,39.791666666666664,1980-02-08--19:00:00,103.86345000000001,262.67302,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1061020036432,39.83333333333333,1980-02-08--20:00:00,114.29670000000002,273.34377,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1062158469947,39.875,1980-02-08--21:00:00,124.59639000000001,285.08799000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1063296903462,39.916666666666664,1980-02-08--22:00:00,134.26747,299.12675,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1064435336978,39.95833333333333,1980-02-08--23:00:00,142.48979,317.21117000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1065573770493,40.,1980-02-08--24:00:00,147.88707000000002,340.95053,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1066712204008,40.041666666666664,1980-02-09--01:00:00,148.82647,8.7199,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1067850637526,40.08333333333333,1980-02-09--02:00:00,144.92964,34.462390000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.106898907104,40.125,1980-02-09--03:00:00,137.56527,54.55048000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1070127504556,40.166666666666664,1980-02-09--04:00:00,128.30585000000002,69.86846,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1071265938072,40.20833333333333,1980-02-09--05:00:00,118.15837,82.29428,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1072404371587,40.25,1980-02-09--06:00:00,107.71145000000001,93.24311,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1073542805102,40.291666666666664,1980-02-09--07:00:00,97.35067000000001,103.67692000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1074681238617,40.33333333333333,1980-02-09--08:00:00,87.26157,114.30858,19.91,416.66,11.,12,0.62,72,13.,12,10.38,72,NA,11,NA,11,-
1980.1075819672133,40.375,1980-02-09--09:00:00,78.3812,125.73136000000001,281.7,1398.69,56.,12,0.2,72,1.,12,55.800000000000004,72,NA,11,NA,11,-
1980.1076958105648,40.416666666666664,1980-02-09--10:00:00,70.64347000000001,138.44693,463.58,1398.67,136.,12,0.,72,0.,12,136.,72,NA,11,NA,11,-
1980.1078096539163,40.45833333333333,1980-02-09--11:00:00,64.73230000000001,152.76602000000003,597.01,1398.65,244.,12,4.7,72,11.,12,239.3,72,NA,11,NA,11,-
1980.1079234972678,40.5,1980-02-09--12:00:00,61.257200000000005,168.57792,672.57,1398.63,240.,12,0.,72,0.,12,240.,72,NA,11,NA,11,-
1980.1080373406196,40.541666666666664,1980-02-09--13:00:00,60.672180000000004,185.16161000000002,685.0500000000001,1398.6100000000001,145.,12,0.,72,0.,12,145.,72,NA,11,NA,11,-
1980.1081511839711,40.58333333333333,1980-02-09--14:00:00,63.062360000000005,201.39322,633.59,1398.59,79.,12,0.,72,0.,12,79.,72,NA,11,NA,11,-
1980.1082650273227,40.625,1980-02-09--15:00:00,68.09519,216.34144,521.76,1398.57,48.,12,0.,72,0.,12,48.,72,NA,11,NA,11,-
1980.1083788706742,40.666666666666664,1980-02-09--16:00:00,75.19539,229.66766,357.36,1398.54,22.,12,0.,72,0.,12,22.,72,NA,11,NA,11,-
1980.1084927140257,40.70833333333333,1980-02-09--17:00:00,83.73190000000001,241.55181000000002,152.69,1398.52,8.,12,0.,72,0.,12,8.,72,NA,11,NA,11,-
1980.1086065573772,40.75,1980-02-09--18:00:00,93.37457,252.44258000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1087204007288,40.791666666666664,1980-02-09--19:00:00,103.63433,262.90232000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1088342440803,40.83333333333333,1980-02-09--20:00:00,114.06921000000001,273.58972,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1089480874318,40.875,1980-02-09--21:00:00,124.36144000000002,285.35091,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1090619307834,40.916666666666664,1980-02-09--22:00:00,134.01413000000002,299.3987,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1091757741349,40.95833333333333,1980-02-09--23:00:00,142.20706,317.45637000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1092896174864,41.,1980-02-09--24:00:00,147.57424,341.07784000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1094034608382,41.041666666666664,1980-02-10--01:00:00,148.50893000000002,8.63929,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1095173041897,41.08333333333333,1980-02-10--02:00:00,144.63976000000002,34.22543,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1096311475412,41.125,1980-02-10--03:00:00,137.30951000000002,54.264570000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1097449908928,41.166666666666664,1980-02-10--04:00:00,128.074,69.58634,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1098588342443,41.20833333333333,1980-02-10--05:00:00,117.93825000000001,82.02953000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1099726775958,41.25,1980-02-10--06:00:00,107.49287000000001,92.99609000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1100865209473,41.291666666666664,1980-02-10--07:00:00,97.12444,103.44560000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1102003642989,41.33333333333333,1980-02-10--08:00:00,87.0357,114.09253000000001,23.16,447.83,4.,12,0.,72,0.,12,4.,72,NA,11,NA,11,-
1980.1103142076504,41.375,1980-02-10--09:00:00,78.12567,125.53411000000001,287.7,1398.18,33.,12,0.,72,0.,12,33.,72,NA,11,NA,11,-
1980.110428051002,41.416666666666664,1980-02-10--10:00:00,70.36452,138.27812,469.83,1398.16,63.,12,0.,72,0.,12,63.,72,NA,11,NA,11,-
1980.1105418943534,41.45833333333333,1980-02-10--11:00:00,64.43085,152.64227000000002,603.44,1398.14,91.,12,0.,72,0.,12,91.,72,NA,11,NA,11,-
1980.1106557377052,41.5,1980-02-10--12:00:00,60.93965000000001,168.51891,679.11,1398.1100000000001,102.,12,0.,72,0.,12,102.,72,NA,11,NA,11,-
1980.1107695810567,41.541666666666664,1980-02-10--13:00:00,60.350640000000006,185.17925000000002,691.62,1398.09,88.,12,0.,72,0.,12,88.,72,NA,11,NA,11,-
1980.1108834244083,41.58333333333333,1980-02-10--14:00:00,62.75032,201.48262000000003,640.13,1398.07,80.,12,0.,72,0.,12,80.,72,NA,11,NA,11,-
1980.1109972677598,41.625,1980-02-10--15:00:00,67.80189,216.48498,528.2,1398.05,72.,12,0.,72,0.,12,72.,72,NA,11,NA,11,-
1980.1111111111113,41.666666666666664,1980-02-10--16:00:00,74.92402000000001,229.84670000000003,363.63,1398.03,43.,12,0.,72,0.,12,43.,72,NA,11,NA,11,-
1980.1112249544628,41.70833333333333,1980-02-10--17:00:00,83.48332,241.75371,158.66,1398.,17.,12,0.,72,0.,12,17.,72,NA,11,NA,11,-
1980.1113387978144,41.75,1980-02-10--18:00:00,93.12946000000001,252.66126000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.111452641166,41.791666666666664,1980-02-10--19:00:00,103.40436000000001,263.13644,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1115664845174,41.83333333333333,1980-02-10--20:00:00,113.84074000000001,273.84040000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.111680327869,41.875,1980-02-10--21:00:00,124.12516000000001,285.61850000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1117941712205,41.916666666666664,1980-02-10--22:00:00,133.75892000000002,299.67525,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1119080145722,41.95833333333333,1980-02-10--23:00:00,141.92177,317.70611,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1120218579238,42.,1980-02-10--24:00:00,147.25806,341.21037,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1121357012753,42.041666666666664,1980-02-11--01:00:00,148.18696,8.56522,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1122495446268,42.08333333333333,1980-02-11--02:00:00,144.34446,33.99396,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1123633879783,42.125,1980-02-11--03:00:00,137.04794,53.981700000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1124772313299,42.166666666666664,1980-02-11--04:00:00,127.83636000000001,69.30550000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1125910746814,42.20833333333333,1980-02-11--05:00:00,117.71256000000001,81.7651,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.112704918033,42.25,1980-02-11--06:00:00,107.26892000000001,92.74891000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1128187613845,42.291666666666664,1980-02-11--07:00:00,96.89289000000001,103.21391000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.112932604736,42.33333333333333,1980-02-11--08:00:00,86.80406,113.87610000000001,26.75,479.74,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1130464480875,42.375,1980-02-11--09:00:00,77.86516,125.33668000000002,293.8,1397.65,14.,12,0.,72,0.,12,14.,72,NA,11,NA,11,-
1980.1131602914393,42.416666666666664,1980-02-11--10:00:00,70.08069,138.10959,476.17,1397.63,31.,12,0.,72,0.,12,31.,72,NA,11,NA,11,-
1980.1132741347908,42.45833333333333,1980-02-11--11:00:00,64.12468000000001,152.51969000000003,609.94,1397.6100000000001,52.,12,0.,72,0.,12,52.,72,NA,11,NA,11,-
1980.1133879781423,42.5,1980-02-11--12:00:00,60.617700000000006,168.46242,685.7,1397.59,65.,12,0.,72,0.,12,65.,72,NA,11,NA,11,-
1980.1135018214939,42.541666666666664,1980-02-11--13:00:00,60.025310000000005,185.20091000000002,698.25,1397.56,90.,12,0.,72,0.,12,90.,72,NA,11,NA,11,-
1980.1136156648454,42.58333333333333,1980-02-11--14:00:00,62.435300000000005,201.57711,646.71,1397.54,84.,12,0.,72,0.,12,84.,72,NA,11,NA,11,-
1980.113729508197,42.625,1980-02-11--15:00:00,67.50643000000001,216.63402000000002,534.66,1397.52,61.,12,0.,72,0.,12,61.,72,NA,11,NA,11,-
1980.1138433515484,42.666666666666664,1980-02-11--16:00:00,74.65114000000001,230.03119,369.91,1397.5,47.,12,0.,72,0.,12,47.,72,NA,11,NA,11,-
1980.1139571949,42.70833333333333,1980-02-11--17:00:00,83.23349,241.96077000000002,164.66,1397.48,21.,12,0.,72,0.,12,21.,72,NA,11,NA,11,-
1980.1140710382515,42.75,1980-02-11--18:00:00,92.88242000000001,252.88484000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.114184881603,42.791666666666664,1980-02-11--19:00:00,103.17361000000001,263.37527,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1142987249546,42.83333333333333,1980-02-11--20:00:00,113.61132,274.09567000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1144125683063,42.875,1980-02-11--21:00:00,123.88759000000002,285.89062,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1145264116578,42.916666666666664,1980-02-11--22:00:00,133.5019,299.95622000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1146402550094,42.95833333333333,1980-02-11--23:00:00,141.63400000000001,317.96016000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.114754098361,43.,1980-02-11--24:00:00,146.93861,341.34786,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1148679417124,43.041666666666664,1980-02-12--01:00:00,147.8607,8.49751,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.114981785064,43.08333333333333,1980-02-12--02:00:00,144.04386000000002,33.76798,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1150956284155,43.125,1980-02-12--03:00:00,136.78065,53.70197,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.115209471767,43.166666666666664,1980-02-12--04:00:00,127.59307000000001,69.02606,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1153233151185,43.20833333333333,1980-02-12--05:00:00,117.48138000000002,81.50108,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.11543715847,43.25,1980-02-12--06:00:00,107.03968,92.50166,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1155510018216,43.291666666666664,1980-02-12--07:00:00,96.65612,102.98192,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1156648451731,43.33333333333333,1980-02-12--08:00:00,86.56681,113.65934000000001,30.68,512.39,8.,12,0.,72,0.,12,8.,72,NA,11,NA,11,-
1980.1157786885249,43.375,1980-02-12--09:00:00,77.59977,125.13908,300.02,1397.1200000000001,30.,12,0.,72,0.,12,30.,72,NA,11,NA,11,-
1980.1158925318764,43.416666666666664,1980-02-12--10:00:00,69.79209,137.94135,482.6,1397.09,60.,12,0.,72,0.,12,60.,72,NA,11,NA,11,-
1980.116006375228,43.45833333333333,1980-02-12--11:00:00,63.81391000000001,152.3983,616.51,1397.07,94.,12,0.,72,0.,12,94.,72,NA,11,NA,11,-
1980.1161202185795,43.5,1980-02-12--12:00:00,60.29148000000001,168.40846000000002,692.36,1397.05,117.,12,0.,72,0.,12,117.,72,NA,11,NA,11,-
1980.116234061931,43.541666666666664,1980-02-12--13:00:00,59.696310000000004,185.22659000000002,704.92,1397.03,126.,12,0.,72,0.,12,126.,72,NA,11,NA,11,-
1980.1163479052825,43.58333333333333,1980-02-12--14:00:00,62.11742,201.67669,653.32,1397.,129.,12,0.,72,0.,12,129.,72,NA,11,NA,11,-
1980.116461748634,43.625,1980-02-12--15:00:00,67.20892,216.78855000000001,541.15,1396.98,89.,12,0.,72,0.,12,89.,72,NA,11,NA,11,-
1980.1165755919856,43.666666666666664,1980-02-12--16:00:00,74.37687000000001,230.22106000000002,376.21,1396.96,56.,12,0.,72,0.,12,56.,72,NA,11,NA,11,-
1980.116689435337,43.70833333333333,1980-02-12--17:00:00,82.98249000000001,242.17294,170.67000000000002,1396.94,16.,12,0.,72,0.,12,16.,72,NA,11,NA,11,-
1980.1168032786886,43.75,1980-02-12--18:00:00,92.63323000000001,253.11323000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1169171220401,43.791666666666664,1980-02-12--19:00:00,102.94211000000001,263.61870000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.117030965392,43.83333333333333,1980-02-12--20:00:00,113.38100000000001,274.35541,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1171448087434,43.875,1980-02-12--21:00:00,123.64877000000001,286.1671,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.117258652095,43.916666666666664,1980-02-12--22:00:00,133.24308000000002,300.24141000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1173724954465,43.95833333333333,1980-02-12--23:00:00,141.34378,318.2183,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.117486338798,44.,1980-02-12--24:00:00,146.61598,341.49007,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1176001821495,44.041666666666664,1980-02-13--01:00:00,147.53027,8.436,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.117714025501,44.08333333333333,1980-02-13--02:00:00,143.7381,33.547470000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1178278688526,44.125,1980-02-13--03:00:00,136.5078,53.42549,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1179417122041,44.166666666666664,1980-02-13--04:00:00,127.34421,68.74812,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1180555555557,44.20833333333333,1980-02-13--05:00:00,117.24483000000001,81.23758000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1181693989072,44.25,1980-02-13--06:00:00,106.80527000000001,92.25441000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.118283242259,44.291666666666664,1980-02-13--07:00:00,96.41421000000001,102.74971000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
