Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
29,120,04::49:26,19::00:21,11::54:30,10.063,18.330000000000002,7.4510000000000005,2.8000000000000003,5.841,2.5300000000000002,9.389,2.5300000000000002,1.61,3.773,-,-,-,-,-,-,-
30,121,04::47:53,19::01:36,11::54:22,10.120000000000001,18.355,5.835,2.8000000000000003,3.404,2.5300000000000002,5.307,2.5300000000000002,2.431,3.774,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
year.fractionofyear,dayofyear.fractionofday,YYYY-MM-DD--HH:MM:SS,SZA,AZM,ETR (W/m^2),ETRn (W/m^2),GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,Data_Begins_Next_Row
1980.2487477231332,92.04166666666666,1980-04-01--01:00:00,129.10854,9.32853,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2488615664847,92.08333333333333,1980-04-01--02:00:00,125.75918000000001,27.72012,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2489754098362,92.125,1980-04-01--03:00:00,119.61162000000002,43.951420000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2490892531878,92.16666666666666,1980-04-01--04:00:00,111.47693000000001,57.887480000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2492030965393,92.20833333333333,1980-04-01--05:00:00,102.06494,70.05257,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2493169398908,92.25,1980-04-01--06:00:00,91.79967,81.15172000000001,0,0.,5.,12,13.,72,13.,12,5.,72,NA,99,NA,11,NA,11,-
1980.2494307832424,92.29166666666666,1980-04-01--07:00:00,81.4307,91.89358000000001,172.93,1160.59,88.,12,19.97,72,134.,12,68.03,72,NA,99,NA,11,NA,11,-
1980.249544626594,92.33333333333333,1980-04-01--08:00:00,71.1209,103.00086,440.66,1361.8600000000001,215.,12,48.21,72,149.,12,166.79,72,NA,99,NA,11,NA,11,-
1980.2496584699456,92.375,1980-04-01--09:00:00,61.258970000000005,115.29102,654.84,1361.83,349.,12,100.5,72,209.,12,248.5,72,NA,99,NA,11,NA,11,-
1980.2497723132972,92.41666666666666,1980-04-01--10:00:00,52.43863,129.74205,830.1700000000001,1361.8,443.,12,137.16,72,225.,12,305.84000000000003,72,NA,99,NA,11,NA,11,-
1980.2498861566487,92.45833333333333,1980-04-01--11:00:00,45.49385,147.35039,954.58,1361.76,554.,12,221.51,72,316.,12,332.49,72,NA,99,NA,11,NA,11,-
1980.2500000000002,92.5,1980-04-01--12:00:00,41.51946,168.35812,1019.57,1361.73,704.,12,399.07,72,533.,12,304.93,72,NA,99,NA,11,NA,11,-
1980.2501138433518,92.54166666666666,1980-04-01--13:00:00,41.444680000000005,191.00367000000003,1020.72,1361.7,774.,12,541.21,72,722.,12,232.79,72,NA,99,NA,11,NA,11,-
1980.2502276867033,92.58333333333333,1980-04-01--14:00:00,45.28862,212.11618,957.98,1361.66,698.,12,507.25,72,721.,12,190.75,72,NA,99,NA,11,NA,11,-
1980.2503415300548,92.625,1980-04-01--15:00:00,52.141070000000006,229.85455000000002,835.66,1361.63,618.,12,473.79,72,772.,12,144.21,72,NA,99,NA,11,NA,11,-
1980.2504553734063,92.66666666666666,1980-04-01--16:00:00,60.90133,244.40994,662.16,1361.6000000000001,277.,12,139.09,72,286.,12,137.91,72,NA,99,NA,11,NA,11,-
1980.2505692167579,92.70833333333333,1980-04-01--17:00:00,70.72394,256.77078,449.48,1361.56,150.,12,56.78,72,172.,12,93.22,72,NA,99,NA,11,NA,11,-
1980.2506830601094,92.75,1980-04-01--18:00:00,81.00905,267.92068,212.78,1361.53,108.,12,51.88,72,332.,12,56.120000000000005,72,NA,99,NA,11,NA,11,-
1980.250796903461,92.79166666666666,1980-04-01--19:00:00,91.30365,278.68217000000004,0,0.,5.,12,26.,72,26.,12,5.,72,NA,99,NA,11,NA,11,-
1980.2509107468127,92.83333333333333,1980-04-01--20:00:00,101.60040000000001,289.77880000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2510245901642,92.875,1980-04-01--21:00:00,111.00258000000001,301.91518,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2511384335157,92.91666666666666,1980-04-01--22:00:00,119.13645000000001,315.78836,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2512522768673,92.95833333333333,1980-04-01--23:00:00,125.30040000000001,331.91689,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2513661202188,93.,1980-04-01--24:00:00,128.69224,350.17874,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2514799635703,93.04166666666666,1980-04-02--01:00:00,128.71776,9.36687,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2515938069218,93.08333333333333,1980-04-02--02:00:00,125.37119000000001,27.65245,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2517076502734,93.125,1980-04-02--03:00:00,119.23919000000001,43.81157,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.251821493625,93.16666666666666,1980-04-02--04:00:00,111.12290000000002,57.70712,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2519353369764,93.20833333333333,1980-04-02--05:00:00,101.72573000000001,69.85127,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.252049180328,93.25,1980-04-02--06:00:00,91.43743,80.93937000000001,0,0.,3.,12,6.,72,6.,12,3.,72,NA,99,NA,11,NA,11,-
1980.2521630236795,93.29166666666666,1980-04-02--07:00:00,81.10767000000001,91.67515,186.56,1206.8700000000001,111.,12,63.22,72,409.,12,47.78,72,NA,99,NA,11,NA,11,-
1980.2522768670312,93.33333333333333,1980-04-02--08:00:00,70.79026,102.78080000000001,447.83,1361.06,277.,12,211.89000000000001,72,644.,12,65.11,72,NA,99,NA,11,NA,11,-
1980.2523907103828,93.375,1980-04-02--09:00:00,60.91516000000001,115.07845,661.6,1361.03,451.,12,362.15000000000003,72,745.,12,88.85000000000001,72,NA,99,NA,11,NA,11,-
1980.2525045537343,93.41666666666666,1980-04-02--10:00:00,52.075430000000004,129.55901,836.5,1360.99,591.,12,376.76,72,613.,12,214.24,72,NA,99,NA,11,NA,11,-
1980.2526183970858,93.45833333333333,1980-04-02--11:00:00,45.110510000000005,147.24224,960.49,1360.96,645.,12,354.28000000000003,72,502.,12,290.72,72,NA,99,NA,11,NA,11,-
1980.2527322404374,93.5,1980-04-02--12:00:00,41.12899,168.38668,1025.09,1360.93,666.,12,402.98,72,535.,12,263.02,72,NA,99,NA,11,NA,11,-
1980.2528460837889,93.54166666666666,1980-04-02--13:00:00,41.07426,191.19284000000002,1025.92,1360.89,731.,12,466.64,72,619.,12,264.36,72,NA,99,NA,11,NA,11,-
1980.2529599271404,93.58333333333333,1980-04-02--14:00:00,44.96014,212.41497,962.94,1360.8600000000001,468.,12,184.68,72,261.,12,283.32,72,NA,99,NA,11,NA,11,-
1980.253073770492,93.625,1980-04-02--15:00:00,51.85672,230.19461,840.49,1360.83,468.,12,222.96,72,361.,12,245.04,72,NA,99,NA,11,NA,11,-
1980.2531876138435,93.66666666666666,1980-04-02--16:00:00,60.65068000000001,244.75322000000003,666.97,1360.79,368.,12,256.83,72,524.,12,111.17,72,NA,99,NA,11,NA,11,-
1980.253301457195,93.70833333333333,1980-04-02--17:00:00,70.49387,257.10512,454.37,1360.76,282.,12,210.70000000000002,72,631.,12,71.3,72,NA,99,NA,11,NA,11,-
1980.2534153005465,93.75,1980-04-02--18:00:00,80.78843,268.24565,217.83,1360.73,78.,12,26.09,72,163.,12,51.910000000000004,72,NA,99,NA,11,NA,11,-
1980.2535291438983,93.79166666666666,1980-04-02--19:00:00,91.03983000000001,279.0007,0,0.,8.,12,31.,72,31.,12,8.,72,NA,99,NA,11,NA,11,-
1980.2536429872498,93.83333333333333,1980-04-02--20:00:00,101.35928000000001,290.09285,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2537568306013,93.875,1980-04-02--21:00:00,110.73715000000001,302.22198000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2538706739529,93.91666666666666,1980-04-02--22:00:00,118.83711000000001,316.07517,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2539845173044,93.95833333333333,1980-04-02--23:00:00,124.96224000000001,332.15562,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.254098360656,94.,1980-04-02--24:00:00,128.3202,350.33000000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2542122040074,94.04166666666666,1980-04-03--01:00:00,128.32851000000002,9.404200000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.254326047359,94.08333333333333,1980-04-03--02:00:00,124.98478000000001,27.58527,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2544398907105,94.125,1980-04-03--03:00:00,118.86823000000001,43.67291,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.254553734062,94.16666666666666,1980-04-03--04:00:00,110.77027000000001,57.528000000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2546675774136,94.20833333333333,1980-04-03--05:00:00,101.38789000000001,69.65097,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2547814207653,94.25,1980-04-03--06:00:00,91.06025000000001,80.72766,0,0.,3.,12,1.,72,1.,12,3.,72,NA,99,NA,11,NA,11,-
1980.2548952641168,94.29166666666666,1980-04-03--07:00:00,80.78606,91.45693000000001,201.,1255.27,113.,12,44.19,72,276.,12,68.81,72,NA,99,NA,11,NA,11,-
1980.2550091074684,94.33333333333333,1980-04-03--08:00:00,70.46141,102.56043000000001,454.93,1360.26,282.,12,207.35,72,620.,12,74.65,72,NA,99,NA,11,NA,11,-
1980.25512295082,94.375,1980-04-03--09:00:00,60.57327000000001,114.86498,668.29,1360.23,451.,12,367.5,72,748.,12,83.5,72,NA,99,NA,11,NA,11,-
1980.2552367941714,94.41666666666666,1980-04-03--10:00:00,51.71414000000001,129.3745,842.76,1360.19,608.,12,513.02,72,828.,12,94.98,72,NA,99,NA,11,NA,11,-
1980.255350637523,94.45833333333333,1980-04-03--11:00:00,44.72894,147.13257000000002,966.32,1360.16,728.,12,617.38,72,869.,12,110.62,72,NA,99,NA,11,NA,11,-
1980.2554644808745,94.5,1980-04-03--12:00:00,40.74013,168.41498,1030.54,1360.13,784.,12,663.73,72,876.,12,120.27,72,NA,99,NA,11,NA,11,-
1980.255578324226,94.54166666666666,1980-04-03--13:00:00,40.705560000000006,191.38347000000002,1031.05,1360.09,784.,12,653.46,72,862.,12,130.54,72,NA,99,NA,11,NA,11,-
1980.2556921675775,94.58333333333333,1980-04-03--14:00:00,44.63362,212.71548,967.84,1360.06,733.,12,597.04,72,839.,12,135.96,72,NA,99,NA,11,NA,11,-
1980.255806010929,94.625,1980-04-03--15:00:00,51.57428,230.53553000000002,845.25,1360.03,596.,12,458.05,72,737.,12,137.95000000000002,72,NA,99,NA,11,NA,11,-
1980.2559198542806,94.66666666666666,1980-04-03--16:00:00,60.40167,245.09644000000003,671.72,1359.99,378.,12,240.04,72,486.,12,137.96,72,NA,99,NA,11,NA,11,-
1980.2560336976323,94.70833333333333,1980-04-03--17:00:00,70.26506,257.43876,459.22,1359.96,210.,12,70.57000000000001,72,209.,12,139.43,72,NA,99,NA,11,NA,11,-
1980.2561475409839,94.75,1980-04-03--18:00:00,80.56862000000001,268.56943,222.85,1359.93,72.,12,12.950000000000001,72,79.,12,59.050000000000004,72,NA,99,NA,11,NA,11,-
1980.2562613843354,94.79166666666666,1980-04-03--19:00:00,90.76085,279.31759,0,0.,5.,12,7.,72,7.,12,5.,72,NA,99,NA,11,NA,11,-
1980.256375227687,94.83333333333333,1980-04-03--20:00:00,101.11851000000001,290.40479000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2564890710385,94.875,1980-04-03--21:00:00,110.47203,302.52611,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.25660291439,94.91666666666666,1980-04-03--22:00:00,118.5382,316.35876,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2567167577415,94.95833333333333,1980-04-03--23:00:00,124.62487000000002,332.39095000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.256830601093,95.,1980-04-03--24:00:00,127.94945000000001,350.47857000000005,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2569444444446,95.04166666666666,1980-04-04--01:00:00,127.94089000000001,9.44045,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.257058287796,95.08333333333333,1980-04-04--02:00:00,124.60006000000001,27.518510000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2571721311476,95.125,1980-04-04--03:00:00,118.49886000000001,43.53538,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2572859744994,95.16666666666666,1980-04-04--04:00:00,110.41917000000001,57.35009,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.257399817851,95.20833333333333,1980-04-04--05:00:00,101.05155,69.45165,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2575136612024,95.25,1980-04-04--06:00:00,90.6521,80.51657,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.257627504554,95.29166666666666,1980-04-04--07:00:00,80.46605000000001,91.2389,216.66,1308.09,49.,12,0.8300000000000001,72,5.,12,48.17,72,NA,99,NA,11,NA,11,-
1980.2577413479055,95.33333333333333,1980-04-04--08:00:00,70.13447000000001,102.33976000000001,461.96000000000004,1359.46,124.,12,13.25,72,39.,12,110.75,72,NA,99,NA,11,NA,11,-
1980.257855191257,95.375,1980-04-04--09:00:00,60.233430000000006,114.65057000000002,674.91,1359.42,357.,12,212.98000000000002,72,429.,12,144.02,72,NA,99,NA,11,NA,11,-
1980.2579690346085,95.41666666666666,1980-04-04--10:00:00,51.3549,129.18845000000002,848.9300000000001,1359.39,293.,12,148.01,72,237.,12,144.99,72,NA,99,NA,11,NA,11,-
1980.25808287796,95.45833333333333,1980-04-04--11:00:00,44.34926,147.02130000000002,972.07,1359.3600000000001,608.,12,442.64,72,619.,12,165.36,72,NA,99,NA,11,NA,11,-
1980.2581967213116,95.5,1980-04-04--12:00:00,40.352990000000005,168.44293000000002,1035.9,1359.32,792.,12,693.48,72,910.,12,98.52,72,NA,99,NA,11,NA,11,-
1980.2583105646631,95.54166666666666,1980-04-04--13:00:00,40.33869000000001,191.57546000000002,1036.09,1359.29,774.,12,669.24,72,878.,12,104.76,72,NA,99,NA,11,NA,11,-
1980.2584244080147,95.58333333333333,1980-04-04--14:00:00,44.3091,213.01757,972.66,1359.26,733.,12,625.42,72,874.,12,107.58,72,NA,99,NA,11,NA,11,-
1980.2585382513662,95.625,1980-04-04--15:00:00,51.29379,230.87715000000003,849.96,1359.22,588.,12,418.97,72,670.,12,169.03,72,NA,99,NA,11,NA,11,-
1980.258652094718,95.66666666666666,1980-04-04--16:00:00,60.154300000000006,245.43947000000003,676.42,1359.19,461.,12,296.61,72,596.,12,164.39000000000001,72,NA,99,NA,11,NA,11,-
1980.2587659380695,95.70833333333333,1980-04-04--17:00:00,70.03751000000001,257.77156,464.02,1359.16,156.,12,24.92,72,73.,12,131.08,72,NA,99,NA,11,NA,11,-
1980.258879781421,95.75,1980-04-04--18:00:00,80.34964000000001,268.89188,227.84,1359.1200000000001,67.,12,2.18,72,13.,12,64.82000000000001,72,NA,99,NA,11,NA,11,-
1980.2589936247725,95.79166666666666,1980-04-04--19:00:00,90.45413,279.63273000000004,0,0.,3.,12,0.,72,0.,12,3.,72,NA,99,NA,11,NA,11,-
1980.259107468124,95.83333333333333,1980-04-04--20:00:00,100.87813000000001,290.71451,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2592213114756,95.875,1980-04-04--21:00:00,110.20724000000001,302.82747,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.259335154827,95.91666666666666,1980-04-04--22:00:00,118.23978000000001,316.63904,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2594489981786,95.95833333333333,1980-04-04--23:00:00,124.28836000000001,332.62281,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2595628415302,96.,1980-04-04--24:00:00,127.58009000000001,350.62440000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2596766848817,96.04166666666666,1980-04-05--01:00:00,127.55502000000001,9.475560000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2597905282332,96.08333333333333,1980-04-05--02:00:00,124.21715,27.4521,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.259904371585,96.125,1980-04-05--03:00:00,118.13122000000001,43.39893,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2600182149365,96.16666666666666,1980-04-05--04:00:00,110.06971000000001,57.17334,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.260132058288,96.20833333333333,1980-04-05--05:00:00,100.71685000000001,69.25328,0,0.,0.,12,0.,72,0.,12,0.,72,NA,99,NA,11,NA,11,-
1980.2602459016396,96.25,1980-04-05--06:00:00,90.16539,80.30611,0,0.,3.,12,3.,72,3.,12,3.,72,NA,99,NA,11,NA,11,-
1980.260359744991,96.29166666666666,1980-04-05--07:00:00,80.14777000000001,91.02109,232.48000000000002,1358.69,59.,12,3.7600000000000002,72,22.,12,55.24,72,NA,99,NA,11,NA,11,-
1980.2604735883426,96.33333333333333,1980-04-05--08:00:00,69.80958000000001,102.11877000000001,468.93,1358.66,91.,12,0.6900000000000001,72,2.,12,90.31,72,NA,99,NA,11,NA,11,-
1980.2605874316941,96.375,1980-04-05--09:00:00,59.895770000000006,114.43523,681.45,1358.63,277.,12,47.15,72,94.,12,229.85,72,NA,99,NA,11,NA,11,-
1980.2607012750457,96.41666666666666,1980-04-05--10:00:00,50.997840000000004,129.00082,855.03,1358.59,580.,12,445.58,72,708.,12,134.42000000000002,72,NA,99,NA,11,NA,11,-
1980.2608151183972,96.45833333333333,1980-04-05--11:00:00,43.971590000000006,146.90835,977.73,1358.56,471.,12,106.51,72,148.,12,364.49,72,NA,99,NA,11,NA,11,-
