Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),LICOR(PY22981),RSP(PY35563_DNI),RSP(PY35563_DNI),RSP(PY35563_DHI),PV5kw(ASO),PV15kw(ASO),WindSpeed(ASO),Temperature(ASO)
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GTI(15:180),-,RSP,RSP,PV5kw(ASO),PV15kw(ASO),WS(ASO),TEMP(ASO)
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,9.5863,-,9.8322,9.8322,160,2.77778,1308.90052,1000
Altitude (m):,594,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.125,3.362,3.125,3.125,3.125,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2020//01,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
year.fractionofyear,dayofyear.fractionofday,YYYY-MM-DD--HH:MM:SS,SZA,AZM,ETR (W/m^2),ETRn (W/m^2),GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
2020.000114,1.041666667,2020-01-01--01:00:00,160.57,10.74,0.0,0.0,-0.0,0.0,0.0,0.0,-0.04,-239.22,0.0,0.2102,5.32
2020.000228,1.083333333,2020-01-01--02:00:00,155.22,45.23,0.0,0.0,-0.01,0.0,0.0,0.0,-0.09,-255.77,0.0,0.1802,5.2
2020.000342,1.125,2020-01-01--03:00:00,145.99,66.44,0.0,0.0,-0.01,0.0,0.0,0.0,-0.11,-248.47,0.0,0.2545,4.47
2020.000455,1.166666667,2020-01-01--04:00:00,135.34,80.41,0.0,0.0,-0.01,0.0,0.0,0.0,-0.15,-240.58,0.0,0.171,4.69
2020.000569,1.208333333,2020-01-01--05:00:00,124.27,91.19,0.0,0.0,-0.01,0.0,0.0,0.0,-0.16,-234.25,0.0,0.0103,5.15
2020.000683,1.25,2020-01-01--06:00:00,113.23,100.66,0.0,0.0,-0.01,0.0,0.0,0.0,-0.16,-234.73,0.0,0.0298,4.99
2020.000797,1.291666667,2020-01-01--07:00:00,102.5,109.82,0.0,0.0,-0.01,0.0,0.0,0.0,-0.16,-236.17,0.0,0.0055,5.03
2020.000911,1.333333333,2020-01-01--08:00:00,88.11,119.31,9.94,446.03,nan,1.94,nan,nan,2.0,-240.23,0.0,0.0135,5.22
2020.001025,1.375,2020-01-01--09:00:00,82.45,129.65,168.52,1408.51,29.36,28.71,0.0,0.0,29.36,-248.82,0.0,0.011,5.56
2020.001138,1.416666667,2020-01-01--10:00:00,75.3,141.24,354.08,1408.51,58.17,55.42,0.0,0.0,58.17,-240.23,149.95,0.0032,6.5
2020.001252,1.458333333,2020-01-01--11:00:00,69.52,154.31,491.85,1408.51,64.8,61.42,0.0,0.0,64.8,-238.92,214.57,0.0007,7.55
2020.001366,1.5,2020-01-01--12:00:00,66.06,168.72,571.32,1408.51,87.51,81.91,0.0,0.0,87.51,-239.43,455.48,0.0023,8.61
2020.00148,1.541666667,2020-01-01--13:00:00,65.37,183.86,586.93,1408.51,231.73,258.71,13.86,33.14,217.87,-255.18,2583.65,0.0035,10.5
