Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),LICOR(PY22981),RSP(PY35563_DNI),RSP(PY35563_DNI),RSP(PY35563_DHI),PV5kw(ASO),PV15kw(ASO),WindSpeed(ASO),Temperature(ASO)
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GTI(15:180),-,RSP,RSP,PV5kw(ASO),PV15kw(ASO),WS(ASO),TEMP(ASO)
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,9.586300000000001,-,9.8322,9.8322,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.125,3.362,3.125,3.125,3.125,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2020//04,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
year.fractionofyear,dayofyear.fractionofday,YYYY-MM-DD--HH:MM:SS,SZA,AZM,ETR (W/m^2),ETRn (W/m^2),GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power,Wind_Speed,Temperature
2020.2523907103828,93.375,2020-04-02--09:00:00,61.65,110.19,644.07,1361.03,489.18,576.69,403.77,851.04,85.41,1502.22,5923.2,0.3065,5.63
2020.2525045537343,93.41666666666666,2020-04-02--10:00:00,51.84,123.57,839.96,1360.99,649.19,789.87,563.77,912.86,85.42,2351.75,8548.67,0.545,6.61
2020.2526183970858,93.45833333333333,2020-04-02--11:00:00,43.65,140.45,984.46,1360.96,763.96,938.55,683.58,944.71,80.38,2839.5,10061.83,0.8548,7.96
2020.2527322404374,93.5,2020-04-02--12:00:00,38.32,161.83,1067.69,1360.93,845.28,1037.63,753.86,960.9,91.42,3099.85,10910.17,1.1145,8.84
2020.2528460837889,93.54166666666666,2020-04-02--13:00:00,37.2,186.37,1083.99,1360.89,865.18,1061.73,759.13,953.06,106.04,3240.72,11225.83,1.6988,9.29
2020.2529599271404,93.58333333333333,2020-04-02--14:00:00,40.65,209.71,1032.25,1360.86,814.41,999.63,716.22,944.17,98.19,3037.1,10599.17,1.7432,9.74
2020.253073770492,93.625,2020-04-02--15:00:00,47.65,228.78,916.05,1360.83,704.79,859.57,619.86,920.3,84.94,2545.73,8491.65,1.5812,10.57
2020.2531876138435,93.66666666666666,2020-04-02--16:00:00,56.81,243.71,743.36,1360.79,469.02,562.55,376.83,673.29,92.19,1517.0,3776.45,1.452,10.63
2020.253301457195,93.70833333333333,2020-04-02--17:00:00,67.09,255.88,526.09,1360.76,242.23,266.45,102.23,252.37,140.0,483.72,1423.32,1.0248,10.39
2020.2534153005465,93.75,2020-04-02--18:00:00,77.65,266.54,279.55,1360.73,80.89,77.45,9.67,40.87,71.22,-91.4,264.78,0.7903,9.62
2020.2535291438983,93.79166666666666,2020-04-02--19:00:00,85.69,276.62,45.39,839.1,10.59,10.25,0.0,0.0,10.59,-266.23,0.0,0.4312,8.7
2020.2536429872498,93.83333333333333,2020-04-02--20:00:00,100.02,286.93,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-248.3,0.0,1.5938,7.64
2020.2537568306013,93.875,2020-04-02--21:00:00,110.28,298.21,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-234.62,0.0,1.6793,6.36
2020.2538706739529,93.91666666666666,2020-04-02--22:00:00,119.41,311.27,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-237.95,0.0,1.1393,5.62
2020.2539845173044,93.95833333333333,2020-04-02--23:00:00,126.69,326.86,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-252.5,0.0,0.8058,4.93
2020.254098360656,94.0,2020-04-02--24:00:00,131.21,345.21,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-254.6,0.0,0.6382,4.54
2020.2542122040074,94.04166666666666,2020-04-03--01:00:00,132.13,5.21,0.0,0.0,-0.01,0.0,0.0,0.0,-0.03,-252.25,0.0,0.5287,3.99
2020.254326047359,94.08333333333333,2020-04-03--02:00:00,129.24,24.58,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-208.08,0.0,0.2138,3.45
2020.2544398907105,94.125,2020-04-03--03:00:00,123.15,41.52,0.0,0.0,0.01,0.0,0.0,0.0,-0.0,-259.7,0.0,0.086,3.35
2020.254553734062,94.16666666666666,2020-04-03--04:00:00,114.78,55.69,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-255.22,0.0,0.2353,3.29
2020.2546675774136,94.20833333333333,2020-04-03--05:00:00,104.98,67.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-252.55,0.0,0.1527,3.11
2020.2547814207653,94.25,2020-04-03--06:00:00,88.84,78.35,2.9,226.7,1.76,1.59,0.0,0.0,1.76,-255.12,0.0,0.0018,2.11
2020.2548952641168,94.29166666666666,2020-04-03--07:00:00,81.92,88.42,163.37,1360.29,84.42,93.53,43.81,275.37,40.61,-165.2,350.88,0.0242,2.42
2020.2550091074684,94.33333333333333,2020-04-03--08:00:00,71.89,98.67,417.14,1360.26,305.09,337.26,222.37,714.52,82.72,484.98,2712.47,0.5207,3.66
2020.25512295082,94.375,2020-04-03--09:00:00,61.32,109.94,650.45,1360.23,458.1,541.52,348.52,738.81,109.58,1390.55,5399.78,0.4193,6.28
2020.2552367941714,94.41666666666666,2020-04-03--10:00:00,51.5,123.34,845.87,1360.19,659.26,802.79,559.48,896.53,99.79,2370.0,8549.75,0.6258,8.55
2020.255350637523,94.45833333333333,2020-04-03--11:00:00,43.28,140.28,989.92,1360.16,813.48,1003.09,672.57,924.04,140.92,2980.43,10381.6,0.9497,8.25
2020.2554644808745,94.5,2020-04-03--12:00:00,37.93,161.8,1072.73,1360.13,873.48,1083.29,695.17,881.51,178.3,3174.17,10781.25,0.9672,9.43
2020.255578324226,94.54166666666666,2020-04-03--13:00:00,36.83,186.54,1088.67,1360.09,875.42,1082.87,763.08,953.31,112.34,3193.23,10916.67,1.1945,9.98
2020.2556921675775,94.58333333333333,2020-04-03--14:00:00,40.33,210.04,1036.68,1360.06,799.57,982.1,703.54,922.68,96.04,2927.18,10183.0,1.6172,10.56
2020.255806010929,94.625,2020-04-03--15:00:00,47.38,229.15,920.32,1360.02,696.56,847.32,572.18,844.32,124.39,2503.62,8271.5,1.6103,11.05
2020.2559198542806,94.66666666666666,2020-04-03--16:00:00,56.58,244.08,747.59,1359.99,459.3,541.36,301.34,543.12,157.96,1434.55,3843.97,1.3713,11.06
2020.2560336976323,94.70833333333333,2020-04-03--17:00:00,66.88,256.24,530.4,1359.96,354.69,389.48,192.45,497.05,162.23,821.48,1891.07,1.184,10.9
2020.2561475409839,94.75,2020-04-03--18:00:00,77.46,266.88,284.04,1359.93,181.05,163.06,106.6,474.5,74.45,89.47,365.7,0.9893,10.73
2020.2562613843354,94.79166666666666,2020-04-03--19:00:00,85.57,276.95,48.17,861.27,15.86,14.4,0.07,0.61,15.79,-240.35,0.0,0.5735,8.72
2020.256375227687,94.83333333333333,2020-04-03--20:00:00,99.8,287.26,0.0,0.0,-0.02,0.0,0.0,0.0,-0.04,-245.92,0.0,0.3227,6.89
2020.2564890710385,94.875,2020-04-03--21:00:00,110.04,298.53,0.0,0.0,-0.02,0.0,0.0,0.0,-0.04,-249.08,0.0,0.03,5.27
2020.25660291439,94.91666666666666,2020-04-03--22:00:00,119.13,311.58,0.0,0.0,-0.01,0.0,0.0,0.0,-0.03,-242.42,0.0,0.0167,4.14
2020.2567167577415,94.95833333333333,2020-04-03--23:00:00,126.37,327.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-272.22,0.0,0.0215,3.59
2020.256830601093,95.0,2020-04-03--24:00:00,130.85,345.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-246.62,0.0,0.0003,2.58
2020.2569444444446,95.04166666666666,2020-04-04--01:00:00,131.74,5.27,0.0,0.0,-0.01,0.0,0.0,0.0,-0.02,-255.57,0.0,0.0058,1.96
2020.257058287796,95.08333333333333,2020-04-04--02:00:00,128.85,24.52,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02,-230.93,0.0,0.0003,2.2
2020.2571721311476,95.125,2020-04-04--03:00:00,122.78,41.37,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02,-226.1,0.0,0.007,2.38
2020.2572859744994,95.16666666666666,2020-04-04--04:00:00,114.44,55.5,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-246.33,0.0,0.1282,3.28
2020.257399817851,95.20833333333333,2020-04-04--05:00:00,104.66,67.48,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-227.53,0.0,0.5222,2.23
2020.2575136612024,95.25,2020-04-04--06:00:00,88.64,78.12,4.03,249.24,0.53,0.47,0.0,0.0,0.52,-249.97,0.0,0.1078,2.15
2020.257627504554,95.29166666666666,2020-04-04--07:00:00,81.7,88.19,170.35,1359.49,20.92,20.45,0.0,0.0,20.92,-245.98,0.0,0.1135,2.79
2020.2577413479055,95.33333333333333,2020-04-04--08:00:00,71.58,98.43,423.87,1359.46,73.89,71.92,0.0,0.0,73.89,-164.12,234.83,0.6722,3.97
2020.257855191257,95.375,2020-04-04--09:00:00,61.0,109.7,656.75,1359.42,140.16,139.22,0.0,0.0,140.16,102.68,1136.75,1.185,3.51
2020.2579690346085,95.41666666666666,2020-04-04--10:00:00,51.15,123.11,851.71,1359.39,184.01,182.12,0.0,0.0,184.01,301.4,1665.43,0.5993,4.0
2020.25808287796,95.45833333333333,2020-04-04--11:00:00,42.91,140.1,995.3,1359.36,204.41,204.18,0.0,0.0,204.41,368.97,1916.23,3.1527,7.06
2020.2581967213116,95.5,2020-04-04--12:00:00,37.55,161.77,1077.69,1359.32,229.46,226.47,0.0,0.0,229.46,452.02,2174.48,3.196,7.47
2020.2583105646631,95.54166666666666,2020-04-04--13:00:00,36.46,186.72,1093.28,1359.29,429.33,452.73,65.81,82.22,363.52,1206.63,4731.03,2.9592,8.04
2020.2584244080147,95.58333333333333,2020-04-04--14:00:00,40.0,210.36,1041.03,1359.26,422.76,442.74,22.88,29.47,399.87,1166.18,4582.92,3.3138,9.57
2020.2585382513664,95.625,2020-04-04--15:00:00,47.11,229.53,924.52,1359.22,294.95,299.81,4.71,6.56,290.24,671.27,2929.17,2.7515,10.3
