Station_ID_Number:,94040,-,-.1,-.2,-.3,Type_of_Measurement:,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,Temperature
Station_Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station_Location:,Ashland_Oregon_USA,-,-,-,-,Instrument_Serial_Number:,RSP(PY35965_GHI),LICOR(PY35962),RSP(PY35965_DNI),RSP(PY35965_DNI),RSP(PY35965_DHI),PV5kw,PV15kw,WS,TEMP
Latitude_(+North):,42.19441,-,-,-,-,Instrument_Shorthand_Name:,RSP,GHI_TILT,-,RSP,RSP,PV5kw,PV15kw,WS,TEMP(ASO)
Longitude_(+East):,-122.698158,-,-,-,-,Responsivity:,10.328600000000002,9.439430000000002,-,10.328600000000002,10.328600000000002,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude_(m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated_Uncertainty_(U95%):,3.137,9.332,3.137,3.137,3.137,1.999,2.191,4.383,2.2
Time_Zone_(+East):,-8,-,DNI_WeightedSZA,Middle_of_hour,-,Sample_Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time_Interval_(Minutes):,5,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2005//01,-,-,-,-,Column_Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Year//Month,Start_Time(HHMM),End_Time(HHMM),Average_SZA,Average_AZM,Hourly_Average_ETR,Hourly_Average_ETRn,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,Temperature
2005//06,2000,2100,97.0,310.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,-261.31,0.0,0.69,0.0
2005//06,2100,2200,104.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.1,0.0,0.52,0.0
2005//06,2200,2300,110.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.26,0.0,0.36,0.0
2005//06,2300,2400,114.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.0,0.0,0.3,0.0
2005//07,0,100,117.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.47,0.0,0.12,0.0
2005//07,100,200,115.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.26,0.0,0.06,0.0
2005//07,200,300,110.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.01,0.0,0.05,0.0
2005//07,300,400,103.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.76,0.0,0.03,0.0
2005//07,400,500,91.0,56.0,3.3,171.815,1.5,0.0,0.0,0.07,1.49,-258.83,0.0,0.01,0.0
2005//07,500,600,83.0,66.0,139.015,1305.161,61.96,0.0,37.26,266.18,24.71,-238.15,17.73,0.01,0.0
2005//07,600,700,73.0,76.0,373.574,1322.689,221.46,0.0,167.34,586.11,54.12,92.61,1414.54,0.04,0.0
2005//07,700,800,63.0,85.0,606.623,1322.695,403.53,0.0,325.54,709.25,77.99,1459.81,4845.56,0.11,0.0
2005//07,800,900,52.0,95.0,820.439,1322.702,577.72,0.0,480.71,775.31,97.02,2793.01,8109.2,0.33,0.0
2005//07,900,1000,41.0,107.0,1000.221,1322.708,743.84,0.0,648.81,857.63,95.03,3806.35,10791.47,0.58,0.0
2005//07,1000,1100,31.0,124.0,1133.644,1322.713,861.2,0.0,755.75,881.86,105.45,4413.05,12381.42,0.73,0.0
2005//07,1100,1200,24.0,150.0,1211.581,1322.721,917.12,0.0,814.42,889.1,102.7,4639.85,12984.91,0.88,0.0
2005//07,1200,1300,22.0,187.0,1228.701,1322.725,934.88,0.0,835.24,899.06,99.65,4693.5,13061.77,1.04,0.0
2005//07,1300,1400,26.0,221.0,1183.818,1322.732,890.87,0.0,777.13,868.24,113.74,4454.89,12437.79,1.17,0.0
2005//07,1400,1500,35.0,243.0,1079.989,1322.739,792.8,0.0,690.13,844.9,102.66,3935.49,11030.99,1.13,0.0
2005//07,1500,1600,46.0,257.0,924.287,1322.745,651.68,0.0,551.26,788.47,100.41,3124.22,8128.56,1.12,0.0
2005//07,1600,1700,57.0,268.0,727.347,1322.751,488.37,0.0,400.73,727.42,87.64,2070.09,4092.07,1.06,0.0
2005//07,1700,1800,67.0,278.0,502.685,1322.757,316.69,0.0,249.55,652.37,67.13,770.94,1638.05,0.94,0.0
2005//07,1800,1900,78.0,288.0,266.081,1322.764,140.79,0.0,100.55,474.85,40.24,-128.1,217.11,0.78,0.0
2005//07,1900,2000,86.0,297.0,50.386,913.698,19.75,0.0,7.9,89.37,11.85,-263.27,0.0,0.91,0.0
2005//07,2000,2100,98.0,308.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-262.38,0.0,0.67,0.0
2005//07,2100,2200,106.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.12,0.0,0.32,0.0
2005//07,2200,2300,112.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.48,0.0,0.14,0.0
2005//07,2300,2400,116.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.09,0.0,0.12,0.0
2005//08,0,100,124.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.97,0.0,0.07,0.0
2005//08,100,200,122.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.94,0.0,0.06,0.0
2005//08,200,300,116.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.58,0.0,0.03,0.0
2005//08,300,400,109.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.47,0.0,0.04,0.0
2005//08,400,500,100.0,62.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-255.7,0.0,0.02,0.0
2005//08,500,600,86.0,72.0,49.352,820.718,15.85,0.0,4.71,43.74,11.14,-253.82,2.04,0.03,0.0
2005//08,600,700,78.0,82.0,273.524,1332.909,155.91,0.0,111.72,512.6,44.19,-131.57,887.74,0.02,0.0
2005//08,700,800,67.0,92.0,517.212,1332.929,347.82,0.0,283.5,726.28,64.32,971.19,4050.14,0.08,0.0
2005//08,800,900,56.0,103.0,740.532,1332.95,533.93,0.0,459.14,825.2,74.8,2606.3,7641.9,0.27,0.0
2005//08,900,1000,46.0,116.0,927.73,1332.972,693.27,0.0,607.07,872.32,86.2,3612.31,10318.11,0.52,0.0
2005//08,1000,1100,37.0,133.0,1065.921,1332.992,811.03,0.0,711.72,890.62,99.31,4253.55,12014.32,0.73,0.0
2005//08,1100,1200,31.0,157.0,1145.631,1333.012,888.89,0.0,790.76,920.56,98.13,4630.52,13007.69,0.94,0.0
2005//08,1200,1300,29.0,186.0,1161.391,1333.034,897.64,0.0,799.02,917.51,98.62,4652.01,13037.33,1.08,0.0
2005//08,1300,1400,33.0,214.0,1112.103,1333.055,854.24,0.0,749.66,899.29,104.57,4375.3,12302.57,1.06,0.0
2005//08,1400,1500,41.0,235.0,1001.111,1333.077,756.84,0.0,660.38,880.2,96.46,3843.06,10728.58,1.06,0.0
2005//08,1500,1600,51.0,250.0,835.983,1333.096,607.72,0.0,519.53,828.73,88.19,2939.04,7184.73,0.98,0.0
2005//08,1600,1700,62.0,262.0,628.013,1333.119,432.11,0.0,355.68,753.15,76.42,1781.81,2682.2,0.9,0.0
2005//08,1700,1800,73.0,272.0,391.586,1333.139,238.87,0.0,182.42,610.06,56.45,365.04,728.99,0.73,0.0
2005//08,1800,1900,82.0,282.0,145.946,1275.541,65.75,0.0,38.0,239.81,27.75,-234.65,34.83,0.68,0.0
2005//08,1900,2000,91.0,292.0,5.712,221.489,2.46,0.0,0.0,0.17,2.45,-262.19,0.05,0.79,0.0
2005//08,2000,2100,104.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.23,0.0,0.5,0.0
2005//08,2100,2200,113.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.64,0.0,0.18,0.0
2005//08,2200,2300,119.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.92,0.0,0.12,0.0
2005//08,2300,2400,124.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.83,0.0,0.11,0.0
2005//09,0,100,135.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.07,0.0,0.1,0.0
2005//09,100,200,131.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.12,0.0,0.04,0.0
2005//09,200,300,125.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.86,0.0,0.01,0.0
2005//09,300,400,116.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.08,0.0,0.04,0.0
2005//09,400,500,106.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.6,0.0,0.03,0.0
2005//09,500,600,92.0,82.0,3.706,153.5,1.49,0.0,0.0,0.98,1.47,-256.04,0.0,0.05,0.0
2005//09,600,700,82.0,92.0,150.758,1310.793,50.47,0.0,21.15,133.3,29.32,-211.67,335.52,0.04,0.0
2005//09,700,800,72.0,102.0,400.335,1352.202,222.24,0.0,152.86,501.72,69.38,570.15,2700.23,0.07,0.0
2005//09,800,900,62.0,114.0,627.972,1352.233,401.53,0.0,307.71,659.52,93.81,2192.35,6599.74,0.2,0.0
2005//09,900,1000,53.0,127.0,815.932,1352.264,530.81,0.0,412.19,682.14,118.62,3069.37,8970.18,0.35,0.0
2005//09,1000,1100,45.0,144.0,951.163,1352.294,641.76,0.0,505.15,718.23,136.61,3733.89,10720.27,0.64,0.0
2005//09,1100,1200,41.0,165.0,1024.372,1352.325,718.26,0.0,565.04,747.98,153.22,4154.86,11797.52,0.75,0.0
2005//09,1200,1300,40.0,188.0,1030.529,1352.357,730.49,0.0,575.35,756.01,155.13,4187.24,11878.52,0.92,0.0
2005//09,1300,1400,44.0,210.0,969.186,1352.387,662.24,0.0,520.1,727.39,142.14,3638.68,10426.87,0.95,0.0
2005//09,1400,1500,51.0,228.0,844.522,1352.417,555.43,0.0,416.47,669.23,138.96,3048.49,8503.19,0.94,0.0
2005//09,1500,1600,60.0,243.0,665.064,1352.447,399.34,0.0,284.5,583.65,114.83,2061.95,4503.69,0.85,0.0
2005//09,1600,1700,71.0,255.0,443.194,1352.48,260.86,0.0,174.13,527.24,86.73,1046.98,1174.73,0.65,0.0
2005//09,1700,1800,81.0,265.0,195.596,1333.584,89.58,0.0,48.41,257.99,41.17,-18.18,155.72,0.45,0.0
2005//09,1800,1900,89.0,275.0,17.201,411.773,5.38,0.0,0.39,3.64,4.97,-257.96,0.06,0.32,0.0
2005//09,1900,2000,103.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.05,0.0,0.38,0.0
2005//09,2000,2100,114.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.62,0.0,0.3,0.0
2005//09,2100,2200,123.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.09,0.0,0.09,0.0
2005//09,2200,2300,130.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.54,0.0,0.1,0.0
2005//09,2300,2400,135.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.49,0.0,0.09,0.0
2005//10,0,100,146.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.05,0.0,0.21,0.0
2005//10,100,200,141.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.98,0.0,0.16,0.0
2005//10,200,300,133.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.06,0.0,0.15,0.0
2005//10,300,400,123.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.16,0.0,0.06,0.0
2005//10,400,500,112.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.94,0.0,0.12,0.0
2005//10,500,600,101.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.7,0.0,0.15,0.0
2005//10,600,700,86.0,102.0,39.991,720.877,10.03,0.0,1.17,14.59,8.84,-249.2,22.29,0.13,0.0
2005//10,700,800,79.0,112.0,254.626,1376.073,117.73,0.0,63.85,323.5,53.87,117.57,1097.26,0.12,0.0
2005//10,800,900,70.0,124.0,477.929,1376.106,280.08,0.0,194.73,549.22,85.35,1538.3,4306.88,0.31,0.0
2005//10,900,1000,61.0,137.0,659.662,1376.138,406.02,0.0,298.68,624.96,107.34,2427.49,7221.54,0.42,0.0
2005//10,1000,1100,55.0,153.0,786.781,1376.172,497.54,0.0,361.98,635.39,135.56,2913.65,8778.37,0.54,0.0
2005//10,1100,1200,52.0,171.0,850.497,1376.205,533.87,0.0,373.41,604.58,160.46,3066.22,9288.67,0.62,0.0
2005//10,1200,1300,52.0,190.0,846.421,1376.237,508.31,0.0,371.1,601.59,137.21,2921.4,8904.1,0.69,0.0
2005//10,1300,1400,56.0,208.0,774.816,1376.271,455.44,0.0,329.29,582.07,126.15,2584.52,7916.73,0.82,0.0
2005//10,1400,1500,62.0,223.0,640.589,1376.303,373.98,0.0,251.63,534.69,122.34,2095.65,5771.03,0.78,0.0
2005//10,1500,1600,71.0,237.0,453.012,1376.336,240.54,0.0,152.2,449.13,88.34,1109.4,2142.02,0.62,0.0
2005//10,1600,1700,80.0,248.0,225.791,1376.369,79.45,0.0,36.52,164.16,42.93,74.46,192.91,0.43,0.0
2005//10,1700,1800,87.0,258.0,28.771,594.065,6.66,0.0,0.0,0.18,6.65,-255.48,1.27,0.29,0.0
2005//10,1800,1900,102.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.95,0.0,0.32,0.0
2005//10,1900,2000,113.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-262.0,0.0,0.3,0.0
2005//10,2000,2100,124.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.59,0.0,0.31,0.0
2005//10,2100,2200,134.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.59,0.0,0.19,0.0
2005//10,2200,2300,142.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.21,0.0,0.25,0.0
2005//10,2300,2400,146.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.5,0.0,0.21,0.0
2005//11,0,100,155.0,18.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,-259.37,0.0,0.22,4.32
2005//11,100,200,149.0,46.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,-259.71,0.0,0.24,3.98
2005//11,200,300,140.0,65.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-259.87,0.0,0.22,3.73
2005//11,300,400,130.0,79.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-258.88,0.0,0.22,3.43
2005//11,400,500,119.0,90.0,0.0,0.0,-0.05,0.0,0.0,0.0,-0.05,-256.59,0.0,0.22,3.22
2005//11,500,600,107.0,99.0,0.0,0.0,-0.02,0.0,0.0,0.0,-0.02,-256.04,0.0,0.26,3.0
2005//11,600,700,95.0,109.0,0.82,69.244,0.31,0.39,0.0,0.0,0.3,-254.01,0.0,0.26,2.91
2005//11,700,800,84.0,119.0,100.124,1236.766,28.42,20.2,10.37,98.8,18.04,-205.71,128.06,0.27,3.19
2005//11,800,900,77.0,130.0,310.629,1392.075,113.66,153.94,57.42,257.9,56.25,496.15,1493.34,0.32,4.3
2005//11,900,1000,69.0,142.0,486.44,1392.1,195.63,268.89,99.68,286.43,95.95,1187.01,3508.99,0.44,5.21
2005//11,1000,1100,64.0,157.0,609.325,1392.126,277.55,381.11,154.35,353.89,123.2,1840.22,5280.16,0.6,6.06
2005//11,1100,1200,61.0,172.0,670.615,1392.152,334.5,460.17,203.44,426.26,131.06,2275.88,6388.18,0.72,7.13
2005//11,1200,1300,61.0,189.0,666.062,1392.178,328.94,454.48,202.8,428.11,126.14,2217.24,6222.66,0.75,8.32
2005//11,1300,1400,65.0,204.0,595.973,1392.204,291.57,408.89,181.89,427.49,109.68,1669.33,5395.29,0.69,9.16
2005//11,1400,1500,70.0,218.0,465.198,1392.228,207.31,298.1,126.39,379.55,80.92,778.22,3138.26,0.75,9.73
2005//11,1500,1600,78.0,231.0,283.001,1392.254,91.67,128.59,43.05,192.93,48.62,-17.58,629.91,0.68,9.59
2005//11,1600,1700,85.0,241.0,72.447,1109.332,12.15,11.88,0.0,0.02,12.14,-248.89,12.39,0.51,8.06
2005//11,1700,1800,97.0,251.0,0.0,0.0,0.03,0.06,0.0,0.0,0.02,-259.54,0.0,0.42,6.92
2005//11,1800,1900,108.0,261.0,0.0,0.0,-0.04,0.0,0.0,0.0,-0.04,-261.6,0.0,0.52,6.42
2005//11,1900,2000,119.0,271.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.03,-263.08,0.0,0.38,5.74
2005//11,2000,2100,130.0,282.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.03,-262.68,0.0,0.46,5.59
2005//11,2100,2200,141.0,295.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-262.23,0.0,0.43,5.24
2005//11,2200,2300,150.0,314.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,-261.47,0.0,0.34,4.56
2005//11,2300,2400,156.0,343.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,-260.49,0.0,0.29,4.57
2005//12,0,100,160.0,14.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-256.9,0.0,1.25,4.55
2005//12,100,200,154.0,48.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-257.29,0.0,1.19,4.51
2005//12,200,300,145.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-256.54,0.0,1.06,3.99
2005//12,300,400,134.0,81.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-255.95,0.0,0.96,3.54
2005//12,400,500,123.0,92.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,-253.75,0.0,0.99,3.45
2005//12,500,600,112.0,102.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,-253.59,0.0,0.99,3.3
2005//12,600,700,102.0,111.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,-251.75,0.0,0.94,3.06
2005//12,700,800,87.0,120.0,20.235,611.966,3.78,3.68,0.29,5.18,3.48,-251.55,0.78,1.01,3.44
2005//12,800,900,82.0,131.0,192.594,1405.802,55.15,78.23,19.6,132.59,35.55,21.0,521.77,1.04,3.62
2005//12,900,1000,75.0,142.0,372.57,1405.814,122.52,167.03,50.51,187.55,72.01,598.86,1933.01,1.0,4.25
2005//12,1000,1100,69.0,156.0,503.12,1405.823,197.49,270.63,95.12,264.75,102.36,1220.31,3581.53,1.21,5.82
2005//12,1100,1200,66.0,170.0,574.561,1405.834,236.48,318.5,112.39,276.18,124.09,1491.45,4296.33,1.27,6.75
2005//12,1200,1300,66.0,185.0,581.895,1405.844,242.37,325.97,113.13,274.23,129.24,1529.44,4433.29,1.35,7.06
2005//12,1300,1400,68.0,200.0,524.609,1405.855,218.93,296.63,103.46,279.26,115.46,1141.64,3891.84,1.27,7.42
2005//12,1400,1500,73.0,214.0,406.698,1405.866,156.5,217.62,70.11,244.16,86.39,394.35,2266.78,1.2,7.86
2005//12,1500,1600,80.0,226.0,236.668,1405.876,63.53,82.83,19.27,95.65,44.26,-123.51,449.51,1.03,7.82
2005//12,1600,1700,86.0,237.0,45.002,910.916,8.93,8.64,0.0,0.15,8.92,-252.81,2.34,0.98,7.0
2005//12,1700,1800,98.0,246.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.03,-257.47,0.0,0.97,6.24
2005//12,1800,1900,109.0,256.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-260.44,0.0,1.01,5.89
2005//12,1900,2000,120.0,265.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-261.46,0.0,1.32,5.56
2005//12,2000,2100,131.0,275.0,0.0,0.0,-0.02,0.0,0.0,0.0,-0.02,-260.83,0.0,1.29,5.3
2005//12,2100,2200,142.0,287.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-260.28,0.0,1.39,5.1
2005//12,2200,2300,152.0,305.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-260.28,0.0,1.29,4.88
2005//12,2300,2400,159.0,334.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-258.27,0.0,1.31,4.49
