Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY21090_GHI),LICOR(PY22981),RSP(PY21090_DNI),RSP(PY21090_DNI),RSP(PY21090_DHI),PV5kw,PV15kw,WS,TEMP
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GHI_TILT,,RSP,RSP,PV5kw,PV15kw,WS,TEMP(ASO)
Longitude (+ East):,-122.69814,-,-,-,-,Responsivity:,9.0111,9.58084,,9.0111,9.0111,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.343,3.177,3.343,3.343,3.343,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,5,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2013//01,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Year//Month,Start_Time(HHMM),End_Time(HHMM),Average_SZA,Average_AZM,Hourly_Average_ETR,Hourly_Average_ETRn,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
2013//01,0,100,158.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.59,0.0,0.19,1.18
2013//01,100,200,154.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.64,0.0,0.27,1.31
2013//01,200,300,146.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.1,0.0,0.26,1.04
2013//01,300,400,135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.13,0.0,0.26,0.62
2013//01,400,500,124.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.51,0.0,0.26,0.4
2013//01,500,600,113.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-247.3,0.0,0.24,0.45
2013//01,600,700,102.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.29,0.0,0.28,0.23
2013//01,700,800,88.0,116.0,17.053,513.901,4.37,3.89,0.32,5.85,4.03,-249.53,0.78,0.29,0.19
2013//01,800,900,82.0,127.0,193.927,1413.084,75.47,82.09,37.99,272.42,37.48,74.73,671.23,0.34,1.14
2013//01,900,1000,74.0,138.0,387.998,1413.076,173.12,244.5,89.33,331.39,83.79,956.13,2809.16,0.39,1.99
2013//01,1000,1100,68.0,151.0,534.238,1413.068,260.98,370.31,155.52,418.39,105.46,1663.14,4985.1,0.55,2.99
2013//01,1100,1200,64.0,166.0,621.761,1413.06,323.43,451.98,195.55,451.6,127.88,2111.87,6187.63,0.6,3.97
2013//01,1200,1300,63.0,182.0,644.463,1413.052,335.32,464.3,203.05,454.0,132.27,2166.44,6317.19,0.67,4.91
2013//01,1300,1400,65.0,197.0,600.773,1413.043,303.05,425.19,187.43,451.36,115.62,1594.23,5420.75,0.66,5.89
2013//01,1400,1500,69.0,212.0,493.725,1413.036,238.98,343.26,146.27,429.74,92.72,460.84,3639.14,0.58,6.34
2013//01,1500,1600,76.0,225.0,330.865,1413.027,133.44,196.0,75.48,319.97,57.96,-67.85,1228.22,0.38,6.34
2013//01,1600,1700,84.0,236.0,126.38,1355.969,22.73,21.17,0.33,2.48,22.4,-233.63,19.87,0.38,5.3
2013//01,1700,1800,92.0,246.0,3.228,170.686,1.28,1.04,0.0,0.04,1.26,-253.35,0.0,0.33,4.35
2013//01,1800,1900,105.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.99,0.0,0.26,3.49
2013//01,1900,2000,116.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.56,0.0,0.31,3.02
2013//01,2000,2100,127.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.07,0.0,0.3,2.44
2013//01,2100,2200,138.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.88,0.0,0.31,2.18
2013//01,2200,2300,148.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.87,0.0,0.28,2.01
2013//01,2300,2400,156.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.87,0.0,0.19,1.47
2013//02,0,100,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.17,0.0,0.11,2.2
2013//02,100,200,147.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.76,0.0,0.11,1.85
2013//02,200,300,140.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.01,0.0,0.12,1.4
2013//02,300,400,131.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.28,0.0,0.1,1.31
2013//02,400,500,120.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.83,0.0,0.17,1.09
2013//02,500,600,109.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.35,0.0,0.15,1.18
2013//02,600,700,97.0,100.0,0.384,28.501,0.29,0.3,0.0,0.03,0.28,-243.31,0.0,0.16,1.03
2013//02,700,800,84.0,110.0,93.031,1141.968,25.15,29.05,5.02,45.4,20.11,-209.95,27.68,0.14,0.94
2013//02,800,900,76.0,121.0,323.302,1401.676,128.21,133.18,49.09,200.62,79.12,360.38,931.85,0.21,2.34
2013//02,900,1000,68.0,133.0,528.006,1401.654,255.24,319.25,122.73,319.8,132.51,1354.51,2937.92,0.34,3.62
2013//02,1000,1100,61.0,147.0,683.405,1401.63,381.04,486.24,205.39,414.03,175.65,2218.75,5099.47,0.45,4.83
2013//02,1100,1200,56.0,163.0,778.571,1401.606,464.23,605.4,280.15,500.1,184.08,2807.97,6538.37,0.66,5.94
2013//02,1200,1300,55.0,181.0,806.953,1401.581,511.41,668.56,315.66,548.24,195.75,3123.12,7164.99,0.77,7.09
2013//02,1300,1400,57.0,199.0,766.611,1401.558,464.39,600.9,274.94,502.99,189.45,2757.49,6193.69,0.81,8.17
2013//02,1400,1500,62.0,215.0,660.329,1401.536,356.16,452.86,191.89,408.78,164.26,1779.52,4283.1,0.81,8.71
2013//02,1500,1600,69.0,229.0,495.457,1401.511,222.27,279.46,104.53,296.64,117.74,762.97,1829.31,0.69,8.82
2013//02,1600,1700,78.0,241.0,283.726,1401.488,104.07,118.25,40.61,170.36,63.47,128.8,335.07,0.5,8.61
2013//02,1700,1800,85.0,251.0,60.512,962.725,14.69,13.21,0.01,0.18,14.68,-245.55,9.19,0.3,7.35
2013//02,1800,1900,99.0,261.0,0.0,0.0,0.05,0.04,0.0,0.0,0.05,-256.82,0.0,0.26,5.98
2013//02,1900,2000,110.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.96,0.0,0.18,4.94
2013//02,2000,2100,121.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.71,0.0,0.19,4.26
2013//02,2100,2200,131.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.81,0.0,0.15,3.66
2013//02,2200,2300,141.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.8,0.0,0.15,3.22
2013//02,2300,2400,148.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.28,0.0,0.16,2.8
2013//03,0,100,139.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.32,0.0,0.29,5.63
2013//03,100,200,137.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.25,0.0,0.26,5.16
2013//03,200,300,130.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.76,0.0,0.24,4.83
2013//03,300,400,121.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.07,0.0,0.23,4.24
2013//03,400,500,111.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.55,0.0,0.27,3.94
2013//03,500,600,100.0,82.0,0.006,1.578,0.07,0.07,0.0,0.0,0.06,-250.95,0.0,0.25,3.63
2013//03,600,700,86.0,93.0,57.797,835.435,15.2,17.34,1.78,13.25,13.41,-236.56,40.06,0.22,3.7
2013//03,700,800,77.0,103.0,286.94,1381.367,112.19,130.58,43.48,184.42,68.71,147.24,981.82,0.21,4.78
2013//03,800,900,67.0,114.0,526.652,1381.335,277.71,320.59,135.37,352.84,142.34,1327.39,3821.41,0.33,6.62
2013//03,900,1000,58.0,127.0,729.599,1381.304,424.06,502.93,236.94,445.75,187.12,2430.2,6654.41,0.57,8.28
2013//03,1000,1100,50.0,143.0,881.381,1381.27,526.01,629.97,309.02,483.32,216.99,3082.55,8531.38,0.73,9.59
2013//03,1100,1200,45.0,162.0,971.568,1381.239,598.19,718.9,343.71,490.34,254.48,3495.53,9683.47,0.85,10.96
2013//03,1200,1300,44.0,183.0,993.998,1381.206,595.31,714.46,354.35,496.57,240.96,3454.13,9555.42,0.94,12.21
2013//03,1300,1400,47.0,204.0,947.158,1381.174,542.78,648.57,322.56,473.71,220.22,3094.69,8637.64,1.02,13.18
2013//03,1400,1500,53.0,222.0,834.273,1381.142,454.33,539.36,246.89,414.41,207.45,2524.15,6839.67,1.05,13.76
2013//03,1500,1600,61.0,237.0,663.106,1381.109,342.62,397.53,168.7,355.3,173.92,1754.12,4064.58,0.95,13.94
2013//03,1600,1700,71.0,249.0,445.511,1381.078,212.76,229.5,105.22,329.33,107.53,848.36,1242.81,0.84,13.97
2013//03,1700,1800,81.0,260.0,197.596,1381.045,67.46,51.91,21.91,117.28,45.54,-52.96,132.88,0.77,12.97
2013//03,1800,1900,89.0,270.0,13.347,396.016,3.54,2.94,0.01,1.31,3.53,-253.85,0.0,0.54,11.17
2013//03,1900,2000,103.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.35,0.0,0.39,9.69
2013//03,2000,2100,114.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.08,0.0,0.39,8.4
2013//03,2100,2200,124.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.4,0.0,0.37,7.5
2013//03,2200,2300,132.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.24,0.0,0.33,6.78
2013//03,2300,2400,137.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.83,0.0,0.3,6.19
2013//04,0,100,128.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.81,0.0,0.35,7.99
2013//04,100,200,125.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.82,0.0,0.33,7.4
2013//04,200,300,119.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.94,0.0,0.29,6.99
2013//04,300,400,111.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.11,0.0,0.26,6.5
2013//04,400,500,102.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.47,0.0,0.27,6.12
