Station_ID_Number:,94040,-,-.1,-.2,-.3,Type_of_Measurement:,GHI,GTI(15:180),DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,Temperature
2004//03,1000,1100,50.0,142.0,882.245,1380.655,528.67,0.0,348.24,548.49,180.43,3152.7,8991.41,0.94,0.0
2004//03,1100,1200,45.0,162.0,972.348,1380.624,596.46,0.0,395.15,564.9,201.31,3565.11,10056.69,0.98,0.0
2004//03,1200,1300,44.0,183.0,994.719,1380.591,616.23,0.0,431.13,601.18,185.1,3652.27,10257.32,1.04,0.0
2004//03,1300,1400,47.0,204.0,947.847,1380.559,594.13,0.0,397.34,576.21,196.8,3475.73,9795.54,1.09,0.0
2004//03,1400,1500,53.0,222.0,834.964,1380.526,538.63,0.0,370.01,612.22,168.63,3163.0,8991.22,1.24,0.0
2004//03,1500,1600,61.0,237.0,663.828,1380.495,387.29,0.0,256.36,529.09,130.93,2106.36,5659.54,1.02,0.0
2004//03,1600,1700,71.0,250.0,446.293,1380.462,237.11,0.0,142.69,434.36,94.42,1024.79,2069.81,0.85,0.0
2004//03,1700,1800,81.0,260.0,198.447,1380.429,78.92,0.0,35.89,187.18,43.04,11.67,246.61,0.79,0.0
2004//03,1800,1900,89.0,270.0,13.585,399.549,4.06,0.0,0.01,1.43,4.05,-249.06,0.01,0.48,0.0
2004//03,1900,2000,103.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.99,0.0,0.34,0.0
2004//03,2000,2100,114.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.62,0.0,0.32,0.0
2004//03,2100,2200,124.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.72,0.0,0.28,0.0
2004//03,2200,2300,132.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.37,0.0,0.18,0.0
2004//03,2300,2400,137.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.28,0.0,0.16,0.0
2004//04,0,100,128.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.34,0.0,0.14,0.0
2004//04,100,200,125.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.75,0.0,0.08,0.0
2004//04,200,300,119.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.71,0.0,0.15,0.0
2004//04,300,400,111.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245.71,0.0,0.13,0.0
2004//04,400,500,102.0,65.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-243.36,0.0,0.15,0.0
2004//04,500,600,87.0,75.0,33.75,625.569,13.85,0.0,4.29,26.81,9.54,-239.57,9.73,0.14,0.0
2004//04,600,700,79.0,85.0,243.855,1356.731,112.98,0.0,53.91,247.76,59.06,-53.29,846.83,0.19,0.0
2004//04,700,800,68.0,95.0,494.061,1356.7,256.86,0.0,141.65,381.42,115.21,786.69,3302.21,0.36,0.0
2004//04,800,900,58.0,106.0,722.467,1356.667,429.63,0.0,277.13,519.15,152.5,2050.12,6648.26,0.69,0.0
2004//04,900,1000,48.0,120.0,912.725,1356.635,573.37,0.0,384.33,571.7,189.04,2914.89,9098.76,1.01,0.0
2004//04,1000,1100,39.0,137.0,1051.764,1356.604,705.94,0.0,479.87,618.42,226.07,3723.72,11132.85,1.24,0.0
2004//04,1100,1200,33.0,160.0,1130.081,1356.571,745.76,0.0,514.82,617.32,230.94,4014.55,11491.84,1.41,0.0
2004//04,1200,1300,33.0,188.0,1142.35,1356.539,751.73,0.0,534.76,635.42,216.97,4002.17,11438.12,1.37,0.0
2004//04,1300,1400,37.0,213.0,1087.759,1356.508,672.08,0.0,446.16,557.02,225.92,3541.46,10254.93,1.29,0.0
2004//04,1400,1500,44.0,233.0,970.059,1356.475,621.65,0.0,410.66,575.08,210.99,3208.64,9409.34,1.28,0.0
2004//04,1500,1600,54.0,248.0,797.327,1356.444,491.6,0.0,309.74,525.28,181.86,2368.32,6631.47,1.15,0.0
2004//04,1600,1700,64.0,260.0,581.437,1356.412,335.36,0.0,204.09,471.8,131.27,1379.96,2833.61,1.03,0.0
2004//04,1700,1800,75.0,270.0,337.462,1356.38,158.02,0.0,76.84,295.5,81.17,237.32,810.67,0.85,0.0
2004//04,1800,1900,84.0,280.0,91.272,1144.455,30.06,0.0,7.33,49.9,22.73,-225.75,28.32,0.7,0.0
2004//04,1900,2000,96.0,291.0,0.161,22.444,0.31,0.0,0.0,0.0,0.31,-249.91,0.0,0.37,0.0
2004//04,2000,2100,107.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.32,0.0,0.41,0.0
2004//04,2100,2200,116.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.03,0.0,0.35,0.0
2004//04,2200,2300,122.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.23,0.0,0.22,0.0
2004//04,2300,2400,127.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.8,0.0,0.2,0.0
2004//05,0,100,119.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.0,0.0,0.12,0.0
2004//05,100,200,116.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.39,0.0,0.1,0.0
2004//05,200,300,111.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.39,0.0,0.1,0.0
2004//05,300,400,103.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.51,0.0,0.08,0.0
2004//05,400,500,91.0,59.0,3.935,184.782,1.28,0.0,0.01,0.45,1.26,-244.38,0.0,0.08,0.0
2004//05,500,600,83.0,69.0,144.515,1310.27,43.58,0.0,15.04,103.47,28.54,-212.67,77.84,0.06,0.0
2004//05,600,700,73.0,79.0,385.154,1336.126,166.04,0.0,83.71,284.08,82.33,224.33,1475.14,0.12,0.0
2004//05,700,800,62.0,88.0,621.751,1336.103,330.77,0.0,176.52,379.41,154.25,1356.64,4316.47,0.29,0.0
2004//05,800,900,51.0,99.0,836.253,1336.08,467.86,0.0,258.54,411.28,209.32,2294.58,6732.67,0.5,0.0
2004//05,900,1000,41.0,112.0,1013.835,1336.056,622.11,0.0,381.88,501.44,240.23,3265.12,9266.89,0.73,0.0
2004//05,1000,1100,31.0,130.0,1142.352,1336.032,740.61,0.0,505.45,590.65,235.16,3878.12,10799.87,0.76,0.0
2004//05,1100,1200,25.0,157.0,1213.039,1336.01,808.32,0.0,560.01,615.82,248.32,4194.1,11534.02,0.89,0.0
2004//05,1200,1300,24.0,192.0,1221.086,1335.986,793.86,0.0,565.47,618.08,228.4,4132.39,11355.31,0.99,0.0
2004//05,1300,1400,29.0,223.0,1165.962,1335.962,760.25,0.0,563.21,644.57,197.04,3913.6,10803.28,1.04,0.0
2004//05,1400,1500,38.0,243.0,1051.449,1335.941,645.74,0.0,466.86,591.93,178.88,3291.39,9240.39,0.99,0.0
2004//05,1500,1600,48.0,257.0,885.387,1335.917,506.45,0.0,353.99,531.19,152.46,2466.08,6724.77,1.01,0.0
2004//05,1600,1700,59.0,268.0,679.154,1335.893,375.05,0.0,261.61,510.73,113.44,1566.33,3447.62,0.84,0.0
2004//05,1700,1800,70.0,278.0,446.969,1335.871,229.34,0.0,148.06,433.18,81.28,505.74,1272.45,0.77,0.0
2004//05,1800,1900,80.0,288.0,205.582,1335.849,83.19,0.0,40.86,219.3,42.33,-148.84,161.65,0.54,0.0
2004//05,1900,2000,87.0,297.0,19.483,548.663,6.76,0.0,0.83,11.38,5.93,-247.94,0.22,0.52,0.0
2004//05,2000,2100,100.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.33,0.0,0.47,0.0
2004//05,2100,2200,108.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.41,0.0,0.29,0.0
2004//05,2200,2300,114.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.77,0.0,0.15,0.0
2004//05,2300,2400,118.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.21,0.0,0.16,0.0
2004//06,0,100,115.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.66,0.0,0.16,0.0
2004//06,100,200,112.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.69,0.0,0.16,0.0
2004//06,200,300,108.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.31,0.0,0.12,0.0
2004//06,300,400,101.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.6,0.0,0.08,0.0
2004//06,400,500,88.0,56.0,14.196,471.445,4.06,0.0,0.01,0.82,4.04,-246.23,0.0,0.07,0.0
2004//06,500,600,81.0,66.0,189.46,1323.899,82.46,0.0,39.5,247.18,42.96,-175.27,176.24,0.06,0.0
2004//06,600,700,71.0,75.0,422.378,1323.889,227.55,0.0,136.78,423.88,90.78,403.5,1919.66,0.13,0.0
2004//06,700,800,60.0,84.0,651.483,1323.88,388.88,0.0,250.73,506.94,138.15,1583.96,4888.49,0.34,0.0
2004//06,800,900,49.0,94.0,860.241,1323.87,573.54,0.0,408.4,626.12,165.14,2799.72,8067.84,0.61,0.0
2004//06,900,1000,39.0,106.0,1034.272,1323.861,741.88,0.0,574.4,734.57,167.49,3800.92,10721.3,0.81,0.0
2004//06,1000,1100,29.0,123.0,1161.671,1323.852,846.69,0.0,676.6,770.58,170.09,4360.48,12096.58,0.98,0.0
2004//06,1100,1200,21.0,151.0,1233.743,1323.842,904.6,0.0,721.49,774.38,183.11,4614.1,12743.66,1.07,0.0
2004//06,1200,1300,20.0,191.0,1245.572,1323.833,897.22,0.0,715.97,760.79,181.25,4549.34,12511.86,1.13,0.0
2004//06,1300,1400,25.0,226.0,1196.353,1323.823,868.17,0.0,715.17,791.02,153.0,4372.98,12097.8,1.15,0.0
2004//06,1400,1500,35.0,247.0,1089.446,1323.814,749.67,0.0,598.06,725.07,151.62,3736.31,10454.5,1.15,0.0
2004//06,1500,1600,45.0,261.0,932.157,1323.806,597.27,0.0,454.21,644.71,143.06,2865.5,7811.46,1.08,0.0
2004//06,1600,1700,56.0,271.0,735.237,1323.797,456.52,0.0,326.14,584.55,130.38,1941.05,4423.74,1.1,0.0
2004//06,1700,1800,67.0,281.0,512.2,1323.787,284.44,0.0,189.91,488.05,94.53,770.34,1785.52,1.0,0.0
2004//06,1800,1900,77.0,290.0,278.666,1323.777,131.89,0.0,81.15,369.93,50.74,-72.39,292.09,0.78,0.0
2004//06,1900,2000,85.0,299.0,60.797,1029.485,21.12,0.0,6.6,69.21,14.51,-250.61,0.28,0.73,0.0
2004//06,2000,2100,97.0,310.0,0.0,0.0,0.17,0.0,0.0,0.0,0.16,-251.65,0.0,0.65,0.0
2004//06,2100,2200,104.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.41,0.0,0.42,0.0
2004//06,2200,2300,110.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.73,0.0,0.28,0.0
2004//06,2300,2400,114.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.75,0.0,0.19,0.0
2004//07,0,100,117.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9,0.0,0.09,0.0
2004//07,100,200,115.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.57,0.0,0.06,0.0
2004//07,200,300,110.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-247.3,0.0,0.03,0.0
2004//07,300,400,103.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.87,0.0,0.03,0.0
2004//07,400,500,91.0,56.0,3.222,167.124,1.48,0.0,0.0,0.36,1.47,-245.27,0.0,0.03,0.0
2004//07,500,600,83.0,66.0,138.358,1304.164,60.69,0.0,33.8,240.39,26.88,-223.91,47.78,0.03,0.0
2004//07,600,700,73.0,76.0,372.963,1322.755,214.65,0.0,156.37,544.44,58.28,89.74,1511.5,0.05,0.0
2004//07,700,800,63.0,85.0,606.086,1322.762,401.79,0.0,317.88,691.04,83.91,1172.49,4894.3,0.14,0.0
2004//07,800,900,52.0,95.0,819.975,1322.768,578.24,0.0,484.22,779.08,94.02,2207.53,8153.92,0.37,0.0
2004//07,900,1000,41.0,108.0,999.824,1322.774,723.02,0.0,623.65,824.25,99.37,2920.88,10527.31,0.55,0.0
2004//07,1000,1100,31.0,124.0,1133.304,1322.781,849.27,0.0,748.89,873.56,100.38,3473.33,12279.11,0.76,0.0
2004//07,1100,1200,24.0,150.0,1211.283,1322.787,909.0,0.0,797.32,870.44,111.68,3667.35,12939.94,0.93,0.0
2004//07,1200,1300,22.0,187.0,1228.423,1322.793,921.71,0.0,805.4,867.1,116.31,3685.9,12952.05,1.03,0.0
2004//07,1300,1400,26.0,221.0,1183.545,1322.799,886.35,0.0,766.6,856.75,119.75,3531.59,12413.47,1.04,0.0
2004//07,1400,1500,35.0,243.0,1079.696,1322.806,784.27,0.0,669.16,819.05,115.1,3058.54,10943.86,1.01,0.0
2004//07,1500,1600,46.0,257.0,923.959,1322.814,658.56,0.0,554.02,792.86,104.54,2495.93,8609.75,0.98,0.0
2004//07,1600,1700,57.0,268.0,726.964,1322.819,503.17,0.0,411.96,747.45,91.21,1693.01,4621.04,0.96,0.0
2004//07,1700,1800,68.0,278.0,502.236,1322.826,327.81,0.0,253.26,662.74,74.55,682.01,1772.69,0.85,0.0
2004//07,1800,1900,78.0,288.0,265.562,1322.832,140.83,0.0,93.3,443.35,47.54,-114.58,259.13,0.89,0.0
2004//07,1900,2000,86.0,297.0,50.033,913.741,23.33,0.0,6.55,72.68,16.77,-247.14,9.59,0.7,0.0
2004//07,2000,2100,98.0,308.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-252.35,0.0,0.56,0.0
2004//07,2100,2200,106.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.15,0.0,0.28,0.0
2004//07,2200,2300,112.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.1,0.0,0.14,0.0
2004//07,2300,2400,116.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.2,0.0,0.08,0.0
2004//08,0,100,124.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.82,0.0,0.07,0.0
2004//08,100,200,122.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.15,0.0,0.07,0.0
2004//08,200,300,117.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.33,0.0,0.04,0.0
2004//08,300,400,109.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.7,0.0,0.04,0.0
2004//08,400,500,100.0,62.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-244.1,0.0,0.02,0.0
2004//08,500,600,86.0,72.0,48.768,815.734,14.19,0.0,4.15,38.02,10.04,-241.67,2.74,0.02,0.0
2004//08,600,700,78.0,82.0,272.646,1333.095,143.1,0.0,94.74,435.93,48.36,-85.72,962.5,0.05,0.0
2004//08,700,800,67.0,92.0,516.428,1333.117,308.25,0.0,228.95,585.42,79.29,877.35,3886.77,0.06,0.0
2004//08,800,900,56.0,103.0,739.822,1333.138,481.13,0.0,365.01,651.61,116.12,2278.4,7233.82,0.21,0.0
2004//08,900,1000,46.0,116.0,927.065,1333.159,629.42,0.0,487.22,697.93,142.21,3203.18,9745.23,0.39,0.0
2004//08,1000,1100,37.0,133.0,1065.272,1333.18,732.31,0.0,575.64,717.22,156.67,3717.24,11161.4,0.52,0.0
2004//08,1100,1200,31.0,157.0,1144.965,1333.201,803.82,0.0,648.11,752.97,155.71,4113.95,11881.7,0.71,0.0
2004//08,1200,1300,29.0,186.0,1160.675,1333.222,810.09,0.0,653.38,748.75,156.71,4150.85,11969.62,0.93,0.0
2004//08,1300,1400,33.0,214.0,1111.309,1333.243,752.23,0.0,590.05,706.31,162.18,3818.12,11080.17,1.02,0.0
2004//08,1400,1500,41.0,235.0,1000.216,1333.264,663.34,0.0,509.36,678.92,153.98,3348.32,9804.02,1.01,0.0
2004//08,1500,1600,51.0,250.0,834.971,1333.285,540.88,0.0,418.34,667.86,122.54,2613.76,7251.61,0.89,0.0
2004//08,1600,1700,62.0,262.0,626.878,1333.306,377.16,0.0,275.29,581.67,101.87,1553.17,3081.14,0.79,0.0
2004//08,1700,1800,73.0,272.0,390.33,1333.327,212.71,0.0,137.99,466.57,74.72,394.32,948.05,0.73,0.0
2004//08,1800,1900,82.0,282.0,144.691,1268.519,59.54,0.0,26.44,159.42,33.1,-192.32,98.54,0.6,0.0
2004//08,1900,2000,92.0,292.0,5.525,221.517,3.1,0.0,0.0,0.05,3.09,-247.29,6.69,0.54,0.0
2004//08,2000,2100,104.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.83,0.0,0.33,0.0
2004//08,2100,2200,113.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.36,0.0,0.12,0.0
2004//08,2200,2300,119.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.8,0.0,0.07,0.0
2004//08,2300,2400,124.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.57,0.0,0.08,0.0
2004//09,0,100,135.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.82,0.0,0.06,0.0
2004//09,100,200,131.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.12,0.0,0.04,0.0
2004//09,200,300,125.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.29,0.0,0.07,0.0
2004//09,300,400,116.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.47,0.0,0.06,0.0
2004//09,400,500,106.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248.51,0.0,0.03,0.0
2004//09,500,600,92.0,82.0,3.579,149.869,1.28,0.0,0.01,1.29,1.26,-248.4,0.0,0.03,0.0
2004//09,600,700,82.0,92.0,149.746,1308.603,67.85,0.0,35.85,228.09,32.0,-179.42,424.62,0.06,0.0
2004//09,700,800,73.0,102.0,399.306,1352.418,223.51,0.0,143.51,468.33,80.0,635.5,2733.82,0.12,0.0
2004//09,800,900,62.0,114.0,626.947,1352.447,381.54,0.0,272.29,577.5,109.25,2075.79,6158.88,0.23,0.0
