Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35965_GHI),LICOR(PY35962),RSP(PY35965_DNI),RSP(PY35965_DNI),RSP(PY35965_DHI),PV5kw,PV15kw,WS,TEMP
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GHI_TILT,,RSP,RSP,PV5kw,PV15kw,WS,TEMP(ASO)
Longitude (+ East):,-122.69814,-,-,-,-,Responsivity:,10.328600000000002,9.439430000000002,,10.328600000000002,10.328600000000002,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.137,9.332,3.137,3.137,3.137,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,5,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2008//01,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Year//Month,Start_Time(HHMM),End_Time(HHMM),Average_SZA,Average_AZM,Hourly_Average_ETR,Hourly_Average_ETRn,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
2008//01,0,100,158.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.87,0.0,1.17,2.66
2008//01,100,200,154.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.86,0.0,1.42,2.55
2008//01,200,300,146.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.87,0.0,1.41,2.36
2008//01,300,400,135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.19,0.0,1.27,2.08
2008//01,400,500,124.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.9,0.0,1.27,1.71
2008//01,500,600,113.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.75,0.0,1.31,1.67
2008//01,600,700,102.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.77,0.0,1.36,1.46
2008//01,700,800,88.0,116.0,16.376,504.898,4.53,4.6,0.2,3.82,4.32,-253.55,0.28,1.24,1.53
2008//01,800,900,82.0,127.0,192.024,1413.095,63.66,73.27,23.19,156.56,40.47,-30.69,495.18,1.17,2.14
2008//01,900,1000,74.0,138.0,385.71,1413.087,156.02,217.06,71.76,260.86,84.26,698.37,2260.32,1.19,2.84
2008//01,1000,1100,68.0,152.0,531.578,1413.08,238.21,327.18,124.25,330.34,113.96,1307.49,4147.22,1.29,3.43
2008//01,1100,1200,64.0,166.0,618.755,1413.072,312.54,423.74,157.5,360.81,155.04,1807.32,5485.63,1.38,4.35
2008//01,1200,1300,63.0,182.0,641.159,1413.063,335.16,448.31,165.37,366.76,169.79,1997.61,5975.52,1.6,5.28
2008//01,1300,1400,65.0,197.0,597.242,1413.055,287.73,386.75,144.69,343.36,143.03,1564.14,5061.55,1.6,5.5
2008//01,1400,1500,70.0,212.0,490.047,1413.047,232.14,313.87,115.86,333.58,116.27,796.24,3686.4,1.44,5.91
2008//01,1500,1600,76.0,225.0,327.143,1413.039,132.9,175.34,51.88,209.53,81.02,126.69,1374.36,1.41,5.76
2008//01,1600,1700,84.0,236.0,122.934,1344.571,28.25,28.44,0.67,3.85,27.59,-225.26,57.24,1.18,5.11
2008//01,1700,1800,92.0,246.0,2.824,151.715,1.21,1.04,0.0,0.01,1.2,-257.09,0.0,1.09,4.34
2008//01,1800,1900,105.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.93,0.0,1.0,3.84
2008//01,1900,2000,116.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.26,0.0,1.15,3.42
2008//01,2000,2100,127.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.87,0.0,1.05,2.91
2008//01,2100,2200,138.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.08,0.0,1.06,2.73
2008//01,2200,2300,148.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.15,0.0,1.05,2.65
2008//01,2300,2400,156.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.24,0.0,0.98,2.52
2008//02,0,100,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.48,0.0,0.24,2.79
2008//02,100,200,147.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.46,0.0,0.27,2.27
2008//02,200,300,140.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.37,0.0,0.31,1.97
2008//02,300,400,131.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.27,0.0,0.34,1.63
2008//02,400,500,120.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.22,0.0,0.34,1.4
2008//02,500,600,109.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.38,0.0,0.33,1.23
2008//02,600,700,97.0,100.0,0.403,28.627,0.38,0.42,0.0,0.0,0.37,-249.92,0.0,0.37,1.0
2008//02,700,800,84.0,110.0,92.006,1131.694,33.74,45.64,11.22,93.44,22.52,-187.23,132.75,0.35,1.36
2008//02,800,900,76.0,121.0,321.631,1401.441,141.19,179.07,61.58,260.97,79.62,484.76,1579.9,0.5,3.06
2008//02,900,1000,68.0,133.0,526.196,1401.417,257.7,331.78,122.94,319.87,134.76,1465.92,4303.7,0.62,4.57
2008//02,1000,1100,61.0,147.0,681.494,1401.393,363.41,466.03,187.41,382.23,176.0,2299.48,6759.18,0.93,6.4
2008//02,1100,1200,56.0,163.0,776.594,1401.369,440.26,563.03,248.63,440.43,191.62,2805.39,8154.59,1.09,7.73
2008//02,1200,1300,55.0,181.0,804.949,1401.346,466.74,593.88,271.78,462.06,194.96,2962.68,8535.04,1.23,8.72
2008//02,1300,1400,57.0,199.0,764.625,1401.322,411.37,520.88,236.67,422.89,174.7,2531.62,7403.01,1.23,9.46
2008//02,1400,1500,62.0,215.0,658.397,1401.298,335.97,425.47,188.56,391.16,147.41,1964.1,5724.11,0.92,10.07
2008//02,1500,1600,69.0,229.0,493.619,1401.274,230.25,290.29,120.59,328.33,109.66,1086.49,3033.35,0.94,10.49
2008//02,1600,1700,78.0,241.0,282.026,1401.249,104.75,122.81,40.49,167.07,64.26,187.3,663.75,0.91,10.15
2008//02,1700,1800,85.0,251.0,59.743,965.483,13.79,12.69,0.2,1.24,13.58,-243.99,10.86,0.6,8.71
2008//02,1800,1900,99.0,261.0,0.0,0.0,0.07,0.05,0.0,0.0,0.06,-256.94,0.0,0.43,7.2
2008//02,1900,2000,110.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.54,0.0,0.43,6.08
2008//02,2000,2100,121.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.18,0.0,0.36,5.28
2008//02,2100,2200,131.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.54,0.0,0.33,4.62
2008//02,2200,2300,141.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.42,0.0,0.31,4.23
2008//02,2300,2400,148.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.5,0.0,0.33,3.61
2008//03,0,100,139.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.87,0.0,0.17,3.35
2008//03,100,200,137.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-256.69,0.0,0.16,3.04
2008//03,200,300,130.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.36,0.0,0.13,2.69
2008//03,300,400,121.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253.17,0.0,0.16,2.43
2008//03,400,500,111.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251.49,0.0,0.18,2.32
2008//03,500,600,100.0,82.0,0.009,2.653,0.11,0.12,0.0,0.0,0.11,-251.04,0.0,0.19,2.19
2008//03,600,700,86.0,92.0,58.733,842.235,17.71,19.41,4.08,31.46,13.62,-237.62,40.27,0.17,2.1
2008//03,700,800,77.0,103.0,288.374,1380.752,105.96,125.69,38.85,155.64,67.12,128.61,938.66,0.21,2.86
2008//03,800,900,67.0,114.0,527.974,1380.72,262.39,317.07,132.0,337.29,130.38,1312.22,3954.41,0.38,4.42
2008//03,900,1000,58.0,127.0,730.797,1380.687,398.1,480.7,213.4,398.54,184.7,2325.17,6772.83,0.56,5.94
