Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY21090_GHI),LICOR(PY35962),RSP(PY21090_DNI),RSP(PY21090_DNI),RSP(PY21090_DHI),PV5kw,PV15kw,WS,TEMP
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GHI_TILT,,RSP,RSP,PV5kw,PV15kw,WS,TEMP(ASO)
Longitude (+ East):,-122.69814,-,-,-,-,Responsivity:,9.0111,9.439430000000002,,9.0111,9.0111,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.343,9.332,3.343,3.343,3.343,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,5,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2007//01,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Year//Month,Start_Time(HHMM),End_Time(HHMM),Average_SZA,Average_AZM,Hourly_Average_ETR,Hourly_Average_ETRn,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
2007//01,0,100,158.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.79,0.0,0.24,0.23
2007//01,100,200,154.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.57,0.0,0.25,0.02
2007//01,200,300,146.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.34,0.0,0.25,-0.23
2007//01,300,400,135.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-255.56,0.0,0.19,-0.58
2007//01,400,500,124.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.6,0.0,0.12,-1.14
2007//01,500,600,113.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.6,0.0,0.2,-1.24
2007//01,600,700,102.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-252.17,0.0,0.18,-1.38
2007//01,700,800,88.0,116.0,16.57,506.917,5.6,5.59,1.38,22.46,4.21,-255.0,0.74,0.17,-1.59
2007//01,800,900,82.0,127.0,192.574,1413.084,89.84,106.07,54.12,362.72,35.71,7.1,922.26,0.21,-0.33
2007//01,900,1000,74.0,138.0,386.381,1413.076,196.16,282.17,123.46,435.99,72.7,610.31,3245.12,0.28,0.71
2007//01,1000,1100,68.0,152.0,532.367,1413.068,296.5,420.61,198.03,511.1,98.48,1153.64,5579.02,0.4,1.85
2007//01,1100,1200,64.0,166.0,619.658,1413.06,355.57,496.06,239.26,532.29,116.31,1474.94,6851.03,0.48,3.28
2007//01,1200,1300,63.0,182.0,642.161,1413.052,364.11,501.74,239.68,509.31,124.44,1525.75,6961.29,0.43,4.35
2007//01,1300,1400,65.0,197.0,598.319,1413.043,328.21,455.78,216.74,490.93,111.48,1272.13,6279.51,0.43,5.18
2007//01,1400,1500,70.0,212.0,491.177,1413.036,258.68,366.66,164.84,448.73,93.84,514.7,4486.04,0.31,5.84
2007//01,1500,1600,76.0,225.0,328.295,1413.027,161.34,236.67,98.16,377.13,63.18,-52.54,1774.7,0.27,6.27
2007//01,1600,1700,84.0,236.0,124.003,1352.165,27.15,30.45,6.18,32.42,20.96,-249.26,54.82,0.33,5.14
2007//01,1700,1800,92.0,246.0,2.947,151.713,1.72,1.52,0.0,0.0,1.71,-257.62,0.0,0.26,3.52
2007//01,1800,1900,105.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.56,0.0,0.2,2.34
2007//01,1900,2000,116.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261.8,0.0,0.25,1.85
2007//01,2000,2100,127.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.25,0.0,0.17,1.36
2007//01,2100,2200,138.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260.34,0.0,0.12,0.82
2007//01,2200,2300,148.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-259.24,0.0,0.09,0.38
2007//01,2300,2400,156.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.57,0.0,0.18,0.28
2007//02,0,100,151.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.78,0.0,0.36,3.7
2007//02,100,200,148.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258.3,0.0,0.42,3.48
2007//02,200,300,140.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.38,0.0,0.46,3.23
2007//02,300,400,131.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-257.13,0.0,0.49,2.8
