Station ID Number:,94040,-,-.1,-.2,-.3,Type of Measurement:,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
Station Name:,ASO,-,-,-,-,Element:,1000,1160,2000,2010,3000,5161,5162,9210,9300
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY21090_GHI),LICOR(PY22981),RSP(PY21090_DNI),RSP(PY21090_DNI),RSP(PY21090_DHI),PV5kw,PV15kw,WS,TEMP
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,GHI_TILT,,RSP,RSP,PV5kw,PV15kw,WS,TEMP(ASO)
Longitude (+ East):,-122.69814,-,-,-,-,Responsivity:,9.0111,9.58084,,9.0111,9.0111,160.,2.7777800000000004,1308.9005200000001,1000.0000000000001
Altitude (m):,594.,-,+-3_Degrees,+-7.5_Degrees,-,Estimated Uncertainty (U95%):,3.343,3.177,3.343,3.343,3.343,1.999,2.191,4.383,2.2
Time Zone (+ East):,-8.,-,DNI_WeightedSZA,Middle_of_hour,-,Sample Method:,Avg,Avg,-,Avg,Avg,Avg,Avg,Avg,Avg
Time Interval (Minutes):,5,-,-,-,-,Units:,W/m^2,W/m^2,W/m^2,W/m^2,W/m^2,Watts,Watts,m/s,C
Year//Month,2017//01,-,-,-,-,Column Notes:,AdjustedColumn,AdjustedColumn,CalculatedColumn,AdjustedColumn,AdjustedColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn,MeasuredColumn
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Year//Month,Start_Time(HHMM),End_Time(HHMM),Average_SZA,Average_AZM,Hourly_Average_ETR,Hourly_Average_ETRn,GHI,GHI_Tilt,DrHI_Calc,DNI,DHI,PV_Power,PV_Power.1,Wind_Speed,TEMPERATURE
2017//01,0,100,158.0,5.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-244.97,0.0,0.7,1.23
2017//01,100,200,154.0,39.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-243.27,0.0,0.74,0.87
2017//01,200,300,146.0,61.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-241.07,0.0,0.79,0.75
2017//01,300,400,135.0,76.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-240.34,0.0,0.72,0.52
2017//01,400,500,124.0,87.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.01,-240.88,0.0,0.69,0.15
2017//01,500,600,113.0,97.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-238.85,0.0,0.56,-0.08
2017//01,600,700,102.0,107.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01,-238.79,0.0,0.6,-0.14
2017//01,700,800,88.0,116.0,17.093,514.336,4.47,4.28,0.27,4.08,4.2,-240.49,3.66,0.56,-0.04
2017//01,800,900,82.0,127.0,194.039,1413.084,65.81,88.84,25.2,163.57,40.61,-240.68,472.35,0.52,0.4
2017//01,900,1000,74.0,138.0,388.119,1413.076,173.81,232.52,82.18,294.42,91.63,-241.93,2180.51,0.65,1.38
2017//01,1000,1100,68.0,151.0,534.366,1413.068,265.47,373.36,144.62,377.04,120.85,-243.05,4115.37,0.84,2.87
2017//01,1100,1200,64.0,166.0,621.894,1413.06,337.18,481.3,206.4,464.93,130.78,-242.21,5442.46,1.23,4.29
2017//01,1200,1300,63.0,182.0,644.595,1413.052,367.61,519.05,227.27,495.77,140.34,-244.99,5760.6,1.38,5.14
2017//01,1300,1400,65.0,197.0,600.905,1413.043,311.62,429.46,168.38,391.27,143.24,-245.55,4783.99,1.26,5.73
2017//01,1400,1500,69.0,212.0,493.853,1413.036,228.79,309.76,110.96,309.61,117.83,-244.66,3115.12,1.18,6.1
2017//01,1500,1600,76.0,225.0,330.987,1413.027,135.3,187.47,61.3,242.86,73.99,-243.74,1308.47,0.95,6.21
2017//01,1600,1700,84.0,236.0,126.485,1355.969,28.52,31.34,3.15,17.7,25.37,-241.88,67.81,0.68,5.33
2017//01,1700,1800,92.0,246.0,3.242,170.686,1.29,1.15,0.01,4.7,1.26,-243.92,0.0,0.5,4.15
2017//01,1800,1900,105.0,256.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,-244.78,0.0,0.58,3.19
2017//01,1900,2000,116.0,265.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-244.92,0.0,0.7,2.89
2017//01,2000,2100,127.0,275.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-243.01,0.0,0.67,2.6
2017//01,2100,2200,138.0,287.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-243.16,0.0,0.62,2.25
2017//01,2200,2300,148.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-245.16,0.0,0.74,1.95
2017//01,2300,2400,156.0,329.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-243.63,0.0,0.74,1.74
2017//02,0,100,150.0,1.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.02,-245.88,0.0,0.77,5.25
2017//02,100,200,147.0,30.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.03,-245.1,0.0,0.76,5.11
2017//02,200,300,140.0,51.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.04,-245.7,0.0,0.73,5.08
2017//02,300,400,131.0,67.0,0.0,0.0,-0.03,0.0,0.0,0.0,-0.04,-243.99,0.0,0.76,4.8
2017//02,400,500,120.0,79.0,0.0,0.0,-0.04,0.0,0.0,0.0,-0.05,-245.1,0.0,0.68,4.53
2017//02,500,600,109.0,90.0,0.0,0.0,-0.04,0.0,0.0,0.0,-0.05,-245.09,0.0,0.59,4.12
2017//02,600,700,97.0,100.0,0.39,28.719,0.21,0.21,0.0,0.0,0.2,-243.9,0.0,0.72,3.98
2017//02,700,800,84.0,110.0,93.203,1142.596,24.46,27.92,5.41,38.46,19.05,-215.96,102.18,0.79,4.25
2017//02,800,900,76.0,121.0,323.519,1401.676,106.17,124.15,35.27,137.82,70.9,150.27,1043.56,0.84,5.09
2017//02,900,1000,68.0,133.0,528.225,1401.654,230.2,280.42,94.39,242.43,135.81,1041.48,3309.29,1.01,6.35
2017//02,1000,1100,61.0,147.0,683.623,1401.63,311.44,387.78,129.55,262.74,181.89,1575.14,4867.17,1.21,7.33
2017//02,1100,1200,56.0,163.0,778.785,1401.606,385.89,485.04,172.67,308.63,213.23,1970.84,5933.68,1.34,8.53
2017//02,1200,1300,55.0,181.0,807.158,1401.581,416.2,514.51,178.62,308.94,237.58,2091.29,6139.5,1.46,9.43
2017//02,1300,1400,57.0,199.0,766.805,1401.558,358.28,439.89,147.09,266.08,211.19,1797.53,5346.38,1.44,9.95
2017//02,1400,1500,62.0,215.0,660.51,1401.536,297.45,364.33,121.93,255.42,175.52,1457.41,4230.17,1.35,10.02
2017//02,1500,1600,69.0,229.0,495.624,1401.511,206.13,246.69,76.96,211.31,129.16,825.17,2153.32,1.29,9.98
2017//02,1600,1700,78.0,241.0,283.88,1401.488,86.03,91.1,19.53,78.24,66.5,79.92,470.69,1.02,9.52
2017//02,1700,1800,85.0,251.0,60.605,962.725,14.27,13.42,0.1,3.97,14.17,-235.93,11.46,0.9,8.48
2017//02,1800,1900,99.0,261.0,0.0,0.0,0.27,0.05,0.0,0.0,0.22,-246.35,0.0,0.83,7.35
2017//02,1900,2000,110.0,271.0,0.0,0.0,0.12,0.0,0.0,0.0,0.08,-248.8,0.0,0.61,6.47
2017//02,2000,2100,121.0,282.0,0.0,0.0,0.06,0.0,0.0,0.0,0.03,-246.59,0.0,0.74,6.14
2017//02,2100,2200,131.0,295.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,-245.74,0.0,0.64,5.84
2017//02,2200,2300,141.0,311.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02,-245.79,0.0,0.63,5.6
2017//02,2300,2400,148.0,333.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.02,-246.33,0.0,0.76,5.31
2017//03,0,100,139.0,3.0,0.0,0.0,-0.02,0.0,0.0,0.0,-0.05,-246.36,0.0,0.31,6.38
2017//03,100,200,137.0,25.0,0.0,0.0,-0.07,0.0,0.0,0.0,-0.09,-248.69,0.0,0.4,6.01
2017//03,200,300,130.0,44.0,0.0,0.0,-0.1,0.0,0.0,0.0,-0.12,-247.26,0.0,0.41,5.71
2017//03,300,400,121.0,59.0,0.0,0.0,-0.12,0.0,0.0,0.0,-0.14,-244.79,0.0,0.34,5.4
2017//03,400,500,111.0,72.0,0.0,0.0,-0.13,0.0,0.0,0.0,-0.15,-245.25,0.0,0.3,5.02
2017//03,500,600,100.0,82.0,0.007,1.609,-0.09,0.04,0.0,0.0,-0.11,-244.28,0.0,0.31,4.74
2017//03,600,700,86.0,93.0,57.943,836.469,12.36,13.15,0.53,4.77,11.82,-230.53,23.39,0.28,4.65
2017//03,700,800,77.0,103.0,287.178,1381.367,88.78,96.55,26.08,111.63,62.7,55.51,586.57,0.25,5.51
2017//03,800,900,67.0,114.0,526.891,1381.335,212.41,234.42,72.7,194.19,139.71,826.03,1874.69,0.42,7.03
2017//03,900,1000,58.0,127.0,729.828,1381.304,316.27,360.72,112.07,216.83,204.21,1561.53,3055.01,0.63,8.41
2017//03,1000,1100,50.0,143.0,881.602,1381.27,382.64,438.95,142.29,223.04,240.35,1995.24,4048.77,1.04,9.65
2017//03,1100,1200,45.0,162.0,971.777,1381.239,438.26,509.16,180.04,255.84,258.22,2358.61,4633.74,1.05,10.51
2017//03,1200,1300,44.0,183.0,994.195,1381.206,477.25,556.5,191.79,268.17,285.47,2557.98,4991.8,0.99,11.53
2017//03,1300,1400,47.0,204.0,947.343,1381.174,484.61,564.98,217.61,318.01,267.0,2571.95,5207.45,1.19,12.55
2017//03,1400,1500,53.0,222.0,834.446,1381.142,383.12,442.53,153.59,256.41,229.52,1947.47,3853.18,1.23,12.75
2017//03,1500,1600,61.0,237.0,663.268,1381.109,270.54,301.87,90.98,189.9,179.56,1205.2,2192.87,1.12,12.89
2017//03,1600,1700,71.0,249.0,445.664,1381.078,156.72,161.6,52.67,160.27,104.05,461.81,737.87,0.86,12.56
2017//03,1700,1800,81.0,260.0,197.741,1381.045,53.15,47.09,11.65,60.67,41.5,-119.47,88.52,0.7,11.69
2017//03,1800,1900,89.0,270.0,13.387,396.016,3.08,2.63,0.04,1.92,3.02,-245.27,0.0,0.58,10.36
2017//03,1900,2000,103.0,281.0,0.0,0.0,0.17,0.0,0.0,0.0,0.12,-247.9,0.0,0.51,9.42
2017//03,2000,2100,114.0,292.0,0.0,0.0,0.16,0.0,0.0,0.0,0.12,-248.28,0.0,0.43,8.72
2017//03,2100,2200,124.0,305.0,0.0,0.0,0.12,0.0,0.0,0.0,0.09,-245.31,0.0,0.36,7.96
2017//03,2200,2300,132.0,321.0,0.0,0.0,0.08,0.0,0.0,0.0,0.04,-246.89,0.0,0.32,7.47
2017//03,2300,2400,137.0,341.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,-245.14,0.0,0.31,6.96
2017//04,0,100,128.0,5.0,0.0,0.0,-0.04,0.0,0.0,0.0,-0.08,-244.48,0.0,0.54,6.82
2017//04,100,200,125.0,23.0,0.0,0.0,-0.09,0.0,0.0,0.0,-0.13,-244.41,0.0,0.42,6.3
2017//04,200,300,119.0,39.0,0.0,0.0,-0.12,0.0,0.0,0.0,-0.14,-244.9,0.0,0.4,5.81
2017//04,300,400,111.0,53.0,0.0,0.0,-0.14,0.0,0.0,0.0,-0.16,-243.57,0.0,0.35,5.5
